crab_eating_macaque gene name,rhesus_macaque gene name,human gene name,mice gene name,pig gene name
EEF1AKMT1,EEF1AKMT1,EEF1AKMT1,Eef1akmt1,EEF1AKMT1
EEF1D,PYCR3,EEF1D,Eef1d,EEF1D
EEF2K,EEF2K,EEF2K,Eef2k,EEF2K
EEFSEC,EEFSEC,EEFSEC,Eefsec,EEFSEC
EEIG2,EEIG2,EEIG2,Eeig2,EEIG2
EEPD1,EEPD1,EEPD1,Eepd1,EEPD1
EFCAB10,EFCAB10,EFCAB10,Efcab10,EFCAB10
EFCAB11,EFCAB11,EFCAB11,Efcab11,EFCAB11
EFCAB2,EFCAB2,EFCAB2,Efcab2,EFCAB2
EFCAB5,EFCAB5,EFCAB5,Efcab5,EFCAB5
EFCAB8,EFCAB8,EFCAB8,Efcab8,S100A1
EFCAB9,EFCAB9,EFCAB9,Efcab9,EFCAB9
EFEMP1,EFEMP1,EFEMP1,Efemp1,EFEMP1
EFEMP2,EFEMP2,EFEMP2,Efemp2,EFEMP2
EFHB,EFHB,EFHB,Efhb,EFHB
EFHC1,EFHC1,EFHC1,Efhc1,EFHC1
EFHC2,EFHC2,EFHC2,Efhc2,EFHC2
EFHD1,EFHD1,EFHD1,Efhd1,EFHD1
EFNA4,EFNA1,EFNA1,Efna1,EFNA1
EFNA2,EFNA2,EFNA2,Efna2,EFNA2
EFNA3,EFNA3,EFNA3,Efna3,EFNA3
EFNA5,EFNA5,EFNA5,Efna5,EFNA5
EFNB1,EFNB1,EFNB1,Efnb1,EFNB1
EFNB2,EFNB2,EFNB2,Efnb2,EFNB2
EFNB3,EFNB3,EFNB3,Efnb3,EFNB3
EFR3A,EFR3A,EFR3A,Efr3a,EFR3A
EFR3B,EFR3B,EFR3B,Efr3b,EFR3B
EFS,EFS,EFS,Efs,EFS
EFTUD2,EFTUD2,EFTUD2,Eftud2,EFTUD2
EGF,EGF,EGF,Egf,EGF
EGFL6,EGFL6,EGFL6,Egfl6,EGFL6
EGFL7,EGFL7,EGFL7,Egfl7,EGFL7
EGFLAM,EGFLAM,EGFLAM,Egflam,EGFLAM
EGFR,EGFR,EGFR,Egfr,EGFR
EGLN1,EGLN1,EGLN1,Egln1,EGLN1
EGLN3,EGLN3,EGLN3,Egln3,EGLN3
EGR1,EGR1,EGR1,Egr1,EGR1
EGR2,EGR2,EGR2,Egr2,EGR2
EGR3,EGR3,EGR3,Egr3,EGR3
EGR4,EGR4,EGR4,Egr4,EGR4
EHBP1,EHBP1,EHBP1,Ehbp1,EHBP1
EHD1,EHD1,EHD1,Ehd1,EHD1
EHD2,EHD2,EHD2,Ehd2,EHD2
EHD3,EHD3,EHD3,Ehd3,EHD3
EHD4,EHD4,EHD4,Ehd4,EHD4
EHF,EHF,EHF,Ehf,EHF
EHHADH,EHHADH,EHHADH,Ehhadh,EHHADH
EHMT1,EHMT1,EHMT1,Ehmt1,EHMT1
EHMT2,EHMT2,EHMT2,Ehmt2,EHMT2
EI24,EI24,EI24,Ei24,EI24
EID2,EID2,EID2,Eid2,EID2
EIF1AD,EIF1AD,EIF1AD,Eif1ad,EIF1AD
EIF1AX,EIF1AX,EIF1AX,Eif1ax,EIF1AX
EIF1B,EIF1B,EIF1B,Eif1b,EIF1B
EIF2A,EIF2A,EIF2A,Eif2a,EIF2A
EIF2AK1,EIF2AK1,EIF2AK1,Eif2ak1,EIF2AK1
EIF2AK2,EIF2AK2,EIF2AK2,Eif2ak2,EIF2AK2
EIF2AK3,EIF2AK3,EIF2AK3,Eif2ak3,EIF2AK3
EIF2AK4,EIF2AK4,EIF2AK4,Eif2ak4,EIF2AK4
EIF2B2,EIF2B2,EIF2B2,Eif2b2,EIF2B2
PTCH2,EIF2B3,EIF2B3,Eif2b3,EIF2B3
EIF2B4,EIF2B4,EIF2B4,Eif2b4,EIF2B4
EIF2B5,EIF2B5,EIF2B5,Eif2b5,EIF2B5
EIF2D,EIF2D,EIF2D,Eif2d,EIF2D
EIF2S1,EIF2S1,EIF2S1,Eif2s1,EIF2S1
EIF2S2,EIF2S2,EIF2S2,Eif2s2,EIF2S2
EIF3A,EIF3A,EIF3A,Eif3a,EIF3A
EIF3B,EIF3B,EIF3B,Eif3b,EIF3B
EIF3D,EIF3D,EIF3D,Eif3d,EIF3D
EIF3E,EIF3E,EIF3E,Eif3e,EIF3E
EIF3F,EIF3F,EIF3F,Eif3f,EIF3F
EIF3G,EIF3G,EIF3G,Eif3g,EIF3G
EIF3H,EIF3H,EIF3H,Eif3h,EIF3H
EIF3I,EIF3I,EIF3I,Eif3i,EIF3I
EIF3J,EIF3J,EIF3J,Eif3j1,EIF3J
EIF3L,EIF3L,EIF3L,Eif3l,EIF3L
EIF3M,EIF3M,EIF3M,Eif3m,EIF3M
EIF4A1,EIF4A1,EIF4A1,Eif4a1,EIF4A1
EIF4A2,EIF4A2,EIF4A2,Eif4a2,EIF4A2
EIF4A3,EIF4A3,EIF4A3,Eif4a3,EIF4A3
EIF4B,EIF4B,EIF4B,Eif4b,EIF4B
EIF4E,EIF4E,EIF4E,Eif4e,EIF4E
EIF4E2,EIF4E2,EIF4E2,Eif4e2,EIF4E2
EIF4E3,EIF4E3,EIF4E3,Eif4e3,EIF4E3
EIF4EBP1,EIF4EBP1,EIF4EBP1,Eif4ebp1,EIF4EBP1
EIF4EBP2,EIF4EBP2,EIF4EBP2,Eif4ebp2,EIF4EBP2
EIF4ENIF1,EIF4ENIF1,EIF4ENIF1,Eif4enif1,EIF4ENIF1
EIF4G1,EIF4G1,EIF4G1,Eif4g1,EIF4G1
EIF4G2,EIF4G2,EIF4G2,Eif4g2,EIF4G2
EIF4G3,EIF4G3,EIF4G3,Eif4g3,EIF4G3
EIF4H,EIF4H,EIF4H,Eif4h,EIF4H
EIF5,EIF5,EIF5,Eif5,EIF5
EIF5A2,EIF5A2,EIF5A2,Eif5a2,EIF5A2
EIF5B,EIF5B,EIF5B,Eif5b,EIF5B
EIF6,EIF6,EIF6,Eif6,EIF6
EIPR1,EIPR1,EIPR1,Eipr1,EIPR1
ELAC1,ELAC1,ELAC1,Elac1,ELAC1
ELAC2,ELAC2,ELAC2,Elac2,ELAC2
ELAPOR2,ELAPOR2,ELAPOR2,Elapor2,ELAPOR2
ELAVL1,ELAVL1,ELAVL1,Elavl1,ELAVL1
ELAVL2,ELAVL2,ELAVL2,Elavl2,ELAVL2
ELAVL3,ELAVL3,ELAVL3,Elavl3,ELAVL3
ELAVL4,ELAVL4,ELAVL4,Elavl4,ELAVL4
ELF1,ELF1,ELF1,Elf1,ELF1
ELF2,ELF2,ELF2,Elf2,ELF2
ELF3,ELF3,ELF3,Elf3,ELF3
ELF4,ELF4,ELF4,Elf4,ELF4
ELF5,ELF5,ELF5,Elf5,ELF5
ELFN2,ELFN2,ELFN2,Elfn2,ELFN2
ELK1,ELK1,ELK1,Elk1,ELK1
ELK3,ELK3,ELK3,Elk3,ELK3
ELK4,ELK4,ELK4,Elk4,ELK4
ELL,ELL,ELL,Ell,ELL
ELL3,ELL3,ELL3,Ell3,ELL3
ELMO1,ELMO1,ELMO1,Elmo1,ELMO1
ELMO2,ELMO2,ELMO2,Elmo2,ELMO2
ELMO3,ELMO3,ELMO3,Elmo3,ELMO3
ELMOD1,ELMOD1,ELMOD1,Elmod1,ELMOD1
ELMOD2,ELMOD2,ELMOD2,Elmod2,ELMOD2
ELMOD3,ELMOD3,ELMOD3,Elmod3,ELMOD3
ELN,ELN,ELN,Eln,ELN
ELOA,ELOA,ELOA,Eloa,ELOA
ELOB,TCEB2,ELOB,Elob,ELOB
ELOC,ELOC,ELOC,Eloc,ELOC
ELOVL2,ELOVL2,ELOVL2,Elovl2,ELOVL2
ELOVL3,ELOVL3,ELOVL3,Elovl3,ELOVL3
ELOVL4,ELOVL4,ELOVL4,Elovl4,ELOVL4
ELOVL6,ELOVL6,ELOVL6,Elovl6,ELOVL6
ELOVL7,ELOVL7,ELOVL7,Elovl7,ELOVL7
ELP1,ELP1,ELP1,Elp1,ELP1
ELP2,ELP2,ELP2,Elp2,ELP2
ELP3,ELP3,ELP3,Elp3,ELP3
ELP4,DNAJC24,ELP4,Elp4,ELP4
ELP5,ELP5,ELP5,Elp5,ELP5
ELP6,ELP6,ELP6,Elp6,ELP6
EMB,EMB,EMB,Emb,EMB
EMC1,EMC1,EMC1,Emc1,EMC1
EMC10,EMC10,EMC10,Emc10,EMC10
EMC2,EMC2,EMC2,Emc2,EMC2
EMC3,EMC3,EMC3,Emc3,EMC3
EMC4,EMC4,EMC4,Emc4,EMC4
EMC6,EMC6,EMC6,Emc6,EMC6
EMC7,EMC7,EMC7,Emc7,EMC7
EMC9,EMC9,EMC9,Emc9,EMC9
EMCN,EMCN,EMCN,Emcn,EMCN
EMD,EMD,EMD,Emd,EMD
EME1,EME1,EME1,Eme1,EME1
EME2,EME2,EME2,Eme2,EME2
EMG1,EMG1,EMG1,Emg1,EMG1
EMID1,EMID1,EMID1,Emid1,EMID1
EMILIN1,EMILIN1,EMILIN1,Emilin1,EMILIN1
EMILIN2,EMILIN2,EMILIN2,Emilin2,EMILIN2
EMILIN3,EMILIN3,EMILIN3,Emilin3,EMILIN3
EML1,EML1,EML1,Eml1,EML1
EML2,EML2,EML2,Eml2,EML2
EML3,EML3,EML3,Eml3,EML3
EML4,EML4,EML4,Eml4,EML4
EML6,EML6,EML6,Eml6,EML6
EMP3,EMP3,EMP3,Emp3,EMP3
EMSY,EMSY,EMSY,Emsy,EMSY
EMX2,EMX2,EMX2,Emx2,EMX2
EN1,EN1,EN1,En1,EN1
EN2,EN2,EN2,En2,EN2
ENAH,ENAH,ENAH,Enah,ENAH
ENAM,RUFY3,ENAM,Enam,ENAM
ENC1,ENC1,ENC1,Enc1,ENC1
ENDOD1,ENDOD1,ENDOD1,Endod1,ENDOD1
ENDOU,ENDOU,ENDOU,Endou,ENDOU
ENG,ENG,ENG,Eng,ENG
ENGASE,ENGASE,ENGASE,Engase,ENGASE
ENKD1,ENKD1,ENKD1,Enkd1,ENKD1
ENKUR,ENKUR,ENKUR,Enkur,ENKUR
ENO2,ENO2,ENO2,Eno2,ENO2
ENO4,ENO4,ENO4,Eno4,ENO4
ENOPH1,ENOPH1,ENOPH1,Enoph1,ENOPH1
ENOX1,ENOX1,ENOX1,Enox1,ENOX1
ENOX2,ENOX2,ENOX2,Enox2,ENOX2
ENPEP,ENPEP,ENPEP,Enpep,ENPEP
ENPP1,ENPP1,ENPP1,Enpp1,ENPP1
ENPP2,ENPP2,ENPP2,Enpp2,ENPP2
ENPP3,ENPP3,ENPP3,Enpp3,ENPP3
ENPP4,ENPP4,ENPP4,Enpp4,ENPP4
ENPP5,ENPP5,ENPP5,Enpp5,ENPP5
ENPP6,ENPP6,ENPP6,Enpp6,ENPP6
ENPP7,ENPP7,ENPP7,Enpp7,ENPP7
ENSA,ENSA,ENSA,Ensa,ENSA
ENTHD1,ENTHD1,ENTHD1,Enthd1,ENTHD1
CC2D2B,ENTPD1,ENTPD1,Entpd1,ENTPD1
ENTPD2,ENTPD2,ENTPD2,Entpd2,ENTPD2
ENTPD3,ENTPD3,ENTPD3,Entpd3,ENTPD3
ENTPD4,ENTPD4,ENTPD4,Entpd4,ENTPD4
ENTPD7,ENTPD7,ENTPD7,Entpd7,ENTPD7
ENTPD8,ENTPD8,ENTPD8,Entpd8,ENTPD8
ENTR1,ENTR1,ENTR1,Entr1,ENTR1
ENTREP1,ENTREP1,ENTREP1,Entrep1,ENTREP1
ENTREP2,ENTREP2,ENTREP2,Entrep2,ENTREP2
ENY2,ENY2,ENY2,Eny2,ENY2
EOGT,EOGT,EOGT,Eogt,EOGT
EOMES,EOMES,EOMES,Eomes,EOMES
EP300,EP300,EP300,Ep300,EP300
EPAS1,EPAS1,EPAS1,Epas1,EPAS1
EPB41,EPB41,EPB41,Epb41,EPB41
EPB41L2,EPB41L2,EPB41L2,Epb41l2,EPB41L2
EPB41L3,EPB41L3,EPB41L3,Epb41l3,EPB41L3
EPB41L4A,EPB41L4A,EPB41L4A,Epb41l4a,EPB41L4A
EPB41L4B,EPB41L4B,EPB41L4B,Epb41l4b,EPB41L4B
EPB41L5,EPB41L5,EPB41L5,Epb41l5,EPB41L5
EPB42,EPB42,EPB42,Epb42,EPB42
EPC1,EPC1,EPC1,Epc1,EPC1
EPC2,EPC2,EPC2,Epc2,EPC2
EPCAM,EPCAM,EPCAM,Epcam,EPCAM
EPCIP,EPCIP,EPCIP,Epcip,EPCIP
EPDR1,EPDR1,EPDR1,Epdr1,EPDR1
EPG5,EPG5,EPG5,Epg5,EPG5
EPGN,EPGN,EPGN,Epgn,EPGN
EPHA1,EPHA1,EPHA1,Epha1,EPHA1
EPHA2,EPHA2,EPHA2,Epha2,EPHA2
EPHA3,EPHA3,EPHA3,Epha3,EPHA3
EPHA4,EPHA4,EPHA4,Epha4,EPHA4
EPHA5,EPHA5,EPHA5,Epha5,EPHA5
EPHA6,EPHA6,EPHA6,Epha6,EPHA6
EPHA7,EPHA7,EPHA7,Epha7,EPHA7
EPHA8,EPHA8,EPHA8,Epha8,EPHA8
EPHB1,EPHB1,EPHB1,Ephb1,EPHB1
EPHB2,EPHB2,EPHB2,Ephb2,EPHB2
EPHB3,EPHB3,EPHB3,Ephb3,EPHB3
EPHB4,EPHB4,EPHB4,Ephb4,EPHB4
EPHB6,EPHB6,EPHB6,Ephb6,EPHB6
SERHL2,EPHX1,EPHX1,Ephx1,EPHX1
EPHX2,EPHX2,EPHX2,Ephx2,EPHX2
EPHX3,EPHX3,EPHX3,Ephx3,EPHX3
EPM2AIP1,EPM2AIP1,EPM2AIP1,Epm2aip1,EPM2AIP1
EPN2,EPN2,EPN2,Epn2,EPN2
EPN3,EPN3,EPN3,Epn3,EPN3
EPO,EPO,EPO,Epo,EPO
EPOR,EPOR,EPOR,Epor,EPOR
EPPIN,SPINLW1,EPPIN,Eppin,EPPIN
EPRS1,EPRS1,EPRS1,Eprs1,EPRS1
EPS15,EPS15,EPS15,Eps15,EPS15
EPS15L1,EPS15L1,EPS15L1,Eps15l1,EPS15L1
EPS8,EPS8,EPS8,Eps8,EPS8
EPS8L1,EPS8L1,EPS8L1,Eps8l1,EPS8L1
EPS8L2,EPS8L2,EPS8L2,Eps8l2,EPS8L2
EPS8L3,EPS8L3,EPS8L3,Eps8l3,EPS8L3
EPSTI1,EPSTI1,EPSTI1,Epsti1,EPSTI1
EPX,EPX,EPX,Epx,EPX
EPYC,EPYC,EPYC,Epyc,EPYC
ERAL1,ERAL1,ERAL1,Eral1,ERAL1
ERAP1,ERAP1,ERAP1,Erap1,ERAP1
ERAS,ERAS,ERAS,Eras,ERAS
ERBB2,ERBB2,ERBB2,Erbb2,ERBB2
ERBB3,ERBB3,ERBB3,Erbb3,ERBB3
ERBB4,ERBB4,ERBB4,Erbb4,ERBB4
ERBIN,ERBIN,ERBIN,Erbin,ERBIN
ERC1,ERC1,ERC1,Erc1,ERC1
ERC2,ERC2,ERC2,Erc2,ERC2
ERCC1,ERCC1,ERCC1,Ercc1,ERCC1
ERCC2,ERCC2,ERCC2,Ercc2,ERCC2
ERCC3,ERCC3,ERCC3,Ercc3,ERCC3
ERCC4,ERCC4,ERCC4,Ercc4,ERCC4
ERCC6L,ERCC6L,ERCC6L,Ercc6l,ERCC6L
ERCC6L2,ERCC6L2,ERCC6L2,Ercc6l2,ERCC6L2
ERCC8,ERCC8,ERCC8,Ercc8,ERCC8
EREG,EREG,EREG,Ereg,EREG
ERF,ERF,ERF,Erf,ERF
ERG,ERG,ERG,Erg,ERG
ERG28,ERG28,ERG28,Erg28,ERG28
ERGIC1,ERGIC1,ERGIC1,Ergic1,ERGIC1
ERGIC2,ERGIC2,ERGIC2,Ergic2,ERGIC2
ERGIC3,ERGIC3,ERGIC3,Ergic3,ERGIC3
ERH,ERH,ERH,Erh,ERH
ERI1,ERI1,ERI1,Eri1,ERI1
ERI2,ERI2,ERI2,Eri2,ERI2
ERI3,ERI3,ERI3,Eri3,ERI3
ERICH1,ERICH1,ERICH1,Erich1,ERICH1
ERICH6,ERICH6,ERICH6,Erich6,ERICH6
ERLEC1,ERLEC1,ERLEC1,Erlec1,ERLEC1
ERLIN2,ERLIN2,ERLIN2,Erlin2,ERLIN2
ERMAP,ERMAP,ERMAP,Ermap,ERMAP
ERMARD,ERMARD,ERMARD,Ermard,ERMARD
ERMN,ERMN,ERMN,Ermn,ERMN
ERMP1,ERMP1,ERMP1,Ermp1,ERMP1
ERN1,ERN1,ERN1,Ern1,ERN1
ERN2,ERN2,ERN2,Ern2,ERN2
ERO1A,ERO1A,ERO1A,Ero1a,ERO1A
ERO1B,ERO1B,ERO1B,Ero1b,ERO1B
ERP27,ERP27,ERP27,Erp27,ERP27
ERP44,ERP44,ERP44,Erp44,ERP44
ERRFI1,ERRFI1,ERRFI1,Errfi1,ERRFI1
ESAM,ESAM,ESAM,Esam,ESAM
ESCO1,ESCO1,ESCO1,Esco1,ESCO1
ESD,ESD,ESD,Esd,ESD
ESF1,ESF1,ESF1,Esf1,ESF1
ESM1,ESM1,ESM1,Esm1,ESM1
ESPL1,ESPL1,ESPL1,Espl1,ESPL1
ESR1,ESR1,ESR1,Esr1,ESR1
ESR2,ESR2,ESR2,Esr2,ESR2
ESRP1,ESRP1,ESRP1,Esrp1,ESRP1
ESRP2,ESRP2,ESRP2,Esrp2,ESRP2
ESRRA,ESRRA,ESRRA,Esrra,ESRRA
ESRRB,ESRRB,ESRRB,Esrrb,ESRRB
ESRRG,ESRRG,ESRRG,Esrrg,ESRRG
ESYT1,ESYT1,ESYT1,Esyt1,ESYT1
ESYT2,ESYT2,ESYT2,Esyt2,ESYT2
ESYT3,ESYT3,ESYT3,Esyt3,ESYT3
ETAA1,ETAA1,ETAA1,Etaa1,ETAA1
ETF1,ETF1,ETF1,Etf1,ETF1
ETFA,ETFA,ETFA,Etfa,ETFA
ETFB,ETFB,ETFB,Etfb,ETFB
ETFDH,ETFDH,ETFDH,Etfdh,ETFDH
ETFRF1,ETFRF1,ETFRF1,Etfrf1,ETFRF1
KIAA1217,KIAA1217,KIAA1217,Etl4,KIAA1217
ETNK1,ETNK1,ETNK1,Etnk1,ETNK1
ETNK2,ETNK2,ETNK2,Etnk2,ETNK2
ETNPPL,ETNPPL,ETNPPL,Etnppl,ETNPPL
ETS1,ETS1,ETS1,Ets1,ETS1
ETS2,ETS2,ETS2,Ets2,ETS2
ETV1,ETV1,ETV1,Etv1,ETV1
ETV2,ETV2,ETV2,Etv2,ETV2
ETV3,ETV3,ETV3,Etv3,ETV3
ETV4,ETV4,ETV4,Etv4,ETV4
ETV6,ETV6,ETV6,Etv6,ETV6
EVA1A,EVA1A,EVA1A,Eva1a,EVA1A
EVA1B,EVA1B,EVA1B,Eva1b,EVA1B
EVA1C,EVA1C,EVA1C,Eva1c,EVA1C
EVC,EVC,EVC,Evc,EVC
EVC2,EVC2,EVC2,Evc2,EVC2
EVI2A,EVI2A,EVI2A,Evi2a,EVI2A
EVI2B,EVI2B,EVI2B,Evi2b,EVI2B
EVI5,EVI5,EVI5,Evi5,EVI5
EVI5L,EVI5L,EVI5L,Evi5l,EVI5L
EVL,EVL,EVL,Evl,EVL
EVPL,EVPL,EVPL,Evpl,EVPL
EVX1,EVX1,EVX1,Evx1,EVX1
EWSR1,EWSR1,EWSR1,Ewsr1,EWSR1
EXD1,EXD1,EXD1,Exd1,EXD1
EXD2,EXD2,EXD2,Exd2,EXD2
EXO1,EXO1,EXO1,Exo1,EXO1
EXO5,EXO5,EXO5,Exo5,EXO5
EXOC1,EXOC1,EXOC1,Exoc1,EXOC1
EXOC1L,EXOC1L,EXOC1L,Exoc1l,EXOC1L
EXOC2,EXOC2,EXOC2,Exoc2,EXOC2
EXOC3,EXOC3,EXOC3,Exoc3,EXOC3
EXOC3L1,EXOC3L1,EXOC3L1,Exoc3l,EXOC3L1
EXOC3L4,EXOC3L4,EXOC3L4,Exoc3l4,EXOC3L4
EXOC5,EXOC5,EXOC5,Exoc5,EXOC5
EXOC6,EXOC6,EXOC6,Exoc6,EXOC6
EXOC6B,EXOC6B,EXOC6B,Exoc6b,EXOC6B
EXOC7,EXOC7,EXOC7,Exoc7,EXOC7
EXOC8,EXOC8,EXOC8,Exoc8,EXOC8
EXOG,EXOG,EXOG,Exog,EXOG
EXOSC1,EXOSC1,EXOSC1,Exosc1,EXOSC1
EXOSC10,EXOSC10,EXOSC10,Exosc10,EXOSC10
EXOSC2,EXOSC2,EXOSC2,Exosc2,EXOSC2
EXOSC3,EXOSC3,EXOSC3,Exosc3,EXOSC3
EXOSC5,EXOSC5,EXOSC5,Exosc5,EXOSC5
EXOSC7,EXOSC7,EXOSC7,Exosc7,EXOSC7
EXOSC8,EXOSC8,EXOSC8,Exosc8,EXOSC8
EXOSC9,EXOSC9,EXOSC9,Exosc9,EXOSC9
EXPH5,EXPH5,EXPH5,Exph5,EXPH5
EXT1,EXT1,EXT1,Ext1,EXT1
EXTL1,EXTL1,EXTL1,Extl1,EXTL1
EXTL2,EXTL2,EXTL2,Extl2,EXTL2
EXTL3,EXTL3,EXTL3,Extl3,EXTL3
EYA1,EYA1,EYA1,Eya1,EYA1
EYA2,EYA2,EYA2,Eya2,EYA2
EYA3,EYA3,EYA3,Eya3,EYA3
EYA4,EYA4,EYA4,Eya4,EYA4
EZH1,EZH1,EZH1,Ezh1,EZH1
EZH2,EZH2,EZH2,Ezh2,EZH2
EZR,EZR,EZR,Ezr,EZR
F10,F10,F10,F10,F10
F11,F11,F11,F11,F11
F11R,F11R,F11R,F11r,F11R
F12,F12,F12,F12,F12
F13A1,F13A1,F13A1,F13a1,F13A1
F13B,F13B,F13B,F13b,F13B
F2,F2,F2,F2,F2
F2R,F2R,F2R,F2r,F2R
F2RL1,F2RL1,F2RL1,F2rl1,F2RL1
F2RL2,F2RL2,F2RL2,F2rl2,F2RL2
F3,F3,F3,F3,F3
F5,F5,F5,F5,F5
F7,F7,F7,F7,F7
F8,F8,F8,F8,F8
F9,F9,F9,F9,F9
FA2H,FA2H,FA2H,Fa2h,FA2H
FAAH,UQCRH,FAAH,Faah,FAAH
FAAP100,FAAP100,FAAP100,Faap100,FAAP100
FAAP24,FAAP24,FAAP24,Faap24,FAAP24
FABP1,FABP1,FABP1,Fabp1,FABP1
FABP2,FABP2,FABP2,Fabp2,FABP2
FABP3,FABP3,FABP3,Fabp3,FABP3
FABP4,FABP4,FABP4,Fabp4,FABP4
FABP6,FABP6,FABP6,Fabp6,FABP6
FABP7,FABP7,FABP7,Fabp7,FABP7
FABP9,FABP9,FABP9,Fabp9,FABP9
FADD,FADD,FADD,Fadd,FADD
FADS1,FADS1,FADS1,Fads1,FADS1
FADS2,FADS2,FADS2,Fads2,FADS2
FADS3,FADS3,FADS3,Fads3,FADS3
FAF1,FAF1,FAF1,Faf1,FAF1
FAF2,FAF2,FAF2,Faf2,FAF2
FAH,FAH,FAH,Fah,FAH
FAHD1,FAHD1,FAHD1,Fahd1,FAHD1
FAIM2,FAIM2,FAIM2,Faim2,FAIM2
FAM110A,FAM110A,FAM110A,Fam110a,FAM110A
FAM110B,FAM110B,FAM110B,Fam110b,FAM110B
FAM110C,FAM110C,FAM110C,Fam110c,FAM110C
FAM110D,FAM110D,FAM110D,Fam110d,FAM110D
FAM114A1,FAM114A1,FAM114A1,Fam114a1,FAM114A1
FAM114A2,FAM114A2,FAM114A2,Fam114a2,FAM114A2
FAM117A,SLC35B1,FAM117A,Fam117a,FAM117A
FAM117B,FAM117B,FAM117B,Fam117b,FAM117B
FAM118A,FAM118A,FAM118A,Fam118a,FAM118A
FAM118B,FAM118B,FAM118B,Fam118b,FAM118B
FAM120A,FAM120A,FAM120A,Fam120a,FAM120A
FAM120B,FAM120B,FAM120B,Fam120b,FAM120B
FAM120C,FAM120C,FAM120C,Fam120c,FAM120C
FAM124A,FAM124A,FAM124A,Fam124a,FAM124A
FAM124B,FAM124B,FAM124B,Fam124b,FAM124B
FAM131A,FAM131A,FAM131A,Fam131a,FAM131A
FAM131B,FAM131B,FAM131B,Fam131b,FAM131B
FAM131C,FAM131C,FAM131C,Fam131c,FAM131C
FAM135A,FAM135A,FAM135A,Fam135a,FAM135A
FAM135B,FAM135B,FAM135B,Fam135b,FAM135B
FAM13A,FAM13A,FAM13A,Fam13a,FAM13A
FAM13B,FAM13B,FAM13B,Fam13b,FAM13B
FAM13C,FAM13C,FAM13C,Fam13c,FAM13C
FAM149B1,FAM149B1,FAM149B1,Fam149b,FAM149B1
FAM151A,FAM151A,FAM151A,Fam151a,FAM151A
FAM151B,FAM151B,FAM151B,Fam151b,FAM151B
FAM161A,FAM161A,FAM161A,Fam161a,FAM161A
FAM161B,FAM161B,FAM161B,Fam161b,FAM161B
FAM162A,FAM162A,FAM162A,Fam162a,FAM162A
FAM162B,FAM162B,FAM162B,Fam162b,FAM162B
FAM163A,FAM163A,FAM163A,Fam163a,FAM163A
FAM163B,FAM163B,FAM163B,Fam163b,FAM163B
FAM167A,FAM167A,FAM167A,Fam167a,FAM167A
FAM167B,FAM167B,FAM167B,Fam167b,FAM167B
FAM168A,FAM168A,FAM168A,Fam168a,FAM168A
FAM168B,FAM168B,FAM168B,Fam168b,FAM168B
FAM169A,FAM169A,FAM169A,Fam169a,FAM169A
FAM171A1,FAM171A1,FAM171A1,Fam171a1,FAM171A1
FAM171B,FAM171B,FAM171B,Fam171b,FAM171B
FAM174A,FAM174A,FAM174A,Fam174a,FAM174A
FAM174B,FAM174B,FAM174B,Fam174b,FAM174B
FAM174C,FAM174C,FAM174C,Fam174c,FAM174C
FAM177A1,FAM177A1,FAM177A1,Fam177a2,FAM177A1
FAM178B,FAM178B,FAM178B,Fam178b,FAM178B
FAM180A,FAM180A,FAM180A,Fam180a,FAM180A
FAM184A,FAM184A,FAM184A,Fam184a,FAM184A
FAM184B,FAM184B,FAM184B,Fam184b,FAM184B
FAM185A,FAM185A,FAM185A,Fam185a,FAM185A
FAM186B,FAM186B,FAM186B,Fam186b,FAM186B
FAM187A,FAM187A,FAM187A,Fam187a,FAM187A
FAM187B,FAM187B,FAM187B,Fam187b,FAM187B
FAM193A,FAM193A,FAM193A,Fam193a,FAM193A
FAM199X,FAM199X,FAM199X,Fam199x,FAM199X
FAM204A,FAM204A,FAM204A,Fam204a,FAM204A
FAM20A,FAM20A,FAM20A,Fam20a,FAM20A
FAM20B,FAM20B,FAM20B,Fam20b,FAM20B
FAM20C,FAM20C,FAM20C,Fam20c,FAM20C
FAM210A,FAM210A,FAM210A,Fam210a,FAM210A
FAM210B,FAM210B,FAM210B,Fam210b,FAM210B
FAM216A,FAM216A,FAM216A,Fam216a,FAM216A
FAM216B,FAM216B,FAM216B,Fam216b,FAM216B
FAM217B,FAM217B,FAM217B,Fam217b,FAM217B
FAM219A,FAM219A,FAM219A,Fam219a,FAM219A
FAM221B,FAM221B,FAM221B,Fam221b,FAM221B
FAM222B,FAM222B,FAM222B,Fam222b,FAM222B
FAM227A,FAM227A,FAM227A,Fam227a,FAM227A
FAM227B,FAM227B,FAM227B,Fam227b,FAM227B
FAM228B,FAM228B,FAM228B,Fam228b,FAM228B
FAM229B,FAM229B,FAM229B,Fam229b,FAM229B
FAM234A,FAM234A,FAM234A,Fam234a,FAM234A
FAM234B,FAM234B,FAM234B,Fam234b,FAM234B
FAM237A,FAM237A,FAM237A,Fam237a,FAM237A
FAM237B,FAM237B,FAM237B,Fam237b,FAM237B
FAM240A,FAM240A,FAM240A,Fam240a,FAM240A
FAM240B,FAM240B,FAM240B,Fam240b,FAM240B
FAM241A,FAM241A,FAM241A,Fam241a,FAM241A
C21orf140,C21orf140,C21orf140,Fam243,C21orf140
FAM32A,FAM32A,FAM32A,Fam32a,FAM32A
