human gene name,mice gene name,pig gene name
ETS1,Ets1,ETS1
ETS2,Ets2,ETS2
ETV1,Etv1,ETV1
ETV2,Etv2,ETV2
ETV3,Etv3,ETV3
ETV4,Etv4,ETV4
ETV5,Etv5,ETV5
ETV6,Etv6,ETV6
EVA1A,Eva1a,EVA1A
EVA1B,Eva1b,EVA1B
EVA1C,Eva1c,EVA1C
EVC,Evc,EVC
EVC2,Evc2,EVC2
EVI2A,Evi2a,EVI2A
EVI2B,Evi2b,EVI2B
EVI5,Evi5,EVI5
EVI5L,Evi5l,EVI5L
EVL,Evl,EVL
EVPL,Evpl,EVPL
EVX1,Evx1,EVX1
EVX2,Evx2,EVX2
EWSR1,Ewsr1,EWSR1
EXD1,Exd1,EXD1
EXD2,Exd2,EXD2
EXO1,Exo1,EXO1
EXO5,Exo5,EXO5
EXOC1,Exoc1,EXOC1
EXOC1L,Exoc1l,EXOC1L
EXOC2,Exoc2,EXOC2
EXOC3,Exoc3,EXOC3
EXOC3L1,Exoc3l,EXOC3L1
EXOC3L2,Exoc3l2,EXOC3L2
EXOC3L4,Exoc3l4,EXOC3L4
EXOC5,Exoc5,EXOC5
EXOC6,Exoc6,EXOC6
EXOC6B,Exoc6b,EXOC6B
EXOC7,Exoc7,EXOC7
EXOC8,Exoc8,EXOC8
EXOG,Exog,EXOG
EXOSC1,Exosc1,EXOSC1
EXOSC10,Exosc10,EXOSC10
EXOSC2,Exosc2,EXOSC2
EXOSC3,Exosc3,EXOSC3
EXOSC4,Exosc4,EXOSC4
EXOSC5,Exosc5,EXOSC5
EXOSC6,Exosc6,EXOSC6
EXOSC7,Exosc7,EXOSC7
EXOSC8,Exosc8,EXOSC8
EXOSC9,Exosc9,EXOSC9
EXPH5,Exph5,EXPH5
EXT1,Ext1,EXT1
EXTL1,Extl1,EXTL1
EXTL2,Extl2,EXTL2
EXTL3,Extl3,EXTL3
EYA1,Eya1,EYA1
EYA2,Eya2,EYA2
EYA3,Eya3,EYA3
EYA4,Eya4,EYA4
EZH1,Ezh1,EZH1
EZH2,Ezh2,EZH2
EZR,Ezr,EZR
F10,F10,F10
F11,F11,F11
F11R,F11r,F11R
F12,F12,F12
F13A1,F13a1,F13A1
F13B,F13b,F13B
F2,F2,F2
F2R,F2r,F2R
F2RL1,F2rl1,F2RL1
F2RL2,F2rl2,F2RL2
F2RL3,F2rl3,F2RL3
F3,F3,F3
F5,F5,F5
F7,F7,F7
F8,F8,F8
F9,F9,F9
FA2H,Fa2h,FA2H
FAAH,Faah,FAAH
FAAP100,Faap100,FAAP100
FAAP20,Faap20,FAAP20
FAAP24,Faap24,FAAP24
FABP1,Fabp1,FABP1
FABP2,Fabp2,FABP2
FABP3,Fabp3,FABP3
FABP4,Fabp4,FABP4
FABP5,Fabp5,FABP5
FABP6,Fabp6,FABP6
FABP7,Fabp7,FABP7
FABP9,Fabp9,FABP9
FADD,Fadd,FADD
FADS1,Fads1,FADS1
FADS2,Fads2,FADS2
FADS3,Fads3,FADS3
FADS6,Fads6,FADS6
FAF1,Faf1,FAF1
FAF2,Faf2,FAF2
FAH,Fah,FAH
FAHD1,Fahd1,FAHD1
FAIM2,Faim2,FAIM2
FAM110A,Fam110a,FAM110A
FAM110B,Fam110b,FAM110B
FAM110C,Fam110c,FAM110C
FAM110D,Fam110d,FAM110D
FAM114A1,Fam114a1,FAM114A1
FAM114A2,Fam114a2,FAM114A2
FAM117A,Fam117a,FAM117A
FAM117B,Fam117b,FAM117B
FAM118A,Fam118a,FAM118A
FAM118B,Fam118b,FAM118B
FAM120A,Fam120a,FAM120A
FAM120B,Fam120b,FAM120B
FAM120C,Fam120c,FAM120C
FAM124A,Fam124a,FAM124A
FAM124B,Fam124b,FAM124B
FAM126A,Fam126a,HYCC1
FAM131A,Fam131a,FAM131A
FAM131B,Fam131b,FAM131B
FAM131C,Fam131c,FAM131C
FAM133B,Fam133b,FAM133B
FAM135A,Fam135a,FAM135A
FAM135B,Fam135b,FAM135B
FAM13A,Fam13a,FAM13A
FAM13B,Fam13b,FAM13B
FAM13C,Fam13c,FAM13C
FAM149B1,Fam149b,FAM149B1
FAM151A,Fam151a,FAM151A
FAM151B,Fam151b,FAM151B
FAM161A,Fam161a,FAM161A
FAM161B,Fam161b,FAM161B
FAM162A,Fam162a,FAM162A
FAM162B,Fam162b,FAM162B
FAM163A,Fam163a,FAM163A
FAM163B,Fam163b,FAM163B
FAM167A,Fam167a,FAM167A
FAM167B,Fam167b,FAM167B
FAM168A,Fam168a,FAM168A
FAM168B,Fam168b,FAM168B
FAM169A,Fam169a,FAM169A
FAM170A,Fam170a,FAM170A
FAM170B,Fam170b,FAM170B
FAM171A1,Fam171a1,FAM171A1
FAM171A2,Fam171a2,FAM171A2
FAM171B,Fam171b,FAM171B
FAM174A,Fam174a,FAM174A
FAM174B,Fam174b,FAM174B
FAM174C,Fam174c,FAM174C
FAM177A1,Fam177a2,FAM177A1
FAM178B,Fam178b,FAM178B
FAM180A,Fam180a,FAM180A
FAM181B,Fam181b,FAM181B
FAM183A,Fam183b,SPMIP2
FAM184A,Fam184a,FAM184A
FAM184B,Fam184b,FAM184B
FAM185A,Fam185a,FAM185A
FAM186B,Fam186b,FAM186B
FAM187A,Fam187a,FAM187A
FAM187B,Fam187b,FAM187B
FAM193A,Fam193a,FAM193A
FAM193B,Fam193b,FAM193B
FAM199X,Fam199x,FAM199X
FAM204A,Fam204a,FAM204A
FAM209A,Fam209,FAM209B
FAM20A,Fam20a,FAM20A
FAM20B,Fam20b,FAM20B
FAM20C,Fam20c,FAM20C
FAM210A,Fam210a,FAM210A
FAM210B,Fam210b,FAM210B
FAM216A,Fam216a,FAM216A
FAM216B,Fam216b,FAM216B
FAM217B,Fam217b,FAM217B
FAM219A,Fam219a,FAM219A
FAM219B,Fam219b,FAM219B
FAM221A,Fam221a,FAM221A
FAM221B,Fam221b,FAM221B
FAM222A,Fam222a,FAM222A
FAM222B,Fam222b,FAM222B
FAM227A,Fam227a,FAM227A
FAM227B,Fam227b,FAM227B
FAM228B,Fam228b,FAM228B
FAM229B,Fam229b,FAM229B
FAM234A,Fam234a,FAM234A
FAM234B,Fam234b,FAM234B
FAM237A,Fam237a,FAM237A
FAM237B,Fam237b,FAM237B
FAM240A,Fam240a,FAM240A
FAM240B,Fam240b,FAM240B
FAM241A,Fam241a,FAM241A
C21orf140,Fam243,C21orf140
FAM25A,Fam25c,ADIRF
FAM32A,Fam32a,FAM32A
FAM3A,Fam3a,FAM3A
FAM3B,Fam3b,FAM3B
FAM3C,Fam3c,FAM3C
FAM43A,Fam43a,FAM43A
FAM43B,Fam43b,FAM43B
FAM50A,Fam50a,FAM50A
FAM50B,Fam50b,FAM50B
FAM53A,Fam53a,FAM53A
FAM53B,Fam53b,FAM53B
FAM53C,Fam53c,FAM53C
FAM76A,Fam76a,FAM76A
FAM76B,Fam76b,FAM76B
FAM78A,Fam78a,FAM78A
FAM78B,Fam78b,FAM78B
FAM81A,Fam81a,FAM81A
FAM81B,Fam81b,FAM81B
FAM83A,Fam83a,FAM83A
FAM83B,Fam83b,FAM83B
FAM83C,Fam83c,FAM83C
FAM83D,Fam83d,FAM83D
FAM83E,Fam83e,FAM83E
FAM83F,Fam83f,FAM83F
FAM83G,Fam83g,FAM83G
FAM83H,Fam83h,FAM83H
FAM89A,Fam89a,FAM89A
FAM89B,Fam89b,FAM89B
FAM8A1,Fam8a1,FAM8A1
CXorf58,Fam90a1b,CXorf58
FAM91A1,Fam91a1,FAM91A1
FAM98A,Fam98a,FAM98A
FAM98B,Fam98b,FAM98B
FAM98C,Fam98c,FAM98C
FAN1,Fan1,FAN1
FANCA,Fanca,FANCA
FANCB,Fancb,FANCB
FANCC,Fancc,FANCC
FANCD2,Fancd2,FANCD2
FANCD2OS,Fancd2os,FANCD2OS
FANCE,Fance,FANCE
FANCF,Fancf,FANCF
FANCG,Fancg,FANCG
FANCI,Fanci,FANCI
FANCL,Fancl,FANCL
FANCM,Fancm,FANCM
FANK1,Fank1,FANK1
FAP,Fap,FAP
FAR1,Far1,FAR1
FAR2,Far2,FAR2
FARP1,Farp1,FARP1
FARP2,Farp2,FARP2
FARS2,Fars2,FARS2
FARSA,Farsa,FARSA
FAS,Fas,FAS
FASLG,Fasl,FASLG
FASN,Fasn,FASN
FASTK,Fastk,FASTK
FASTKD1,Fastkd1,FASTKD1
FASTKD2,Fastkd2,FASTKD2
FASTKD3,Fastkd3,FASTKD3
FASTKD5,Fastkd5,FASTKD5
FAT2,Fat2,FAT2
FAT4,Fat4,FAT4
FATE1,Fate1,FATE1
FAU,Fau,FAU
FAXDC2,Faxdc2,FAXDC2
FBF1,Fbf1,FBF1
FBH1,Fbh1,FBH1
FBL,Fbl,FBL
FBLIM1,Fblim1,FBLIM1
FBLL1,Fbll1,FBLL1
FBLN1,Fbln1,FBLN1
FBLN2,Fbln2,FBLN2
FBLN5,Fbln5,FBLN5
FBLN7,Fbln7,FBLN7
FBN1,Fbn1,FBN1
FBN2,Fbn2,FBN2
FBP1,Fbp1,FBP1
FBP2,Fbp2,FBP2
FBRS,Fbrs,FBRS
FBXL12,Fbxl12,FBXL12
FBXL13,Fbxl13,FBXL13
FBXL15,Fbxl15,FBXL15
FBXL16,Fbxl16,FBXL16
FBXL17,Fbxl17,FBXL17
FBXL18,Fbxl18,FBXL18
FBXL19,Fbxl19,FBXL19
FBXL2,Fbxl2,FBXL2
FBXL20,Fbxl20,FBXL20
FBXL22,Fbxl22,FBXL22
FBXL3,Fbxl3,FBXL3
FBXL4,Fbxl4,FBXL4
FBXL5,Fbxl5,FBXL5
FBXL6,Fbxl6,FBXL6
FBXL7,Fbxl7,FBXL7
FBXL8,Fbxl8,FBXL8
FBXO10,Fbxo10,FBXO10
FBXO11,Fbxo11,FBXO11
FBXO15,Fbxo15,FBXO15
FBXO16,Fbxo16,FBXO16
FBXO17,Fbxo17,FBXO17
FBXO2,Fbxo2,FBXO2
FBXO21,Fbxo21,FBXO21
FBXO22,Fbxo22,FBXO22
FBXO24,Fbxo24,FBXO24
FBXO25,Fbxo25,FBXO25
FBXO28,Fbxo28,FBXO28
FBXO3,Fbxo3,FBXO3
FBXO30,Fbxo30,FBXO30
FBXO31,Fbxo31,FBXO31
FBXO32,Fbxo32,FBXO32
FBXO33,Fbxo33,FBXO33
FBXO34,Fbxo34,FBXO34
FBXO36,Fbxo36,FBXO36
FBXO38,Fbxo38,FBXO38
FBXO39,Fbxo39,FBXO39
FBXO4,Fbxo4,FBXO4
FBXO40,Fbxo40,FBXO40
FBXO41,Fbxo41,FBXO41
FBXO42,Fbxo42,FBXO42
FBXO43,Fbxo43,FBXO43
FBXO45,Fbxo45,FBXO45
FBXO46,Fbxo46,FBXO46
FBXO47,Fbxo47,FBXO47
FBXO48,Fbxo48,FBXO48
FBXO5,Fbxo5,FBXO5
FBXO6,Fbxo6,FBXO6
FBXO7,Fbxo7,FBXO7
FBXO8,Fbxo8,FBXO8
FBXO9,Fbxo9,FBXO9
FBXW11,Fbxw11,FBXW11
FBXW2,Fbxw2,PAAF1
FBXW4,Fbxw4,FBXW4
FBXW5,Fbxw5,FBXW5
FBXW7,Fbxw7,FBXW7
FBXW8,Fbxw8,FBXW8
FBXW9,Fbxw9,FBXW9
FCGR1B,Fcer1a,FCER1A
FCER1G,Fcer1g,FCER1G
FCF1,Fcf1,FCF1
FCGR1A,Fcgr1,FCGR1A
FCGRT,Fcgrt,FCGRT
FCHO1,Fcho1,FCHO1
FCHO2,Fcho2,FCHO2
FCHSD1,Fchsd1,FCHSD1
FCHSD2,Fchsd2,FCHSD2
FCMR,Fcmr,FCMR
FCN2,Fcna,FCN2
FCRL2,Fcrl1,FCRL1
FCRL3,Fcrl5,FCRL3
FCRLA,Fcrla,FCRLA
FCRLB,Fcrlb,FCRLB
FCSK,Fcsk,FCSK
FDFT1,Fdft1,FDFT1
FDPS,Fdps,FDPS
FDX1,Fdx1,FDX1
FDX2,Fdx2,FDX2
FDXACB1,Fdxacb1,FDXACB1
FDXR,Fdxr,FDXR
FECH,Fech,FECH
FEM1A,Fem1a,FEM1A
FEM1B,Fem1b,FEM1B
FEM1C,Fem1c,FEM1C
FEN1,Fen1,FEN1
FER,Fer,FER
FER1L5,Fer1l5,FER1L5
FER1L6,Fer1l6,FER1L6
FERD3L,Ferd3l,FERD3L
FERMT1,Fermt1,FERMT1
FERMT2,Fermt2,FERMT2
FERMT3,Fermt3,FERMT3
FES,Fes,FES
FETUB,Fetub,FETUB
FEV,Fev,FEV
FEZ1,Fez1,FEZ1
FEZ2,Fez2,FEZ2
FEZF1,Fezf1,FEZF1
FEZF2,Fezf2,FEZF2
FFAR1,Ffar1,P2RY11
FFAR2,Ffar2,FFAR2
FFAR4,Ffar4,FFAR4
FGB,Fgb,FGB
FGD1,Fgd1,FGD1
FGD2,Fgd2,FGD2
FGD3,Fgd3,FGD3
FGD4,Fgd4,FGD4
FGD5,Fgd5,FGD5
FGD6,Fgd6,FGD6
FGF1,Fgf1,FGF1
FGF10,Fgf10,FGF10
FGF11,Fgf11,FGF11
FGF12,Fgf12,FGF12
FGF14,Fgf14,FGF14
FGF19,Fgf15,FGF19
FGF16,Fgf16,FGF16
FGF17,Fgf17,FGF17
FGF18,Fgf18,FGF18
FGF2,Fgf2,FGF2
FGF20,Fgf20,FGF20
FGF21,Fgf21,FGF21
FGF22,Fgf22,FGF22
FGF23,Fgf23,FGF23
FGF3,Fgf3,FGF3
FGF4,Fgf4,FGF4
FGF5,Fgf5,FGF5
FGF6,Fgf6,FGF6
FGF7,Fgf7,FGF7
FGF8,Fgf8,FGF8
FGF9,Fgf9,FGF9
FGFBP1,Fgfbp1,FGFBP1
FGFBP3,Fgfbp3,FGFBP3
FGFR1,Fgfr1,FGFR1
FGFR1OP2,Fgfr1op2,FGFR1OP2
FGFR2,Fgfr2,FGFR2
FGFR3,Fgfr3,FGFR3
FGFR4,Fgfr4,FGFR4
FGFRL1,Fgfrl1,FGFRL1
FGG,Fgg,FGG
FGGY,Fggy,FGGY
FGL1,Fgl1,FGL1
FGL2,Fgl2,FGL2
FGR,Fgr,FGR
FH,Fh1,FH
FHAD1,Fhad1,FHAD1
FHDC1,Fhdc1,FHDC1
FHIP1A,Fhip1a,FHIP1A
FHIP1B,Fhip1b,FHIP1B
FHIP2A,Fhip2a,FHIP2A
FHIP2B,Fhip2b,FHIP2B
FHIT,Fhit,FHIT
FHL3,Fhl3,FHL3
FHL5,Fhl5,FHL5
FHOD1,Fhod1,FHOD1
FHOD3,Fhod3,FHOD3
FIBCD1,Fibcd1,FIBCD1
FIBIN,Fibin,FIBIN
FIBP,Fibp,FIBP
FICD,Ficd,FICD
FIG4,Fig4,FIG4
FIGLA,Figla,FIGLA
FIGN,Fign,FIGN
FIGNL1,Fignl1,FIGNL1
FIGNL2,Fignl2,FIGNL2
FILIP1,Filip1,FILIP1
FILIP1L,Filip1l,FILIP1L
FIRRM,Firrm,FIRRM
FIS1,Fis1,FIS1
FITM1,Fitm1,FITM1
FITM2,Fitm2,FITM2
FIZ1,Fiz1,FIZ1
FJX1,Fjx1,FJX1
FKBP10,Fkbp10,FKBP10
FKBP11,Fkbp11,FKBP11
FKBP14,Fkbp14,FKBP14
FKBP15,Fkbp15,FKBP15
FKBP1B,Fkbp1b,FKBP1B
FKBP2,Fkbp2,FKBP2
FKBP3,Fkbp3,FKBP3
FKBP4,Fkbp4,FKBP4
FKBP5,Fkbp5,FKBP5
FKBP6,Fkbp6,FKBP6
FKBP7,Fkbp7,FKBP7
FKBP8,Fkbp8,FKBP8
FKBP9,Fkbp9,FKBP9
FKBPL,Fkbpl,FKBPL
FKRP,Fkrp,FKRP
FKTN,Fktn,FKTN
FLACC1,Flacc1,FLACC1
FLAD1,Flad1,FLAD1
FLCN,Flcn,FLCN
FLI1,Fli1,FLI1
FLII,Flii,FLII
FLNA,Flna,FLNA
FLNB,Flnb,FLNB
FLNC,Flnc,FLNC
FLOT1,Flot1,FLOT1
FLOT2,Flot2,FLOT2
FLRT1,Flrt1,FLRT1
FLRT2,Flrt2,FLRT2
FLRT3,Flrt3,FLRT3
FLT1,Flt1,FLT1
FLT3,Flt3,FLT3
FLT3LG,Flt3l,FLT3LG
FLT4,Flt4,FLT4
FLVCR1,Flvcr1,FLVCR1
FLVCR2,Flvcr2,FLVCR2
FLYWCH2,Flywch2,FLYWCH2
FMC1,Fmc1,FMC1
FMN1,Fmn1,FMN1
FMN2,Fmn2,FMN2
FMNL1,Fmnl1,FMNL1
FMNL2,Fmnl2,FMNL2
FMNL3,Fmnl3,FMNL3
FMO1,Fmo1,FMO1
FMO2,Fmo2,FMO2
FMO3,Fmo3,FMO3
FMO4,Fmo4,FMO4
FMO5,Fmo5,FMO5
FMOD,Fmod,FMOD
FMR1,Fmr1,FMR1
FN1,Fn1,FN1
FN3K,Fn3k,FN3K
FN3KRP,Fn3krp,FN3KRP
FNBP1,Fnbp1,FNBP1
FNBP1L,Fnbp1l,FNBP1L
FNBP4,Fnbp4,FNBP4
FNDC1,Fndc1,FNDC1
FNDC10,Fndc10,FNDC10
FNDC11,Fndc11,FNDC11
FNDC3A,Fndc3a,FNDC3A
FNDC3B,Fndc3b,FNDC3B
FNDC4,Fndc4,FNDC4
FNDC5,Fndc5,FNDC5
FNDC7,Fndc7,FNDC7
FNDC8,Fndc8,FNDC8
FNDC9,Fndc9,FNDC9
FNIP1,Fnip1,FNIP1
FNIP2,Fnip2,FNIP2
FNTA,Fnta,FNTA
FNTB,Fntb,FNTB
FOCAD,Focad,FOCAD
FOLH1,Folh1,FOLH1B
FOLR1,Folr1,FOLR1
FOLR2,Folr2,FOLR2
FOS,Fos,FOS
FOSB,Fosb,FOSB
FOSL1,Fosl1,FOSL1
FOSL2,Fosl2,FOSL2
FOXA1,Foxa1,FOXA1
FOXA2,Foxa2,FOXA2
FOXA3,Foxa3,FOXA3
FOXB1,Foxb1,FOXB1
FOXB2,Foxb2,FOXB2
FOXC1,Foxc1,FOXC1
FOXC2,Foxc2,FOXC2
FOXD1,Foxd1,FOXD1
FOXD2,Foxd2,FOXD2
FOXD3,Foxd3,FOXD3
FOXE1,Foxe1,FOXE1
FOXE3,Foxe3,FOXE3
FOXF1,Foxf1,FOXF1
FOXF2,Foxf2,FOXF2
FOXG1,Foxg1,FOXG1
FOXH1,Foxh1,FOXH1
FOXI1,Foxi1,FOXI1
FOXI2,Foxi2,FOXI2
FOXI3,Foxi3,FOXI3
FOXJ1,Foxj1,FOXJ1
FOXJ2,Foxj2,FOXJ2
FOXJ3,Foxj3,FOXJ3
FOXK1,Foxk1,FOXK1
FOXK2,Foxk2,FOXK2
FOXL1,Foxl1,FOXL1
FOXL3,Foxl3,FOXL3
FOXM1,Foxm1,FOXM1
FOXN1,Foxn1,FOXN1
FOXN2,Foxn2,FOXN2
FOXN3,Foxn3,FOXN3
FOXO1,Foxo1,FOXO1
FOXO3,Foxo3,FOXO3
FOXO4,Foxo4,FOXO4
FOXO6,Foxo6,FOXO6
FOXP1,Foxp1,FOXP1
FOXP2,Foxp2,FOXP2
FOXP3,Foxp3,FOXP3
FOXP4,Foxp4,FOXP4
FOXQ1,Foxq1,FOXQ1
FOXR1,Foxr1,FOXR1
FOXR2,Foxr2,FOXR2
FOXRED1,Foxred1,FOXRED1
FOXRED2,Foxred2,FOXRED2
FOXS1,Foxs1,FOXS1
FPGS,Fpgs,FPGS
FPGT,Fpgt,FPGT
FRA10AC1,Fra10ac1,FRA10AC1
FRAS1,Fras1,FRAS1
FRAT1,Frat1,FRAT1
FRAT2,Frat2,FRAT2
FREM1,Frem1,FREM1
FREM2,Frem2,FREM2
FREY1,Frey1,FREY1
FRG1,Frg1,FRG1
FRK,Frk,FRK
FRMD3,Frmd3,FRMD3
FRMD4A,Frmd4a,FRMD4A
FRMD4B,Frmd4b,FRMD4B
FRMD5,Frmd5,FRMD5
FRMD6,Frmd6,FRMD6
FRMD7,Frmd7,FRMD7
FRMD8,Frmd8,FRMD8
FRMPD1,Frmpd1,FRMPD1
FRMPD2,Frmpd2,FRMPD2
FRMPD3,Frmpd3,FRMPD3
FRMPD4,Frmpd4,FRMPD4
FRRS1,Frrs1,FRRS1
FRRS1L,Frrs1l,FRRS1L
FRS2,Frs2,FRS2
FRS3,Frs3,FRS3
FRYL,Fryl,FRYL
FRZB,Frzb,FRZB
FSCN1,Fscn1,FSCN1
FSCN2,Fscn2,FSCN2
FSCN3,Fscn3,FSCN3
FSD1,Fsd1,FSD1
FSD1L,Fsd1l,FSD1L
FSD2,Fsd2,FSD2
FSHB,Fshb,FSHB
FSHR,Fshr,FSHR
FSIP1,Fsip1,FSIP1
FSIP2,Fsip2,FSIP2
FST,Fst,FST
FSTL1,Fstl1,FSTL1
FSTL3,Fstl3,FSTL3
FSTL4,Fstl4,FSTL4
FSTL5,Fstl5,FSTL5
FTCD,Ftcd,FTCD
FTL,Ftl1,FTL
FTMT,Ftmt,FTMT
FTO,Fto,FTO
FTSJ1,Ftsj1,FTSJ1
FTSJ3,Ftsj3,FTSJ3
FUBP1,Fubp1,FUBP1
FUBP3,Fubp3,FUBP3
FUCA1,Fuca1,FUCA1
FUCA2,Fuca2,FUCA2
FUNDC1,Fundc1,FUNDC1
FUNDC2,Fundc2,FUNDC2
FUOM,Fuom,FUOM
FURIN,Furin,FURIN
FUS,Fus,FUS
FUT1,Fut1,FUT1
FUT10,Fut10,FUT10
FUT11,Fut11,FUT11
FUT2,Fut2,FUT2
FUT4,Fut4,FUT4
FUT7,Fut7,FUT7
FUT8,Fut8,FUT8
FUT9,Fut9,FUT9
FUZ,Fuz,FUZ
FXN,Fxn,FXN
FXR1,Fxr1,FXR1
FXR2,Fxr2,FXR2
FXYD3,Fxyd3,FXYD3
FYB1,Fyb1,FYB1
FYB2,Fyb2,FYB2
FYCO1,Fyco1,ANKRD24
FYN,Fyn,FYN
FYTTD1,Fyttd1,FYTTD1
FZD1,Fzd1,FZD1
FZD10,Fzd10,FZD10
FZD2,Fzd2,FZD2
FZD3,Fzd3,FZD3
FZD4,Fzd4,FZD4
FZD5,Fzd5,FZD5
FZD6,Fzd6,FZD6
FZD7,Fzd7,FZD7
FZD8,Fzd8,FZD8
FZD9,Fzd9,FZD9
FZR1,Fzr1,FZR1
G0S2,G0s2,G0S2
G2E3,G2e3,G2E3
G3BP1,G3bp1,G3BP1
G3BP2,G3bp2,G3BP2
G6PC1,G6pc1,G6PC1
G6PC2,G6pc2,G6PC2
G6PC3,G6pc3,G6PC3
G6PD,G6pdx,G6PD
GAA,Gaa,GAA
GAB1,Gab1,GAB1
GAB2,Gab2,GAB2
GAB3,Gab3,GAB3
GABARAP,Gabarap,GABARAP
GABARAPL1,Gabarapl1,GABARAPL1
GABARAPL2,Gabarapl2,GABARAPL2
GABBR1,Gabbr1,GABBR1
GABBR2,Gabbr2,GABBR2
GABPA,Gabpa,GABPA
GABPB1,Gabpb1,GABPB1
GABPB2,Gabpb2,GABPB2
GABRA1,Gabra1,GABRA1
GABRA2,Gabra2,GABRA2
GABRA3,Gabra3,GABRA3
GABRA4,Gabra4,GABRA4
GABRA5,Gabra5,GABRA5
GABRA6,Gabra6,GABRA6
GABRB1,Gabrb1,GABRB1
GABRB2,Gabrb2,GABRB2
GABRB3,Gabrb3,GABRB3
GABRD,Gabrd,GABRD
FAM47C,Gabre,GABRE
GABRG1,Gabrg1,GABRG1
GABRG2,Gabrg2,GABRG2
GABRG3,Gabrg3,GABRG3
GABRP,Gabrp,GABRP
GABRQ,Gabrq,GABRQ
GABRR1,Gabrr1,GABRR1
GABRR2,Gabrr2,GABRR2
GABRR3,Gabrr3,GABRR3
GAD1,Gad1,GAD1
GAD2,Gad2,GAD2
GADD45A,Gadd45a,GADD45A
GADD45B,Gadd45b,GADD45B
GADD45G,Gadd45g,GADD45G
GADD45GIP1,Gadd45gip1,GADD45GIP1
GADL1,Gadl1,GADL1
GAK,Gak,GAK
GAL,Gal,GAL
GAL3ST1,Gal3st1,GAL3ST1
GAL3ST3,Gal3st3,GAL3ST3
GAL3ST4,Gal3st4,GAL3ST4
GALC,Galc,GALC
GALE,Gale,GALE
GALK1,Galk1,GALK1
GALK2,Galk2,GALK2
GALM,Galm,GALM
GALNS,Galns,GALNS
GALNT1,Galnt1,GALNT1
GALNT10,Galnt10,GALNT10
GALNT11,Galnt11,GALNT11
GALNT12,Galnt12,GALNT12
GALNT13,Galnt13,GALNT13
GALNT14,Galnt14,GALNT14
GALNT15,Galnt15,GALNT15
GALNT16,Galnt16,GALNT16
GALNT17,Galnt17,GALNT17
GALNT18,Galnt18,GALNT18
GALNT2,Galnt2,GALNT2
GALNT3,Galnt3,GALNT3
GALNT4,Galnt4,GALNT4
GALNT5,Galnt5,GALNT5
GALNT6,Galnt6,GALNT6
GALNT7,Galnt7,GALNT7
GALNT9,Galnt9,GALNT9
GALNTL5,Galntl5,GALNTL5
GALNTL6,Galntl6,GALNTL6
GALP,Galp,GALP
GALR1,Galr1,GALR1
GALR2,Galr2,GALR2
GALR3,Galr3,GALR3
GALT,Galt,GALT
GAMT,Gamt,GAMT
GAN,Gan,GAN
GANAB,Ganab,GANAB
GANC,Ganc,GANC
GAP43,Gap43,GAP43
GAPDH,Gapdh,GAPDH
GAPDHS,Gapdhs,GAPDHS
GAPT,Gapt,GAPT
GAPVD1,Gapvd1,GAPVD1
GAR1,Gar1,GAR1
GAREM1,Garem1,GAREM1
GAREM2,Garem2,GAREM2
GARIN1A,Garin1a,GARIN1A
GARIN1B,Garin1b,GARIN1B
GARIN2,Garin2,GARIN2
GARIN3,Garin3,GARIN3
GARIN5A,Garin5a,GARIN5A
GARNL3,Garnl3,GARNL3
GARRE1,Garre1,GARRE1
GARS1,Gars1,GARS1
GART,Gart,GART
GAS1,Gas1,GAS1
GAS2,Gas2,GAS2
GAS2L1,Gas2l1,GAS2L1
GAS2L2,Gas2l2,GAS2L2
GAS2L3,Gas2l3,GAS2L3
GAS6,Gas6,GAS6
GAS7,Gas7,GAS7
GAS8,Gas8,GAS8
GASK1B,Gask1b,GASK1B
GAST,Gast,GAST
GATA1,Gata1,GATA1
GATA2,Gata2,GATA2
GATA3,Gata3,GATA3
GATA4,Gata4,GATA4
GATA5,Gata5,GATA5
GATA6,Gata6,GATA6
GATAD1,Gatad1,GATAD1
GATAD2A,Gatad2a,GATAD2A
GATAD2B,Gatad2b,GATAD2B
GATC,Gatc,GATC
GATD1,Gatd1,GATD1
GATD3,Gatd3a,GATD3
GATM,Gatm,GATM
GBA1,Gba1,GBA1
GBA2,Gba2,GBA2
GBE1,Gbe1,GBE1
GBF1,Gbf1,GBF1
GBGT1,Gbgt1,GBGT1
GBP2,Gbp2b,GBP1
GBX1,Gbx1,GBX1
GBX2,Gbx2,GBX2
GC,Gc,GC
GCA,Gca,GCA
GCAT,Gcat,GCAT
GCC1,Gcc1,GCC1
GCC2,Gcc2,GCC2
GCDH,Gcdh,GCDH
GCFC2,Gcfc2,GCFC2
GCG,Gcg,GCG
GCGR,Gcgr,GCGR
GCH1,Gch1,GCH1
GCK,Gck,GCK
GCKR,Gckr,GCKR
GCLC,Gclc,GCLC
GCLM,Gclm,GCLM
GCM1,Gcm1,GCM1
GCM2,Gcm2,GCM2
GCN1,Gcn1,GCN1
GCNT1,Gcnt1,GCNT1
GCNT2,Gcnt2,GCNT2
GCNT3,Gcnt3,GCNT3
GCNT4,Gcnt4,GCNT4
GCNT7,Gcnt7,GCNT7
GCSAM,Gcsam,GCSAM
GDA,Gda,GDA
GDAP1,Gdap1,GDAP1
GDAP1L1,Gdap1l1,GDAP1L1
GDAP2,Gdap2,GDAP2
GDE1,Gde1,GDE1
GDF10,Gdf10,GDF10
