mice gene name,frog gene name,correlation,identical_scores,orthology confidence,combo_score
Tgfbrap1,tgfbrap1,0.92910665,63.959649999999996,1.0,1.497615183806158
Tatdn1,tatdn1,0.9005613,69.3707,1.0,1.4975838317562222
Atp6v1c2,atp6v1c2,0.88155174,72.9659,1.0,1.4974792218693147
Eif2a,eif2a,0.86203945,76.6581,1.0,1.497391344621771
Gatad2b,gatad2b,0.85812205,77.4011,1.0,1.4973912911700096
Ubap2l,ubap2l,0.8861665,72.0805,1.0,1.4973764045335787
Stk16,stk16,0.9048984,68.5246,1.0,1.49734535243301
Trp53bp2,tp53bp2,0.91296446,66.99445,1.0,1.497342541804588
Gigyf2,gigyf2,0.9419403,61.49495,1.0,1.4973048625279963
Ccnl2,ccnl2,0.89803773,69.8211,1.0,1.4972971381876086
Kl,kl,0.93146324,63.47985,1.0,1.4972818928949523
Prkar2a,prkar2a,0.88804144,71.71260000000001,1.0,1.497251698988767
Cwc22,cwc22,0.91731817,66.1551,1.0,1.4972045702421775
Fam184a,fam184a,0.9191627,65.80025,1.0,1.497153792869155
Map3k7cl,map3k7cl,0.9171785,66.16945,1.0,1.4970813167423054
Ednra,ednra,0.8935336,70.64705000000001,1.0,1.4970094418727928
Cryab,cryab,0.90841085,67.81835000000001,1.0,1.4969387607905627
Arv1,arv1,0.9212847,65.36495,1.0,1.4968205607714031
Dmrt1,dmrt1,0.94021267,61.77065,1.0,1.4967772065610372
Lama2,lama2,0.9266781,64.33699999999999,1.0,1.4967698537715832
Nfs1,nfs1,0.85236907,78.42695,1.0,1.496728311113993
Cyb5b,cyb5b,0.96351826,57.33855,1.0,1.4966576547301755
Mpz,mpz,0.9509131,59.7147,1.0,1.4965089803078624
Bche,bche,0.93416727,62.884100000000004,1.0,1.496440481256145
Mep1a,mep1a,0.9645667,57.11425,1.0,1.4963993443495252
Kif11,kif11,0.9808732,54.0138,1.0,1.4963218912501122
Gcnt3,gcnt3,0.9695693,56.13895,1.0,1.4961306532343144
Cyp26a1,cyp26a1,0.8934353,70.57815,1.0,1.4961206998888237
Ncoa7,ncoa7,0.9629119,57.39495,1.0,1.4960626814149838
Mrpl54,mrpl54,0.95283544,59.2957,1.0,1.4959567807184184
Eif4b,eif4b,0.90843177,67.6995,1.0,1.4957724882162542
Ppp1r16b,ppp1r16b,0.97641385,54.80485,1.0,1.495766116956628
Pipox,pipox,0.95561546,58.749300000000005,1.0,1.4957626836268283
Slc25a37,slc25a37,0.9052666,68.2894,1.0,1.495666590290751
Smc4,smc4,0.8728456,74.43520000000001,1.0,1.4956318208267416
Eef2,fbxl16,0.7607403,95.6876,1.0,1.4955264083364228
Efhd1,efhd1,0.90410286,68.49225000000001,1.0,1.495485133207377
Lsm4,lsm4,0.94984126,59.81085,1.0,1.4954212676411904
Cdkn2d,cdkn2d,0.9329644,63.011700000000005,1.0,1.495419748898331
Kmt2c,kmt2c,0.9537774,59.05885000000001,1.0,1.4953660376542066
Tmem145,tmem145,0.9023655,68.80475000000001,1.0,1.4953123322973885
Agtr1b,agtr1,0.9387033,61.9067,1.0,1.495252094802213
Pdzd8,PDZD8,0.97207546,55.57425,1.0,1.4952234613236408
Scnn1g,scnn1g,0.9670324,56.52775,1.0,1.4951929355552591
Atp1b1,atp1b1,0.9199238,65.4605,1.0,1.4951701745314425
Nadk2,nadk2,0.9120777,66.9484,1.0,1.4951675981980277
Psmg2,psmg2,0.9476578,60.19245,1.0,1.4950910017916208
Shisal2b,shisal2b,0.9623062,57.4138,1.0,1.4950877749110325
Pbk,pbk,0.92385954,64.70060000000001,1.0,1.495033974302748
Pcsk7,pcsk7,0.9254038,64.39965000000001,1.0,1.494952217395824
Prdm6,prdm6,0.84475553,79.69395,1.0,1.4949309712719838
Slc11a2,slc11a2,0.8708351,74.74685,1.0,1.4949244621841848
Lyplal1,lyplal1,0.9521878,59.31485,1.0,1.4949041646929564
Ephx2,ephx2,0.9783372,54.3519,1.0,1.4948712049563668
Dennd2a,dennd2a,0.9394993,61.71255,1.0,1.494813793391399
Smg6,smg6,0.9312244,63.24985,1.0,1.4944870705947855
Tyro3,tyro3,0.9622777,57.3538,1.0,1.4944237841491592
Marchf1,marchf1,0.9867867,52.6813,1.0,1.4941808696171113
Adh4,adh4,0.943138,60.957750000000004,1.0,1.4941574200266519
Hip1r,hip1r,0.8761222,73.66454999999999,1.0,1.4941173194823656
Lox,lox,0.9534188,58.99415,1.0,1.4940187283597757
Jade2,jade2,0.95465,58.7592,1.0,1.494004202933044
Qrfprl,qrfpr,0.9153721,66.19435,1.0,1.4938558922077754
Frmpd4,frmpd4,0.9386993,61.7678,1.0,1.4938342933073891
Tmod3,tmod3,0.8969925,69.6717,1.0,1.4937678626941926
Arhgap10,arhgap10,0.88780135,71.41055,1.0,1.4937230251078235
Mtnr1b,MTNR1B,0.94699985,60.1648,1.0,1.493543424824706
Vkorc1l1,vkorc1l1,0.83753496,80.91235,1.0,1.4933969090739523
Col6a2,col6a2,0.93105805,63.17345,1.0,1.4933911596642406
Scara5,scara5,0.9372767,61.9921,1.0,1.4933721619727003
Kcnk9,kcnk9,0.9486943,59.822449999999996,1.0,1.4933305685671558
Cacng1,cacng1,0.9516248,59.245450000000005,1.0,1.493115571085601
Cyyr1,cyyr1,0.9140412,66.35765,1.0,1.4929510622258366
Zc3h18,zc3h18,0.94763607,59.97725,1.0,1.4928644710302232
Arhgap45,arhgap45,0.9706591,55.5998,1.0,1.492755654039553
Hhipl1,hhipl1,0.92243254,64.74605,1.0,1.4927477026932814
Gpr157,gpr157,0.9504611,59.4249,1.0,1.4926966364572842
Slc25a26,slc25a26,0.9333911,62.6596,1.0,1.4926668703475383
Nprl3,nprl3,0.83049995,82.1659,1.0,1.4925769804293567
Mpst,mpst,0.94119424,61.16405,1.0,1.4925090655180835
Pomt2,pomt2,0.9376108,61.841300000000004,1.0,1.4924845613243023
Ucp1,ucp1,0.9486401,59.740899999999996,1.0,1.492398319145077
Atl3,atl3,0.87174547,74.31595,1.0,1.492302915796769
Wnt10a,wnt10a,0.8745362,73.7863,1.0,1.4922994851137303
Glis3,glis3,0.91256785,66.56225,1.0,1.4921912197044747
Dtymk,dtymk,0.93324655,62.62225,1.0,1.4920093669904841
Frem1,frem1,0.9649666,56.600449999999995,1.0,1.491953299687038
Sfrp5,sfrp5,0.9196687,65.183,1.0,1.4918618282852003
Slc25a29,slc25a29,0.8906273,70.68475000000001,1.0,1.4917961141564011
Colec12,colec12,0.91332597,66.3757,1.0,1.4917571351682664
Ptpn14,ptpn14,0.91013795,66.97875,1.0,1.4917407373170155
Gcdh,gcdh,0.90782803,67.41075000000001,1.0,1.4916786298599023
Gsta4,gsta4,0.924685,64.21334999999999,1.0,1.4916768746570428
Fbxo28,fbxo28,0.8383423,80.58875,1.0,1.4916662786976036
Brd7,brd7,0.9514219,59.136700000000005,1.0,1.491620869349151
Mrpl24,mrpl24,0.91693646,65.67405,1.0,1.491586017424746
Tmed6,tmed6,0.96788764,56.0022,1.0,1.491504359090579
Gmfg,gmfg,0.87653583,73.3163,1.0,1.491378359596313
Sdr42e1,sdr42e1,0.93890494,61.4812,1.0,1.4913207154572377
Dlx3,dlx3,0.93565977,62.07625,1.0,1.4911130605591572
Bicdl1,bicdl1,0.9276579,63.590199999999996,1.0,1.4910750076029422
Mad1l1,mad1l1,0.94767433,59.790949999999995,1.0,1.491046840513525
Slc9a4,slc9a4,0.9643068,56.61365,1.0,1.4908168658593328
St3gal1,st3gal1,0.9819013,53.274249999999995,1.0,1.4907936476045325
Crybb3,crybb3,0.923907,64.27255,1.0,1.4907798353978507
Gpld1,gpld1,0.9691217,55.69565,1.0,1.4907684642081223
Fnip2,fnip2,0.970525,55.42915,1.0,1.4907650231977607
Ehhadh,ehhadh,0.9774232,54.119749999999996,1.0,1.4907545415530161
Ldlr,glp2r,0.9499636,59.32795,1.0,1.4907544775427848
Asah2,asah2,0.9799272,53.630449999999996,1.0,1.490608644178756
Nelfe,nelfe,0.9254584,63.95855,1.0,1.4905793441433945
Ell2,ell2,0.89620286,69.50704999999999,1.0,1.4905759069042073
Oser1,oser1,0.96367824,56.701,1.0,1.490493348087103
Guk1,guk1,0.91833895,65.2938,1.0,1.4904262376332786
Hsd17b13,hsd17b13,0.96205866,57.0,1.0,1.4904102807976323
Dll4,dll4,0.94208777,60.78555,1.0,1.4903870536562973
Tmem18,tmem18,0.9606815,57.2584,1.0,1.4903818237167261
Slc38a11,slc38a11,0.96475714,56.48025,1.0,1.490329727423405
Mmab,mmab,0.9575443,57.82885,1.0,1.4901323272327716
Pop5,pop5,0.9635551,56.6777,1.0,1.4900197037503122
Ift81,ift81,0.8603841,76.2423,1.0,1.4899828212042658
Tmem144,tmem144,0.9360437,61.889649999999996,1.0,1.4899579689476563
Ppfibp2,ppfibp2,0.9508197,59.085899999999995,1.0,1.4899456219174345
Fcsk,fcsk,0.9570297,57.904650000000004,1.0,1.489910983919127
Camk4,camk4,0.9129661,66.26015,1.0,1.4898911561579888
Abcb5,abcb5,0.97964114,53.608149999999995,1.0,1.4898314507515047
Ttyh3,ttyh3,0.883378,71.86415,1.0,1.4898108083274209
Herc3,herc3,0.86352825,75.619,1.0,1.4897091716995163
Eif1ad,eif1ad,0.94475967,60.21195,1.0,1.4897086406754176
Sulf1,sulf1,0.909561,66.88645,1.0,1.489692804497758
Anxa1,anxa1.2,0.9429162,60.557950000000005,1.0,1.489671614714354
Sumf1,sumf1,0.91256297,66.30885,1.0,1.4896093307158225
Btbd6,btbd6,0.8306364,81.8424,1.0,1.4895555725814822
Tfe3,tfe3,0.96380824,56.5837,1.0,1.4895528435238123
Ctss,ctss,0.9585785,57.5749,1.0,1.4895455938926592
Maea,maea,0.7747398,92.4418,1.0,1.4895312681682529
Hectd3,hectd3,0.89865184,68.93925,1.0,1.489527144513874
Snx16,snx16,0.9430528,60.50565,1.0,1.4894036921822211
Tc2n,tc2n,0.9411721,60.8609,1.0,1.4893888853072923
Pisd,pisd,0.8663496,75.04765,1.0,1.489341365134753
Tpra1,tpra1,0.8865151,71.2219,1.0,1.489331205521375
Lamb1,lamb1,0.8840953,71.67535000000001,1.0,1.4892752834632337
Gatad2a,gatad2a,0.9388356,61.291399999999996,1.0,1.4892603704424978
Mettl3,mettl3,0.8485791,78.40705,1.0,1.489228735061633
Traf5,traf5,0.94837046,59.4793,1.0,1.4892233915406496
Pcyox1l,pcyox1l,0.9222595,64.429,1.0,1.4891958544173454
Depdc7,depdc7,0.92950237,63.050399999999996,1.0,1.489146519968851
Elf5,elf5,0.9454453,60.0086,1.0,1.4889644253009955
Zdhhc23,zdhhc23,0.9802558,53.406099999999995,1.0,1.4889637807560958
Vwc2,vwc2,0.9206196,64.7151,1.0,1.4889427015829493
Lrp8,lrp8,0.9257676,63.72605,1.0,1.4888143881737648
Kif18a,kif18a,0.97723305,53.96045,1.0,1.4887712110559845
Slc15a4,slc15a4,0.8910937,70.28055,1.0,1.4885907633757496
Tecpr2,tecpr2,0.9481213,59.459199999999996,1.0,1.4885395829214045
Kat14,kat14,0.8615171,75.8845,1.0,1.488532051096544
Omd,omd,0.98028576,53.35695,1.0,1.4885225023620094
Uchl3,uchl3,0.8718914,73.913,1.0,1.488493192793554
Cptp,cptp,0.9655456,56.1488,1.0,1.4884830513267517
Slc26a11,slc26a11,0.9568735,57.7928,1.0,1.488474731708869
Kdm4c,kdm4c,0.9351293,61.904700000000005,1.0,1.4883500861327286
Tspan13,tspan13,0.83709365,80.49825,1.0,1.488343266996702
Fignl1,fignl1,0.9581513,57.528999999999996,1.0,1.4882570517191422
Cox4i1,cox4i1,0.91511506,65.6805,1.0,1.4881444078876451
Larp4,larp4,0.9670363,55.8309,1.0,1.4881260903407139
Syngr3,syngr3,0.9399282,60.9661,1.0,1.4880617473933302
Dtd2,dtd2,0.9380917,61.3095,1.0,1.4880117471529681
Dixdc1,dixdc1,0.9085276,66.90975,1.0,1.4879395414648187
Kcnh3,kcnh3,0.96068233,57.0103,1.0,1.487864734375414
Ppp6r2,ppp6r2,0.93307394,62.243300000000005,1.0,1.4878299437890279
Rimkla,rimkla,0.91056937,66.49155,1.0,1.4876254247899672
Cops7b,cops7b,0.80772644,85.9848,1.0,1.4874958996948386
Arhgap19,arhgap19,0.92719626,63.3163,1.0,1.4874055173001155
Snx1,snx1,0.94593257,59.75815,1.0,1.4873601148298332
Bnc1,bnc1,0.9585186,57.3655,1.0,1.48730444818543
Ccdc92,ccdc92,0.89641744,69.13640000000001,1.0,1.4872262753730126
Adgrb2,adgrb2,0.9229438,64.10079999999999,1.0,1.4871816128668836
St6galnac6,st6galnac6,0.95183986,58.6058,1.0,1.4870360014878319
Xpa,ndufb10,0.9144845,65.6883,1.0,1.4870094551328628
Ufd1,ufd1,0.78337187,90.5537,1.0,1.4869844305001374
Chid1,chid1,0.95481795,58.017799999999994,1.0,1.4868009671741573
Slc25a48,slc25a48,0.950645,58.801100000000005,1.0,1.4867179762455631
Tyw1,tyw1,0.9091993,66.6551,1.0,1.486647711301385
Hcfc2,hcfc2,0.95578766,57.8187,1.0,1.4866468908791202
Sltm,sltm,0.9484145,59.2118,1.0,1.4865925557190627
Wnt6,wnt6,0.9066715,67.12585,1.0,1.4865594641617612
Anapc2,anapc2,0.9060101,67.24975,1.0,1.4865437653732028
Wwc1,rars1,0.90144724,68.1101,1.0,1.4864922104852665
Csrp3,csrp3,0.85013396,77.8351,1.0,1.4864162222481907
Map3k10,map3k10,0.9267688,63.2998,1.0,1.486414940490336
Polr1c,polr1c,0.93813264,61.13415,1.0,1.4863104403061098
Calcr,calcr,0.9669403,55.66585,1.0,1.4862656713713331
Sidt2,sidt2,0.8674326,74.53630000000001,1.0,1.4862354955453891
Otud7a,otud7a,0.860292,75.88964999999999,1.0,1.4862254143713614
Sarm1,sarm1,0.9117814,66.11305,1.0,1.4861166818140463
Nr1d2,nr1d2,0.9297037,62.7137,1.0,1.4861160328385428
Smox,smox,0.9121676,66.0394,1.0,1.4861126186769464
Ap4s1,ap4s1,0.9730743,54.48535,1.0,1.4860923099848127
Pmch,pmch,0.98715115,51.8091,1.0,1.4860281237365918
Dlgap3,dlgap3,0.9347497,61.7332,1.0,1.4858781181298135
Chst10,chst10,0.90436983,67.49340000000001,1.0,1.4858589517624095
Araf,araf,0.8964692,68.98115,1.0,1.4857498556186886
Kcnj15,kcnj15,0.8787446,72.3409,1.0,1.4857291587493742
Kcnh4,kcnh4,0.94584364,59.60295,1.0,1.485613305340898
Bmt2,bmt2,0.8870649,70.73575,1.0,1.4854544921194788
Sdc2,sdc2,0.97724634,53.621700000000004,1.0,1.4853578431924772
Supt20,supt20h,0.916843,65.0741,1.0,1.4853154259487988
Ak7,ak7,0.9176538,64.9042,1.0,1.4851518054882766
Rnf128,rnf128,0.9699018,54.993700000000004,1.0,1.485144410400749
Rspo3,rspo3,0.93684006,61.25835,1.0,1.4850824556748239
Baiap2l1,baiap2l1,0.9294369,62.65815,1.0,1.485038373544488
Tax1bp3,tax1bp3,0.86566466,74.7416,1.0,1.4849155289612774
Heatr3,heatr3,0.95566845,57.66975,1.0,1.4849052269254135
Sfmbt1,sfmbt1,0.9652828,55.84425,1.0,1.484885269783856
Commd9,commd9,0.9134689,65.6566,1.0,1.4847321110940408
Cyb5r2,cyb5r2,0.9352621,61.5227,1.0,1.484727763831219
Slc39a8,slc39a8,0.9481658,59.066900000000004,1.0,1.484642675147905
Iws1,iws1,0.9493201,58.84635,1.0,1.484626266887061
Pros1,pros1,0.9568399,57.4185,1.0,1.4846101773681375
Alg6,alg6,0.9326624,62.003550000000004,1.0,1.4846036081233018
Eri1,eri1,0.90365237,67.4951,1.0,1.484494747221818
Rpusd2,rpusd2,0.95941645,56.91345,1.0,1.4844440818710742
Nthl1,nthl1,0.9589514,57.0,1.0,1.4844272796098932
Dnajb5,dnajb5,0.93458974,61.61475,1.0,1.4843676235038696
Fxyd6,fxyd6,0.91920066,64.51875,1.0,1.484217218930311
Hoga1,hoga1,0.912815,65.7268,1.0,1.484185696218033
Rgs11,rgs9,0.94107693,60.3506,1.0,1.484025119477401
Thrb,thrb,0.8067931,85.80449999999999,1.0,1.4838683735421403
Plekha6,plekha6,0.92699397,63.00565,1.0,1.483862320600816
Aqp9,aqp9,0.96159565,56.4401,1.0,1.4838347078938883
Lpp,lpp,0.9219407,63.950649999999996,1.0,1.4837258443812587
Nudt2,nudt2,0.94713324,59.1682,1.0,1.4836828780760218
Plcd1,plcd1,0.9351949,61.430499999999995,1.0,1.4836623652434449
Bmp3,bmp3,0.94359696,59.8342,1.0,1.4836349711128705
St18,st18,0.9376933,60.941,1.0,1.4835036547386493
Noc4l,noc4l,0.9682566,55.14345,1.0,1.4834968402896158
Flvcr2,flvcr2,0.9623869,56.24385,1.0,1.4833659414014033
Ppm1d,ppm1d,0.94611996,59.32655,1.0,1.483339370620739
Otx1,otx1,0.9202032,64.2287,1.0,1.4832030407935592
Sncg,sncg,0.943268,59.850449999999995,1.0,1.4831665300386943
Galr2,galr2,0.9257297,63.1725,1.0,1.4831218253455685
Epb41l3,epb41l3,0.9614184,56.4012,1.0,1.4830985055289636
Msantd2,msantd2,0.9013071,67.8021,1.0,1.4830955855989223
Eps8,eps8,0.9190391,64.43790000000001,1.0,1.4830853551268035
Chchd7,chchd7,0.9610441,56.4706,1.0,1.4830823364150572
Bbx,bbx,0.96286625,56.1214,1.0,1.4830458248135403
Dolpp1,dolpp1,0.8884358,70.2316,1.0,1.4829760651033328
Aagab,aagab,0.9285656,62.6134,1.0,1.4829063955047124
Slco2a1,slco2a1,0.926679,62.970150000000004,1.0,1.4828954560895444
Atxn7l1,atxn7l1,0.91207486,65.7396,1.0,1.4828905076810033
Ank3,ank3,0.97297496,54.18565,1.0,1.4828585059386676
Gda,gda,0.954932,57.60765,1.0,1.4828567658054461
Rasa4,rasa4,0.8992222,68.16205,1.0,1.482735307411283
Slc12a8,slc12a8,0.9469813,59.1031,1.0,1.482729429991398
Prelid1,prelid1,0.85920525,75.75094999999999,1.0,1.4827248178691392
Slc25a40,slc25a40,0.9412987,60.179050000000004,1.0,1.4827105764063995
Nrg3,nrg3,0.9057077,66.92025000000001,1.0,1.4826164443699021
Fancl,fancl,0.9419504,60.04365,1.0,1.4825908510307881
Tfg,tfg,0.8348644,80.35355,1.0,1.4825818855916777
Ptpro,ptpro,0.90044546,67.90995000000001,1.0,1.4825313884243034
Itprid2,itprid2,0.984719,51.9238,1.0,1.482509464225513
Cxcl14,cxcl14,0.9015999,67.6768,1.0,1.4823873357358863
Sag,sag,0.9251047,63.210449999999994,1.0,1.4823036582405384
Cda,cda,0.9315619,61.97045,1.0,1.4821485772316922
Cdc34,cdc34,0.9469612,59.046049999999994,1.0,1.4821115614721716
Bcar3,bcar3,0.9274419,62.740750000000006,1.0,1.4820355662938396
Hdac9,hdac9,0.9757485,53.57535,1.0,1.4820032249697572
Mtmr4,mtmr4,0.91482353,65.11975,1.0,1.481890389063056
Tmem132c,tmem132c,0.9273746,62.7388,1.0,1.4818861845353242
Miga1,miga1,0.92265356,63.63195,1.0,1.4818630379464284
Ccdc39,ccdc39,0.97572386,53.561,1.0,1.481810101042199
Cldn12,cldn12,0.9070385,66.58565,1.0,1.4817820605671383
Ppig,ppig,0.9352548,61.22235,1.0,1.4816645832394923
Auh,auh,0.90316653,67.30625,1.0,1.4816420795117309
Drc3,drc3,0.94309086,59.733000000000004,1.0,1.481633107381712
Stard13,stard13,0.93377686,61.49105,1.0,1.481546639790892
Rtn4ip1,rtn4ip1,0.9311221,61.99195,1.0,1.4815200122327166
Slc34a2,slc34a2,0.9428271,59.77025,1.0,1.481503398315077
Gli3,gli3,0.88918275,69.929,1.0,1.4813423443189024
Cidec,cidec,0.9480826,58.752750000000006,1.0,1.4812932535070376
Ppp1r3b,ppp1r3b,0.94044054,60.2,1.0,1.4812708794420983
Hira,hira,0.8483881,77.65755,1.0,1.4812521138794283
Pald1,pald1,0.9459933,59.13865,1.0,1.4811879450799454
Srpk1,srpk1,0.9235623,63.3885,1.0,1.481141327501452
Ppp2r3a,ppp2r3a,0.97087085,54.41445,1.0,1.481129816797619
Gfi1b,gfi1b,0.95574653,57.26975,1.0,1.480994807475529
Tcp11l1,tcp11l1,0.9528719,57.79185,1.0,1.480760042584301
Mccc1,mccc1,0.8785174,71.8871,1.0,1.4806847529442908
Kit,kit,0.97136134,54.2775,1.0,1.4806839475647733
Homer3,homer3,0.9411162,60.01275,1.0,1.480670912584289
Emp3,emp3,0.937287,60.7362,1.0,1.4806422177070067
Leng1,leng1,0.95790225,56.814049999999995,1.0,1.480519404083373
Vps13a,vps13a,0.93481964,61.178200000000004,1.0,1.4803784799903776
Rbm5,rbm5,0.85535353,76.2398,1.0,1.480271124145858
Pxn,pxn,0.9414057,59.9131,1.0,1.4802167049505675
Batf,batf,0.9623987,55.93045,1.0,1.4802070553345934
Lnx1,lnx1,0.92583954,62.86285,1.0,1.480189784058887
Adam12,adam12,0.9301319,62.044,1.0,1.4801417976647921
Ccr7,ccr7,0.96689016,55.05475,1.0,1.4799652984309943
Rcor2,rcor2,0.93725514,60.67,1.0,1.4799088154876383
Slc29a2,slc29a2,0.93986017,60.17535,1.0,1.479903137780948
Scaf4,scaf4,0.9678921,54.8524,1.0,1.479840287021601
Pip4k2c,pip4k2c,0.87227094,72.98575,1.0,1.4798106402312985
Cdkn2c,cdkn2c,0.946379,58.9286,1.0,1.479798199427721
Rabgap1l,rabgap1l,0.913174,65.2242,1.0,1.4797746003033987
Raver1,raver1,0.9627426,55.821349999999995,1.0,1.4797616589144402
R3hdml,r3hdml,0.92986506,62.0553,1.0,1.4797427161648742
Vps13b,vps13b,0.8841575,70.72444999999999,1.0,1.4797416030439803
Fam114a2,fam114a2,0.9586406,56.596000000000004,1.0,1.479727467599163
Zfp366,znf366,0.9564974,56.99925,1.0,1.4796945107493142
Slbp,slbp,0.9594808,56.4216,1.0,1.4795747730041473
Vps18,vps18,0.9187227,64.14145,1.0,1.4794665976921113
Rgs8,rgs8,0.9426602,59.583349999999996,1.0,1.4792846429206135
Ptdss1,ptdss1,0.80248785,86.14699999999999,1.0,1.4790556806631692
Tdg,tdg,0.93721205,60.5895,1.0,1.4790086177703448
Cux2,cux2,0.9297301,62.0075,1.0,1.4789975908648763
Nubp2,nubp2,0.8599698,75.23570000000001,1.0,1.4789661832410301
Wasf2,wasf2,0.8987217,67.87989999999999,1.0,1.4789072393160356
Kcng1,kcng1,0.85109735,76.91065,1.0,1.4788862929431357
Cdc14a,cdc14a,0.9313209,61.69185,1.0,1.4788562133137382
Commd3,commd3,0.95989305,56.26635,1.0,1.4787924735030908
Ret,ret,0.9324809,61.46455,1.0,1.4787822549964682
Map3k8,map3k8,0.8940283,68.75450000000001,1.0,1.4787489954706785
Tent5d,tent5d,0.87572706,72.21525,1.0,1.478643325818246
Mctp1,mctp1,0.8925936,69.00415000000001,1.0,1.4785209164730981
Adra1b,adra1b,0.95457333,57.24675,1.0,1.4785023276228197
Mgme1,mgme1,0.9730976,53.731899999999996,1.0,1.478488221502846
Ttr,ttr,0.9413997,59.7423,1.0,1.478471206721156
Slc10a4,slc10a4,0.9311121,61.69195,1.0,1.4784551859818342
Gsg1l,gsg1l,0.93187314,61.5158,1.0,1.478132303685849
Dennd1b,dennd1b,0.93317896,61.2654,1.0,1.47810461147404
Trdmt1,trdmt1,0.9344383,61.02485,1.0,1.478087418699229
Adam9,adam9,0.930514,61.7613,1.0,1.4780075843852418
Nfat5,nfat5,0.92830026,62.1656,1.0,1.4778494628994219
Prkch,prkch,0.8569214,75.69399999999999,1.0,1.4777491342722961
Slc39a3,slc39a3,0.9066468,66.24555000000001,1.0,1.4775751830294996
Elapor2,elapor2,0.8835528,70.6249,1.0,1.477566636541864
Chodl,chodl,0.944601,59.04195,1.0,1.4775253947881168
Fam107a,fam107a,0.9536836,57.318349999999995,1.0,1.4775160368687876
Setd3,setd3,0.8496359,77.04885,1.0,1.4774752773079967
Fam193a,selenbp1,0.90011257,67.464,1.0,1.4773631699247292
Dmxl1,dmxl1,0.8743457,72.3421,1.0,1.4772712986421648
Itih5,itih5,0.97293115,53.6417,1.0,1.4772520217415235
Enkur,enkur,0.9513537,57.71365,1.0,1.4770428832073206
Heca,heca,0.9096196,65.62155,1.0,1.4769644943074987
Ildr2,ildr2,0.9574014,56.556799999999996,1.0,1.4769434444875598
Echdc2,echdc2,0.9177814,64.06855,1.0,1.4769140591710033
Tmem39b,tmem39b,0.8696351,73.18459999999999,1.0,1.476754060218013
Sox11,sox11,0.9227888,63.100500000000004,1.0,1.476728211720031
Cpb1,cpb1,0.962687,55.528999999999996,1.0,1.4766866923428097
Selenoi,selenoi,0.8931609,68.71340000000001,1.0,1.476661581297145
Wdr18,wdr18,0.9313453,61.46755,1.0,1.4766261231218418
Frmd5,frmd5,0.85131687,76.64314999999999,1.0,1.4765933422835322
Fbxo8,fbxo8,0.8268557,81.26165,1.0,1.4763801502091196
Jph1,jph1,0.8584668,75.26570000000001,1.0,1.4763767273909474
Ccna2,ccna2,0.93527496,60.697199999999995,1.0,1.4763721285061173
Slc27a2,slc27a2,0.96219444,55.57855,1.0,1.476241299358648
Oxtr,oxtr,0.8865184,69.92335,1.0,1.476154804093011
Ggh,ggh,0.9597371,56.01325,1.0,1.4759227461592874
Cyp7a1,cyp7a1,0.9597481,56.009550000000004,1.0,1.4759063645138324
Adamts15,adamts15,0.8864049,69.9181,1.0,1.475882963365204
Inpp5d,inpp5d,0.94591326,58.6286,1.0,1.4758558499051135
Ifih1,ifih1,0.9825025,51.6884,1.0,1.475851855095462
Ankrd2,ankrd2,0.94089615,59.5715,1.0,1.4757676804409994
Lurap1l,lurap1l,0.9511483,57.625550000000004,1.0,1.4757530045706444
Fgf3,fgf3,0.94007254,59.71555,1.0,1.475644208631183
P4ha3,p4ha3,0.91211325,65.01515,1.0,1.47560988008795
Septin3,septin3,0.98537123,51.1186,1.0,1.4755910137465582
Mtcl1,mtcl1,0.9724922,53.554950000000005,1.0,1.4755261497510963
Vip,vip,0.97871584,52.37245,1.0,1.475505085569543
Masp1,masp1,0.9374195,60.20085,1.0,1.4754625232078185
Klhl38,klhl38,0.913036,64.82405,1.0,1.4754465979709588
Usp30,usp30,0.92645454,62.2589,1.0,1.4752427183241843
Mfsd2a,mfsd2a,0.90087354,67.10945000000001,1.0,1.4752290530870396
Slc3a1,slc3a1,0.96463645,55.00915,1.0,1.475162873248842
Acot12,acot12,0.9602198,55.8348,1.0,1.475040573316015
Syn2,syn2,0.9689273,54.1824,1.0,1.4750317793180185
Ntmt1,ntmt1,0.86525744,73.81800000000001,1.0,1.4747551315453316
Plch2,plch2,0.9397117,59.686099999999996,1.0,1.4746504408694405
Plbd2,plbd2,0.9374665,60.11065000000001,1.0,1.4746373195020315
Acads,acads,0.94960684,57.803200000000004,1.0,1.474588423031317
Fasn,fasn,0.91118443,65.0907,1.0,1.4745884219130914
Pcnx4,pcnx4,0.95514977,56.74405,1.0,1.4745088952823937
Adam17,adam17,0.8943104,68.271,1.0,1.4743837306729377
Yod1,yod1,0.9167229,64.01585,1.0,1.4743409215741061
Kif13a,kif13a,0.8675183,73.3462,1.0,1.474318728615739
Jag2,jag2,0.9217322,63.05685,1.0,1.4742506072914956
Foxl2,foxl2,0.91701645,63.9358,1.0,1.474093489506564
Tdrd9,tdrd9,0.9182623,63.69805,1.0,1.474078747190577
Nr1h5,nr1h5,0.9764682,52.6555,1.0,1.4740507715216613
Rfk,rfk,0.8786763,71.19815,1.0,1.473996558881205
Cnga1,cnga1,0.8653238,73.7288,1.0,1.4739773572499173
Scml4,scml4,0.9180804,63.722,1.0,1.4739716384883672
