gorilla gene name,rhesus_macaque gene name,correlation,identical_scores,orthology confidence,combo_score
NIN,NIN,0.9984752,96.1872,1.0,1.9472687251620122
AKR1C3,AKR1C1,0.99355465,96.904,1.0,1.9472550425996153
SLC9A9,SLC9A9,0.9965009,96.4718,1.0,1.9472239612744615
SPTBN2,SPTBN2,0.9807759,98.76545,1.0,1.9472183132489094
EXO1,EXO1,0.9982397,96.2175,1.0,1.9472157206429554
SGCE,SGCE,0.9974734,96.32830000000001,1.0,1.9472027370641785
TBC1D5,TBC1D5,0.9971353,96.3699,1.0,1.9471018038295287
MYOZ3,MYOZ3,0.99682695,96.4143,1.0,1.947094167302175
EIF3L,EIF3L,0.99789166,96.25874999999999,1.0,1.9470912661408892
SLC39A9,SLC39A9,0.98341036,98.3713,1.0,1.947090065785956
FMO2,FMO2,0.9984275,96.1797,1.0,1.9470797990341409
TAAR1,TAAR1,0.9985238,96.1652,1.0,1.9470739057155044
ELP1,ELP1,0.99899423,96.0961,1.0,1.9470677631102766
SQLE,SQLE,0.99372876,96.8641,1.0,1.9470655849917278
OR2AP1,OR2AP1,0.9988448,96.1165,1.0,1.9470494702770353
TMEM109,TMEM109,0.99760747,96.2963,1.0,1.9470401789129914
OSGEPL1,OSGEPL1,0.9953883,96.6184,1.0,1.9470186277254076
GLDN,GLDN,0.99832976,96.1888,1.0,1.947012388373897
SLC25A23,SLC25A23,0.9976115,96.29329999999999,1.0,1.9470086616065958
PSMG2,PSMG2,0.98258734,98.4848,1.0,1.9470042399242424
C2CD3,C2CD3,0.9975439,96.3026,1.0,1.9470013182357422
PLEKHA6,PLEKHA6,0.99732554,96.33415,1.0,1.946997319725749
PTPRR,PTPRR,0.98471737,98.1735,1.0,1.946996987110254
NODAL,NODAL,0.99787277,96.2536,1.0,1.9469879649407948
TRIM8,TRIM8,0.9746764,99.637,1.0,1.9469793101101796
CSE1L,CSE1L,0.98282164,98.4485,1.0,1.9469765580728096
NEFL,NEFL,0.97470427,99.6317,1.0,1.9469631845956088
THEMIS,THEMIS,0.9983746,96.1765,1.0,1.946937146340219
ZBTB40,ZBTB40,0.99649966,96.4487,1.0,1.946919761830261
WNT2B,WNT2B,0.9888561,97.5624,1.0,1.9469014622376366
NR4A1,NR4A1,0.9989866,96.08435,1.0,1.946899687368286
FEZ1,FEZ1,0.99679214,96.40445,1.0,1.9468991063432906
CAPN7,CAPN7,0.99547315,96.5946,1.0,1.9468693897164941
CRY2,CRY2,0.9883964,97.6269,1.0,1.946867952957079
DCTN6,DCTN6,0.9989138,96.08945,1.0,1.94682755234332
GARIN6,GARIN6,0.99770427,96.2656,1.0,1.946823561721657
TM6SF2,TM6SF2,0.99755013,96.2865,1.0,1.946802823751054
ZEB2,ZEB2,0.98498595,98.11785,1.0,1.9467818146682259
DYSF,DYSF,0.9954342,96.58995,1.0,1.9467343826359849
LUC7L2,LUC7L2,0.9871064,97.8044,1.0,1.9467282071665533
KREMEN1,KREMEN1,0.9909765,97.23975,1.0,1.9467275477993722
EPHA7,EPHA7,0.97205484,100.0,1.0,1.9467251271531785
TPBG,TPBG,0.9981662,96.1905,1.0,1.9467228172134128
INTS14,INTS14,0.99444574,96.73320000000001,1.0,1.946721916678205
ARMC5,ARMC5,0.99733824,96.3107,1.0,1.9467151199616313
ARFGAP1,ARFGAP1,0.9869501,97.8261,1.0,1.9467138049080708
NECTIN2,NECTIN2,0.9981055,96.19319999999999,1.0,1.9466423881058932
LPXN,LPXN,0.9975483,96.2717,1.0,1.9466059514186989
SPEF1,SPEF1,0.99812865,96.1864,1.0,1.9465976654296904
NBAS,NBAS,0.9883172,97.61755,1.0,1.9465948073634807
LIMD1,LIMD1,0.99429065,96.7456,1.0,1.9465883026940747
CEACAM16,CEACAM16,0.9977843,96.2353,1.0,1.9465802035226363
PTK2,PTK2,0.9861724,97.92824999999999,1.0,1.9465660651634995
ALKBH1,ALKBH1,0.99840057,96.144,1.0,1.9465619906929192
IL21,IL21,0.99735373,96.2963,1.0,1.9465564902522536
KCNT2,KCNT2,0.9972837,96.3064,1.0,1.9465549679094407
ASB7,ASB7,0.9719601,100.0,1.0,1.9465445302283015
BTG3,BTG3,0.9986317,96.10855,1.0,1.9465393725779485
DLG3,DLG3,0.9980993,96.18549999999999,1.0,1.9465299575311292
NUP153,NUP153,0.99900866,96.05135000000001,1.0,1.9465105450925426
ASB10,ASB10,0.9954153,96.5739,1.0,1.9464886377311792
KCNK10,KCNK10,0.9996815,95.9484,1.0,1.9464479436056734
CYP11A1,CYP11A1,0.98900324,97.5048,1.0,1.9464293166961055
PALD1,PALD1,0.99910885,96.028,1.0,1.9463964286807358
NCAM2,NCAM2,0.9993559,95.99195,1.0,1.9463963179755288
CHST4,CHST4,0.99844074,96.12469999999999,1.0,1.9463863811642597
NOD2,NOD2,0.99884146,96.0656,1.0,1.9463780195640703
MROH1,MROH1,0.9931675,96.8921,1.0,1.9463615516930683
TRA2A,TRA2A,0.97183776,100.0,1.0,1.9463113211530487
ATOH7,ATOH7,0.9988953,96.0526,1.0,1.9463107871297205
LSM7,LSM7,0.99770623,96.22540000000001,1.0,1.9463020254127024
BIRC3,BIRC3,0.9922564,97.0199,1.0,1.9462946751246746
COPE,COPE,0.99253654,96.9789,1.0,1.946292962732104
ARHGAP6,ARHGAP6,0.9904428,97.28370000000001,1.0,1.9462844607727225
INPP4A,INPP4A,0.99359286,96.82390000000001,1.0,1.9462812548041204
TSPYL4,TSPYL4,0.99829465,96.1353,1.0,1.9462464036504141
ARTN,ARTN,0.9988479,96.0526,1.0,1.946220431480162
SPRED2,SPRED2,0.9998256,95.90955,1.0,1.9462149996204343
ARID5A,ARID5A,0.99717414,96.2963,1.0,1.9462141490897178
OR4E2,OR4E2,0.99806255,96.1661,1.0,1.946206413578762
E2F6,E2F6,0.98986393,97.36205000000001,1.0,1.9462047559503914
CHRM2,CHRM2,0.995621,96.52199999999999,1.0,1.9462026003892428
STMN3,STMN3,0.99785095,96.1957,1.0,1.9461898215952873
COL11A1,COL11A1,0.99516946,96.58675,1.0,1.946187912625555
PSEN2,PSEN2,0.99676156,96.35409999999999,1.0,1.946182916289911
MYO9A,MYO9A,0.998673,96.0746,1.0,1.9461744931515805
NOC4L,NOC4L,0.9970036,96.3178,1.0,1.9461699887154316
INSYN2A,INSYN2A,0.9946598,96.6597,1.0,1.946169579491882
CCN6,CCN6,0.990187,97.3118,1.0,1.9461640133777305
VIPR1,VIPR1,0.97925925,98.9059,1.0,1.9461624056478435
GPR119,GPR119,0.9942554,96.7164,1.0,1.9461395665844115
TNK1,TNK1,0.9893757,97.4281,1.0,1.9461371147642088
GDF10,GDF10,0.9990424,96.0168,1.0,1.9461234146233717
XRCC1,XRCC1,0.9933908,96.8404,1.0,1.9461116774243732
C2CD4D,C2CD4D,0.9989132,96.034,1.0,1.9461018722323309
RRP1B,RRP1B,0.9988561,96.0422,1.0,1.9461001712244246
MAP7D2,MAP7D2,0.9898594,97.35345000000001,1.0,1.946083748959119
SEC22C,SEC22C,0.994334,96.6997,1.0,1.9460711866069045
VPS53,VPS53,0.9786988,98.97905,1.0,1.9460498680162444
KIF13A,KIF13A,0.992719,96.93365,1.0,1.9460495165328682
DNAJC5B,DNAJC5B,0.9889176,97.4874,1.0,1.9460387097624512
GRAMD1A,GRAMD1A,0.9965083,96.37985,1.0,1.9460366045075148
SCD5,SCD5,0.9841499,98.1818,1.0,1.946023706403076
TADA3,TADA3,0.9954772,96.52925,1.0,1.9460232154477115
MARCHF8,MARCHF8,0.99665815,96.35675,1.0,1.9460204184618752
ADNP,ADNP,0.9990403,96.00855,1.0,1.946011613057149
CCDC149,CCDC149,0.988171,97.5926,1.0,1.9459901067658123
HEPACAM2,HEPACAM2,0.99646026,96.38149999999999,1.0,1.945966588559628
MYOD1,MYOD1,0.99632436,96.40084999999999,1.0,1.9459603673124992
CYP26C1,CYP26C1,0.9979126,96.1686,1.0,1.9459532394931314
COL27A1,COL27A1,0.99783796,96.17939999999999,1.0,1.9459520759328792
FBXO30,FBXO30,0.99757546,96.2174,1.0,1.9459482149091492
MFF,MFF,0.9981756,96.12815,1.0,1.9459260407572043
ABHD13,ABHD13,0.997922,96.1644,1.0,1.945916278904073
COL24A1,COL24A1,0.9990276,96.00235,1.0,1.9459063916611465
FAM114A1,FAM114A1,0.9983778,96.0924,1.0,1.945844355251921
SH3TC2,SH3TC2,0.99127287,97.1273,1.0,1.9458231735749427
DPH3,DPH3,0.97157365,100.0,1.0,1.9458078648111734
KDM6B,KDM6B,0.9956055,96.49315,1.0,1.945796085735228
DNER,DNER,0.9841272,98.16704999999999,1.0,1.94578770422164
REM1,REM1,0.99187046,97.0369,1.0,1.945781112064709
NALF2,NALF2,0.99731445,96.24260000000001,1.0,1.9457799432229048
TET2,TET2,0.99640656,96.3734,1.0,1.9457583851191935
HAO2,HAO2,0.99036926,97.2527,1.0,1.9457392151698927
ALPL,ALPL,0.98984504,97.3282,1.0,1.9457264467470772
FAM118B,FAM118B,0.98128575,98.5755,1.0,1.9457082302967108
SPATA25,SPATA25,0.9956715,96.4758,1.0,1.9456951939547154
ITGAV,ITGAV,0.99550366,96.4992,1.0,1.9456810067350285
ANKRD13D,ANKRD13D,0.9983436,96.08455000000001,1.0,1.945676590059706
RRP15,RRP15,0.9979591,96.1404,1.0,1.945673404766345
C12orf57,C11H12orf57,0.98238254,98.4127,1.0,1.9456717492421742
LSG1,LSG1,0.9981173,96.1163,1.0,1.945660069321483
TSEN15,TSEN15,0.98724973,97.70089999999999,1.0,1.945649047385253
SEMA4A,SEMA4A,0.99447244,96.64695,1.0,1.9456458292331806
LIN37,LIN37,0.9742743,99.5935,1.0,1.9456444201575427
CYP2S1,CYP2S1,0.9986883,96.0317,1.0,1.9456431065500799
MAPK4,MAPK4,0.9796613,98.8075,1.0,1.9456430666420335
WDR76,WDR76,0.99832815,96.0832,1.0,1.945629498943639
RNF166,RNF166,0.97436523,99.5781,1.0,1.9456165305115771
PRDM11,PRDM11,0.99337834,96.80330000000001,1.0,1.9456031592640244
PNLIPRP3,PNLIPRP3,0.9956572,96.4707,1.0,1.9456012957080242
SNX13,SNX13,0.97289234,99.791,1.0,1.9455907064008922
CRTC1,CRTC1,0.9968782,96.29175000000001,1.0,1.9455905647252352
CHD1,CHD1,0.99903834,95.97605,1.0,1.945583216201154
ZNF174,ZNF174,0.98324007,98.2801,1.0,1.9455737895681162
PFN3,PFN3,0.99646544,96.3504,1.0,1.9455700953115147
SMARCAL1,SMARCAL1,0.99197114,97.00540000000001,1.0,1.9455614378894657
GCC1,GCC1,0.98382384,98.1936,1.0,1.9455563431336467
ARHGEF37,ARHGEF37,0.998856,96.0,1.0,1.9455485751046682
RPP40,RPP40,0.9959845,96.4187,1.0,1.9455457501776197
NHEJ1,NHEJ1,0.9989348,95.9866,1.0,1.9455236957617568
ATP5F1D,ATP5F1D,0.99589765,96.4286,1.0,1.9455095516266852
ZCCHC7,ZCCHC7,0.9953878,96.5009,1.0,1.9454823630953024
AFAP1L2,AFAP1L2,0.99861604,96.02905,1.0,1.9454707356659233
TICRR,TICRR,0.99938047,95.91624999999999,1.0,1.9454540216189917
TMED6,TMED6,0.997092,96.25,1.0,1.9454525926873178
MASTL,MASTL,0.9977661,96.14625,1.0,1.945381939874729
LYST,LYST,0.9965785,96.31895,1.0,1.9453746736784947
MFSD13A,MFSD13A,0.9905482,97.19815,1.0,1.9453675407424265
TDRD1,TDRD1,0.9987138,96.00675,1.0,1.9453657069023946
NADK2,NADK2,0.9921253,96.9667,1.0,1.9453496306239335
AKAP8,AKAP8,0.9981125,96.09285,1.0,1.9453445104040465
TUBE1,TUBE1,0.99318385,96.81094999999999,1.0,1.94533237374449
FANCB,FANCB,0.9988681,95.98140000000001,1.0,1.9453286040307505
R3HDM1,R3HDM1,0.99724525,96.21785,1.0,1.9453246361960255
CLPB,CLPB,0.99594295,96.4071,1.0,1.9453149748374545
GIPR,GIPR,0.99188626,96.9957,1.0,1.945272891599487
COL5A3,COL5A3,0.9977992,96.13295,1.0,1.9452712521338196
EMILIN3,EMILIN3,0.9990245,95.953,1.0,1.9452556514906116
NIPAL2,NIPAL2,0.9945458,96.6057,1.0,1.9452466784647675
AICDA,AICDA,0.9902652,97.2298,1.0,1.9452416296993582
SGPP2,SGPP2,0.9972006,96.21764999999999,1.0,1.9452369094029414
SMC6,SMC6,0.994685,96.584,1.0,1.9452284840648648
NOXRED1,NOXRED1,0.997998,96.1003,1.0,1.9452235915125464
WDR20,WDR20,0.97572786,99.3464,1.0,1.945186523052155
LCT,LCT,0.99880475,95.9793,1.0,1.9451804042857475
TBC1D2B,TBC1D2B,0.9962887,96.34615,1.0,1.9451776543813453
PPP3CA,PPP3CA,0.9875328,97.6234,1.0,1.9451759937134494
RFX2,RFX2,0.999328,95.9025,1.0,1.9451743372331174
JMJD4,JMJD4,0.996408,96.3283,1.0,1.9451718318101783
RABGGTB,RABGGTB,0.9733092,99.6979,1.0,1.9451688511190026
UBA7,UBA7,0.99695444,96.2451,1.0,1.9451263449232177
FAM219A,FAM219A,0.9749167,99.4595,1.0,1.945118078572825
TNKS1BP1,TNKS1BP1,0.9991522,95.92375,1.0,1.945116883430225
MLANA,MLANA,0.9944297,96.6102,1.0,1.9450841634747371
PDGFRL,PDGFRL,0.99861085,96.0,1.0,1.9450812610226165
KCNJ3,KCNJ3,0.9711911,100.0,1.0,1.945078633719642
PCF11,PCF11,0.99267447,96.86529999999999,1.0,1.9450715378116292
TNF,TNF,0.9976557,96.1373,1.0,1.9450545462687376
IMMT,IMMT,0.99774617,96.12289999999999,1.0,1.9450388462345476
FST,FST,0.9980692,96.07560000000001,1.0,1.9450365735311914
BMAL2,ARNTL2,0.9970336,96.2264,1.0,1.9450328994767196
VPS13D,VPS13D,0.9992617,95.90015,1.0,1.9450172474677465
ATP2C2,ATP2C2,0.99716985,96.2051,1.0,1.9450143082690659
TAF1A,TAF1A,0.99776834,96.11555,1.0,1.9449850688812373
ATP2C1,ATP2C1,0.9874316,97.6226,1.0,1.9449726293106462
MDGA2,MDGA2,0.99489415,96.53305,1.0,1.9449614363986265
AMOTL1,AMOTL1,0.9995371,95.85555,1.0,1.9449594601788056
CPA3,CPA3,0.99248236,96.8825,1.0,1.9449300740300037
NDUFAF7,NDUFAF7,0.988964,97.3954,1.0,1.9449250429274227
PPP1R14A,PPP1R14A,0.97577333,99.3197,1.0,1.944924324622339
MRPL28,MRPL28,0.9978838,96.0938,1.0,1.9449209670830148
ZNF777,ZNF777,0.99718726,96.1953,1.0,1.9449194443477296
GPR162,GPR162,0.98217046,98.38579999999999,1.0,1.944915986091194
ZXDC,ZXDC,0.9955107,96.4393,1.0,1.9449117444370387
CORO6,CORO6,0.9812681,98.517,1.0,1.9449101960723103
DMD,DMD,0.9815174,98.4803,1.0,1.9449058811884852
TMPRSS11F,TMPRSS11F,0.9977032,96.1187,1.0,1.9449020559963888
ECRG4,ECRG4,0.98498917,97.973,1.0,1.9448952729870579
COG5,COG5,0.99519455,96.4839,1.0,1.9448918525546819
BPIFB2,BPIFB2,0.99650776,96.2882,1.0,1.9448380321604328
TRAF3IP1,TRAF3IP1,0.997369,96.16225,1.0,1.9448340367251848
CLRN2,CLRN2,0.9976435,96.1207,1.0,1.9448143865895378
EPN3,EPN3,0.99796945,96.07300000000001,1.0,1.9448124535068128
CCDC152,CCDC152,0.9953243,96.4567,1.0,1.9447837785667712
NKX2-3,NKX2-3,0.99087465,97.1051,1.0,1.9447739958673567
TMC2,TMC2,0.9986555,95.9691,1.0,1.9447626202582045
SEMA5A,SEMA5A,0.995685,96.4022,1.0,1.9447592351608998
OAF,OAF,0.99855286,95.98225,1.0,1.9447387882828724
ARHGEF10,ARHGEF10,0.9987317,95.95445000000001,1.0,1.9447164515970434
TMEM102,TMEM102,0.9966364,96.2598,1.0,1.9447121624719448
TKTL2,TKTL2,0.9967405,96.24305,1.0,1.9446917382223678
ZSWIM8,ZSWIM8,0.9775043,99.04785000000001,1.0,1.9446718414118753
GFRA3,GFRA3,0.9964741,96.2803,1.0,1.9446706430123297
WDR89,WDR89,0.9957668,96.3824,1.0,1.9446564490519163
HOXB8,HOXB8,0.99096316,97.0817,1.0,1.9446369612794596
CMIP,CMIP,0.99113184,97.056,1.0,1.9446226968323241
LAMB2,LAMB2,0.996102,96.3293,1.0,1.944601589667395
TDRD5,TDRD5,0.9984603,95.9847,1.0,1.944594359833704
OR5AN1,OR5AN1,0.9973819,96.1415,1.0,1.944587497707094
PER2,PER2,0.9990521,95.8948,1.0,1.9445477944497895
BCL6,BCL6,0.99871093,95.9445,1.0,1.9445468475622114
HLX,HLX,0.9985913,95.9596,1.0,1.9445161082524505
GOLGB1,GOLGB1,0.9978446,96.0685,1.0,1.9445156606115874
CHD6,CHD6,0.9826288,98.2876,1.0,1.9445065624810178
IMPG2,IMPG2,0.99929976,95.85515,1.0,1.9445018072179412
LPIN3,LPIN3,0.99824065,96.0094,1.0,1.9444983968830556
ADGRB3,ADGRB3,0.9740299,99.5401,1.0,1.9444807856708444
HSD17B8,HSD17B8,0.997137,96.1686,1.0,1.9444747618180775
ADRA2B,ADRA2B,0.9974913,96.11645,1.0,1.944468724723507
RUNX1T1,RUNX1T1,0.99890095,95.90995000000001,1.0,1.9444576238633573
MLLT6,MLLT6,0.9749338,99.4063,1.0,1.9444555384447542
RAD54L,RAD54L,0.9827931,98.2597,1.0,1.9444552024562798
IL4I1,IL4I1,0.99529034,96.4346,1.0,1.9444302735180012
OR5M9,OR5M9,0.99737716,96.129,1.0,1.9444151311302829
ZNF593,ZNF593,0.99130446,97.0149,1.0,1.9444147191536731
MYL9,MYL9,0.9708321,100.0,1.0,1.9443942945172898
ZFP62,ZFP62,0.99590474,96.34195,1.0,1.9443908562751917
LALBA,LALBA,0.9949632,96.4789,1.0,1.944385512143076
ACVRL1,ACVRL1,0.9789982,98.8072,1.0,1.9443751207225966
NR1D2,NR1D2,0.9773251,99.05095,1.0,1.944370749772839
RETREG3,RETREG3,0.9825856,98.2833,1.0,1.9443680271601775
FTSJ3,FTSJ3,0.99764353,96.0854,1.0,1.9443531969991785
MMP20,MMP20,0.99776673,96.0663,1.0,1.9443384756524225
SAMD4A,SAMD4A,0.99013144,97.17824999999999,1.0,1.9443130743008779
SLC26A5,SLC26A5,0.9893372,97.29390000000001,1.0,1.9443102028836319
ABCB11,ABCB11,0.9935921,96.67175,1.0,1.9442917409874458
MMACHC,MMACHC,0.99751425,96.0993,1.0,1.9442883827220216
PAGR1,PAGR1,0.99776024,96.063,1.0,1.944282984785005
ABCF3,ABCF3,0.99358225,96.6725,1.0,1.9442827644104326
C21orf140,C21orf140,0.9980826,96.0159,1.0,1.9442820481988257
SUPT16H,SUPT16H,0.97075915,100.0,1.0,1.944255234503887
CALY,CALY,0.9770412,99.0826,1.0,1.944243123116172
UBN1,UBN1,0.9987366,95.91720000000001,1.0,1.944239065744644
DHX58,DHX58,0.9980469,96.0177,1.0,1.944237515191764
HOXD9,HOXD9,0.9971083,96.1533,1.0,1.944220135648125
ALDH16A1,ALDH16A1,0.9976441,96.0748,1.0,1.944215778856405
NDUFA6,NDUFA6,0.99751335,96.0938,1.0,1.944214801463206
SRBD1,SRBD1,0.99815065,95.999,1.0,1.944190944121271
TMEM132C,TMEM132C,0.9973115,96.1191,1.0,1.9441606094256445
PPP2R3A,PPP2R3A,0.9983493,95.9639,1.0,1.9441109846860742
SIK1,SIK1,0.9960279,96.30115,1.0,1.9440925160423617
CCDC150,CCDC150,0.9889786,97.32915,1.0,1.9440872196296444
COX7B,COX7B,0.9963665,96.25,1.0,1.9440696175026204
RAI14,RAI14,0.98771465,97.51165,1.0,1.9440624637263713
BOC,BOC,0.9958571,96.3229,1.0,1.9440511266666065
TMEM196,TMEM196,0.98899907,97.3229,1.0,1.9440445748019122
SMIM28,SMIM28,0.9977047,96.0526,1.0,1.9440412209616968
ESPL1,ESPL1,0.9974757,96.0849,1.0,1.944026739947198
ZNF646,ZNF646,0.9988742,95.87995000000001,1.0,1.9440146375862617
ACTRT2,ACTRT2,0.9978988,96.0212,1.0,1.9440009341261464
COA6,COA6,0.99729174,96.10795,1.0,1.9439772509133804
WDR31,WDR31,0.99765736,96.0546,1.0,1.9439771126482752
GPHB5,GPHB5,0.9969765,96.1538,1.0,1.9439754268081817
DPCD,DPCD,0.9841179,98.0296,1.0,1.9439739884080884
TACR2,TACR2,0.99560493,96.35235,1.0,1.9439552386624115
CBX6,CBX6,0.9961147,96.2764,1.0,1.9439345820393457
CIMIP1,CIMIP1,0.9955983,96.3504,1.0,1.9439171206710477
RAG1,RAG1,0.9968229,96.17015,1.0,1.9438962657174226
TLR8,TLR8,0.99891317,95.86305,1.0,1.943868100127079
WNK1,WNK1,0.9965329,96.20915,1.0,1.9438530496479984
RBBP5,RBBP5,0.99760383,96.05075,1.0,1.9438247658122172
PTGFRN,PTGFRN,0.99620104,96.25415000000001,1.0,1.943808437369528
VAC14,VAC14,0.97314274,99.6164,1.0,1.943786620655346
RAC3,RAC3,0.9919224,96.875,1.0,1.943764658766208
PSMD9,PSMD9,0.9827941,98.2063,1.0,1.943759358610967
SDR42E1,SDR42E1,0.9966562,96.1832,1.0,1.943749013530479
TMEM143,TMEM143,0.995874,96.2963,1.0,1.9437357736842968
TOP2B,TOP2B,0.9907136,97.0487,1.0,1.9437300468194736
OPN1SW,OPN1SW,0.9970316,96.12645,1.0,1.9437230922312607
F13B,F13B,0.9984765,95.9153,1.0,1.9437184271006696
OR2W1,OR2W1,0.9983151,95.9375,1.0,1.9437008362722659
ILDR1,ILDR1,0.99305296,96.7033,1.0,1.9436762596659474
QSOX1,QSOX1,0.9933903,96.6533,1.0,1.9436659857202576
SMPD2,SMPD2,0.9931328,96.6903,1.0,1.9436585894022416
MSS51,MSS51,0.9957728,96.3043,1.0,1.9436473943138393
IZUMO1R,IZUMO1R,0.9978524,96.0,1.0,1.943635475317814
PRR9,PRR9,0.9940656,96.5517,1.0,1.943625713326507
PNMT,PNMT,0.99715674,96.0993,1.0,1.9436068838132947
ELMO1,ELMO1,0.9751259,99.3122,1.0,1.9435921707790733
SIRT7,SIRT7,0.9908292,97.0184,1.0,1.9435544934823688
STYXL2,STYXL2,0.99898607,95.82815,1.0,1.9435510446435151
GAB2,GAB2,0.99776495,96.0061,1.0,1.9435484803968759
SAFB2,SAFB2,0.99738824,96.0591,1.0,1.9435229052216323
ADI1,ADI1,0.9856858,97.7654,1.0,1.943510613655076
NUP98,NUP98,0.99265724,96.74825,1.0,1.943509261747379
SCYL3,SCYL3,0.9981792,95.94205,1.0,1.9435012311071003
USP47,USP47,0.98462784,97.9171,1.0,1.943476075966705
DHRS9,DHRS9,0.996608,96.16925,1.0,1.9434748554818242
LRIT1,LRIT1,0.99891186,95.8266,1.0,1.9433893297256035
C22orf23,C10H22orf23,0.99556774,96.3134,1.0,1.9433754062630766
PON3,PON3,0.9915928,96.8927,1.0,1.9433676396542172
TLE4,TLE4,0.9972992,96.05879999999999,1.0,1.9433492539052657
PCDHB5,PCDHB5,0.9978701,95.9748,1.0,1.9433399403986984
PKP4,PKP4,0.9748729,99.3289,1.0,1.9433281029658003
TXNDC11,TXNDC11,0.99774647,95.9919,1.0,1.9433277091015047
TMCO4,TMCO4,0.9962031,96.2145,1.0,1.9432942782488278
RYR2,RYR2,0.99877095,95.83869999999999,1.0,1.9432788262425629
HDGF,HDGF,0.99433994,96.4844,1.0,1.9432692963084648
MED12L,MED12L,0.99784684,95.9722,1.0,1.9432616284678796
RUFY2,RUFY2,0.9889487,97.2699,1.0,1.94325603413721
BBOX1,BBOX1,0.9879472,97.416,1.0,1.9432559503153177
SLC38A2,SLC38A2,0.9905524,97.0356,1.0,1.9432515904610574
ZNF615,ZNF615,0.9985763,95.86410000000001,1.0,1.94323966576189
CILP2,CILP2,0.99801505,95.94545,1.0,1.943232748284202
MDFI,MDFI,0.989717,97.1545,1.0,1.9432127243782893
WBP11,WBP11,0.9871749,97.5205,1.0,1.9431492104825707
PAPPA2,PAPPA2,0.99793077,95.95089999999999,1.0,1.9431433029229912
ZNF407,ZNF407,0.9983628,95.88765000000001,1.0,1.9431403997177457
PTH2,PTH2,0.991157,96.9388,1.0,1.9431392661964542
TGFBRAP1,TGFBRAP1,0.9984425,95.8745,1.0,1.9431205026086706
ALX3,ALX3,0.9981365,95.9184,1.0,1.9431108124985745
TMEM205,TMEM205,0.9846618,97.8836,1.0,1.943103084674743
MARCHF6,MARCHF6,0.9911638,96.93440000000001,1.0,1.9430947360941422
ENTR1,ENTR1,0.99693274,96.092,1.0,1.943084501339901
TMEM174,TMEM174,0.99835193,95.8848,1.0,1.9430824394472386
FUBP3,FUBP3,0.998458,95.86895,1.0,1.9430775303180599
ATXN1L,ATXN1L,0.9984665,95.86705,1.0,1.943068907021584
USP53,USP53,0.99632543,96.1789,1.0,1.9430623015399435
CDCP1,CDCP1,0.99882686,95.8134,1.0,1.9430548220038255
OSBPL10,OSBPL10,0.99927026,95.74825,1.0,1.9430487664032476
TERF1,TERF1,0.99286646,96.67925,1.0,1.943006497536635
ACY3,ACY3,0.99803525,95.9248,1.0,1.9430014314467332
DPPA4,DPPA4,0.9984099,95.87010000000001,1.0,1.9430008667554595
ZBED2,ZBED2,0.99839544,95.8716,1.0,1.942992902285055
SHISAL2B,SHISAL2B,0.99579865,96.25,1.0,1.9429871606333844
TANGO6,TANGO6,0.99825436,95.8904,1.0,1.942969620164022
PGAP1,PGAP1,0.9871824,97.5054,1.0,1.942966203400243
CEP70,CEP70,0.99073523,96.9849,1.0,1.9429376372484657
FGL1,FGL1,0.9986229,95.8333,1.0,1.942926048808371
NPC1,NPC1,0.99873644,95.8121,1.0,1.9428654735989919
FAM135A,FAM135A,0.9909208,96.95215,1.0,1.9428634504591895
THSD1,THSD1,0.9989573,95.7796,1.0,1.942861824545415
AWAT1,AWAT1,0.9951598,96.3312,1.0,1.9428303591665557
DIDO1,DIDO1,0.994048,96.49315,1.0,1.942827121089926
RARS2,RARS2,0.9987736,95.7997,1.0,1.9427742850145058
GRAP2,GRAP2,0.9978237,95.93780000000001,1.0,1.942768031191381
TOM1L1,TOM1L1,0.9966376,96.10945,1.0,1.9427499045461492
KIF14,KIF14,0.9980353,95.9054,1.0,1.9427480370282
GPR50,GPR50,0.99725133,96.0191,1.0,1.9427392630305087
ACER1,ACER1,0.9959155,96.2121,1.0,1.942714684837737
SAP30L,SAP30L,0.9718121,99.72825,1.0,1.9427115909053654
ZNF213,ZNF213,0.99832237,95.8606,1.0,1.9427098822327398
GALR2,GALR2,0.99828655,95.8656,1.0,1.942706933216233
MIXL1,MIXL1,0.9985077,95.8333,1.0,1.942706450267672
AGR3,AGR3,0.9968545,96.07335,1.0,1.9426916674613215
KYAT3,KYAT3,0.9850087,97.7974,1.0,1.9426380277476185
DSG2,DSG2,0.9984571,95.83535,1.0,1.9426367809445941
FAM78A,FAM78A,0.9747435,99.2933,1.0,1.9426162691332165
TERB1,TERB1,0.99838805,95.84155,1.0,1.942586167438668
SOWAHC,SOWAHC,0.99895394,95.75880000000001,1.0,1.9425836367842508
NLRX1,NLRX1,0.9969859,96.0454,1.0,1.942576938904298
SCN9A,SCN9A,0.9811063,98.3614,1.0,1.9425686224363452
SDS,SDS,0.99806094,95.8877,1.0,1.9425656362406174
ARRDC2,ARRDC2,0.9970849,96.02940000000001,1.0,1.9425565927050368
KRT74,KRT74,0.99837154,95.8412,1.0,1.9425501221919772
NYX,NYX,0.9962541,96.14994999999999,1.0,1.942548055007563
RIOK2,RIOK2,0.99532926,96.28295,1.0,1.9425229324391526
CCDC174,CCDC174,0.9845272,97.8587,1.0,1.9425211497541786
