zebrafish gene name,frog gene name,correlation,identical_scores,orthology confidence,combo_score
GPR6,gpr6,0.60696656,78.49135,1.0,0.8766136857813508
KLHL31,klhl31,0.60696656,78.48705000000001,1.0,0.876568638514144
TBX15,tbx15,0.60696656,78.4793,1.0,0.8764874486720846
BZW2,bzw2,0.60696656,78.4781,1.0,0.8764748773417014
DAAM1,daam1,0.60696656,78.46934999999999,1.0,0.8763832113909893
EXOC4,exoc4,0.60696656,78.46209999999999,1.0,0.8763072596032566
PIGK,pigk,0.60696656,78.46205,1.0,0.876306735797824
ATP2A3,atp2a3,0.60696656,78.4541,1.0,0.8762234507340343
CALB2,calb2,0.60696656,78.45330000000001,1.0,0.8762150698471122
DIP2B,dip2b,0.60696656,78.43515,1.0,0.8760249284750639
NEK8,nek8,0.60696656,78.423,1.0,0.8758976437549325
EIF2S2,eif2s2,0.60696656,78.3749,1.0,0.8753937429287331
OTP,otp,0.60696656,78.3537,1.0,0.8751716494252939
PROX1,prox1,0.60696656,78.3491,1.0,0.8751234593254911
APIP,apip,0.60696656,78.3347,1.0,0.8749726033608908
TTLL1,ttll1,0.60696656,78.2747,1.0,0.8743440368417231
LYPLA1,lypla1,0.60696656,78.2609,1.0,0.8741994665423147
PLXNA4,plxna4,0.60696656,78.25030000000001,1.0,0.8740884197905952
RAPGEF2,rapgef2,0.60696656,78.2484,1.0,0.8740685151841547
GOT1,got1,0.60696656,78.24205,1.0,0.8740019918942096
UPB1,upb1,0.60696656,78.227,1.0,0.873844326458985
LRRC8D,lrrc8d,0.60696656,78.1893,1.0,0.8734493771627747
SLC5A10,slc5a10,0.60696656,78.18725,1.0,0.8734279011400365
TBC1D9,tbc1d9,0.60696656,78.1779,1.0,0.8733299495241328
MYO1F,myo1f,0.60696656,78.1735,1.0,0.8732838546460606
HIF1AN,hif1an,0.60696656,78.17125,1.0,0.8732602834015918
DNAJC5B,dnajc5b,0.60696656,78.15375,1.0,0.8730769515001678
ATP6V1D,atp6v1d,0.60696656,78.13645,1.0,0.8728957148204745
WNT11,wnt11,0.60696656,78.125,1.0,0.8727757633764001
FRYL,fryl,0.60696656,78.1129,1.0,0.8726490024617012
RTRAF,rtraf,0.60696656,78.0992,1.0,0.872505479773158
ATP5F1C,ehmt1,0.60696656,78.0961,1.0,0.8724730038363344
PHKB,phkb,0.60696656,78.09455,1.0,0.8724567658679224
PPIL2,ppil2,0.60696656,78.08675,1.0,0.8723750522204307
RAB34,rab34,0.60696656,78.0769,1.0,0.8722718625502006
JKAMP,jkamp,0.60696656,78.06535,1.0,0.8721508634952608
COL11A1,col5a3,0.60696656,78.06049999999999,1.0,0.8721000543682947
TENM4,tenm4,0.60696656,78.04735,1.0,0.8719622935395106
DYRK1A,dyrk1a,0.60696656,78.02375,1.0,0.8717150573753047
PDS5A,pds5a,0.60696656,77.9999,1.0,0.8714652021839355
FRMD4A,frmd4a,0.60696656,77.99385,1.0,0.8714018217265862
BCL11A,bcl11a,0.60696656,77.98665,1.0,0.8713263937442861
HDLBP,hdlbp,0.60696656,77.96625,1.0,0.8711126811277692
TBPL1,tbpl1,0.60696656,77.957,1.0,0.8710157771227307
SPTLC2,sptlc2,0.60696656,77.9494,1.0,0.8709361586969695
HSPA12A,hspa12a,0.60696656,77.9434,1.0,0.8708733020450528
USP47,usp47,0.60696656,77.93674999999999,1.0,0.8708036359225116
ZBTB16,zbtb16,0.60696656,77.9323,1.0,0.8707570172390068
NOP58,nop58,0.60696656,77.92699999999999,1.0,0.8707014938631469
MED7,med7,0.60696656,77.92314999999999,1.0,0.8706611608448337
SLC7A5,slc7a5,0.60696656,77.88284999999999,1.0,0.870238973666126
POU3F2,pou3f2,0.60696656,77.877,1.0,0.8701776884305072
KLHDC10,klhdc10,0.60696656,77.83645000000001,1.0,0.8697528822246366
PTBP2,ptbp2,0.60696656,77.8331,1.0,0.8697177872606497
VPS45,vps45,0.60696656,77.8169,1.0,0.8695480743004744
VPS26C,vps26c,0.60696656,77.8143,1.0,0.8695208364179772
CHN2,chn2,0.60696656,77.81360000000001,1.0,0.8695135031419203
BCKDHB,bckdhb,0.60696656,77.8074,1.0,0.8694485512682729
OTUD7A,otud7a,0.60696656,77.80095,1.0,0.8693809803674624
ORAI1,orai2,0.60696656,77.79925,1.0,0.8693631709827526
SLC35F1,slc35f1,0.60696656,77.7932,1.0,0.8692997905254032
RNF145,rnf145,0.60696656,77.76965,1.0,0.8690530781666299
ABCG4,abcg4,0.60696656,77.7282,1.0,0.8686188434629717
PPP2R5B,ppp2r5b,0.60696656,77.7242,1.0,0.8685769390283604
MED30,med30,0.60696656,77.7143,1.0,0.8684732255526978
RPL7,rpl7,0.60696656,77.71305000000001,1.0,0.868460130416882
GAD2,gad2,0.60696656,77.7128,1.0,0.8684575113897187
TBX2,tbx2,0.60696656,77.69694999999999,1.0,0.8682914650675717
PAN3,pan3,0.60696656,77.68415,1.0,0.8681573708768162
PTBP3,ptbp3,0.60696656,77.66305,1.0,0.8679363249842422
NUBP1,nubp1,0.60696656,77.6413,1.0,0.867708469621044
MT-CYB,cytb,0.60696656,77.6316,1.0,0.8676068513671119
CRY1,cry1,0.60696656,77.62180000000001,1.0,0.8675041855023146
CACNA1C,cacna1c,0.60696656,77.59729999999999,1.0,0.867247520840321
AKIRIN2,akirin2,0.60696656,77.56295,1.0,0.8668876665080976
mir130c-2,xtr-mir-130c,0.60696656,77.5539,1.0,0.8667928577247898
CACNG4,cacng4,0.60696656,77.5451,1.0,0.8667006679686453
NR2C2,nr2c2,0.60696656,77.54505,1.0,0.8667001441632126
ADSS2,adss2,0.60696656,77.50745,1.0,0.8663062424778676
ARL4A,arl4a,0.60696656,77.5,1.0,0.8662281954684042
GTF2H2C,gtf2h2,0.60696656,77.4991,1.0,0.8662187669706167
PDK4,pdk4,0.60696656,77.49369999999999,1.0,0.8661621959838915
MAP3K7,map3k7,0.60696656,77.4734,1.0,0.8659495309782399
NKX2-1,nkx2-1,0.60696656,77.4566,1.0,0.865773532352873
MBNL2,mbnl2,0.60696656,77.4325,1.0,0.8655210581343408
RBM17,rbm17,0.60696656,77.39805,1.0,0.865160156191252
DOCK4,dock4,0.60696656,77.39505,1.0,0.8651287278652936
DPAGT1,dpagt1,0.60696656,77.38055,1.0,0.8649768242898281
CDC27,cdc27,0.60696656,77.35794999999999,1.0,0.8647400642342749
GNB3,gnb3,0.60696656,77.3529,1.0,0.8646871598855784
PIK3R1,pik3r1,0.60696656,77.2956,1.0,0.8640868788597732
MYMK,mymk,0.60696656,77.2727,1.0,0.8638469759716243
SLC6A9,slc6a9,0.60696656,77.2414,1.0,0.8635190737707918
IPO11,ipo11,0.60696656,77.23745,1.0,0.8634776931416134
SLC8A1,slc8a1,0.60696656,77.2354,1.0,0.8634562171188751
THOC7,thoc7,0.60696656,77.2277,1.0,0.8633755510822486
RPL4,rpl4,0.60696656,77.22085,1.0,0.863303789737977
HDHD2,hdhd2,0.60696656,77.1874,1.0,0.862953363903541
RSU1,rsu1,0.60696656,77.15965,1.0,0.8626626518884261
PDE10A,pde10a,0.60696656,77.1565,1.0,0.8626296521461697
MAFK,mafk,0.60696656,77.15105,1.0,0.8625725573540121
ME2,me2,0.60696656,77.14795000000001,1.0,0.8625400814171885
ME1,me1,0.60696656,77.14535000000001,1.0,0.8625128435346912
KLHL32,klhl32,0.60696656,77.1203,1.0,0.8622504170129387
FOXP2,foxp2,0.60696656,77.11189999999999,1.0,0.8621624177002551
SARDH,sardh,0.60696656,77.09665,1.0,0.8620026570433
TMEM30A,tmem30a,0.60696656,77.07615,1.0,0.8617878968159178
TRIM9,trim9,0.60696656,77.0677,1.0,0.8616993736978017
RCN1,rcn1,0.60696656,77.06725,1.0,0.861694659448908
ABCD3,abcd3,0.60696656,77.05189999999999,1.0,0.8615338511810875
SLC1A2,slc1a2,0.60696656,77.03280000000001,1.0,0.8613337575058193
HMGCR,hmgcr,0.60696656,77.02860000000001,1.0,0.8612897578494776
YARS1,yars1,0.60696656,77.01044999999999,1.0,0.8610996164774292
NPRL3,nprl3,0.60696656,77.00265,1.0,0.8610179028299375
FOXA2,foxa2,0.60696656,77.0017,1.0,0.8610079505267174
ATAD1,atad1,0.60696656,76.9939,1.0,0.8609262368792255
DHX9,dhx9,0.60696656,76.9802,1.0,0.8607827141906823
ESD,esd,0.60696656,76.97964999999999,1.0,0.8607769523309232
RRAD,rrad,0.60696656,76.9505,1.0,0.8604715737636944
IGF2BP3,igf2bp3,0.60696656,76.94659999999999,1.0,0.8604307169399483
RCC2,rcc2,0.60696656,76.884,1.0,0.8597749125382836
AGPS,agps,0.60696656,76.87075,1.0,0.8596361040986341
SAMD12,samd12,0.8236995,29.59225,1.0,0.8595618675856971
RAPGEF4,rapgef4,0.60696656,76.8545,1.0,0.8594658673330262
MBD3,mbd3,0.60696656,76.83375,1.0,0.8592484880784806
NIPA2,nipa2,0.60696656,76.8212,1.0,0.8591170129148882
XAB2,xab2,0.60696656,76.81545,1.0,0.8590567752901346
PTPRF,ptprf,0.60696656,76.81055,1.0,0.859005442357736
OGDHL,ogdhl,0.60696656,76.80345,1.0,0.8589310619863011
LAPTM4A,laptm4a,0.60696656,76.77615,1.0,0.8586450642200798
LDB2,ldb2,0.60696656,76.7487,1.0,0.8583574950375606
NDUFA8,ndufa8,0.60696656,76.7442,1.0,0.8583103525486232
SPRYD7,spryd7,0.60696656,76.7347,1.0,0.8582108295164216
SOX9,sox9,0.60696656,76.72935000000001,1.0,0.8581547823351292
FKBP2,fkbp2,0.60696656,76.71135,1.0,0.8579662123793788
PDE6B,pde6b,0.60696656,76.7082,1.0,0.8579332126371226
RASA1,rasa1,0.60696656,76.68245,1.0,0.8576634528393131
XKR4,xkr4,0.60696656,76.64895000000001,1.0,0.8573125031994446
CHSY1,chsy1,0.60696656,76.631,1.0,0.8571244570491269
PDK1,pdk1,0.60696656,76.62745000000001,1.0,0.8570872668634096
PREX2,prex2,0.60696656,76.55330000000001,1.0,0.856310463406805
WNT1,wnt1,0.60696656,76.55045,1.0,0.8562806064971443
PICALM,picalm,0.60696656,76.54595,1.0,0.8562334640082069
GAMT,gamt,0.60696656,76.5413,1.0,0.8561847501029715
MIR18A,xtr-mir-18a,0.60696656,76.51294999999999,1.0,0.8558877524226646
GNE,gne,0.60696656,76.5056,1.0,0.8558107530240666
RAF1,raf1,0.60696656,76.4957,1.0,0.855707039548404
INTS4,ints4,0.60696656,76.49074999999999,1.0,0.8556551828105725
mir499a,xtr-mir-499,0.60696656,76.4431,1.0,0.8551559962332671
NKIRAS2,nkiras2,0.60696656,76.4419,1.0,0.8551434249028838
TBR1,tbr1,0.60696656,76.43555,1.0,0.8550769016129385
SEPTIN2,septin2,0.60696656,76.43360000000001,1.0,0.8550564732010656
UBTD1,ubtd1,0.60696656,76.42505,1.0,0.8549669024720841
EIF5,eif5,0.60696656,76.4237,1.0,0.8549527597254029
MIR214,xtr-mir-214,0.60696656,76.4159,1.0,0.854871046077911
TUB,tub,0.60696656,76.41014999999999,1.0,0.8548108084531574
RWDD1,rwdd1,0.60696656,76.40950000000001,1.0,0.8548039989825332
TRA2A,tra2a,0.60696656,76.4062,1.0,0.8547694278239789
MIR10A,xtr-mir-10a,0.60696656,76.38385,1.0,0.854535286795589
ACACB,acacb,0.60696656,76.38204999999999,1.0,0.854516429800014
WNT10A,wnt10a,0.60696656,76.36355,1.0,0.8543226217899373
NANS,nans,0.60696656,76.3231,1.0,0.8538988631949318
LMBR1,lmbr1,0.60696656,76.30969999999999,1.0,0.8537584833389843
KPNA2,kpna2,0.60696656,76.30834999999999,1.0,0.8537443405923031
PIAS1,pias1,0.60696656,76.30414999999999,1.0,0.8537003409359614
THRB,thrb,0.60696656,76.30019999999999,1.0,0.8536589603067828
GRM8,grm8,0.60696656,76.2956,1.0,0.85361077020698
INTS2,ints2,0.60696656,76.28735,1.0,0.8535243423105945
RALGAPB,ralgapb,0.60696656,76.27005,1.0,0.8533431056309011
PTF1A,ptf1a,0.60696656,76.26835,1.0,0.8533252962461914
HOXB8,hoxb8,0.60696656,76.2308,1.0,0.852931918366279
KCND3,kcnd3,0.60696656,76.2303,1.0,0.8529266803119526
VPS36,vps36,0.60696656,76.22255,1.0,0.8528454904698934
RHOT1,rhot1,0.60696656,76.2029,1.0,0.852639634934866
OLFM1,olfm1,0.60696656,76.20214999999999,1.0,0.8526317778533764
FER,fer,0.60696656,76.1712,1.0,0.8523075422905725
GRM3,grm3,0.60696656,76.16435,1.0,0.8522357809463009
NAA50,naa50,0.60696656,76.15835,1.0,0.8521729242943842
ANAPC16,anapc16,0.60696656,76.1574,1.0,0.852162971991164
LHFPL4,lhfpl4,0.60696656,76.1546,1.0,0.8521336388869362
RERE,rere,0.60696656,76.14805,1.0,0.8520650203752603
LRP5,lrp5,0.60696656,76.12875,1.0,0.8518628314782615
EML1,eml2,0.60696656,76.11195,1.0,0.8516868328528945
VMP1,vmp1,0.60696656,76.1084,1.0,0.8516496426671771
TMEM161B,tmem161b,0.60696656,76.10650000000001,1.0,0.8516297380607369
OSR1,osr1,0.60696656,76.10640000000001,1.0,0.8516286904498717
CREB5,creb5,0.60696656,76.0797,1.0,0.851348978348842
CPE,cops6,0.60696656,76.0195,1.0,0.8507183166079437
SLC6A15,slc6a15,0.60696656,76.00694999999999,1.0,0.8505868414443511
TAPT1,tapt1,0.60696656,76.00540000000001,1.0,0.8505706034759395
QTRT1,qtrt1,0.60696656,76.0029,1.0,0.8505444132043074
INTS1,ints1,0.60696656,75.9709,1.0,0.8502091777274181
SIN3A,sin3a,0.60696656,75.9702,1.0,0.8502018444513612
ABTB3,btbd11,0.60696656,75.96555000000001,1.0,0.8501531305461257
PTPA,ptpa,0.60696656,75.94135,1.0,0.849899608716728
GABRA5,gabra5,0.60696656,75.90475,1.0,0.8495161831400359
MIR125B1,xtr-mir-125b-1,0.60696656,75.8721,1.0,0.8491741381925221
ZBTB14,zbtb14,0.60696656,75.8484,1.0,0.8489258544174508
CRYGN,crygn,0.60696656,75.84355,1.0,0.8488750452904847
FLI1,fli1,0.60696656,75.83005,1.0,0.8487336178236721
RTF1,rtf1,0.60696656,75.82325,1.0,0.8486623802848331
SEMA3A,sema3a,0.60696656,75.82285,1.0,0.8486581898413721
DPYSL5,dpysl5,0.60696656,75.81015,1.0,0.8485251432614814
LRRC8C,lrrc8c,0.60696656,75.72545,1.0,0.8476378168585899
LDLRAP1,ldlrap1,0.60696656,75.69835,1.0,0.8473539143140993
MEF2C,mef2c,0.60696656,75.67695,1.0,0.8471297255889295
GRIP1,grip1,0.60696656,75.66035,1.0,0.8469558221852931
SPRING1,spring1,0.60696656,75.6446,1.0,0.8467908234740116
CPEB4,cpeb4,0.60696656,75.63454999999999,1.0,0.846685538582051
DNMT1,dnmt1,0.60696656,75.60215,1.0,0.8463461126617005
TBC1D19,tbc1d19,0.60696656,75.59360000000001,1.0,0.8462565419327193
dre-mir-132-1,xtr-mir-132,0.60696656,75.5916,1.0,0.8462355897154136
TRPM3,trpm3,0.60696656,75.5556,1.0,0.845858449803913
ZDHHC2,zdhhc2,0.60696656,75.5546,1.0,0.8458479736952601
PDE7A,pde7a,0.60696656,75.53805,1.0,0.8456745940970565
CDKL1,cdkl1,0.60696656,75.5378,1.0,0.8456719750698933
EFR3A,efr3a,0.60696656,75.5188,1.0,0.8454729290054902
ATP6V0B,atp6v0b,0.60696656,75.50919999999999,1.0,0.8453723583624233
ATP6V1A,atp6v1a,0.60696656,75.50569999999999,1.0,0.8453356919821385
TNIK,tnik,0.60696656,75.46780000000001,1.0,0.8449386474641979
GLS,gls,0.60696656,75.45615000000001,1.0,0.8448166007983928
ASAP1,asap1,0.60696656,75.438,1.0,0.8446264594263445
TBCK,tbck,0.60696656,75.41935000000001,1.0,0.84443107999997
UBE3C,ube3c,0.60696656,75.399,1.0,0.8442178911888856
SLC30A5,slc30a5,0.60696656,75.3791,1.0,0.8440094166266949
HDAC4,hdac4,0.60696656,75.37899999999999,1.0,0.8440083690158297
ZNF330,znf330,0.60696656,75.3549,1.0,0.8437558947972974
SLC7A14,slc7a14,0.60696656,75.3471,1.0,0.8436741811498056
SMYD2,smyd2,0.60696656,75.346,1.0,0.8436626574302876
RFX2,rfx2,0.60696656,75.31215,1.0,0.8433080411523906
TMEM135,tmem135,0.60696656,75.31005,1.0,0.8432860413242197
EIF5A2,eif5a,0.60696656,75.24195,1.0,0.8425726183249644
WNT9A,wnt9a,0.60696656,75.2282,1.0,0.8424285718309885
DPY30,dpy30,0.60696656,75.20965,1.0,0.8422342400154791
GCHFR,gchfr,0.60696656,75.20734999999999,1.0,0.8422101449655777
HES4,hes4,0.60696656,75.19785,1.0,0.8421106219333763
SLC1A4,slc1a4,0.60696656,75.16935,1.0,0.8418120528367715
KCNAB1,kcnab1,0.60696656,75.13284999999999,1.0,0.8414296748709446
EPHA4,epha4,0.60696656,75.07605000000001,1.0,0.8408346318994661
NKX6-1,nkx6-1,0.60696656,75.07185000000001,1.0,0.8407906322431243
EXOC6B,exoc6b,0.60696656,75.06055,1.0,0.8406722522153478
YAP1,yap1,0.60696656,75.05885,1.0,0.8406544428306381
TBX1,tbx1,0.60696656,75.05860000000001,1.0,0.8406518238034749
DCAF13,dcaf13,0.60696656,75.0562,1.0,0.8406266811427081
SNRK,snrk,0.60696656,75.0488,1.0,0.8405491579386773
CPLX4,cplx4,0.60696656,75.00295,1.0,0.8400688283569467
HSDL2,hsdl2,0.60696656,75.0004,1.0,0.8400421142798822
SOX21,sox21,0.60696656,74.9966,1.0,0.8400023050670016
ILRUN,ilrun,0.60696656,74.96719999999999,1.0,0.8396943074726093
TMOD1,tmod1,0.60696656,74.96635,1.0,0.8396854027802546
HOXC9,hoxc9,0.60696656,74.95385,1.0,0.8395544514220947
ADAMTS6,adamts6,0.60696656,74.9015,1.0,0.8390060271341209
ADCY8,adcy8,0.60696656,74.88445,1.0,0.8388274094815908
RAB38,rab38,0.60696656,74.8832,1.0,0.8388143143457748
SLCO3A1,slco3a1,0.60696656,74.88069999999999,1.0,0.8387881240741427
EMC2,emc2,0.60696656,74.8702,1.0,0.8386781249332884
DENND6A,dennd6a,0.60696656,74.8329,1.0,0.8382873660805392
SPON1,spon1,0.60696656,74.82995,1.0,0.8382564615600135
HIPK2,hipk2,0.60696656,74.81960000000001,1.0,0.8381480338354572
ELP3,elp3,0.60696656,74.8061,1.0,0.8380066063686444
ANKRD29,ankrd29,0.60696656,74.7932,1.0,0.8378714645670234
WSB1,wsb1,0.60696656,74.793,1.0,0.8378693693452929
SH3GL1,sh3gl1,0.60696656,74.78865,1.0,0.8378237982726533
TTC13,ttc13,0.60696656,74.76490000000001,1.0,0.8375749906921495
MC5R,mc5r,0.60696656,74.73355,1.0,0.8372465646858842
PPAT,krt55,0.60696656,74.72964999999999,1.0,0.8372057078621383
SLC25A21,slc25a21,0.60696656,74.70705000000001,1.0,0.8369689478065854
FARSB,farsb,0.60696656,74.7031,1.0,0.8369275671774068
AKIRIN1,akirin1,0.60696656,74.67145,1.0,0.8365959983385458
DYRK3,dyrk3,0.60696656,74.61975,1.0,0.8360543835211964
NKAIN2,nkain2,0.60696656,74.61625000000001,1.0,0.8360177171409118
WTAP,wtap,0.60696656,74.61064999999999,1.0,0.8359590509324559
KLF12,klf12,0.60696656,74.60849999999999,1.0,0.8359365272988524
GPI,gpi,0.60696656,74.59315000000001,1.0,0.8357757190310322
TMEM184C,tmem184c,0.60696656,74.584,1.0,0.8356798626368591
ABHD2,abhd2,0.60696656,74.577,1.0,0.8356065298762895
SV2C,sv2c,0.60696656,74.5716,1.0,0.8355499588895645
TRIM71,trim71,0.60696656,74.56015,1.0,0.8354300074454899
KDM6A,kdm6a,0.60696656,74.5556,1.0,0.8353823411511198
SLC9A7,slc9a7,0.60696656,74.47485,1.0,0.8345363953774068
NOS1,nos1,0.60696656,74.46645000000001,1.0,0.8344483960647233
NDUFS3,ndufs3,0.60696656,74.46275,1.0,0.8344096344627079
SLC6A2,slc6a2,0.60696656,74.4596,1.0,0.8343766347204515
RNF166,rnf166,0.60696656,74.44905,1.0,0.8342661117741647
SEH1L,seh1l,0.60696656,74.4334,1.0,0.8341021606737484
USP13,usp13,0.60696656,74.43260000000001,1.0,0.8340937797868262
BMP5,bmp5,0.60696656,74.41425000000001,1.0,0.8339015431930475
TMEM35A,tmem35a,0.60696656,74.4086,1.0,0.8338423531791592
GRID1,grid1,0.60696656,74.40485000000001,1.0,0.8338030677717112
NKAIN1,nkain1,0.60696656,74.3961,1.0,0.8337114018209992
PDP1,pdp1,0.60696656,74.3829,1.0,0.8335731171867824
ARMC1,armc1,0.60696656,74.35625,1.0,0.8332939288911855
MYL11,mylpf,0.60696656,74.35525,1.0,0.8332834527825326
CTNND2,ctnnd2,0.60696656,74.3485,1.0,0.8332127390491263
TRAM1,tram1,0.60696656,74.34485000000001,1.0,0.8331745012525437
TMTC3,tmtc3,0.60696656,74.34155,1.0,0.8331399300939893
TMEM165,tmem165,0.60696656,74.32169999999999,1.0,0.8329319793372313
FAM168A,fam168a,0.60696656,74.31765,1.0,0.8328895510971875
TSPAN3,tspan3,0.60696656,74.3083,1.0,0.832791599481284
MT-ND1,nd1,0.60696656,74.30414999999999,1.0,0.8327481236303748
KIF1B,kif1b,0.60696656,74.26935,1.0,0.8323835550492577
PKN2,pkn2,0.60696656,74.26255,1.0,0.8323123175104187
PTCHD4,ptchd4,0.60696656,74.2523,1.0,0.8322049373967276
TFAP4,tfap4,0.60696656,74.2522,1.0,0.8322038897858622
MIR34A,xtr-mir-34a,0.60696656,74.2347,1.0,0.8320205578844384
HECTD2,hectd2,0.60696656,74.1777,1.0,0.8314234196912291
CCDC85C,ccdc85c,0.60696656,74.1688,1.0,0.8313301823242193
CAMKV,camkv,0.60696656,74.1231,1.0,0.8308514241587865
GRM5,grm5,0.60696656,74.10925,1.0,0.8307063300539455
MAN1A1,man1a1,0.60696656,74.09729999999999,1.0,0.8305811405555444
ODC1,odc1,0.60696656,74.09625,1.0,0.8305701406414591
ITPA,itpa,0.60696656,74.0935,1.0,0.8305413313426641
PALS2,pals2,0.60696656,74.08715000000001,1.0,0.8304748080527188
ACAT2,acat2,0.60696656,74.0856,1.0,0.8304585700843069
TPP2,tpp2,0.60696656,74.0838,1.0,0.8304397130887319
PALS1,pals1,0.60696656,74.0509,1.0,0.830095049114055
PGM2,pgm2,0.60696656,74.03774999999999,1.0,0.8299572882852706
PLPP3,plpp3,0.60696656,73.99510000000001,1.0,0.8295104822512291
FRG1,frg1,0.60696656,73.97285,1.0,0.8292773888337044
ACVR2B,acvr2b,0.60696656,73.90729999999999,1.0,0.8285906799115138
NDUFS7,ndufs7,0.60696656,73.888,1.0,0.828388491014515
CTH,cth,0.60696656,73.8497,1.0,0.827987256053113
RNF141,rnf141,0.60696656,73.8441,1.0,0.8279285898446573
ZRANB2,zranb2,0.60696656,73.81985,1.0,0.8276745442098271
FOXP4,foxp4,0.60696656,73.78305,1.0,0.8272890234114043
LRP2,lrp2,0.60696656,73.7655,1.0,0.8271051677045478
RIDA,rida,0.60696656,73.73835,1.0,0.8268207413546244
ASTN1,astn1,0.60696656,73.72465,1.0,0.8266772186660811
UBR3,ubr3,0.60696656,73.69295,1.0,0.8263451260217876
ERO1B,ero1b,0.60696656,73.66955,1.0,0.8260999850793123
SLC30A7,slc30a7,0.60696656,73.6464,1.0,0.8258574631640001
SPOPL,spopl,0.60696656,73.63875,1.0,0.8257773209328062
SLC5A1,slc5a1.1,0.60696656,73.63325,1.0,0.8257197023352159
DIS3,dis3,0.60696656,73.628,1.0,0.8256647027647886
SNORD36C,SNORD36,0.60696656,73.62530000000001,1.0,0.8256364172714262
CPNE1,cpne1,0.60696656,73.5955,1.0,0.825324229233573
SGK3,sgk3,0.60696656,73.5668,1.0,0.8250235649152378
LZIC,lzic,0.60696656,73.56125,1.0,0.8249654225122147
YIPF5,yipf5,0.60696656,73.5561,1.0,0.8249114705526529
BMI1,bmi1,0.60696656,73.53925000000001,1.0,0.8247349481218534
DLG2,dlg2,0.60696656,73.5376,1.0,0.8247176625425762
SGCE,sgce,0.60696656,73.53389999999999,1.0,0.8246789009405607
FIBP,fibp,0.60696656,73.49244999999999,1.0,0.8242446662369025
CPNE2,cpne2,0.60696656,73.43455,1.0,0.8236380995459058
HAT1,hat1,0.60696656,73.41550000000001,1.0,0.8234385296760702
API5,api5,0.60696656,73.40015,1.0,0.8232777214082497
YTHDF1,ythdf1,0.60696656,73.38905,1.0,0.8231614366022038
MAP4K5,a2ml1,0.60696656,73.3886,1.0,0.8231567223533099
ATP8A2,atp8a2,0.60696656,73.38380000000001,1.0,0.8231064370317767
PCDH10,pcdh10,0.60696656,73.3837,1.0,0.8231053894209114
RRM2B,rrm2b,0.60696656,73.38265,1.0,0.8230943895068259
MEIG1,meig1,0.60696656,73.36955,1.0,0.8229571524834743
SLC9A6,slc9a6,0.60696656,73.36555,1.0,0.8229152480488631
KCTD3,kctd3,0.60696656,73.365,1.0,0.822909486189104
BAMBI,bambi,0.60696656,73.36015,1.0,0.8228586770621381
SIM1,sim1,0.60696656,73.35265,1.0,0.8227801062472421
SLC35B3,slc35b3,0.60696656,73.34285,1.0,0.8226774403824447
SDR16C5,sdr16c5,0.60696656,73.3226,1.0,0.8224652991822256
GBX2,gbx2.1,0.60696656,73.3144,1.0,0.8223793950912728
SLITRK4,slitrk4,0.60696656,73.30115,1.0,0.8222405866516233
LHX4,lhx4,0.60696656,73.3005,1.0,0.8222337771809989
RGS5,rgs5,0.60696656,73.27879999999999,1.0,0.8220064456232332
SLC35G2,slc35g2,0.60696656,73.27785,1.0,0.8219964933200131
NT5C3A,nt5c3a,0.60696656,73.26825,1.0,0.8218959226769462
ZFYVE1,zfyve1,0.60696656,73.23995,1.0,0.8215994488020721
USP3,usp3,0.60696656,73.23165,1.0,0.8215124971002541
ALG9,alg9,0.60696656,73.22265,1.0,0.821418212122379
GLTP,gltp,0.60696656,73.2057,1.0,0.821240642080714
BDNF,bdnf,0.60696656,73.20259999999999,1.0,0.8212081661438904
FOXL2,foxl2,0.60696656,73.17455000000001,1.0,0.8209143112961796
SOS2,sos2,0.60696656,73.14945,1.0,0.8206513609689945
FXR1,fxr1,0.60696656,73.12105,1.0,0.8203538394832551
FREM2,frem2,0.60696656,73.1097,1.0,0.820234935650046
FGFR3,fgfr3,0.60696656,73.1048,1.0,0.8201836027176472
SLC18A3,slc18a3,0.60696656,73.10364999999999,1.0,0.8201715551926964
SAT1,sat1,0.60696656,73.0994,1.0,0.8201270317309222
ROGDI,rogdi,0.60696656,73.0805,1.0,0.8199290332773844
HOXD3,hoxd3,0.60696656,73.0364,1.0,0.8194670368857963
CTDSPL,ctdspl,0.60696656,72.97,1.0,0.8187714232712507
EIF4E2,mgc89871,0.60696656,72.9692,1.0,0.8187630423843285
NFYB,nfyb,0.60696656,72.9514,1.0,0.8185765676503088
kcnt2b,kcnt2l,0.60696656,72.936,1.0,0.8184152355770559
MED6,med6,0.60696656,72.9114,1.0,0.818157523304197
PLCB1,plcb1,0.6694002,59.28935,1.0,0.8181081950461999
GPR12,gpr185a,0.60696656,72.90045,1.0,0.818042809914449
CDH11,cdh11,0.60696656,72.8994,1.0,0.8180318100003635
LAPTM4B,laptm4b,0.60696656,72.8889,1.0,0.8179218108595092
MCCC1,mccc1,0.60696656,72.888,1.0,0.8179123823617217
ANKRA2,ankra2,0.60696656,72.84970000000001,1.0,0.8175111474003198
ACOX1,acox1,0.60696656,72.82365,1.0,0.8172382447699145
RPRM,rprm,0.60696656,72.8155,1.0,0.8171528644843942
TAF5,taf5,0.60696656,72.8121,1.0,0.8171172457149747
DDC,ddc,0.60696656,72.79125,1.0,0.816898818849564
