chimpanzee gene name,gorilla gene name,correlation,identical_scores,orthology confidence,combo_score
ADAMTS5,ADAMTS5,0.9999088,99.83885000000001,1.0,1.9976372384815106
CRY2,CRY2,0.99991846,99.8371,1.0,1.9976328632651659
EPM2AIP1,EPM2AIP1,0.99993,99.8353,1.0,1.9976315560063351
EYA1,EYA1,0.9999578,99.8311,1.0,1.9976302442155478
FZD9,FZD9,0.9999596,99.8308,1.0,1.997629780828567
PTGS2,PTGS2,0.99993485,99.8344,1.0,1.997629071001234
ARRB1,ARRB1,0.9988118,100.0,1.0,1.9976271741116733
CSTPP1,CSTPP1,0.99982643,99.8494,1.0,1.997615573024025
KAT7,KAT7,0.99880296,100.0,1.0,1.9976095769800855
TANC2,TANC2,0.9989649,99.97579999999999,1.0,1.997605520171978
IGF2BP1,IGF2BP1,0.9999728,99.8267,1.0,1.9976007547396732
RPS25,RPS25,0.99879664,100.0,1.0,1.9975969962253755
SCHIP1,SCHIP1,0.99879557,100.0,1.0,1.9975948662558278
LIF,LIF,0.99879414,100.0,1.0,1.9975920196610124
LPP,LPP,0.9998994,99.8366,1.0,1.9975881777495919
ZNF703,ZNF703,0.99993795,99.8305,1.0,1.9975826372678611
SLU7,SLU7,0.99994206,99.8294,1.0,1.9975759815241607
DICER1,DICER1,0.9998397,99.8439,1.0,1.997567802550098
GALNT13,GALNT13,0.9999892,99.8217,1.0,1.9975659591131987
LRRC47,LRRC47,0.99994284,99.8285,1.0,1.9975653946722767
ZBTB7B,ZBTB7B,0.9999607,99.8255,1.0,1.997560482114869
SLC40A1,SLC40A1,0.9999647,99.8249,1.0,1.997560351591206
COLGALT2,COLGALT2,0.9998593,99.8403,1.0,1.9975582606548432
SWAP70,SWAP70,0.9999351,99.8291,1.0,1.9975580802556518
IRF2BP1,IRF2BP1,0.99993634,99.8288,1.0,1.9975565021182544
FZD7,FZD7,0.9999565,99.8258,1.0,1.9975561680000604
PTPN14,PTPN14,0.9999178,99.8315,1.0,1.9975560145368338
GMEB1,GMEB1,0.99995047,99.8255,1.0,1.9975401180134948
NCOA5,NCOA5,0.9999373,99.8273,1.0,1.9975381805523607
SPTLC2,SPTLC2,0.9999617,99.8233,1.0,1.9975327983095874
KLHL28,KLHL28,0.9999206,99.8291,1.0,1.997529216182346
GAD2,GAD2,0.99992,99.8291,1.0,1.997528021806899
GPC6,GPC6,0.9999789,99.8198,1.0,1.9975198277503179
UBASH3B,UBASH3B,0.9987532,100.0,1.0,1.9975105234430024
CPNE4,CPNE4,0.9999262,99.8261,1.0,1.9974998985533015
HNF1B,HNF1B,0.9999618,99.8205,1.0,1.9974952299144917
PCDH19,PCDH19,0.9999239,99.8258,1.0,1.9974912736007657
MGLL,MGLL,0.9998218,99.84075,1.0,1.9974896819593795
MEOX2,MEOX2,0.99986064,99.83500000000001,1.0,1.9974894396913234
VAMP2,VAMP2,0.9987417,100.0,1.0,1.9974876312469318
EEPD1,EEPD1,0.9999327,99.8242,1.0,1.9974872097029408
SLC17A8,SLC17A8,0.9998918,99.8302,1.0,1.9974867233763964
MIDEAS,MIDEAS,0.9999674,99.818,1.0,1.9974726564743168
SLC4A4,SLC4A4,0.9999644,99.8182,1.0,1.997469382272629
SH3PXD2A,SH3PXD2A,0.9999254,99.8235,1.0,1.9974632362705829
PEX5L,PEX5L,0.9997692,99.8462,1.0,1.997458486703859
GALNT1,GALNT1,0.99993867,99.8211,1.0,1.997457279767648
HECTD3,HECTD3,0.99951214,99.8839,1.0,1.9974552882905598
L3MBTL3,L3MBTL3,0.9995938,99.8718,1.0,1.9974546334182703
JAK1,JAK1,0.99931043,99.9133,1.0,1.9974503174770235
SLC1A5,SLC1A5,0.9999739,99.8152,1.0,1.997447828083991
AKTIP,AKTIP,0.9998774,99.82935,1.0,1.9974465932445866
IGSF11,IGSF11,0.9987209,100.0,1.0,1.997446226231431
ATL1,ATL1,0.99993306,99.8208,1.0,1.9974420658438956
USP39,USP39,0.99991125,99.823,1.0,1.997428324727418
CPEB3,CPEB3,0.99965775,99.8603,1.0,1.9974268175906764
PRPF4,PRPF4,0.9999661,99.8145,1.0,1.9974228593387604
NNT,NNT,0.9999562,99.8158,1.0,1.9974206870349436
MAPK10,MAPK10,0.99993646,99.8185,1.0,1.9974178107026288
PES1,PES1,0.99985665,99.8299,1.0,1.9974127063681293
SP2,SP2,0.99980605,99.8369,1.0,1.9974063993495954
LMNB1,LMNB1,0.99985486,99.8294,1.0,1.9974023989591758
PRKAR1B,PRKAR1B,0.9986967,100.0,1.0,1.9973980530883961
ANKRD13A,ANKRD13A,0.9998441,99.8305,1.0,1.9973958170416704
ANKRD34C,ANKRD34C,0.9999602,99.8131,1.0,1.9973922309180283
ATIC,ATIC,0.99983746,99.8311,1.0,1.9973906923133655
LIMK1,LIMK1,0.9996927,99.8523,1.0,1.997388482938558
ATG13,ATG13,0.9999235,99.8182,1.0,1.9973879656796487
XPO6,XPO6,0.999896,99.8222,1.0,1.9973871769826117
BMPR1A,BMPR1A,0.99996465,99.812,1.0,1.9973862519870815
ARHGEF3,ARHGEF3,0.99990475,99.8208,1.0,1.9973857112290476
STIP1,STIP1,0.99983627,99.8305,1.0,1.997380230442085
CSDE1,CSDE1,0.99948704,99.8815,1.0,1.99737295147778
MAP2K1,MAP2K1,0.9986826,100.0,1.0,1.9973699852653883
ZNF490,ZNF490,0.99996257,99.811,1.0,1.9973686231077923
SPTLC3,SPTLC3,0.9999096,99.8188,1.0,1.9973683890084333
CDC42BPA,CDC42BPA,0.9998529,99.8271,1.0,1.997367474063915
SOCS5,SOCS5,0.9999448,99.8134,1.0,1.9973656217948736
EOGT,EOGT,0.9999641,99.8102,1.0,1.9973608780629908
GATAD1,GATAD1,0.9999295,99.81479999999999,1.0,1.9973540489498065
RO60,RO60,0.99993247,99.8141,1.0,1.997350519243852
P4HA2,P4HA2,0.99993855,99.8131,1.0,1.9973491338706442
TMEM117,TMEM117,0.9999897,99.8055,1.0,1.997348442706694
SIPA1L1,SIPA1L1,0.99979746,99.8337,1.0,1.997346137065678
CDC16,CDC16,0.999762,99.8387,1.0,1.9973429913654486
POGZ,POGZ,0.999626,99.8582,1.0,1.9973352896300125
TOP1,TOP1,0.99866456,100.0,1.0,1.997334074376944
PHF8,PHF8,0.9999413,99.8113,1.0,1.9973303290115125
ZMYM2,ZMYM2,0.9991544,99.9274,1.0,1.997329906268118
CHN2,CHN2,0.99866116,100.0,1.0,1.9973273062494104
KLHL13,KLHL13,0.9996897,99.848,1.0,1.9973245110370432
PUF60,PUF60,0.9998713,99.8211,1.0,1.9973231713111912
GK5,GK5,0.99993813,99.811,1.0,1.9973199722145785
LRRTM1,LRRTM1,0.99995553,99.8084,1.0,1.9973195393204235
TBX5,TBX5,0.9999632,99.807,1.0,1.9973159236910545
KLHL41,KLHL41,0.999773,99.835,1.0,1.9973149812510105
ILK,ILK,0.99992114,99.81309999999999,1.0,1.997314477076419
MAP4K3,MAP4K3,0.99941117,99.8881,1.0,1.997310945995568
ERF,ERF,0.99988925,99.8175,1.0,1.9973103448834566
TSN,TSN,0.9986494,100.0,1.0,1.9973038964906462
ZNF454,ZNF454,0.9999471,99.8084,1.0,1.9973027583453908
ADAMTS6,ADAMTS6,0.9998598,99.8209,1.0,1.997297581439573
SYT10,SYT10,0.9999414,99.8088,1.0,1.997296807129739
SNX33,SNX33,0.99982524,99.8258,1.0,1.9972948784647402
SLC35F4,SLC35F4,0.99994344,99.8081,1.0,1.9972914261418415
CNOT1,CNOT1,0.999923,99.8111,1.0,1.9972912028848269
PPM1H,PPM1H,0.99995816,99.8055,1.0,1.9972856583706893
ABTB2,ABTB2,0.9999607,99.8049,1.0,1.9972826215334387
ADGRL3,ADGRL3,0.99992526,99.8101,1.0,1.997282213321272
EYA2,EYA2,0.999898,99.8141,1.0,1.9972819023744135
ACTR8,ACTR8,0.9997232,99.8397,1.0,1.9972792434642725
ZBTB2,ZBTB2,0.9999527,99.8055,1.0,1.9972747895541203
SLC22A8,SLC22A8,0.9998831,99.8155,1.0,1.997271125779645
INTS5,INTS5,0.99996245,99.8037,1.0,1.9972699190752055
PRR16,PRR16,0.9986292,100.0,1.0,1.9972636858505923
MFSD4A,MFSD4A,0.99994266,99.8055,1.0,1.997254803671638
RAB11A,RAB11A,0.9986241,100.0,1.0,1.9972535336592916
NAF1,NAF1,0.99999315,99.7976,1.0,1.9972487521813747
KCNV1,KCNV1,0.9999712,99.8008,1.0,1.9972482207550324
PRCP,PRCP,0.9999307,99.8066,1.0,1.9972458330032383
RAP1GDS1,RAP1GDS1,0.9997339,99.8355,1.0,1.9972438919732411
TOMM40L,TOMM40L,0.9986173,100.0,1.0,1.997239997404224
CLEC16A,CLEC16A,0.9999036,99.8101,1.0,1.9972390963676299
NAGPA,NAGPA,0.9999318,99.8058,1.0,1.9972372319893668
FAU,FAU,0.99861556,100.0,1.0,1.9972365337154272
ACVRL1,ACVRL1,0.9999603,99.8012,1.0,1.9972319182855052
CNOT8,CNOT8,0.9986123,100.0,1.0,1.997230044275498
NAGS,NAGS,0.9998803,99.8127,1.0,1.9972277845698883
APCDD1,APCDD1,0.9999264,99.8055,1.0,1.9972224360970203
KCNA6,KCNA6,0.99988776,99.811,1.0,1.9972197043957909
EPHA7,EPHA7,0.99996495,99.7996,1.0,1.9972195932908374
ADCK1,ADCK1,0.9998993,99.8088,1.0,1.9972130017858645
TRPM3,TRPM3,0.9997908,99.8247,1.0,1.9972114840985609
CAPN3,CAPN3,0.9994266,99.8782,1.0,1.997208126411198
TNFAIP8,TNFAIP8,0.99860066,100.0,1.0,1.9972068733918231
EPHB1,EPHB1,0.9999773,99.7967,1.0,1.9972050612233472
NEK9,NEK9,0.9999824,99.7957,1.0,1.9972017250369087
RBM27,RBM27,0.9998763,99.8113,1.0,1.997200938338072
BEST2,BEST2,0.9999288,99.8035,1.0,1.9972002368433301
RAB3GAP1,RAB3GAP1,0.99996865,99.7976,1.0,1.9971999818506163
SOX6,SOX6,0.99982214,99.81895,1.0,1.9971963121374157
MON2,MON2,0.99977666,99.8254,1.0,1.9971927785149406
RELA,RELA,0.9998222,99.8185,1.0,1.9971903618049776
TPH2,TPH2,0.99997336,99.7959,1.0,1.9971864274557196
TMEM200A,TMEM200A,0.99996984,99.7963,1.0,1.997184815804192
RCBTB2,RCBTB2,0.9985895,100.0,1.0,1.9971846580085064
PCBD1,PCBD1,0.99858797,100.0,1.0,1.9971816123511161
DGKB,DGKB,0.9998515,99.81335,1.0,1.9971792219939557
EFEMP1,EFEMP1,0.9999556,99.7972,1.0,1.9971686088335452
ARNT,ARNT,0.9985755,100.0,1.0,1.9971567892480728
ZMPSTE24,ZMPSTE24,0.99998313,99.7917,1.0,1.9971492246827456
NR3C2,NR3C2,0.99994075,99.7976,1.0,1.9971444433923242
GPR37L1,GPR37L1,0.9999767,99.7921,1.0,1.9971418203102993
KBTBD2,KBTBD2,0.9996532,99.8395,1.0,1.9971372019865576
GPHN,GPHN,0.9985627,100.0,1.0,1.9971313092385339
KLF4,KLF4,0.9999754,99.7912,1.0,1.997127092956865
NF2,NF2,0.99969876,99.8319,1.0,1.997125383224692
ASNS,ASNS,0.99976724,99.8217,1.0,1.997124119822785
RASIP1,RASIP1,0.9999662,99.7923,1.0,1.997123616415522
CHST2,CHST2,0.9998368,99.8113,1.0,1.997122308621135
ZNF26,ZNF26,0.9998208,99.8134,1.0,1.9971187842024636
SLC16A1,SLC16A1,0.9999109,99.8,1.0,1.9971173953204029
HTR2B,HTR2B,0.9999624,99.7921,1.0,1.9971133543621424
PLAGL2,PLAGL2,0.9999188,99.7984,1.0,1.9971115398594075
PLPP5,PLPP5,0.9985506,100.0,1.0,1.9971072226670163
AFG1L,AFG1L,0.9999593,99.7921,1.0,1.9971071834223322
BTBD3,BTBD3,0.99984866,99.8084,1.0,1.9971068011470294
IFNGR1,IFNGR1,0.9999345,99.7955,1.0,1.9971036763881638
USP11,USP11,0.9999432,99.7942,1.0,1.9971034599410862
PPIL4,PPIL4,0.99992555,99.7967,1.0,1.9971020463410312
SH3BP4,SH3BP4,0.9999533,99.7923,1.0,1.9970979373434083
KCTD8,KCTD8,0.999978,99.7886,1.0,1.9970971988016804
GATA2,GATA2,0.999956,99.7917,1.0,1.997095219006277
BCKDK,BCKDK,0.9993641,99.87895,1.0,1.9970938285854247
VIM,VIM,0.9985436,100.0,1.0,1.9970932882867998
CNNM1,CNNM1,0.99996614,99.7897,1.0,1.9970884271958549
NXPE3,NXPE3,0.9997523,99.8211,1.0,1.9970862868475077
CCDC88A,CCDC88A,0.99998844,99.7861,1.0,1.9970842599901124
IPO8,IPO8,0.9998457,99.8071,1.0,1.9970833740037623
BAG2,BAG2,0.9985372,100.0,1.0,1.9970805482820304
RBM45,RBM45,0.99996424,99.789,1.0,1.9970752031425216
SCN3A,SCN3A,0.9992112,99.9,1.0,1.9970733922603903
ZNF385B,ZNF385B,0.9999717,99.7877,1.0,1.99707251831952
FHIP1B,FHIP1B,0.99990445,99.7972,1.0,1.9970667883266762
POC1B,POC1B,0.9999467,99.7908,1.0,1.997064566646881
SLCO1C1,SLCO1C1,0.9994565,99.863,1.0,1.9970626227793429
UGDH,UGDH,0.99989957,99.7976,1.0,1.997062469424135
SLC2A1,SLC2A1,0.99990416,99.7967,1.0,1.9970594668563404
GBA3,GBA3,0.99997115,99.7868,1.0,1.997059283935395
NFIB,NFIB,0.99971455,99.8246,1.0,1.9970583500477124
TMEM151A,TMEM151A,0.9999723,99.7863,1.0,1.997054828966132
TRIM4,TRIM4,0.99987906,99.8,1.0,1.9970540137966744
TRMT11,TRMT11,0.99998546,99.784,1.0,1.9970500023321391
FBXO10,FBXO10,0.99993926,99.7908,1.0,1.9970497563913363
SLC7A9,SLC7A9,0.99990976,99.7947,1.0,1.9970436376050351
TRPC3,TRPC3,0.99998945,99.7828,1.0,1.9970417588755751
ITSN1,ITSN1,0.99969876,99.8257,1.0,1.9970417552827082
BCL6B,BCL6B,0.99992836,99.7912,1.0,1.9970334539218089
ADAMTS1,ADAMTS1,0.9999146,99.7932,1.0,1.9970330396670328
GMPPA,GMPPA,0.99994516,99.7886,1.0,1.9970318266522067
PPP2R2B,PPP2R2B,0.9998427,99.8035,1.0,1.9970288439666652
HTR2A,HTR2A,0.9999492,99.7877,1.0,1.9970277292402518
CPE,CPE,0.9999338,99.7899,1.0,1.9970267480348018
GABRA5,GABRA5,0.99997663,99.7835,1.0,1.997025680917939
WDSUB1,WDSUB1,0.9999308,99.7899,1.0,1.9970207761575662
CAMK1G,CAMK1G,0.99992937,99.7899,1.0,1.9970179295627504
SLC50A1,SLC50A1,0.99850553,100.0,1.0,1.9970175051646786
BRINP1,BRINP1,0.9993937,99.8686,1.0,1.9970131463978822
C2CD5,C2CD5,0.99975336,99.8155,1.0,1.9970128619954575
ZNF689,ZNF689,0.99985605,99.8,1.0,1.9970082094982764
UNC5D,UNC5D,0.99991494,99.7912,1.0,1.9970067397243079
DNMT3A,DNMT3A,0.9999843,99.7807,1.0,1.9970031815597347
SLC35F3,SLC35F3,0.99988115,99.7959,1.0,1.9970028718557509
CASP2,CASP2,0.9999969,99.7788,1.0,1.99700263552642
RIGI,RIGI,0.99996144,99.7838,1.0,1.9969994898261905
EGR2,EGR2,0.9999184,99.7899,1.0,1.9969960923983252
ERCC4,ERCC4,0.9999736,99.7817,1.0,1.996995370242
SLC38A11,SLC38A11,0.99997973,99.7807,1.0,1.9969940844000789
MBOAT7,MBOAT7,0.99992764,99.7881,1.0,1.9969902067002805
LPL,LPL,0.99991715,99.7895,1.0,1.996988208765048
HNF4A,HNF4A,0.99991924,99.789,1.0,1.996985624983986
ADCYAP1R1,ADCYAP1R1,0.99978185,99.8092,1.0,1.9969845981431815
TACR3,TACR3,0.9999465,99.7849,1.0,1.9969845870930696
CAMKV,CAMKV,0.9998384,99.8004,1.0,1.9969784703049687
PTPRU,PTPRU,0.9998842,99.7936,1.0,1.9969779199954734
GRM7,GRM7,0.99995434,99.7831,1.0,1.9969759145189818
DCLK2,DCLK2,0.99848324,100.0,1.0,1.996973134116817
IFIT2,IFIT2,0.99991906,99.7881,1.0,1.9969731271313862
CHRM4,CHRM4,0.9998975,99.7912,1.0,1.9969720232113106
BTBD1,BTBD1,0.9998796,99.79339999999999,1.0,1.9969660654414971
STEAP2,STEAP2,0.9998618,99.7959,1.0,1.9969643532475807
PPIP5K2,PPIP5K2,0.99900806,99.9218,1.0,1.9969630631812194
FBXO47,FBXO47,0.9999768,99.7788,1.0,1.9969626239489409
CDR2L,CDR2L,0.99993366,99.7849,1.0,1.9969590274585007
PCDH18,PCDH18,0.9999688,99.77965,1.0,1.9969581640640572
HACE1,HACE1,0.9999651,99.78,1.0,1.9969555196810087
TMEM135,TMEM135,0.9999527,99.7817,1.0,1.9969537661639245
RASA1,RASA1,0.99976736,99.809,1.0,1.996953056300585
TMCC3,TMCC3,0.99989337,99.7904,1.0,1.9969530112247915
ATRNL1,ATRNL1,0.99994457,99.7824,1.0,1.9969470242410332
TENM2,TENM2,0.9992022,99.8919,1.0,1.9969462207689948
BRD4,BRD4,0.9994635,99.8532,1.0,1.9969443710577142
DGAT1,DGAT1,0.9998571,99.7951,1.0,1.9969442066043865
CDH4,CDH4,0.9999463,99.7817,1.0,1.996941026159155
MATCAP1,MATCAP1,0.9999033,99.7877,1.0,1.9969363595185456
SLC49A4,SLC49A4,0.9998818,99.7908,1.0,1.9969353750360148
PAX1,PAX1,0.9999448,99.7812,1.0,1.9969312960316674
NCOA2,NCOA2,0.9989242,99.9317,1.0,1.996929664245843
PIK3AP1,PIK3AP1,0.9984595,100.0,1.0,1.9969258766616251
VDR,VDR,0.9998786,99.7904,1.0,1.9969236096825342
NFIL3,NFIL3,0.9999251,99.7835,1.0,1.9969231039732867
BUB3,BUB3,0.9984548,100.0,1.0,1.9969165207206223
TOM1L2,TOM1L2,0.9997906,99.8028,1.0,1.9969156905009207
CCM2,CCM2,0.99991137,99.7849,1.0,1.9969146564106395
RAD54L2,RAD54L2,0.99983823,99.7955,1.0,1.9969120388476695
LRRC17,LRRC17,0.999988,99.7732,1.0,1.9969093840419472
FSCN1,FSCN1,0.99982417,99.7972,1.0,1.9969069808918483
ATP8B2,ATP8B2,0.99955565,99.8365,1.0,1.9969025513118916
ANKRD34A,ANKRD34A,0.99981374,99.7984,1.0,1.9969024047186126
NUP93,NUP93,0.99998736,99.7727,1.0,1.9969013658526005
ABTB3,ABTB3,0.9999822,99.77345,1.0,1.9969012105070596
TUBB,TUBB,0.9984426,100.0,1.0,1.9968922350865306
SLC37A1,SLC37A1,0.9997127,99.8124,1.0,1.9968901091816638
FBXO5,FBXO5,0.99995697,99.7763,1.0,1.9968894288960644
MFAP4,MFAP4,0.99965376,99.82079999999999,1.0,1.9968860840732494
CARD11,CARD11,0.9996126,99.8267,1.0,1.9968837313462375
ZNF436,ZNF436,0.9998794,99.7872,1.0,1.9968820393743645
PNLIPRP3,PNLIPRP3,0.9998879,99.7859,1.0,1.996881424802138
MIOS,MIOS,0.9999807,99.7714,1.0,1.9968705733940761
DCTN1,DCTN1,0.99948925,99.8435,1.0,1.996864792406583
TMEM184C,TMEM184C,0.99997276,99.7717,1.0,1.9968588143389807
MSL3,MSL3,0.9997261,99.8081,1.0,1.996858783542371
LYPLA2,LYPLA2,0.99842536,100.0,1.0,1.9968579166986826
NAV1,NAV1,0.99968624,99.81360000000001,1.0,1.9968536232777319
CAMK2A,CAMK2A,0.9984195,100.0,1.0,1.9968462516318155
TUBB1,TUBB1,0.9999197,99.7783,1.0,1.9968422150300178
NRCAM,NRCAM,0.9999739,99.7699,1.0,1.9968368045723994
MYLIP,MYLIP,0.9999369,99.7753,1.0,1.996835988659618
GRM3,GRM3,0.9999548,99.7725,1.0,1.9968338534027876
SLC25A44,SLC25A44,0.9984124,100.0,1.0,1.9968321181890243
ZIC1,ZIC1,0.9999274,99.7763,1.0,1.9968305660927776
RANBP10,RANBP10,0.9999696,99.76984999999999,1.0,1.996827570462808
PRPH,PRPH,0.9998323,99.7899,1.0,1.9968246995216599
CDS2,CDS2,0.99992734,99.7753,1.0,1.9968169582774937
SLC17A4,SLC17A4,0.9997673,99.7988,1.0,1.9968153554100994
PCED1A,PCED1A,0.9998957,99.7797,1.0,1.9968133237409673
CERT1,CERT1,0.9988511,99.9336,1.0,1.9968097774215703
MLEC,MLEC,0.9995571,99.82935,1.0,1.9968089958183861
NR1H3,NR1H3,0.99989617,99.7793,1.0,1.9968088639839716
CHRM1,CHRM1,0.99987274,99.7826,1.0,1.9968067352693004
TBC1D4,TBC1D4,0.9999639,99.7689,1.0,1.9968034099372078
ODC1,ODC1,0.99986756,99.7831,1.0,1.9968031680168097
EPHA5,EPHA5,0.99970186,99.8073,1.0,1.996799740072115
GPR155,GPR155,0.99995285,99.7701,1.0,1.99679759957601
GATA3,GATA3,0.9999208,99.7748,1.0,1.99679719539625
SMOC1,SMOC1,0.9999516,99.7701,1.0,1.9967951112938285
LMBR1L,LMBR1L,0.99977916,99.7955,1.0,1.996794452584898
BLMH,BLMH,0.999878,99.7802,1.0,1.996784833854146
TULP3,TULP3,0.9997384,99.8004,1.0,1.9967794077304446
MYO1B,MYO1B,0.9995786,99.8239,1.0,1.9967782826132292
DENND4A,DENND4A,0.99997693,99.76505,1.0,1.996777417536372
SNX4,SNX4,0.99988943,99.7778,1.0,1.9967752145998396
TOP3A,TOP3A,0.9997303,99.8002,1.0,1.9967605859863604
SPRED2,SPRED2,0.99994445,99.7685,1.0,1.9967592969153674
RNF150,RNF150,0.9999206,99.7717,1.0,1.996754983300109
MFSD11,MFSD11,0.99988264,99.7773,1.0,1.9967549540621599
XK,XK,0.9998987,99.7748,1.0,1.9967532025672803
WDR11,WDR11,0.9994794,99.8366,1.0,1.9967521149365908
GTF2E1,GTF2E1,0.9999151,99.7722,1.0,1.9967507790473797
SPATA2L,SPATA2L,0.9999692,99.7642,1.0,1.9967505648782828
GCN1,GCN1,0.9993857,99.8502,1.0,1.9967490352415167
MAP3K11,MAP3K11,0.99996954,99.7639,1.0,1.9967471951777145
FBXW2,FBXW2,0.9998621,99.7797,1.0,1.996746438715927
KLHL8,KLHL8,0.9983689,100.0,1.0,1.9967455259691063
NUDT18,NUDT18,0.99941397,99.8457,1.0,1.9967446125315074
RIMS1,RIMS1,0.99956745,99.8227,1.0,1.9967399010828828
PAPSS2,PAPSS2,0.99946094,99.8384,1.0,1.9967396470652643
SYT1,SYT1,0.9999714,99.763,1.0,1.9967387582016352
ZC3H15,ZC3H15,0.99995065,99.7653,1.0,1.996728475986222
RAPGEF4,RAPGEF4,0.9997006,99.8022,1.0,1.9967284411572055
ANKS1B,ANKS1B,0.9999883,99.7596,1.0,1.9967265392924163
BZW1,BZW1,0.9998609,99.7783,1.0,1.9967251662361978
GATM,GATM,0.99995995,99.7636,1.0,1.9967240585634958
ADCY9,ADCY9,0.9998594,99.7783,1.0,1.9967221802975796
AVPR1A,AVPR1A,0.99996644,99.7625,1.0,1.9967221405090692
GDNF,GDNF,0.9983563,100.0,1.0,1.9967204440847162
JADE1,JADE1,0.9999643,99.7625,1.0,1.9967178805699743
TADA3,TADA3,0.99992347,99.7685,1.0,1.996717533587232
KCNJ4,KCNJ4,0.9998768,99.7753,1.0,1.996716352052329
LONP2,LONP2,0.99994355,99.7653,1.0,1.9967143425434306
GPT,GPT,0.99971825,99.7984,1.0,1.9967123198661996
ILRUN,ILRUN,0.99835175,100.0,1.0,1.9967113867375754
IKZF5,IKZF5,0.9999683,99.7613,1.0,1.996709657019668
MIDN,MIDN,0.999798,99.7863,1.0,1.9967078628987365
GSS,GSS,0.99977887,99.789,1.0,1.9967062008481262
DENND5A,DENND5A,0.99992794,99.7669,1.0,1.9967048502799303
PPFIA3,PPFIA3,0.9999883,99.75775,1.0,1.9967015857935984
GDF2,GDF2,0.9999246,99.7669,1.0,1.9966982015899415
MKRN2,MKRN2,0.99996436,99.7608,1.0,1.9966950697653623
PRKCE,PRKCE,0.99834216,100.0,1.0,1.9966922966366785
ZEB2,ZEB2,0.999694,99.80045,1.0,1.9966916983662428
PPP6R3,PPP6R3,0.99988264,99.7725,1.0,1.9966902098490111
PRPF40A,PRPF40A,0.9983354,100.0,1.0,1.9966788400066409
YY1,YY1,0.99997175,99.7585,1.0,1.9966787572208191
ABHD8,ABHD8,0.99987805,99.7722,1.0,1.9966770263635185
RNF19A,RNF19A,0.9999519,99.7613,1.0,1.996677010757446
OAT,OAT,0.99987495,99.7722,1.0,1.9966708554237085
RBL1,RBL1,0.9996007,99.81264999999999,1.0,1.9966705311926316
SUFU,SUFU,0.9996365,99.8073,1.0,1.9966696327734061
EIF3D,EIF3D,0.99832803,100.0,1.0,1.9966641690948985
KIF5A,KIF5A,0.9996399,99.8062,1.0,1.9966615636854268
HMGB2,HMGB2,0.9999473,99.76075,1.0,1.9966604352712614
ARRDC3,ARRDC3,0.9999618,99.7585,1.0,1.996658950494654
TRAF1,TRAF1,0.9999528,99.7596,1.0,1.9966558720784602
HCFC1,HCFC1,0.9999883,99.7543,1.0,1.9966550508903977
NR1H4,NR1H4,0.99971765,99.7942,1.0,1.9966544743042474
PACSIN3,PACSIN3,0.99992055,99.7642,1.0,1.9966537209357769
ADAMTS4,ADAMTS4,0.9999307,99.7627,1.0,1.996653693220482
SLC18A2,SLC18A2,0.9983208,100.0,1.0,1.9966497768707603
LAMTOR1,LAMTOR1,0.99831975,100.0,1.0,1.9966476867137275
WNT10A,WNT10A,0.99994373,99.7602,1.0,1.9966459101295944
ADCY8,ADCY8,0.99939954,99.8401,1.0,1.9966403528866636
VOPP1,VOPP1,0.99831605,100.0,1.0,1.9966403213984703
NDST1,NDST1,0.9998525,99.7732,1.0,1.9966396542534672
SOCS4,SOCS4,0.9998554,99.7727,1.0,1.9966386828792586
C2CD4C,C2CD4C,0.99992436,99.7625,1.0,1.9966383749777092
ATP6V1C2,ATP6V1C2,0.99986327,99.7712,1.0,1.9966341165372645
HOXD3,HOXD3,0.99988025,99.7685,1.0,1.9966314987425229
CMAS,CMAS,0.99987227,99.7696,1.0,1.996630450764589
ZC3H12B,ZC3H12B,0.99993104,99.7608,1.0,1.9966287421155307
KCTD16,KCTD16,0.99989295,99.7664,1.0,1.9966284540962347
USP48,USP48,0.9996186,99.8068,1.0,1.9966272563836966
STOML2,STOML2,0.998308,100.0,1.0,1.9966242968612211
BNC2,BNC2,0.99954003,99.818,1.0,1.9966219227495734
HEPACAM,HEPACAM,0.9999354,99.7596,1.0,1.996621235190493
SNIP1,SNIP1,0.9983057,100.0,1.0,1.9966197184220071
NFASC,NFASC,0.99982435,99.7758,1.0,1.996618687920861
PSKH1,PSKH1,0.9999006,99.7642,1.0,1.9966140079521595
DAB1,DAB1,0.99945533,99.8299,1.0,1.9966138284440493
LTA4H,LTA4H,0.9994116,99.8363,1.0,1.9966131039977415
FOXN2,FOXN2,0.99987376,99.768,1.0,1.9966118353925664
PDK4,PDK4,0.99995005,99.7567,1.0,1.9966112815622166
PELI1,PELI1,0.99992055,99.7608,1.0,1.9966078604514632
ASB4,ASB4,0.99988997,99.7653,1.0,1.9966076848160006
PI4KB,PI4KB,0.99993193,99.759,1.0,1.9966062346925133
SKP2,SKP2,0.99989206,99.7647,1.0,1.9966037521971645
WDR41,WDR41,0.9997725,99.7821,1.0,1.9966004507557278
TRAF3,TRAF3,0.9994844,99.8246,1.0,1.9966002075324454
PHF14,PHF14,0.9997248,99.78905,1.0,1.9965992421329681
ABRAXAS2,ABRAXAS2,0.9999283,99.759,1.0,1.9965990087210579
GTF3C4,GTF3C4,0.9999429,99.7567,1.0,1.996597048588138
UBE3B,UBE3B,0.99955946,99.8127,1.0,1.996589112205785
