crab_eating_macaque gene name,mice gene name,correlation,identical_scores,orthology confidence,combo_score
TOMM40L,Tomm40l,0.8973898,97.4026,1.0,1.8071691306837236
BAIAP3,Baiap3,0.9755567,85.21315,1.0,1.8071645426819651
LZIC,Lzic,0.92122346,93.6842,1.0,1.8071496137311958
GFPT1,Gfpt1,0.8995304,97.06645,1.0,1.8071447227984254
HNRNPH3,Hnrnph3,0.8844204,99.422,1.0,1.8071381090425724
COCH,Coch,0.9652742,86.80760000000001,1.0,1.8070716597267993
FNBP4,Fnbp4,0.98352695,83.95955000000001,1.0,1.8070530457461746
TIMELESS,Timeless,0.98393035,83.8963,1.0,1.8070494629938627
EIF3D,Eif3d,0.88766843,98.9051,1.0,1.807030111224618
CNOT10,Cnot10,0.93287104,91.8544,1.0,1.8070093647879384
PUS3,Pus3,0.9827064,84.0792,1.0,1.806966958718148
ADPRM,Adprm,0.9783447,84.75145,1.0,1.806885106276765
CCDC171,Ccdc171,0.9558183,88.2641,1.0,1.8068849077023357
DUOX2,Duox2,0.982603,84.08025,1.0,1.8068106715137051
KL,Kl,0.97508466,85.24915,1.0,1.8067746178174051
BMPR1A,Bmpr1a,0.8913118,98.3083,1.0,1.8067328694474716
PRXL2A,Prxl2a,0.9615872,87.3362,1.0,1.8065912526170917
HPD,Hpd,0.9407392,90.5852,1.0,1.8065710685545853
GPAM,Gpam,0.9665022,86.55895000000001,1.0,1.8064790046223682
ITGAV,Itgav,0.9323646,91.87415,1.0,1.8063953403228015
SCN10A,Scn10a,0.99410224,82.245,1.0,1.8063740847075151
SLA,Sla,0.98722726,83.3117,1.0,1.8063185675589057
DAAM2,Daam2,0.9467003,89.62545,1.0,1.8062579299609838
ATP6V0D1,Atp6v0d1,0.9892098,82.995,1.0,1.8062402743036217
NDFIP2,Ndfip2,0.9905221,82.79005000000001,1.0,1.8062370018234573
GSTCD,Gstcd,0.9808738,84.29365,1.0,1.8062275245722819
TRAPPC8,Trappc8,0.93159074,91.97665,1.0,1.8062069260360276
GPX8,Gpx8,0.9905661,82.7751,1.0,1.806153135437226
SLC39A7,Slc39a7,0.96212894,87.20054999999999,1.0,1.8060606778831503
MBD5,Mbd5,0.95049936,89.01205,1.0,1.8060402911036246
NOL4,Nol4,0.98804444,83.1546,1.0,1.8060109180493364
PQBP1,Pqbp1,0.9783467,84.6659,1.0,1.8060013427230137
LIG4,Lig4,0.9901504,82.82124999999999,1.0,1.8059595362101555
ARHGEF11,Arhgef11,0.97622144,84.9899,1.0,1.8059245785393068
ANKS4B,Anks4b,0.991388,82.62325,1.0,1.8059075499728525
KCNK13,Kcnk13,0.9737875,85.364,1.0,1.8058681958907234
TXLNA,Txlna,0.9428589,90.1866,1.0,1.80586537790055
SPO11,Spo11,0.9884209,83.0808,1.0,1.8058543953625283
AXL,Axl,0.9769189,84.86375,1.0,1.8057442645096482
TRIM10,Trim10,0.9829279,83.92325,1.0,1.8057081563962787
NR1H3,Nr1h3,0.99144876,82.59055000000001,1.0,1.8056667455662727
PHACTR1,Phactr1,0.98749316,83.20435,1.0,1.8056354428696642
KIFBP,Kifbp,0.9478355,89.38795,1.0,1.8056308439244022
FBXO2,Fbxo2,0.9902263,82.7636,1.0,1.8054845237832162
SELENOF,Selenof,0.93866765,90.80095,1.0,1.8054587863794993
HMCN1,Hmcn1,0.95869315,87.67415,1.0,1.8054161695547224
GPS1,Gps1,0.96317685,86.97385,1.0,1.8054044404445913
TGM5,Tgm5,0.9897672,82.82615,1.0,1.8053907948519934
RBM39,Rbm39,0.89862907,97.03004999999999,1.0,1.8053100800776969
SCGN,Scgn,0.972523,85.5072,1.0,1.8053085152663573
MOXD1,Moxd1,0.98097754,84.1762,1.0,1.8051775062914635
PSMD13,Psmd13,0.95940334,87.5338,1.0,1.8051092089402552
ABCB9,Abcb9,0.9180563,93.97970000000001,1.0,1.805092846341441
MARK1,Mark1,0.91529197,94.40605,1.0,1.805044036769421
PUS7,Pus7,0.9712867,85.6701,1.0,1.8049986804749327
PJA2,Pja2,0.98777306,83.0981,1.0,1.8049863579177126
WEE1,Wee1,0.94047225,90.47255,1.0,1.8049714978629126
CREG2,Creg2,0.9884692,82.9861,1.0,1.8049506193842375
MIDEAS,Mideas,0.9889379,82.91255000000001,1.0,1.8049458193970636
CASP6,Casp6,0.95656836,87.95195000000001,1.0,1.8048611557191512
ZNF330,Zfp330,0.9115406,94.97229999999999,1.0,1.8048499199846697
PSD2,Psd2,0.9957381,81.83670000000001,1.0,1.8047855658826877
ETV3,Etv3,0.9733676,85.32415,1.0,1.8047761434726217
TPPP2,Tppp2,0.98859453,82.9412,1.0,1.8046877179761058
MTHFD1L,Mthfd1l,0.96831656,86.10185,1.0,1.8046731120607151
CBL,Cbl,0.9274782,92.46975,1.0,1.8046704494850525
STAP1,Stap1,0.98005915,84.26615,1.0,1.8046253000077663
BSCL2,Bscl2,0.9796773,84.3224,1.0,1.8045911469030367
PCGF1,Pcgf1,0.8890224,98.4556,1.0,1.804558673066242
CRMP1,Crmp1,0.9624917,86.9975,1.0,1.8045419192855638
NEK1,Nek1,0.9915162,82.4693,1.0,1.8045186395638728
SEPTIN12,Septin12,0.9678674,86.154,1.0,1.8044876248151507
GDF5,Gdf5,0.9807176,84.14949999999999,1.0,1.804480413499597
SHE,She,0.9883247,82.96005,1.0,1.8044469055723482
NCOA3,Ncoa3,0.9857183,83.36035,1.0,1.8043833412572643
VRK1,Vrk1,0.969678,85.85855,1.0,1.8043516681626601
FMO2,Fmo2,0.97846097,84.486,1.0,1.8043208566836526
LRRK1,Lrrk1,0.94880486,89.1097,1.0,1.8043131301282322
PDE6A,Pde6a,0.93378896,91.4485,1.0,1.8042849873410565
UPP2,Upp2,0.971636,85.538,1.0,1.8041937819658795
SYN3,Syn3,0.9292413,92.1485,1.0,1.8041901975347692
LURAP1L,Lurap1l,0.98465735,83.50295,1.0,1.8041465328041717
GLYATL3,Glyatl3,0.986649,83.19115,1.0,1.8041337723443833
TMEM114,Tmem114,0.96962106,85.84309999999999,1.0,1.8040994211544958
PKD2L1,Pkd2l1,0.9767892,84.7218,1.0,1.8040628077599283
RAB26,Rab26,0.9660654,86.3931,1.0,1.8040532391947441
CEP83,Cep83,0.98694,83.1334,1.0,1.8040054898420133
ADD1,Add1,0.9547095,88.15865,1.0,1.803998911921624
DAZL,Dazl,0.9576673,87.69194999999999,1.0,1.8039421618208409
FAM120C,Fam120c,0.9819924,83.89465,1.0,1.8038991404610245
MAGI3,Magi3,0.9963193,81.6596,1.0,1.8038890280868132
HMOX2,Hmox2,0.9549218,88.11435,1.0,1.8038828417072121
CHD3,Chd3,0.96288717,86.8695,1.0,1.803854176447237
ZBTB25,Zbtb25,0.9447062,89.70435,1.0,1.8038519821500407
ACSS1,Acss1,0.9610502,87.155,1.0,1.8038443356258669
PDE4A,Pde4a,0.9895376,82.70769999999999,1.0,1.8037914750396795
GMPPA,Gmppa,0.9260663,92.5994,1.0,1.8037319685686342
PKHD1L1,Pkhd1l1,0.9951455,81.8225,1.0,1.8036802412793898
HAND1,Hand1,0.92466664,92.80795,1.0,1.8036313256368137
GATB,Gatb,0.97784865,84.5056,1.0,1.8035340936240232
E4F1,E4f1,0.9809153,84.0181,1.0,1.8034376707207431
CCDC12,Ccdc12,0.9612586,87.08015,1.0,1.8034052123717097
ALG11,Alg11,0.9688001,85.89285,1.0,1.8032879360496157
PXYLP1,Pxylp1,0.95307684,88.3333,1.0,1.8031700810846956
HERC1,Herc1,0.8951452,97.36625000000001,1.0,1.8031632507640676
C2orf42,C87436,0.9329695,91.4634,1.0,1.8031145966039235
YAF2,Yaf2,0.9713267,85.48175,1.0,1.8031105060443284
BLZF1,Blzf1,0.98283154,83.68735000000001,1.0,1.8031065129515955
WNT16,Wnt16,0.9389023,90.53515,1.0,1.8030823008918282
RSKR,Rskr,0.9797775,84.16045,1.0,1.8030740216235963
PIGK,Pigk,0.9332365,91.41475,1.0,1.803041862038199
FAM163A,Fam163a,0.96814376,85.9709,1.0,1.8030360225099669
ADAMTS14,Adamts14,0.9926835,82.13955,1.0,1.8029869879322211
STAU1,Stau1,0.98145413,83.88635,1.0,1.8029428270623105
SSC4D,Ssc4d,0.9609844,87.0783,1.0,1.802942713538647
ANKEF1,Ankef1,0.9760701,84.71955,1.0,1.802876861688869
INPP5F,Inpp5f,0.9366802,90.86095,1.0,1.8028676316288568
RSPO1,Rspo1,0.96474385,86.4805,1.0,1.802822777989523
ENPP4,Enpp4,0.9887753,82.72915,1.0,1.8027814102714532
HHIPL2,Hhipl2,0.9845207,83.39225,1.0,1.8027778448843672
GALNTL6,Galntl6,0.90041816,96.5058,1.0,1.802767109065258
HDX,Hdx,0.950283,88.72874999999999,1.0,1.8027531841909097
PIP4P1,Pip4p1,0.8971925,97.00205,1.0,1.8026971712319675
SLC25A24,Slc25a24,0.9190957,93.5858,1.0,1.8026892919005455
SLC7A1,Slc7a1,0.95739585,87.61265,1.0,1.8026810942006342
SLC12A3,Slc12a3,0.93780774,90.66685000000001,1.0,1.8026781398032903
ATG2A,Atg2a,0.98058987,83.9936,1.0,1.8026575057870686
HSPA4L,Hspa4l,0.96665746,86.1634,1.0,1.802628893664962
ELOVL2,Elovl2,0.980527,83.99905000000001,1.0,1.8026123661347868
PRICKLE3,Prickle3,0.99184275,82.22115,1.0,1.802473733262445
MGA,Mga,0.9951287,81.70735,1.0,1.8024591846096254
MYLK2,Mylk2,0.99129856,82.30305,1.0,1.8024430576863475
CRX,Crx,0.97084993,85.4743,1.0,1.802262436807819
KLHL38,Klhl38,0.9855511,83.17269999999999,1.0,1.802167430270291
DESI2,Desi2,0.91623,93.9796,1.0,1.8021391065933634
STIM2,Stim2,0.9565143,87.6977,1.0,1.802137645599279
GPHA2,Gpha2,0.984904,83.26975,1.0,1.8021274509269647
NCAPG,Ncapg,0.9909913,82.3204,1.0,1.8021261774083759
RIMS2,Rims2,0.9349658,91.0561,1.0,1.8021191937164551
IQGAP3,Iqgap3,0.97583836,84.6814,1.0,1.8021066461813788
AP3B1,Ap3b1,0.9548598,87.95125,1.0,1.8020915533022324
GFI1B,Gfi1b,0.9863698,83.03465,1.0,1.8020597519186454
SEC23B,Sec23b,0.9028647,96.0558,1.0,1.8020569187551163
CACNA2D4,Cacna2d4,0.9874744,82.8592,1.0,1.8020265378433025
CTNND2,Ctnnd2,0.9780767,84.32124999999999,1.0,1.8019914250544962
KRT19,Krt19,0.986913,82.94015,1.0,1.8019581879312119
DSG4,Dsg4,0.9934027,81.92314999999999,1.0,1.8019060949370715
E2F2,E2f2,0.98675734,82.9584,1.0,1.8018957409977672
F2RL1,F2rl1,0.99347955,81.9101,1.0,1.8018950388974682
NKAIN1,Nkain1,0.9397539,90.2835,1.0,1.8018499898934368
PRMT1,Prmt1,0.97935677,84.10615,1.0,1.8018308072071507
ERLIN1,Erlin1,0.9069081,95.4023,1.0,1.8018185572430188
LIMK2,Limk2,0.9827193,83.58015,1.0,1.801813578933385
CSNK1G3,Csnk1g3,0.890862,97.90180000000001,1.0,1.8017909855187138
TSC2,Tsc2,0.93076974,91.6736,1.0,1.8017374852834218
CCDC51,Ccdc51,0.9895964,82.5,1.0,1.801733071720199
CUL3,Cul3,0.8806921,99.4792,1.0,1.8017033732839791
CCR7,Ccr7,0.99059427,82.3411,1.0,1.8016988932652307
SGPP2,Sgpp2,0.9795157,84.06435,1.0,1.8016543705274994
SCNN1G,Scnn1g,0.9813645,83.77420000000001,1.0,1.8016351257128593
CLPB,Clpb,0.9512823,88.46430000000001,1.0,1.8016269571905048
ZBTB20,Zbtb20,0.8967971,96.93365,1.0,1.8013487183214578
ADAMTS3,Adamts3,0.9554141,87.79075,1.0,1.8013236361043226
OPHN1,Ophn1,0.9306845,91.6459,1.0,1.801312473644733
PDE6H,Pde6h,0.9311889,91.5663,1.0,1.8013026648272141
ATP13A4,Atp13a4,0.96927804,85.6248,1.0,1.8012814656000544
TMED8,Tmed8,0.9765766,84.4856,1.0,1.8012701207811688
LMAN2L,Lman2l,0.9568764,87.55445,1.0,1.8012378366028547
LRP12,Lrp12,0.9192652,93.4188,1.0,1.801231849358663
IBTK,Ibtk,0.9700232,85.503,1.0,1.8012233729386962
MYBPC2,Mybpc2,0.95469314,87.8933,1.0,1.8012212672397923
USP48,Usp48,0.91826063,93.57315,1.0,1.8012080202884948
GLUL,Glul,0.9717162,85.235,1.0,1.8011818907127717
MCF2L,Mcf2l,0.9769191,84.42135,1.0,1.8011577087015427
BAP1,Bap1,0.91525877,94.02885,1.0,1.8010794857137373
CALHM2,Calhm2,0.9548037,87.8608,1.0,1.8010630515012056
TMEM107,Tmem107,0.9708806,85.35225,1.0,1.8010465877181092
DTNA,Dtna,0.91655785,93.82300000000001,1.0,1.8010455082094636
PDX1,Pdx1,0.97759366,84.30075,1.0,1.8009979140435008
RELA,Rela,0.9545153,87.89815,1.0,1.8009840268969577
SKIDA1,Skida1,0.94383025,89.54415,1.0,1.8007747933377543
CCN2,Ccn2,0.96016496,86.9967,1.0,1.8007718265674755
FAT1,Fat1,0.9573909,87.42845,1.0,1.8007632739725055
DIS3L2,Dis3l2,0.9765987,84.42715,1.0,1.8006998317122385
TNS2,Tns2,0.98445123,83.19575,1.0,1.800628182289441
ACSM3,Acsm3,0.9919723,82.02255,1.0,1.8006240666233562
SMG6,Smg6,0.9387777,90.3168,1.0,1.8006169613394511
ME3,Me3,0.911701,94.5364,1.0,1.8005897634852297
PARL,Parl,0.93601966,90.74135,1.0,1.8005596585274748
ZFP36,Zfp36,0.98318607,83.38275,1.0,1.8005215605189795
CPA5,Cpa5,0.9839838,83.2569,1.0,1.800506470242525
CTSK,Ctsk,0.9851187,83.0787,1.0,1.8004937317576415
KRT36,Krt36,0.9908085,82.1863,1.0,1.8004402604393213
METTL6,Mettl6,0.9743525,84.7518,1.0,1.8004342749491768
SLC27A2,Slc27a2,0.9758617,84.5161,1.0,1.800430522757926
ACE2,Ace2,0.9912778,82.1118,1.0,1.8004265807496758
PTGR2,Ptgr2,0.96423715,86.3248,1.0,1.8003892374393828
MXD3,Mxd3,0.98105526,83.69874999999999,1.0,1.8003528779006643
MZT1,Mzt1,0.9367266,90.5983,1.0,1.8002194493542394
ASAP3,Asap3,0.9924561,81.90375,1.0,1.8001745200595314
CORO1C,Coro1c,0.9328499,91.19745,1.0,1.8001638159171771
OTOP3,Otop3,0.98688155,82.77064999999999,1.0,1.800149935481909
CNMD,Cnmd,0.9739602,84.78425,1.0,1.8001364641349777
GRIP2,Grip2,0.9725598,84.9916,1.0,1.8000221829889822
SLC26A11,Slc26a11,0.9924029,81.89605,1.0,1.8000086730934322
SERPIND1,Serpind1,0.99181944,81.98595,1.0,1.7999974524216547
SBK3,Sbk3,0.98344535,83.2895,1.0,1.7999739240482926
SMS,Sms,0.9242557,92.51855,1.0,1.7999663822090755
NFATC4,Nfatc4,0.95349926,87.95384999999999,1.0,1.7999188333622098
TMEM167A,Tmem167,0.89405406,97.2222,1.0,1.7999055956739576
TM4SF5,Tm4sf5,0.98881525,82.4433,1.0,1.7998822582613643
BLCAP,Blcap,0.87622166,100.0,1.0,1.799875453913607
AK7,Ak7,0.9845514,83.1061,1.0,1.7998606273211353
RET,Ret,0.98110867,83.6396,1.0,1.7998259521096074
KATNB1,Katnb1,0.9378304,90.38645,1.0,1.7998075404146916
PCSK1,Pcsk1,0.9239768,92.54395,1.0,1.7997788172465383
NSMAF,Nsmaf,0.928438,91.8478,1.0,1.7997737387747361
CYB561D2,Cyb561d2,0.907919,95.045,1.0,1.7997484000057689
WBP1L,Wbp1l,0.96653605,85.90315,1.0,1.7997342852073093
NKAPD1,Nkapd1,0.9735951,84.78655,1.0,1.7995700290265535
SACS,Sacs,0.9188195,93.3261,1.0,1.7995501264582323
TNFRSF21,Tnfrsf21,0.9455327,89.1603,1.0,1.7995474368751532
CRLS1,Crls1,0.96757936,85.71805,1.0,1.799501926579996
NBR1,Nbr1,0.9741902,84.68539999999999,1.0,1.7994834269432056
TUB,Tub,0.9716447,85.07835,1.0,1.7994421177217115
RGL1,Rgl1,0.92580914,92.21635,1.0,1.7993446724045334
PCED1A,Pced1a,0.98671806,82.71835,1.0,1.799343354743343
ST3GAL1,St3gal1,0.9923467,81.8332,1.0,1.7992661711546494
RPS6KB2,Rps6kb2,0.92475736,92.36635000000001,1.0,1.7991994141822598
CCNB1,Ccnb1,0.9656728,85.9802,1.0,1.7991374780820415
PDS5A,Pds5a,0.9002299,96.17994999999999,1.0,1.7990842676201637
THRSP,Thrsp,0.9911313,82.0,1.0,1.7990305626787189
DNAH8,Dnah8,0.93075955,91.40854999999999,1.0,1.798972926510082
RSPO3,Rspo3,0.9742201,84.6281,1.0,1.7989376720601384
MYO3B,Myo3b,0.9690272,85.43645000000001,1.0,1.7989230704387786
HIP1R,Hip1r,0.9494069,88.49270000000001,1.0,1.7988893270397472
CRLF1,Crlf1,0.9688482,85.45895,1.0,1.7988669528759287
PRSS37,Prss37,0.98156154,83.4761,1.0,1.7988629416443107
TAF6L,Taf6l,0.98615134,82.7596,1.0,1.7988547872102227
AAK1,Aak1,0.9266643,92.03565,1.0,1.798853738881678
NFRKB,Nfrkb,0.9404829,89.87809999999999,1.0,1.7988253567702057
MALT1,Malt1,0.955312,87.5624,1.0,1.7987909921091503
BCL7C,Bcl7c,0.93526584,90.68365,1.0,1.7987426631593806
ZNF236,Zfp236,0.95090085,88.2449,1.0,1.7987354642627866
C4orf46,4930579G24Rik,0.9842503,83.04235,1.0,1.7987128476073084
NNT,Nnt,0.9856009,82.83005,1.0,1.798695291269719
SH3TC2,Sh3tc2,0.9936585,81.56775,1.0,1.7986348159025476
MPDZ,Mpdz,0.97940826,83.78875,1.0,1.7986231968795807
NUP160,Nup160,0.9255185,92.1908,1.0,1.7986098682403848
INPP4B,Inpp4b,0.9310496,91.3254,1.0,1.7985797565170847
B4GALNT1,B4galnt1,0.96633923,85.82169999999999,1.0,1.7985715853946758
GRIK4,Grik4,0.98433113,83.012,1.0,1.7985288569328548
ARHGAP15,Arhgap15,0.9625524,86.4051,1.0,1.7984979521704378
TRA2A,Tra2a,0.8799162,99.2908,1.0,1.7984955596424421
CDKN2D,Cdkn2d,0.9564809,87.3494,1.0,1.7984724113522792
DISP1,Disp1,0.9781567,83.9685,1.0,1.7984633939055874
ETNPPL,Etnppl,0.97942895,83.7675,1.0,1.798436324155504
ZMYM2,Zmym2,0.9007183,96.04069999999999,1.0,1.7984301290766234
SLC7A3,Slc7a3,0.9873801,82.5243,1.0,1.7984017759415192
GEMIN5,Gemin5,0.9886652,82.32245,1.0,1.7983866687109988
LRTM2,Lrtm2,0.92902786,91.6216,1.0,1.79838212495688
FAR2,Far2,0.99277776,81.6803,1.0,1.7983778016049132
NME1,Nme1,0.95195055,88.04635,1.0,1.7983739848719449
SCUBE1,Scube1,0.93495315,90.695,1.0,1.798354794802338
SLC30A6,Slc30a6,0.9320434,91.1464,1.0,1.7983305975661565
GUCY2C,Gucy2c,0.9938827,81.4919,1.0,1.7982108694070424
GGA2,Gga2,0.961476,86.54375,1.0,1.7981952103774708
GPATCH1,Gpatch1,0.973378,84.6857,1.0,1.7981733986330224
HSPA13,Hspa13,0.96452224,86.0555,1.0,1.7980580131157575
SLBP,Slbp,0.9586863,86.95765,1.0,1.797976299670076
PACRG,Pacrg,0.9804762,83.5581,1.0,1.7979583890207058
NUP35,Nup35,0.9232492,92.47335,1.0,1.7978704641137164
CYP7A1,Cyp7a1,0.99279386,81.62865,1.0,1.7978683154971034
TET3,Tet3,0.94233865,89.49459999999999,1.0,1.79784947966286
NEU1,Neu1,0.9907468,81.9453,1.0,1.7978417764889576
LGMN,Lgmn,0.990868,81.92099999999999,1.0,1.7977857821671366
TTC7A,Ttc7,0.9558817,87.37295,1.0,1.7977478145636798
CEP170,Cep170,0.95301574,87.81965,1.0,1.7977456851800029
TM9SF2,Tm9sf2,0.90948576,94.59805,1.0,1.797647432693487
ALDH5A1,Aldh5a1,0.9707359,85.04554999999999,1.0,1.7976327231640674
RASSF8,Rassf8,0.92836106,91.6468,1.0,1.7975653421520956
PPP1R9A,Ppp1r9a,0.9746897,84.41525,1.0,1.7974900408456285
GEMIN4,Gemin4,0.9923339,81.6635,1.0,1.7974859977894315
HS3ST2,Hs3st2,0.90093786,95.9128,1.0,1.7974590174416156
HP1BP3,Hp1bp3,0.9850487,82.795,1.0,1.7974391077032603
GALM,Galm,0.95717746,87.1345,1.0,1.7973704669929602
NCALD,Ncald,0.9812101,83.3865,1.0,1.7973657566037127
MPL,Mpl,0.98694354,82.4923,1.0,1.797364178320675
LENG1,Leng1,0.98969823,82.06225,1.0,1.7973590400163397
DHX29,Dhx29,0.93474835,90.62965,1.0,1.7973461207475345
ZFHX2,Zfhx2,0.97318107,84.6291,1.0,1.7972681700427706
AOX1,Aox1,0.9898219,82.0342,1.0,1.797268158466958
LRRC4,Lrrc4,0.9195751,92.98535,1.0,1.7972388016576275
HS3ST6,Hs3st6,0.94756013,88.60835,1.0,1.7971026079306363
ITFG2,Itfg2,0.95454067,87.51965,1.0,1.7971006913048266
HMBS,Hmbs,0.9571736,87.10669999999999,1.0,1.7970759910961092
RNF38,Rnf38,0.9676884,85.46515,1.0,1.7970561083109742
SSX2IP,Ssx2ip,0.9563871,87.22545,1.0,1.7970356236552338
GDA,Gda,0.97941047,83.62895,1.0,1.7969699360980664
IRF4,Irf4,0.9583616,86.91015,1.0,1.7969588470276732
SOCS2,Socs2,0.9425628,89.3725,1.0,1.7969459243876778
HAO1,Hao1,0.9825141,83.1352,1.0,1.7968685001928129
STK32B,Stk32b,0.969063,85.23115,1.0,1.7968523650732737
GPR119,Gpr119,0.9872523,82.3881,1.0,1.7967830080378087
ACE,Ace,0.9827331,83.08545000000001,1.0,1.7967067557865017
DDX10,Ddx10,0.98792624,82.2749,1.0,1.7966989354543719
ERRFI1,Errfi1,0.9888897,82.1236,1.0,1.7966879221262788
MED27,Med27,0.8886432,97.7492,1.0,1.7966215182463148
TMEM59,Tmem59,0.95584047,87.2701,1.0,1.7966147887698831
NCBP2,Ncbp2,0.9641442,85.97285,1.0,1.7965898808465082
PUS1,Pus1,0.9705591,84.97115,1.0,1.7965754866521797
FAH,Fah,0.9476307,88.5442,1.0,1.7965515850155487
ACTR1B,Actr1b,0.93971735,89.77690000000001,1.0,1.7965383812473696
NIPSNAP2,Nipsnap2,0.97831017,83.75825,1.0,1.7965316111505891
CDYL,Cdyl,0.9301581,91.26044999999999,1.0,1.7964649953211427
ANXA1,Anxa1,0.9665867,85.5745,1.0,1.7964086748631694
MCOLN3,Mcoln3,0.9308918,91.1392,1.0,1.7963940769958753
LDB3,Ldb3,0.9908419,81.7901,1.0,1.7963863908530218
ASB1,Asb1,0.9758539,84.119,1.0,1.7963007109860394
CSMD2,Csmd2,0.90890634,94.5578,1.0,1.7962933262161775
FLCN,Flcn,0.9646143,85.85835,1.0,1.7961627677029157
AQP4,Aqp4,0.985129,82.6555,1.0,1.7961225742004587
ATP6V1B2,Atp6v1b2,0.98204887,83.13015,1.0,1.7960639720681586
ZC3H7B,Zc3h7b,0.9311885,91.06004999999999,1.0,1.7960531311951895
LRRC49,Lrrc49,0.9693134,85.114,1.0,1.7960425724013052
LDLRAP1,Ldlrap1,0.9941473,81.23984999999999,1.0,1.7960253684742284
FLT4,Flt4,0.9812543,83.23320000000001,1.0,1.795847777015843
RUFY3,Rufy3,0.99264574,81.45365,1.0,1.795814409810736
GMEB2,Gmeb2,0.92798096,91.53395,1.0,1.795780760555846
NPEPL1,Npepl1,0.95884305,86.72005,1.0,1.7957662504171856
POMP,Pomp,0.96605825,85.58595,1.0,1.7956730095148468
ERCC4,Ercc4,0.95876396,86.72165,1.0,1.7956549693310366
KRT84,Krt84,0.9913978,81.62975,1.0,1.7956226157092579
PKMYT1,Pkmyt1,0.9819408,83.10159999999999,1.0,1.7955932366759255
ST7,St7,0.9848123,82.65090000000001,1.0,1.7955628502660905
UBAP1,Ubap1,0.97393626,84.3434,1.0,1.795526950219672
SEMA4B,Sema4b,0.9780391,83.69839999999999,1.0,1.7954728188417592
DLK2,Dlk2,0.921236,92.5492,1.0,1.7954020131151665
LRP8,Lrp8,0.9814046,83.16165,1.0,1.7953489345223796
ANKH,Ank,0.8837799,98.374,1.0,1.7952367253571961
IL1F10,Il1f10,0.9830421,82.8947,1.0,1.7952286082669504
PCSK5,Pcsk5,0.9940295,81.1806,1.0,1.795220599060547
FGL1,Fgl1,0.9900922,81.78999999999999,1.0,1.795173263258158
FAM118B,Fam118b,0.9216189,92.4631,1.0,1.795128373900676
DNAJB1,Dnajb1,0.98582,82.451,1.0,1.7951194695982
EDNRB,Ednrb,0.9916596,81.53555,1.0,1.7950692037301672
NKIRAS2,Nkiras2,0.93257666,90.74285,1.0,1.7950086794423625
PRRC2C,Prrc2c,0.9765536,83.879,1.0,1.7949436021676775
GLE1,Gle1,0.9810078,83.17824999999999,1.0,1.7948795127318307
RNF217,Rnf217,0.99181277,81.48875,1.0,1.7948316136097928
TMEM174,Tmem174,0.99444294,81.07,1.0,1.7947423157262214
KRT34,Krt34,0.98306465,82.84264999999999,1.0,1.7947254030424078
PPIL4,Ppil4,0.89388573,96.748,1.0,1.7947168581377788
PCOLCE2,Pcolce2,0.9511606,87.81675000000001,1.0,1.7947162869694178
SLC24A2,Slc24a2,0.9744835,84.1711,1.0,1.794625274215387
MAFG,Mafg,0.9749049,84.09875,1.0,1.7945564429199654
ST8SIA6,St8sia6,0.98408896,82.6633,1.0,1.794521942815254
LPIN3,Lpin3,0.99360305,81.1769,1.0,1.7944927662208057
IWS1,Iws1,0.9641059,85.7745,1.0,1.7944714317845114
HEXA,Hexa,0.9894646,81.81145000000001,1.0,1.7943809771050514
HRH2,Hrh2,0.99067014,81.6134,1.0,1.7942766388852895
CCDC22,Ccdc22,0.99072313,81.6038,1.0,1.7942627769596913
PLCE1,Plce1,0.96906054,84.979,1.0,1.7942340533295713
PRKG2,Prkg2,0.89290804,96.8504,1.0,1.7941978612645704
BOLA1,Bola1,0.98504275,82.4818,1.0,1.7941821765576287
PITX2,Pitx2,0.9541802,87.29375,1.0,1.794175725048305
PNN,Pnn,0.9166478,93.1429,1.0,1.7941395428924478
COL19A1,Col19a1,0.9902833,81.65795,1.0,1.7941131105005854
HACD1,Hacd1,0.95387703,87.33365,1.0,1.794099259622322
TRMT1L,Trmt1l,0.9529249,87.47534999999999,1.0,1.7940290564806003
OSTF1,Ostf1,0.8949918,96.50405,1.0,1.793975800949326
TNR,Tnr,0.91361916,93.5935,1.0,1.793914833601817
C4orf54,1110002E22Rik,0.99411696,81.04075,1.0,1.7939120127546964
KIF7,Kif7,0.97286814,84.354,1.0,1.793909950876985
IDH2,Idh2,0.9050573,94.9115,1.0,1.7937375448302757
RIT2,Rit2,0.92261493,92.1659,1.0,1.7936573024464564
TRIM47,Trim47,0.98265684,82.80170000000001,1.0,1.7936414923574575
RIPK2,Ripk2,0.97587585,83.859,1.0,1.793640474395095
PYROXD1,Pyroxd1,0.9725726,84.3691,1.0,1.7935886907306404
SLC27A4,Slc27a4,0.9360371,90.06094999999999,1.0,1.7935333509298288
CAB39L,Cab39l,0.88748795,97.6261,1.0,1.7934774253733252
VPS26C,Vps26c,0.9672321,85.191,1.0,1.7934759429168463
ZNF182,Zfp182,0.99226165,81.2872,1.0,1.793467643307877
CYP24A1,Cyp24a1,0.9882653,81.9066,1.0,1.7934285190872394
MDN1,Mdn1,0.9857243,82.3024,1.0,1.7934240346099481
ARHGAP42,Arhgap42,0.90977263,94.14565,1.0,1.7934206739775242
THG1L,Thg1l,0.97765356,83.557,1.0,1.7933834307268457
TEAD4,Tead4,0.91916764,92.669,1.0,1.7933000623542272
