rhesus_macaque gene name,human gene name,correlation,identical_scores,orthology confidence,combo_score
THBS2,THBS2,0.98776263,98.8055,1.0,1.9599943908294721
DOK5,DOK5,0.984215,99.3464,1.0,1.9599912051545143
PIGM,PIGM,0.99851054,97.1631,1.0,1.9599558554323069
HIPK4,HIPK4,0.9979962,97.2403,1.0,1.9599394474480105
RADX,RADX,0.9837378,99.4152,1.0,1.959939063132872
GADD45G,GADD45G,0.98814905,98.7421,1.0,1.95993615659595
DEGS1,DEGS1,0.99613076,97.5232,1.0,1.959917912861341
CDKN2AIPNL,CDKN2AIPNL,0.9855451,99.1379,1.0,1.959917890132175
EPHA3,EPHA3,0.98752743,98.83075,1.0,1.9598555381191822
MMD,MMD,0.9798609,100.0,1.0,1.959853222006797
MTMR11,MTMR11,0.9965011,97.4612,1.0,1.9598459223636633
FJX1,FJX1,0.9993487,97.0252,1.0,1.9598245394946723
RELN,RELN,0.98685575,98.9306,1.0,1.959821488741821
BEX1,BEX1,0.99789256,97.24690000000001,1.0,1.9598191194724692
MAK,MAK,0.99501514,97.6852,1.0,1.9598111204688002
SOWAHD,SOWAHD,0.9985645,97.1429,1.0,1.9597994611645753
MSANTD2,MSANTD2,0.9833509,99.4633,1.0,1.959796423511242
YIPF5,YIPF5,0.9823801,99.6109,1.0,1.9597901171421968
ENDOD1,ENDOD1,0.9994902,97.0,1.0,1.9597772903721558
B3GALT4,B3GALT4,0.9978831,97.24465000000001,1.0,1.9597708649940295
FMOD,FMOD,0.98677593,98.9362,1.0,1.9597355703561556
IL17B,IL17B,0.9980062,97.2222,1.0,1.9597228753228713
ATP1B4,ATP1B4,0.99269766,98.0313,1.0,1.9597144184161255
SERTAD3,SERTAD3,0.9864798,98.9796,1.0,1.9597124335951746
DRAP1,DRAP1,0.9829874,99.5122,1.0,1.9597108760356343
CPXM1,CPXM1,0.9976715,97.2717,1.0,1.9597025695343107
ARHGEF6,ARHGEF6,0.9937233,97.8724,1.0,1.9596823761417221
NPR1,NPR1,0.98533577,99.1517,1.0,1.959680988177756
ATP6V1E2,ATP6V1E2,0.99717665,97.3451,1.0,1.959675354792283
MMUT,MMUT,0.9973209,97.32295,1.0,1.9596734395111666
SLC16A13,SLC16A13,0.99744576,97.30375000000001,1.0,1.9596714237907755
KIAA1958,KIAA1958,0.99568665,97.5701,1.0,1.9596455671816377
FAR1,FAR1,0.98100173,99.8058,1.0,1.959589520217647
TNFAIP6,TNFAIP6,0.99865746,97.1119,1.0,1.9595796805047063
COX15,COX15,0.9957114,97.561,1.0,1.9595759918755744
RICTOR,RICTOR,0.9880524,98.7257,1.0,1.9595292314534343
HOXB7,HOXB7,0.99782413,97.235,1.0,1.9595272392842575
SCN8A,SCN8A,0.98068875,99.8485,1.0,1.9595236528816558
CTPS1,CTPS1,0.98302263,99.4924,1.0,1.9595223772600912
CCNG1,CCNG1,0.98635733,98.983,1.0,1.959512762468607
FHIP1B,FHIP1B,0.9976554,97.25585000000001,1.0,1.9594633766114344
ARHGAP18,ARHGAP18,0.9989611,97.05665,1.0,1.9594629477826495
SLC35E2,SLC35E2B,0.9926132,98.0247,1.0,1.9594598408953567
B3GNT9,B3GNT9,0.9984317,97.13589999999999,1.0,1.9594433097271762
UBE2V2,UBE2V2,0.9796532,100.0,1.0,1.959439251397634
NRM,NRM,0.99465966,97.7099,1.0,1.9594253489606226
CWC27,CWC27,0.9914275,98.2012,1.0,1.9594028347669386
CNR1,CNR1,0.97963446,100.0,1.0,1.959401900366263
ADAMTS1,ADAMTS1,0.9864124,98.9659,1.0,1.9593990866527984
CACNA1B,CACNA1B,0.98677135,98.90955,1.0,1.959378220158428
NANOS2,NANOS2,0.99861985,97.1014,1.0,1.9593675212866657
GRB2,GRB2,0.97961295,100.0,1.0,1.959359028398025
ARSH,ARSH,0.9982678,97.153,1.0,1.95934007451075
NOTCH1,NOTCH1,0.985594,99.0804,1.0,1.9592640309479736
CYSLTR1,CYSLTR1,0.99901885,97.0326,1.0,1.9592638014804964
ZBTB8A,ZBTB8A,0.9899565,98.4127,1.0,1.9592345189055411
ARMC8,ARMC8,0.9873424,98.80975,1.0,1.9592123553952239
LATS2,LATS2,0.9988318,97.05619999999999,1.0,1.9591993577084719
FBXO3,FBXO3,0.9823157,99.5754,1.0,1.9591979002691535
FAM110A,FAM110A,0.9973071,97.2881,1.0,1.9591905676216768
B3GAT1,B3GAT1,0.99757004,97.24539999999999,1.0,1.9591566993328122
FSD1L,FSD1L,0.99065554,98.299,1.0,1.959142129230321
SOAT1,SOAT1,0.9902307,98.3636,1.0,1.9591394676473173
IGBP1,IGBP1,0.9968894,97.3451,1.0,1.9591028316460044
OR4M1,OR4M1,0.9983279,97.1246,1.0,1.9590887728437778
BICD2,BICD2,0.9978097,97.20249999999999,1.0,1.9590738179606548
CDCA8,CDCA8,0.9981912,97.1429,1.0,1.9590554302141632
SEC24B,SEC24B,0.99876124,97.05425,1.0,1.9590332436643512
CAMKK1,CAMKK1,0.9986015,97.07645,1.0,1.959004938871653
SHOC2,SHOC2,0.99866503,97.06645,1.0,1.959000896848881
IMPG2,IMPG2,0.9992278,96.97945,1.0,1.9589857800247543
ADORA2B,ADORA2B,0.99820584,97.1345,1.0,1.9589748510217562
TCF15,TCF15,0.99594265,97.4772,1.0,1.958941929310224
SLC17A8,SLC17A8,0.99498516,97.6231,1.0,1.9589399383241823
TOM1L2,TOM1L2,0.981984,99.6055,1.0,1.9589300841042014
RASSF8,RASSF8,0.9793808,100.0,1.0,1.9588963260536956
COL5A2,COL5A2,0.9828697,99.4663,1.0,1.9588765345711827
CSMD3,CSMD3,0.9853722,99.0828,1.0,1.9588533169292486
DMXL1,DMXL1,0.9968187,97.3333,1.0,1.9588077337280212
FAM133A,FAM133A,0.9978383,97.1774,1.0,1.958802852463727
STXBP5,STXBP5,0.9801759,99.86975000000001,1.0,1.9587791450341197
MAPK3,MAPK3,0.9827799,99.4723,1.0,1.9587759514602299
ANKAR,ANKAR,0.9943984,97.6987,1.0,1.9587582823646121
PTGIS,PTGIS,0.9976669,97.2,1.0,1.9587565345074966
HNRNPC,HNRNPC,0.9932302,97.8758,1.0,1.9587439956898098
GRK2,GRK2,0.9802464,99.8549,1.0,1.9587256226112264
ADGRG2,ADGRG2,0.99863344,97.0501,1.0,1.9587242972876688
DNM3,DNM3,0.9868519,98.84645,1.0,1.9587142708657013
SYAP1,SYAP1,0.9867379,98.8636,1.0,1.9587111455616575
KHDC1,KHDC1,0.9912772,98.1707,1.0,1.958704741462204
GHRH,GHRH,0.9974926,97.2222,1.0,1.958699209916679
LMNB2,LMNB2,0.99920774,96.9591,1.0,1.9586798951903197
MRPL18,MRPL18,0.99569637,97.4938,1.0,1.9586679677922598
WDR91,WDR91,0.98672557,98.8614,1.0,1.958657824158598
XDH,XDH,0.9984388,97.0743,1.0,1.9586525656385727
ZNF296,ZNF296,0.9985746,97.0526,1.0,1.9586396884267603
PDZD4,PDZD4,0.9877046,98.7097,1.0,1.9586269613169165
MRPL44,MRPL44,0.998989,96.988,1.0,1.9586215418578161
PNISR,PNISR,0.9852911,99.07655,1.0,1.958610009553301
TMEM229A,TMEM229A,0.99903655,96.97784999999999,1.0,1.9585836898372184
TAOK2,TAOK2,0.98850554,98.5836,1.0,1.9585756460024124
MOS,MOS,0.99816626,97.1098,1.0,1.958573221331783
KAT2B,KAT2B,0.99594873,97.44775,1.0,1.9585692396037493
RPS6KC1,RPS6KC1,0.9915152,98.1238,1.0,1.958566285590369
MEGF10,MEGF10,0.9869781,98.8144,1.0,1.9585470216432466
KYAT3,KYAT3,0.9936409,97.7974,1.0,1.9585381571471676
HABP2,HABP2,0.9979274,97.1429,1.0,1.958529645685048
DNTT,DNTT,0.99785095,97.15415,1.0,1.9585242697244105
SPEGNB,SPEGNB,0.9984746,97.0588,1.0,1.9585213888083697
RSPO3,RSPO3,0.99723196,97.24805,1.0,1.958517492172969
GPR20,GPR20,0.9983835,97.07130000000001,1.0,1.958503146770178
STX7,STX7,0.994245,97.7011,1.0,1.9584838976172725
FZD7,FZD7,0.9974026,97.21940000000001,1.0,1.9584832431497796
NID1,NID1,0.9949449,97.5942,1.0,1.958482074093984
PDCD4,PDCD4,0.99034655,98.2942,1.0,1.958463556590111
C17orf114,C17orf114,0.995731,97.4684,1.0,1.958405100852604
BCR,BCR,0.9873848,98.7411,1.0,1.95839984968143
OVOL1,OVOL1,0.98895013,98.5019,1.0,1.958394234841752
NLGN2,NLGN2,0.9795036,99.9402,1.0,1.9583597053837132
WFIKKN1,WFIKKN1,0.99824566,97.0803,1.0,1.95834601371322
GRID2IP,GRID2IP,0.99101084,98.1833,1.0,1.9583384922109524
KRT33B,KRT33B,0.998573,97.0297,1.0,1.9583372770242375
FBXO5,FBXO5,0.99593776,97.43025,1.0,1.9583187116826624
MYEF2,MYEF2,0.9878217,98.6667,1.0,1.958298496754252
ARL14EP,ARL14EP,0.9790745,100.0,1.0,1.958285834009465
MPP4,MPP4,0.991947,98.03620000000001,1.0,1.9582822902128578
RASL12,RASL12,0.9913907,98.1203,1.0,1.9582724097157116
CYP4F22,CYP4F22,0.9988147,96.9868,1.0,1.9582584616128056
STYX,STYX,0.9937545,97.7579,1.0,1.9582484493548131
ZDHHC15,ZDHHC15,0.98489,99.1098,1.0,1.958245030413949
IL20,IL20,0.99393046,97.7273,1.0,1.9581993240815483
KAT6A,KAT6A,0.98671794,98.82705,1.0,1.9581937830476588
ITGA10,ITGA10,0.99361694,97.7721,1.0,1.9581598200718275
KCNJ10,KCNJ10,0.9790084,100.0,1.0,1.958154088909486
TMEM158,TMEM158,0.9987263,96.99105,1.0,1.9581378025253966
PGBD2,PGBD2,0.9856277,98.9865,1.0,1.9581042564636086
FFAR2,FFAR2,0.9988447,96.9697,1.0,1.9580948183286688
UBE2E3,UBE2E3,0.9821422,99.5169,1.0,1.9580877051602008
SMC1A,SMC1A,0.9789711,100.0,1.0,1.9580797456079848
CCDC112,CCDC112,0.99258435,97.9206,1.0,1.9580421187742485
MYADM,MYADM,0.9911642,98.1366,1.0,1.9580339521275572
KRT25,KRT25,0.99788666,97.1111,1.0,1.9580329319634582
NUAK2,NUAK2,0.99773765,97.1338,1.0,1.958032546567403
CYP24A1,CYP24A1,0.9942454,97.6654,1.0,1.9580182214946151
SPATA25,SPATA25,0.996267,97.3568,1.0,1.958015192828214
DOP1A,DOP1A,0.9895178,98.38544999999999,1.0,1.9580040764319073
DLL4,DLL4,0.9974307,97.17775,1.0,1.957995030834154
PEX12,PEX12,0.99352455,97.7716,1.0,1.957969142659083
ARHGAP39,ARHGAP39,0.9982514,97.0494,1.0,1.9579536999492495
TRIM63,TRIM63,0.9918962,98.017,1.0,1.9579301633841104
KCTD14,KCTD14,0.99430645,97.6471,1.0,1.9579007847473244
FUT11,FUT11,0.99752927,97.1545,1.0,1.9578876967936307
SLC12A3,SLC12A3,0.99803984,97.07465,1.0,1.9578619645485436
ODR4,ODR4,0.9947455,97.5771,1.0,1.9578612095400254
EXO5,EXO5,0.9981942,97.0509,1.0,1.957859293320917
VIPAS39,VIPAS39,0.99127454,98.1062,1.0,1.9578566517471443
MRPL57,MRPL57,0.9981385,97.0588,1.0,1.9578515018476588
EIF4EBP1,EIF4EBP1,0.99552083,97.4576,1.0,1.9578450892477315
COPG2,COPG2,0.99669236,97.2727,1.0,1.9577640944540848
PPP2R5D,PPP2R5D,0.9798904,99.8339,1.0,1.9577416765023448
WSCD2,WSCD2,0.9834284,99.292,1.0,1.9577126019699882
NPR2,NPR2,0.9794054,99.9045,1.0,1.9576975078259884
WRNIP1,WRNIP1,0.9827213,99.3985,1.0,1.9576948484512777
ZMYND8,ZMYND8,0.9917398,98.02099999999999,1.0,1.95767070565228
CDKN1A,CDKN1A,0.99874824,96.9512,1.0,1.9576608322685816
DIAPH3,DIAPH3,0.9966234,97.27465000000001,1.0,1.9576521286744675
NTMT2,NTMT2,0.9949422,97.5265,1.0,1.9575920919151688
FBXL3,FBXL3,0.9802569,99.7664,1.0,1.95759016678632
FNDC10,FNDC10,0.99902546,96.9027,1.0,1.957579640115295
BPGM,BPGM,0.98630714,98.8417,1.0,1.9575664341180397
ASIC1,ASIC1,0.97871023,100.0,1.0,1.9575598009146178
SPRED3,SPRED3,0.98508036,99.02735,1.0,1.9575471090027476
RPAP2,RPAP2,0.99798286,97.0588,1.0,1.9575412929617166
KCNK1,KCNK1,0.9806512,99.7024,1.0,1.95753979843409
CAMK2B,CAMK2B,0.983613,99.25059999999999,1.0,1.9575395792420238
CARHSP1,CARHSP1,0.9876161,98.6395,1.0,1.9575333034110978
DOCK7,DOCK7,0.9846632,99.0895,1.0,1.9575277416876808
SERTAD4,SERTAD4,0.99894685,96.9101,1.0,1.95751965306812
CALML6,CALML6,0.99315095,97.7901,1.0,1.9574662436708157
PHACTR3,PHACTR3,0.9903752,98.2111,1.0,1.9574348348540753
H2BC18,H2BC18,0.9982103,97.01495,1.0,1.957421642530665
PES1,PES1,0.9875493,98.6395,1.0,1.9574001631285167
VWA5B2,VWA5B2,0.99733967,97.1429,1.0,1.957358230441315
FGF5,FGF5,0.9932851,97.7612,1.0,1.9573559991514702
TMF1,TMF1,0.99702954,97.18985,1.0,1.9573535760356624
NAP1L2,NAP1L2,0.99851215,96.9636,1.0,1.957352301403082
LPAR3,LPAR3,0.99903387,96.8839,1.0,1.9573507523958673
EREG,EREG,0.9979993,97.0414,1.0,1.9573467030531786
RHOBTB2,RHOBTB2,0.99356186,97.7182,1.0,1.9573457558091185
PLEKHA1,PLEKHA1,0.9883318,98.5149,1.0,1.957331694439465
ACVR1B,ACVR1B,0.981187,99.604,1.0,1.9573219693346184
GPN1,GPN1,0.9856018,98.9305,1.0,1.957320911774227
ZMYM2,ZMYM2,0.9819009,99.4916,1.0,1.9572761838181516
ADAMTSL3,ADAMTSL3,0.9994904,96.8066,1.0,1.9572506315803322
TAT,TAT,0.99732214,97.1366,1.0,1.9572409722527522
SIDT1,SIDT1,0.9931606,97.77064999999999,1.0,1.957231334205095
LRRC10,LRRC10,0.9973969,97.12355,1.0,1.957219460178258
RAC3,RAC3,0.97853726,100.0,1.0,1.9572150512936888
PLEKHH3,PLEKHH3,0.98762435,98.6129,1.0,1.9572021782413924
LMOD3,LMOD3,0.99846566,96.95915,1.0,1.9572014955069155
MFAP2,MFAP2,0.9964307,97.2678,1.0,1.9571785494408482
TMEM215,TMEM215,0.9980454,97.0213,1.0,1.9571759495260403
SLC7A2,SLC7A2,0.99742633,97.1125,1.0,1.9571337330265979
ZMYM3,ZMYM3,0.9787343,99.96355,1.0,1.9571315020343731
TAF6,TAF6,0.9837935,99.1882,1.0,1.9570839886303322
PPP1R12A,PPP1R12A,0.9813029,99.56295,1.0,1.9570165926682002
RTP1,RTP1,0.9983699,96.9582,1.0,1.9569982213700752
SLC24A4,SLC24A4,0.98579985,98.8746,1.0,1.9569852325096475
FTL,FTL,0.99715054,97.1429,1.0,1.9569812720334623
HTRA1,HTRA1,0.98318976,99.27170000000001,1.0,1.9569717147265686
NALCN,NALCN,0.9787853,99.9425,1.0,1.956958101628547
GOLIM4,GOLIM4,0.99801266,97.00919999999999,1.0,1.9569525904231557
NCOA6,NCOA6,0.9879334,98.54655,1.0,1.9569511903492023
PDCL2,PDCL2,0.99743986,97.0954,1.0,1.9569372630889565
ANKRD16,ANKRD16,0.99655753,97.2299,1.0,1.956936116969187
ARHGAP10,ARHGAP10,0.99007225,98.2188,1.0,1.9569316316584566
ATG9B,ATG9B,0.9989892,96.8582,1.0,1.956925911254312
CHST12,CHST12,0.98787254,98.5507,1.0,1.9568841150834935
F9,F9,0.99543244,97.397,1.0,1.9568770888019977
GPSM2,GPSM2,0.9888881,98.39435,1.0,1.9568653017060416
ZFYVE26,ZFYVE26,0.99411124,97.5975,1.0,1.9568636107269737
RAB20,RAB20,0.99796665,97.0085,1.0,1.956851740527187
HS6ST2,HS6ST2,0.9925202,97.83709999999999,1.0,1.9568232090951816
PJA2,PJA2,0.99870145,96.8927,1.0,1.9568031851417524
LIMD2,LIMD2,0.9783226,100.0,1.0,1.956787208583227
PEAK1,PEAK1,0.9892105,98.3391,1.0,1.9567859598777153
PIRT,PIRT,0.99746096,97.0803,1.0,1.9567820140164924
EDAR,EDAR,0.99461335,97.51464999999999,1.0,1.9567818172607385
PTPRR,PTPRR,0.989294,98.3257,1.0,1.956777294386233
CACNA2D1,CACNA2D1,0.9902456,98.1798,1.0,1.9567675459072382
NHLRC2,NHLRC2,0.9976496,97.04985,1.0,1.9567601214516448
TMC1,TMC1,0.98520833,98.9474,1.0,1.9567575031617286
PLEKHA5,PLEKHA5,0.9910962,98.04845,1.0,1.9567466098077695
RAC2,RAC2,0.9782993,100.0,1.0,1.9567407689337637
CILP,CILP,0.99766886,97.0439,1.0,1.956720763342734
WASHC5,WASHC5,0.9805495,99.6549,1.0,1.9567164404881647
XKR7,XKR7,0.9986641,96.8912,1.0,1.9567091424629286
STN1,STN1,0.9960892,97.2826,1.0,1.9566912835609591
ZNF576,ZNF576,0.99755234,97.0588,1.0,1.9566832157991896
SARDH,SARDH,0.99041027,98.1481,1.0,1.95668154520268
NEGR1,NEGR1,0.9856753,98.8701,1.0,1.9566781904981418
FAM168A,FAM168A,0.99034905,98.15575,1.0,1.9566594850978092
BLOC1S4,BLOC1S4,0.99792886,96.9982,1.0,1.956641835844096
SH2D1B,SH2D1B,0.99810785,96.9697,1.0,1.9566261893283716
KAT7,KAT7,0.97931427,99.8363,1.0,1.9566247409817192
RBMXL1,RBMXL1,0.99081624,98.07955,1.0,1.9565949840492265
HOXD3,HOXD3,0.98429245,99.0741,1.0,1.9565875693815702
ZCCHC12,ZCCHC12,0.9977897,97.0149,1.0,1.9565826837746774
MYLIP,MYLIP,0.9855804,98.8764,1.0,1.9565713624296595
RND3,RND3,0.978211,100.0,1.0,1.9565647766141245
PDZRN4,PDZRN4,0.9968824,97.15115,1.0,1.9565546358400399
CXXC1,CXXC1,0.9801753,99.6951,1.0,1.9564958882656767
ETV3,ETV3,0.9916321,97.94735,1.0,1.9564937005215373
PADI3,PADI3,0.997915,96.988,1.0,1.9564809331229047
TMC3,TMC3,0.9990026,96.8182,1.0,1.9564299597976116
TEF,TEF,0.97813624,100.0,1.0,1.9564157711122419
BRS3,BRS3,0.998694,96.8634,1.0,1.9564054885208435
STK16,STK16,0.9897875,98.2179,1.0,1.9563523314743314
WDR5B,WDR5B,0.9959839,97.2727,1.0,1.9563520500738845
TTC21B,TTC21B,0.99004465,98.1763,1.0,1.9563212961612741
TRMT61A,TRMT61A,0.9871504,98.6159,1.0,1.9562967394068527
NELL1,NELL1,0.99778116,96.99405,1.0,1.9562932264191597
SACS,SACS,0.9868633,98.65835,1.0,1.9562791873445349
PRSS58,PRSS58,0.99709296,97.0954,1.0,1.9562458504538163
EP300,EP300,0.98319566,99.2129,1.0,1.9562151650430177
TNNT2,TNNT2,0.9889163,98.33770000000001,1.0,1.9561812914879901
ID1,ID1,0.99709785,97.08840000000001,1.0,1.9561641314342106
PRKG2,PRKG2,0.98852986,98.3947,1.0,1.9561558603810822
DLG1,DLG1,0.99184453,97.88820000000001,1.0,1.9561442162307543
SLC8A3,SLC8A3,0.9974623,97.0268,1.0,1.9560856280638759
NLK,NLK,0.9779619,100.0,1.0,1.9560682909196494
PPFIA4,PPFIA4,0.99205667,97.84975,1.0,1.9560646300913827
TTLL7,TTLL7,0.98605365,98.7652,1.0,1.9560616128429782
TARBP1,TARBP1,0.9993864,96.7304,1.0,1.956047681459781
OGN,OGN,0.98782766,98.48769999999999,1.0,1.9559714756477815
GALR3,GALR3,0.9984074,96.8709,1.0,1.95593225950838
BHLHE22,BHLHE22,0.999358,96.72364999999999,1.0,1.9559028781621022
MGAT2,MGAT2,0.9984086,96.868,1.0,1.9558967584552325
VPS11,VPS11,0.98205554,99.3624,1.0,1.955896210247555
BHLHE41,BHLHE41,0.97923565,99.7925,1.0,1.9558957301788054
ARCN1,ARCN1,0.9817229,99.4129,1.0,1.9558930767630285
TMEM117,TMEM117,0.9791468,99.8055,1.0,1.9558885058965938
TRAK1,TRAK1,0.9910323,97.99215000000001,1.0,1.9558836066900005
GPR153,GPR153,0.9983225,96.8801,1.0,1.955883255414675
CSPG4,CSPG4,0.99959797,96.6839,1.0,1.9558617740715127
PGF,PGF,0.99327475,97.6471,1.0,1.9558444849039276
AASDHPPT,AASDHPPT,0.9799696,99.6764,1.0,1.9558415606987838
HLF,HLF,0.9778399,100.0,1.0,1.9558251305233183
LIPA,LIPA,0.9909784,97.995,1.0,1.9558134171003574
PDZK1,PDZK1,0.996765,97.1098,1.0,1.9557803447993045
HHIPL2,HHIPL2,0.99866474,96.819,1.0,1.9557670181339746
ARHGEF39,ARHGEF39,0.99346256,97.6119,1.0,1.9557588722666326
NECTIN1,NECTIN1,0.985393,98.8421,1.0,1.955749671819421
CLRN2,CLRN2,0.99756384,96.9828,1.0,1.9557130841041408
KAZN,KAZN,0.98116803,99.48335,1.0,1.9557076889596803
AJM1,AJM1,0.9992672,96.7213,1.0,1.9556911968172273
ADAT2,ADAT2,0.9914994,97.9058,1.0,1.9556863014791708
WASF2,WASF2,0.98434794,98.996,1.0,1.9556776753374694
PDC,PDC,0.9910867,97.9675,1.0,1.9556699435539695
EBF2,EBF2,0.9788993,99.8261,1.0,1.9556643786984607
C2H3orf80,C3orf80,0.9857215,98.7854,1.0,1.9556635416135362
AP5B1,AP5B1,0.9994068,96.697,1.0,1.9556519206033594
CRHBP,CRHBP,0.9919942,97.8261,1.0,1.9556310977353233
GTF2H3,GTF2H3,0.97986805,99.6753,1.0,1.955624786436565
NTN4,NTN4,0.9913047,97.9299,1.0,1.9556131435949
LAMP5,LAMP5,0.99177897,97.8571,1.0,1.955607179857001
EFNA1,EFNA1,0.99370676,97.561,1.0,1.9555805078026203
COPS2,COPS2,0.97771066,100.0,1.0,1.955567539952648
CDH18,CDH18,0.9860059,98.7342,1.0,1.955561380548948
TGFB2,TGFB2,0.99999934,96.59870000000001,1.0,1.955548487667456
OVOL3,OVOL3,0.99149805,97.8947,1.0,1.9555385728313397
CSGALNACT2,CSGALNACT2,0.983739,99.0775,1.0,1.9555289042581947
MITF,MITF,0.9826816,99.23845,1.0,1.955524431390776
BRINP1,BRINP1,0.9776724,100.0,1.0,1.9554912832578644
FBXW2,FBXW2,0.9948842,97.37415,1.0,1.9554858126985202
TNFSF8,TNFSF8,0.99726826,97.0085,1.0,1.955459766845274
FMR1,FMR1,0.98491216,98.8924,1.0,1.9554485449507029
LIN9,LIN9,0.98127484,99.4465,1.0,1.955439074070601
KERA,KERA,0.99930835,96.69409999999999,1.0,1.9554178053412417
DDX47,DDX47,0.98624474,98.6813,1.0,1.9553462000105442
KRT7,KRT7,0.9985618,96.8017,1.0,1.9553357964463678
FSCN1,FSCN1,0.981555,99.3915,1.0,1.9552788095580773
BIRC2,BIRC2,0.9881653,98.3819,1.0,1.9552619983258743
ASIC2,ASIC2,0.9822136,99.2895,1.0,1.9552586960179241
MAPKAP1,MAPKAP1,0.97755176,100.0,1.0,1.9552508335020173
CBL,CBL,0.98440015,98.95205,1.0,1.955207464190708
RAB24,RAB24,0.9775238,100.0,1.0,1.9551951059226615
PTAFR,PTAFR,0.99859977,96.7836,1.0,1.9551749718317644
XRCC2,XRCC2,0.998585,96.7857,1.0,1.9551729730888558
FAM174A,FAM174A,0.99821496,96.8421,1.0,1.9551723892286237
CBFA2T2,CBFA2T2,0.9966452,97.07935,1.0,1.9551436949177003
RAPGEF4,RAPGEF4,0.99003464,98.0864,1.0,1.9551266684128041
TRPC3,TRPC3,0.9803342,99.5657,1.0,1.9551217920815824
P2RY2,P2RY2,0.99834645,96.817,1.0,1.9551064956429949
HOXA9,HOXA9,0.9822961,99.2647,1.0,1.9550990795256271
NOL9,NOL9,0.9989706,96.71915,1.0,1.9550719450835843
RARA,RARA,0.97746164,100.0,1.0,1.9550712137076132
VPS13B,VPS13B,0.9971576,96.9956,1.0,1.9550706508028592
PDE3B,PDE3B,0.9971485,96.99465000000001,1.0,1.9550401002721338
CD248,CD248,0.99907696,96.6975,1.0,1.9550010438018193
MYL10,MYL10,0.99482876,97.3451,1.0,1.9549957329648984
GPR158,GPR158,0.99711895,96.99465000000001,1.0,1.9549812036351537
ATP1B1,ATP1B1,0.9903928,98.0198,1.0,1.9549702959254907
AHCYL2,AHCYL2,0.97955817,99.67240000000001,1.0,1.954969266235135
RPL38,RPL38,0.97740275,100.0,1.0,1.9549538389884336
PRIMA1,PRIMA1,0.9902542,98.0392,1.0,1.954947539500714
ACTR1A,ACTR1A,0.97739387,100.0,1.0,1.9549361401005694
MAPRE2,MAPRE2,0.981401,99.3884,1.0,1.9549313632947198
YOD1,YOD1,0.9924618,97.7011,1.0,1.9549297695948384
SLC9A4,SLC9A4,0.9971064,96.9925,1.0,1.9549280970701806
TRIM10,TRIM10,0.9923574,97.7131,1.0,1.9548784858467365
GAP43,GAP43,0.99388057,97.479,1.0,1.954855480204901
OR4K2,OR4K2,0.9982258,96.8153,1.0,1.9548438129383556
ZSCAN12,ZSCAN12,0.99880373,96.7267,1.0,1.9548380054136323
OR4E2,OR4E2,0.99827766,96.8051,1.0,1.954813897932302
EEF2K,EEF2K,0.99450094,97.3793,1.0,1.9547892226696857
CREBZF,CREBZF,0.9939275,97.46555000000001,1.0,1.9547732730640122
RNF222,RNF222,0.99816865,96.8182,1.0,1.9547677990392511
NOX4,NOX4,0.9920508,97.7509,1.0,1.9547613088469555
GRIA1,GRIA1,0.99959093,96.60005000000001,1.0,1.9547521180932494
DPH5,DPH5,0.9979854,96.8421,1.0,1.9547148490599215
OR6C4,OR6C4,0.99848926,96.7638,1.0,1.9546959960385064
PRKCQ,PRKCQ,0.9964493,97.07485,1.0,1.9546944439367016
ADRA2B,ADRA2B,0.9984946,96.7628,1.0,1.9546935728076922
FGR,FGR,0.99337786,97.5425,1.0,1.9546832413939828
COL6A2,COL6A2,0.99267846,97.6448,1.0,1.9546259556639103
HPS6,HPS6,0.99922866,96.6452,1.0,1.954620022849228
CHRM1,CHRM1,0.9786541,99.7826,1.0,1.9546072742429397
CXCR5,CXCR5,0.99835926,96.7742,1.0,1.9545727821000172
DDX43,DDX43,0.9984464,96.7593,1.0,1.954551771836642
KIAA1143,KIAA1143,0.99847305,96.7533,1.0,1.9545264895457237
HOMER3,HOMER3,0.986268,98.615,1.0,1.954526252248407
PCMTD1,PCMTD1,0.98085696,99.4398,1.0,1.9545186444972737
ZDHHC16,ZDHHC16,0.9945144,97.35515000000001,1.0,1.954500494523098
HEY1,HEY1,0.9814734,99.3421,1.0,1.9544706869702044
ITGB1,ITGB1,0.989046,98.1867,1.0,1.9544667602697305
TIGD6,TIGD6,0.99854875,96.737,1.0,1.9544643849390697
TCERG1L,TCERG1L,0.9983923,96.7577,1.0,1.9544230377831782
INPP4A,INPP4A,0.9976731,96.8672,1.0,1.95442036697948
OR6B1,OR6B1,0.9982124,96.7846,1.0,1.9544159641920027
FOXN2,FOXN2,0.98624396,98.6079,1.0,1.9543855656768883
NNMT,NNMT,0.99697113,96.9697,1.0,1.95436057223233
DUOX2,DUOX2,0.99870795,96.7033,1.0,1.9543413489171397
MYH13,MYH13,0.9956613,97.16794999999999,1.0,1.9543403563268629
GJD3,GJD3,0.99827075,96.76345,1.0,1.954255906555402
DPPA5,DPPA5,0.9939777,97.4138,1.0,1.9541971371986675
RRP15,RRP15,0.99897027,96.65174999999999,1.0,1.9541906065387198
AQP2,AQP2,0.98184216,99.262,1.0,1.9541590440409156
CPNE9,CPNE9,0.9781873,99.8192,1.0,1.9541551199619862
CHD8,CHD8,0.97952765,99.6126,1.0,1.9541270607129766
