rhesus_macaque gene name,commonmarmoset gene name,correlation,identical_scores,orthology confidence,combo_score
FRMD4B,FRMD4B,0.9991296,97.7756,1.0,1.9747399207971637
NR1H4,NR1H4,0.99699956,98.1481,1.0,1.974696093311766
CTNNA3,CTNNA3,0.99915326,97.7654,1.0,1.9746760314435923
EPHB6,EPHB6,0.99926084,97.74545,1.0,1.9746661767103375
GRM6,GRM6,0.99940467,97.71705,1.0,1.9746346551277312
RAB33B,RAB33B,0.99883926,97.8166,1.0,1.9746301516483453
UPK1B,UPK1B,0.997367,98.0769,1.0,1.974629933040637
PSMB7,PSMB7,0.9987394,97.8339,1.0,1.9746263612479347
DGKH,DGKH,0.9982868,97.91,1.0,1.9745846564712957
RING1,RING1,0.9906441,99.2611,1.0,1.974581903662024
CXXC4,CXXC4,0.99934363,97.7183,1.0,1.9745333189194758
CIC,CIC,0.99979824,97.63655,1.0,1.9745188003312375
PCDH8,PCDH8,0.9992082,97.739,1.0,1.974498846171497
ZFP36L2,ZFP36L2,0.99900234,97.77485,1.0,1.97449301053696
SH3GLB1,SH3GLB1,0.9977292,97.99985000000001,1.0,1.9744918128536577
GAPVD1,GAPVD1,0.9987785,97.8137,1.0,1.9744852723000674
SF3B1,SF3B1,0.990722,99.2354,1.0,1.9744552618644264
GBX1,GBX1,0.9988958,97.7901,1.0,1.9744549086687417
PLK1,PLK1,0.9967494,98.16915,1.0,1.974449917796834
BTK,BTK,0.99068505,99.2413,1.0,1.9744485359146826
MYH4,MYH4,0.99848914,97.8603,1.0,1.9744368096516296
ARL10,ARL10,0.99797344,97.9508,1.0,1.9744295406936083
SMIM32,SMIM32,0.99734735,98.0583,1.0,1.9743955242878468
METTL1,METTL1,0.9986502,97.8261,1.0,1.9743760492398157
ABL2,ABL2,0.99757886,98.0127,1.0,1.9743459855865177
IL1RAPL2,IL1RAPL2,0.99952203,97.6676,1.0,1.974329902855339
PELI3,PELI3,0.9875358,99.7868,1.0,1.9743281066632583
OTUD3,OTUD3,0.9991503,97.733,1.0,1.9743264179005373
EDC4,EDC4,0.9976005,98.00614999999999,1.0,1.9743170628101425
HOXA9,HOXA9,0.99569124,98.3429,1.0,1.9743081469601855
TRIM26,TRIM26,0.9993815,97.68809999999999,1.0,1.9742837304408183
CHD7,CHD7,0.9960357,98.2781,1.0,1.9742668006028796
RIMS1,RIMS1,0.99883235,97.78299999999999,1.0,1.9742603786967767
DCAF6,DCAF6,0.9981834,97.8969,1.0,1.9742514015193182
NRM,NRM,0.9992267,97.7099,1.0,1.974224569086858
PSME1,PSME1,0.9953588,98.3936,1.0,1.9742223343369978
AJUBA,AJUBA,0.9988822,97.7695,1.0,1.974210621509504
ERLIN1,ERLIN1,0.9919626,98.993,1.0,1.974210591071444
RPS6KA2,RPS6KA2,0.9989509,97.7573,1.0,1.9742100621792353
ING1,ING1,0.99823135,97.8834,1.0,1.9741980768527803
GTF3C2,GTF3C2,0.99864143,97.8046,1.0,1.974131273883229
FAM200C,FAM200C,0.99907976,97.72545,1.0,1.9741137970454719
DAPP1,DAPP1,0.9983347,97.8571,1.0,1.9741128490976796
KCTD4,KCTD4,0.99931526,97.6834,1.0,1.974109447520966
DGCR8,DGCR8,0.99708587,98.076,1.0,1.9740925204377606
DNAJC18,DNAJC18,0.9988346,97.7654,1.0,1.9740777088423003
DTL,DTL,0.99858415,97.8082,1.0,1.9740619521921587
TCF7L1,TCF7L1,0.9992042,97.6978,1.0,1.9740538326524626
PFKFB4,PFKFB4,0.9922102,98.9339,1.0,1.9740479067091725
BMP2,BMP2,0.99903303,97.7273,1.0,1.9740457009923835
STRN4,STRN4,0.99806833,97.8947,1.0,1.9740119818967086
PHKG2,PHKG2,0.9972885,98.0296,1.0,1.9739802608470205
PLCG2,PLCG2,0.9995312,97.6285,1.0,1.9739319175125187
PPP1R10,PPP1R10,0.9991149,97.70070000000001,1.0,1.9739169562436651
ERCC3,ERCC3,0.9962873,98.19925,1.0,1.9739019013599615
CDC42BPB,CDC42BPB,0.9985343,97.8009,1.0,1.9738908340600982
PGAM2,PGAM2,0.99725163,98.0237,1.0,1.9738483808392315
ACTBL2,ACTBL2,0.9981005,97.8723,1.0,1.9738345192250075
ZRSR2,ZRSR2,0.99850595,97.79910000000001,1.0,1.9738184893039024
PAFAH1B1,PAFAH1B1,0.99914145,97.6859,1.0,1.9738096457874255
CUL1,CUL1,0.9982909,97.83420000000001,1.0,1.9737874340811459
MED1,MED1,0.9947953,98.45095,1.0,1.9737732950709743
RGL1,RGL1,0.9987118,97.7584,1.0,1.9737728039844076
FURIN,FURIN,0.99777865,97.92325,1.0,1.9737712453561023
PHEX,PHEX,0.998129,97.86115000000001,1.0,1.9737696295000067
RPS15,RPS15,0.98602676,100.0,1.0,1.9737586739972484
DENR,DENR,0.9917352,98.9899,1.0,1.9737507012143074
ATP2B1,ATP2B1,0.99953955,97.6092,1.0,1.9737426488343486
ACTN3,ACTN3,0.99860466,97.7707,1.0,1.9737022494768652
LZTFL1,LZTFL1,0.9973346,97.9933,1.0,1.9736813492514438
MN1,MN1,0.99973357,97.5684,1.0,1.9736736893618059
CLCN2,CLCN2,0.99823195,97.82975,1.0,1.9736294937673802
PSMA2,PSMA2,0.9859539,100.0,1.0,1.9736218705555548
SLC4A4,SLC4A4,0.99826306,97.82325,1.0,1.973618883008994
WDR20,WDR20,0.99519163,98.366,1.0,1.9736153679319877
ELP3,ELP3,0.99818695,97.8341,1.0,1.973591193512386
NSD3,NSD3,0.99419296,98.5396,1.0,1.9735837038978739
PPM1G,PPM1G,0.99214196,98.90145,1.0,1.973575191138782
DPY19L3,DPY19L3,0.99777013,97.905,1.0,1.973561451173328
APP,APP,0.9966176,98.10865,1.0,1.9735599975460114
HECTD3,HECTD3,0.99445415,98.4901,1.0,1.9735484788555246
DHRS7C,DHRS7C,0.9977109,97.91355,1.0,1.9735410322003586
PI4KB,PI4KB,0.9991005,97.66635,1.0,1.9735251556590079
KATNAL1,KATNAL1,0.992825,98.7755,1.0,1.9735202173855972
HOXD11,HOXD11,0.9992818,97.6331,1.0,1.9735124863449156
KRT86,KRT86,0.99928975,97.63145,1.0,1.9735098920697403
KLHL17,KLHL17,0.9933623,98.67914999999999,1.0,1.9735059217664324
DCAF15,DCAF15,0.9962551,98.1667,1.0,1.9734957933377844
MTREX,MTREX,0.99759257,97.92580000000001,1.0,1.9734489361672822
MAGI2,MAGI2,0.9965631,98.10675,1.0,1.9734374911088373
NEMF,NEMF,0.9989829,97.6787,1.0,1.9734354921895911
APOBEC2,APOBEC2,0.9984603,97.7679,1.0,1.9734014629415189
PHKA1,PHKA1,0.9983196,97.79055,1.0,1.97337780219382
RAB23,RAB23,0.99298185,98.7342,1.0,1.9733761572500468
HEY2,HEY2,0.99670947,98.0743,1.0,1.9733677317094855
PCP4,PCP4,0.9949303,98.3871,1.0,1.9733487503445075
GRIA1,GRIA1,0.9990729,97.6516,1.0,1.973316702994015
BMP4,BMP4,0.9982654,97.7941,1.0,1.9733137326241126
SGCZ,SGCZ,0.9948448,98.3974,1.0,1.9732975895366942
DPYSL3,DPYSL3,0.99909693,97.6391,1.0,1.973229084646894
ALS2,ALS2,0.99699503,98.0084,1.0,1.9732041125886663
CASR,CASR,0.99692816,98.01825,1.0,1.9731831533012705
USP12,USP12,0.9953142,98.30285,1.0,1.973174917684664
ZNF287,ZNF287,0.9979857,97.8304,1.0,1.9731740320322118
COLEC12,COLEC12,0.999077,97.63715,1.0,1.9731709566058415
GLIS2,GLIS2,0.9986568,97.7099,1.0,1.9731545130695474
KMT2A,KMT2A,0.99901235,97.64314999999999,1.0,1.9731132824642352
MSX1,MSX1,0.9987378,97.6898,1.0,1.9730931583281417
RND1,RND1,0.9978599,97.8448,1.0,1.9730907410350982
RGS2,RGS2,0.99906844,97.6303,1.0,1.9730821439836446
NRCAM,NRCAM,0.99906373,97.63,1.0,1.9730701146885883
RNF150,RNF150,0.99082464,99.0868,1.0,1.9730699965969953
EDEM2,EDEM2,0.9983708,97.7509,1.0,1.973052892794418
PLCB1,PLCB1,0.99029636,99.1776,1.0,1.9730422928727225
BPGM,BPGM,0.99874467,97.6834,1.0,1.973038095945396
SOX13,SOX13,0.9993286,97.57509999999999,1.0,1.9729844566593076
ZMYND8,ZMYND8,0.99836177,97.7456,1.0,1.9729796571494007
TBC1D17,TBC1D17,0.998703,97.6852,1.0,1.9729789697025888
GPR137C,GPR137C,0.9994066,97.55545000000001,1.0,1.9729222476084871
HNRNPH3,HNRNPH3,0.9978324,97.83234999999999,1.0,1.9729068998453667
EIF4B,EIF4B,0.99617875,98.1247,1.0,1.9729064387590065
FLRT1,FLRT1,0.99899787,97.6261,1.0,1.9729050404691786
JPH1,JPH1,0.9924104,98.7897,1.0,1.9728925457391182
UBQLN1,UBQLN1,0.99515384,98.3022,1.0,1.972866920081003
HDHD2,HDHD2,0.9986517,97.6834,1.0,1.9728635335521179
SCUBE3,SCUBE3,0.998991,97.6214,1.0,1.9728422318882413
TNNI1,TNNI1,0.98856115,99.4652,1.0,1.9728382527676258
TTC28,TTC28,0.9967013,98.02420000000001,1.0,1.972820379361215
HOXB7,HOXB7,0.9985284,97.6959,1.0,1.9727647604957674
RCOR1,RCOR1,0.9995485,97.51485,1.0,1.9727575503480017
BCAS3,BCAS3,0.9902587,99.1571,1.0,1.9727538920608447
HMGCR,HMGCR,0.9950377,98.3108,1.0,1.9727401766662434
CHRNB2,CHRNB2,0.9978665,97.8088,1.0,1.972720849124952
PDE6C,PDE6C,0.99931145,97.5524,1.0,1.9727112040346588
ZNF330,ZNF330,0.9993403,97.54575,1.0,1.9726947570027087
MPP1,MPP1,0.9975947,97.8541,1.0,1.9726915527879436
HK1,HK1,0.99896693,97.6113,1.0,1.9726897856008758
BRAP,BRAP,0.9969127,97.973,1.0,1.9726736152761732
ARMC8,ARMC8,0.9938776,98.5094,1.0,1.9726708834715156
EI24,EI24,0.99763125,97.83959999999999,1.0,1.9726062042400807
CPD,CPD,0.9987366,97.64065,1.0,1.9725689810513602
NR2F6,NR2F6,0.99098796,99.0099,1.0,1.9725600480629075
TMC1,TMC1,0.99283767,98.68265,1.0,1.9725580321567326
SNAI1,SNAI1,0.9982376,97.7273,1.0,1.9725521851863659
HMGN4,HMGN4,0.9979507,97.7778,1.0,1.9725497556071407
RDH10,RDH10,0.9853714,100.0,1.0,1.9725281565178578
MED16,MED16,0.99922353,97.54990000000001,1.0,1.972519576111399
AURKB,AURKB,0.9984626,97.6812,1.0,1.9724851136716361
ATG2B,ATG2B,0.99922353,97.5457,1.0,1.9724749762873026
ACSL3,ACSL3,0.99712235,97.9167,1.0,1.9724694084257077
SLC38A4,SLC38A4,0.9977338,97.8062,1.0,1.9724440794477136
XPO5,XPO5,0.9989365,97.5934,1.0,1.9724425694013268
CLOCK,CLOCK,0.9986092,97.64995,1.0,1.972428528931922
MOSMO,MOSMO,0.9887017,99.4012,1.0,1.9724225359849927
ZIC2,ZIC2,0.99063677,99.05875,1.0,1.972419384891626
NOSIP,NOSIP,0.99845403,97.6744,1.0,1.972396813223519
TWSG1,TWSG1,0.99290675,98.6547,1.0,1.972390936981956
KBTBD3,KBTBD3,0.9991566,97.549,1.0,1.9723843498550886
NCOA5,NCOA5,0.9993856,97.50825,1.0,1.9723816005037147
METTL23,METTL23,0.9942138,98.4211,1.0,1.9723644813326882
ATF7,ATF7,0.9984991,97.65825000000001,1.0,1.9723099406442612
RELN,RELN,0.99473387,98.3237,1.0,1.9723066843534318
HIBADH,HIBADH,0.99702847,97.9167,1.0,1.9722931373976236
OTOF,OTOF,0.99955094,97.4706,1.0,1.9722922407385557
DSCAML1,DSCAML1,0.9900592,99.1481,1.0,1.9722837356864282
HIVEP2,HIVEP2,0.99922067,97.52605,1.0,1.9722609428294635
RNF20,RNF20,0.9990281,97.55600000000001,1.0,1.9722174086397226
GTF2H1,GTF2H1,0.9872491,99.635,1.0,1.972177827747534
PHF20L1,PHF20L1,0.9987689,97.59745,1.0,1.972170887151012
SEMA3F,SEMA3F,0.99849516,97.64185,1.0,1.972128391124749
PKP4,PKP4,0.99179775,98.8255,1.0,1.972122381843746
NR4A2,NR4A2,0.98703796,99.6656,1.0,1.9721063284957625
NTF4,NTF4,0.9986078,97.619,1.0,1.9720972420354244
BFSP2,BFSP2,0.9987584,97.5904,1.0,1.9720763081435764
TNRC6B,TNRC6B,0.9925241,98.69069999999999,1.0,1.972054749640813
MGAT5,MGAT5,0.9959211,98.0897,1.0,1.9720510045937196
PHF8,PHF8,0.9963188,98.0189,1.0,1.9720459087262259
TTC9C,TTC9C,0.9983428,97.6608,1.0,1.9720435469988615
BORCS5,BORCS5,0.9966541,97.9592,1.0,1.9720415202928827
PTPRS,PTPRS,0.99033767,99.076,1.0,1.972040966399519
ID1,ID1,0.9979123,97.73564999999999,1.0,1.9720300638817605
TM9SF2,TM9SF2,0.99532896,98.19,1.0,1.9720042765682466
FAM110B,FAM110B,0.9969747,97.8973,1.0,1.971986169023134
VASH2,VASH2,0.98666173,99.7183,1.0,1.9719595328751032
CDC26,CDC26,0.9983755,97.6471,1.0,1.9719594648160266
SACM1L,SACM1L,0.9946982,98.2964,1.0,1.9719498107676654
TLK1,TLK1,0.985057,100.0,1.0,1.9719378325806016
PTPRT,PTPRT,0.99555564,98.14335,1.0,1.971934519003079
MCMBP,MCMBP,0.9977912,97.74465000000001,1.0,1.971898255070794
MEGF10,MEGF10,0.998629,97.5924,1.0,1.9718545820409252
ZBTB26,ZBTB26,0.99790716,97.71975,1.0,1.9718515707203181
LZTR1,LZTR1,0.9964048,97.98155,1.0,1.9718107642391813
ENTREP3,ENTREP3,0.99598277,98.0539,1.0,1.9717866370547745
PTPRO,PTPRO,0.9975264,97.7796,1.0,1.971772195369065
FAT3,FAT3,0.99771196,97.74545,1.0,1.9717579676138435
CHST15,CHST15,0.99502075,98.2175,1.0,1.9717175977606827
PELI2,PELI2,0.9988002,97.5486,1.0,1.9717109182475832
CHD1,CHD1,0.99912274,97.49135,1.0,1.9717085879386034
FAM222A,FAM222A,0.99867964,97.5664,1.0,1.9716735706022632
HS3ST3A1,HS3ST3A1,0.99883485,97.5369,1.0,1.9716517354365206
HTR2A,HTR2A,0.99931306,97.4522,1.0,1.9716502026290648
HTR6,HTR6,0.9990151,97.5,1.0,1.9715983352497877
PDIA3,PDIA3,0.99831367,97.6238,1.0,1.971595948696598
FAM163B,FAM163B,0.99849313,97.5904,1.0,1.9715782317096195
SLC35G2,SLC35G2,0.9985905,97.5728,1.0,1.9715741611328523
ZEB2,ZEB2,0.9972391,97.81129999999999,1.0,1.971569377433714
TMEM163,TMEM163,0.998536,97.5779,1.0,1.9715259877358382
CHPF2,CHPF2,0.9972253,97.80789999999999,1.0,1.9715073616490226
PRELP,PRELP,0.99812657,97.644,1.0,1.9714591497859604
TAOK2,TAOK2,0.99738234,97.77420000000001,1.0,1.9714443627050016
ACER3,ACER3,0.99326575,98.5019,1.0,1.9714424187242554
PIGS,PIGS,0.9990585,97.4775,1.0,1.9714408963575871
ORC4,ORC4,0.99646246,97.9358,1.0,1.9714332083342823
ANO8,ANO8,0.9994489,97.4048,1.0,1.9714019177483335
MYO6,MYO6,0.9988514,97.5097,1.0,1.9713939731024839
TENM1,TENM1,0.9955255,98.0969,1.0,1.9713846746997266
PIP4K2C,PIP4K2C,0.99685246,97.8622,1.0,1.9713839215715994
LOXL3,LOXL3,0.99676925,97.8752,1.0,1.9713657318306002
EMP3,EMP3,0.9986247,97.546,1.0,1.9713537864058586
PAK5,PAK5,0.9995549,97.37955,1.0,1.9713328156440209
USP14,USP14,0.9965666,97.90559999999999,1.0,1.9713080497771318
TMEM8B,TMEM8B,0.9981848,97.619,1.0,1.9713030084938867
KDM3A,KDM3A,0.9992734,97.4262,1.0,1.9712996420443014
ZDHHC8,ZDHHC8,0.99706656,97.8149,1.0,1.9712836411847299
SLC9A8,SLC9A8,0.9932794,98.48335,1.0,1.971271065689916
GPBP1,GPBP1,0.98813885,99.3915,1.0,1.971262712837724
CORO1A,CORO1A,0.9945017,98.2646,1.0,1.9712431739244378
VPS41,VPS41,0.9921952,98.66605,1.0,1.9711754417124843
GPR87,GPR87,0.99886787,97.486,1.0,1.9711732270788747
DENND6A,DENND6A,0.9967291,97.8618,1.0,1.9711480506839991
PDE7B,PDE7B,0.9991654,97.4257,1.0,1.9710915495095511
ABCB9,ABCB9,0.9974971,97.72025,1.0,1.9710869430930615
PPARA,PPARA,0.99851143,97.5402,1.0,1.9710795180797929
RRAS,RRAS,0.9975694,97.7064,1.0,1.9710756218377228
CRTAP,CRTAP,0.99727845,97.7556,1.0,1.9710517831873433
KCNB2,KCNB2,0.99917835,97.419,1.0,1.9710447173587307
ALDH1A3,ALDH1A3,0.9978294,97.6562,1.0,1.9710307291227651
PYGL,PYGL,0.9972543,97.7568,1.0,1.9710191814551543
PCNX1,PCNX1,0.99896115,97.45490000000001,1.0,1.971018120456133
RNF157,RNF157,0.9990835,97.43265,1.0,1.9710115744669137
ODF1,ODF1,0.9991577,97.41895,1.0,1.9710054135417
KCNQ3,KCNQ3,0.9981655,97.5917,1.0,1.970976871558416
SLC23A1,SLC23A1,0.9991172,97.42320000000001,1.0,1.9709745006791275
PKN2,PKN2,0.9943148,98.26894999999999,1.0,1.9709384392969989
ANK3,ANK3,0.99853605,97.52205000000001,1.0,1.9709330101464495
UNC13A,UNC13A,0.997408,97.72095,1.0,1.970927080395775
BCL7C,BCL7C,0.99854016,97.5207,1.0,1.9709263915096402
FBXL4,FBXL4,0.9945345,98.2287,1.0,1.970923537576304
WRNIP1,WRNIP1,0.9985378,97.5207,1.0,1.970921960324869
PRPF40B,PRPF40B,0.9982202,97.57505,1.0,1.9709027709632987
ZCCHC2,ZCCHC2,0.9991112,97.4099,1.0,1.970822002178829
DEPTOR,DEPTOR,0.9913746,98.7775,1.0,1.9708181543837235
KLF2,KLF2,0.9988244,97.4584,1.0,1.9707985223501958
SHOC2,SHOC2,0.99865055,97.48825,1.0,1.970789075318741
NKX2-3,NKX2-3,0.9992146,97.3867,1.0,1.970769787222547
KBTBD12,KBTBD12,0.9989426,97.4318,1.0,1.9707379915602579
FBXO9,FBXO9,0.99767333,97.65375,1.0,1.9707116723014328
EIF4G1,EIF4G1,0.9975996,97.66284999999999,1.0,1.9706698682819686
PLEKHM2,PLEKHM2,0.99934757,97.3503,1.0,1.970632922633615
METAP2,METAP2,0.9926433,98.5356,1.0,1.9706315542343122
ABHD8,ABHD8,0.9978659,97.61105,1.0,1.9706198141680247
UBL3,UBL3,0.9959383,97.9508,1.0,1.970608319772273
STXBP5,STXBP5,0.99807537,97.57185,1.0,1.9705968543439447
KRIT1,KRIT1,0.9896993,99.0489,1.0,1.9705545746397597
GYS2,GYS2,0.9955595,98.0085,1.0,1.970509793695189
TSNAX,TSNAX,0.9959902,97.931,1.0,1.9704955119712197
CREB3L2,CREB3L2,0.9984267,97.5,1.0,1.9704935432501642
PBRM1,PBRM1,0.9987664,97.4383,1.0,1.9704761783362754
CUX2,CUX2,0.99873465,97.4411,1.0,1.9704462970962076
FIGN,FIGN,0.9993456,97.33135,1.0,1.970427993562184
BRPF1,BRPF1,0.9967945,97.7823,1.0,1.9704266361194218
DHRS3,DHRS3,0.9898541,99.0066,1.0,1.9703960463761074
FSCN1,FSCN1,0.9888224,99.1886,1.0,1.9703915641796024
NT5C1A,NT5C1A,0.99887335,97.40955,1.0,1.9703716934515143
MMP24,MMP24,0.999148,97.3602,1.0,1.9703633340341846
CDH4,CDH4,0.99779564,97.5983,1.0,1.9703525002169124
HOOK1,HOOK1,0.9981328,97.535,1.0,1.9703133757373534
MYO5B,MYO5B,0.9985495,97.4581,1.0,1.9702791787275085
NPY2R,NPY2R,0.9990139,97.3753,1.0,1.970271892089562
MAST1,MAST1,0.9967645,97.7707,1.0,1.9702471270329032
BABAM1,BABAM1,0.99618566,97.8723,1.0,1.9702391760697404
NANS,NANS,0.9982894,97.493,1.0,1.9701614128926206
STAU1,STAU1,0.996196,97.8628,1.0,1.970157710112919
ENO2,ENO2,0.98670316,99.5392,1.0,1.9701354587717483
TRIM33,TRIM33,0.9989683,97.36925,1.0,1.9701220276025022
AGAP2,AGAP2,0.9961894,97.85985,1.0,1.9701139917496016
ING3,ING3,0.996255,97.8469,1.0,1.970099647540967
MAP3K1,MAP3K1,0.99457854,98.1432,1.0,1.9700983029998862
FH,FH,0.9962753,97.8431,1.0,1.9700974110186764
PLEKHF1,PLEKHF1,0.9982625,97.491,1.0,1.9700896668852423
RNF40,RNF40,0.9981875,97.5025,1.0,1.9700709639013019
KPNA1,KPNA1,0.99819463,97.501,1.0,1.9700684228280416
TNPO3,TNPO3,0.99590725,97.9044,1.0,1.9700572977844018
DVL1,DVL1,0.9978633,97.554,1.0,1.970009118076988
RALGAPB,RALGAPB,0.9996326,97.24085,1.0,1.9700058506739884
BRD7,BRD7,0.9992145,97.31395,1.0,1.9699970667931006
TTPAL,TTPAL,0.9989058,97.3684,1.0,1.9699956501560272
HOXA5,HOXA5,0.9988585,97.3753,1.0,1.9699801098381322
PDCL,PDCL,0.99904394,97.3422,1.0,1.9699768067244552
DHX36,DHX36,0.9985809,97.42325,1.0,1.969968063666467
PHF20,PHF20,0.99964374,97.2332,1.0,1.9699455319743135
GCG,GCG,0.99904335,97.3384,1.0,1.9699353467064613
SGMS1,SGMS1,0.98535806,99.7579,1.0,1.9699322477692074
GTF2H3,GTF2H3,0.9959001,97.89325,1.0,1.969925470882673
ABHD5,ABHD5,0.9936943,98.2808,1.0,1.9698992108919957
ATP8B2,ATP8B2,0.9897367,98.97749999999999,1.0,1.969866600643017
KLF16,KLF16,0.99291945,98.4127,1.0,1.9698449833760105
MYOF,MYOF,0.99944043,97.2596,1.0,1.9698441346682576
YIPF5,YIPF5,0.9949384,98.0545,1.0,1.9698320777637117
UBE2O,UBE2O,0.99922633,97.2932,1.0,1.9697989346765277
FOXF2,FOXF2,0.9990841,97.3159,1.0,1.969772932119497
IRX3,IRX3,0.99856496,97.4052,1.0,1.969746461339501
DAZAP2,DAZAP2,0.9872527,99.4048,1.0,1.9697400920612302
GRM5,GRM5,0.9973758,97.61375,1.0,1.9697282635953175
APC,APC,0.99865067,97.38675,1.0,1.9697114715508968
ERO1B,ERO1B,0.99839497,97.4304,1.0,1.9696948835471377
COL4A5,COL4A5,0.99857545,97.398,1.0,1.9696897007389758
KIF21B,KIF21B,0.9984066,97.4251,1.0,1.9696604395450712
GATA6,GATA6,0.99860954,97.389,1.0,1.9696581377758304
ADGRL1,ADGRL1,0.9985297,97.40285,1.0,1.969655301771351
NRG2,NRG2,0.9964873,97.7626,1.0,1.9696406366379349
TCP11L1,TCP11L1,0.9949297,98.0354,1.0,1.969612919454341
CACNA1S,CACNA1S,0.99951917,97.2237,1.0,1.9696107562135
RNF139,RNF139,0.9991385,97.2892,1.0,1.9695915472305217
KIF1A,KIF1A,0.99149066,98.64115000000001,1.0,1.969588169605905
NFATC4,NFATC4,0.9993857,97.2439,1.0,1.9695746540991568
SKOR1,SKOR1,0.9990328,97.3058,1.0,1.9695693582214078
MNAT1,MNAT1,0.9929279,98.3819,1.0,1.9695337838939293
TAB3,TAB3,0.99330413,98.3146,1.0,1.9695255420308257
HIP1,HIP1,0.9979387,97.4928,1.0,1.9695008075240565
NPY5R,NPY5R,0.99866915,97.3626,1.0,1.9694897209922435
ALDH6A1,ALDH6A1,0.9964297,97.75835000000001,1.0,1.9694873549132148
ANKRD40,ANKRD40,0.99769366,97.5342,1.0,1.969480342193684
SYNJ1,SYNJ1,0.99706984,97.64285,1.0,1.9694627998434302
GNAL,GNAL,0.9962751,97.7832,1.0,1.969460957050886
CTPS1,CTPS1,0.9965574,97.7326,1.0,1.9694536876744764
GRHL2,GRHL2,0.9995514,97.20230000000001,1.0,1.9694440252047758
LGR5,LGR5,0.99806815,97.4642,1.0,1.9694401619551318
PIWIL1,PIWIL1,0.9988323,97.3287,1.0,1.9694360705093414
NAV3,NAV3,0.9943902,98.11245,1.0,1.9694181374973136
RUNX3,RUNX3,0.9982085,97.43645000000001,1.0,1.969409008606338
ZBTB9,ZBTB9,0.99920595,97.2574,1.0,1.9693805083619722
ALOX12B,ALOX12B,0.9990118,97.2896,1.0,1.969357900294488
PARD3,PARD3,0.9987854,97.3288,1.0,1.9693490720006999
SLC6A2,SLC6A2,0.9980799,97.4522,1.0,1.969334795929106
CCT8,CCT8,0.9985542,97.36805,1.0,1.9693317620780035
ALDOC,ALDOC,0.9883252,99.1758,1.0,1.9693220879112432
ZKSCAN8,ZKSCAN8,0.99931824,97.2318,1.0,1.9693194998396373
JMJD1C,JMJD1C,0.99858856,97.36019999999999,1.0,1.9693129179290354
C1H1orf122,C1orf122,0.9990821,97.2727,1.0,1.9693104358303195
TMEM131,TMEM131,0.99912834,97.26425,1.0,1.9693075264114164
PSMA6,PSMA6,0.9836476,100.0,1.0,1.9692915140145422
DNAJB1,DNAJB1,0.99861467,97.3529,1.0,1.9692844238627325
STRN,STRN,0.998672,97.3425,1.0,1.9692816301958231
INTS13,INTS13,0.9994736,97.1979,1.0,1.9692512226917502
CYRIA,CYRIA,0.9963787,97.7443,1.0,1.969242399228663
KDM6A,KDM6A,0.9950621,97.97524999999999,1.0,1.969222783235371
PDCD4,PDCD4,0.99325633,98.2942,1.0,1.969219164045973
WLS,WLS,0.98775214,99.2661,1.0,1.9692049948306969
FNDC3A,FNDC3A,0.998705,97.3289,1.0,1.9691991731997613
CHRDL1,CHRDL1,0.9971766,97.5983,1.0,1.9691901779200953
GNGT1,GNGT1,0.99886703,97.2973,1.0,1.9691678434949091
ZBTB7C,ZBTB7C,0.99942595,97.1974,1.0,1.9691564445641672
CLSTN2,CLSTN2,0.99896526,97.2775,1.0,1.9691420258592924
SARM1,SARM1,0.9991898,97.2376,1.0,1.9691399284746267
THSD7A,THSD7A,0.9984542,97.36765,1.0,1.9691397524091512
HMX3,HMX3,0.9985357,97.35175000000001,1.0,1.9691239363021746
CRTAC1,CRTAC1,0.99899733,97.2686,1.0,1.9691077320029766
NKX6-2,NKX6-2,0.99883306,97.29759999999999,1.0,1.9691072464226211
NADK2,NADK2,0.99511266,97.95490000000001,1.0,1.969101618969471
SLAIN2,SLAIN2,0.9978079,97.47725,1.0,1.969090089201786
GLRX5,GLRX5,0.9979493,97.4522,1.0,1.9690895786701823
GGCX,GGCX,0.99771154,97.4934,1.0,1.969080658617107
FNBP1L,FNBP1L,0.9850944,99.7241,1.0,1.9690782719106055
APEX1,APEX1,0.9977581,97.4843,1.0,1.9690714476830877
DLG2,DLG2,0.9989931,97.2657,1.0,1.969068994550923
KEAP1,KEAP1,0.9987771,97.30345,1.0,1.9690642959537379
ITFG1,ITFG1,0.9992118,97.2222,1.0,1.9690177034409166
HERC2,HERC2,0.995217,97.92439999999999,1.0,1.9689736502347328
XYLT1,XYLT1,0.99290717,98.3316,1.0,1.9689607248289518
EFNA5,EFNA5,0.98842984,99.1228,1.0,1.968955754833618
MYOZ1,MYOZ1,0.99857765,97.3244,1.0,1.9689122726821833
EXOC6B,EXOC6B,0.9993743,97.1815,1.0,1.9688906232655692
HAL,HAL,0.9971965,97.5647,1.0,1.968870743978571
KDM7A,KDM7A,0.99664414,97.6621,1.0,1.9688679125865367
AP2M1,AP2M1,0.9981783,97.3856,1.0,1.9688123280205017
EZR,EZR,0.9990942,97.2236,1.0,1.9688117618586773
PRPF19,PRPF19,0.997828,97.447,1.0,1.9688066044536148
KAT6B,KAT6B,0.99484843,97.97255000000001,1.0,1.9687929207122679
AMIGO1,AMIGO1,0.9971444,97.5659,1.0,1.9687856627487794
FZD10,FZD10,0.9984486,97.33455000000001,1.0,1.9687777486435234
