crab_eating_macaque gene name,rhesus_macaque gene name,correlation,identical_scores,orthology confidence,combo_score
SLC41A2,SLC41A2,0.99935466,100.0,1.0,1.9988007609607275
PCBP3,PCBP3,0.999351,100.0,1.0,1.9987939972924629
MAPRE3,MAPRE3,0.9993495,100.0,1.0,1.9987912252972722
RERG,RERG,0.99934787,100.0,1.0,1.9987882130624985
FAM81A,FAM81A,0.99934727,100.0,1.0,1.9987871042644225
GATD1,GATD1,0.99934447,100.0,1.0,1.9987819298734002
CBL,CBL,0.9997245,99.94485,1.0,1.9987801816914965
SEMA3F,SEMA3F,0.9993426,100.0,1.0,1.998778474119396
SLC39A8,SLC39A8,0.99934053,100.0,1.0,1.9987746487660332
USP30,USP30,0.99934,100.0,1.0,1.9987736693277327
XRN2,XRN2,0.9993384,100.0,1.0,1.9987707125328626
OPTN,OPTN,0.9993381,100.0,1.0,1.9987701581338246
UFL1,UFL1,0.99933803,100.0,1.0,1.998770028774049
MAN1A2,MAN1A2,0.9993366,100.0,1.0,1.9987673861386344
PIWIL2,PIWIL2,0.99933565,100.0,1.0,1.9987656305416803
MED21,MED21,0.9993342,100.0,1.0,1.9987629509463294
TET1,TET1,0.99997944,99.9062,1.0,1.9987579058437306
SUPT6H,SUPT6H,0.9993284,100.0,1.0,1.998752232564926
LUZP1,LUZP1,0.99996907,99.907,1.0,1.9987489548807646
ABI2,ABI2,0.99932545,100.0,1.0,1.9987467809743849
ZSCAN20,ZSCAN20,0.99998695,99.9041,1.0,1.9987449757947164
C15orf39,C7H15orf39,0.9999885,99.9038,1.0,1.9987440104033274
PGBD2,PGBD2,0.9993201,100.0,1.0,1.998736894191539
CCT2,CCT2,0.99931765,100.0,1.0,1.9987323665993944
HMOX2,HMOX2,0.9993169,100.0,1.0,1.998730980601799
MOG,MOG,0.9993162,100.0,1.0,1.9987296870040436
GPC4,GPC4,0.99931407,100.0,1.0,1.9987257507708733
YLPM1,YLPM1,0.9996353,99.9534,1.0,1.9987244892904497
FUCA1,FUCA1,0.9999151,99.91245,1.0,1.9987187929470933
SLC8A2,SLC8A2,0.999309,100.0,1.0,1.9987163814271294
CNTN3,CNTN3,0.9999806,99.9027,1.0,1.9987153686784538
PTPN12,PTPN12,0.99975103,99.9359,1.0,1.9987149537515927
KCNIP4,KCNIP4,0.9993079,100.0,1.0,1.9987143486306564
INO80D,INO80D,0.99997956,99.9026,1.0,1.9987121701663153
TRPC5,TRPC5,0.9993053,100.0,1.0,1.9987095438389928
TWSG1,TWSG1,0.9993024,100.0,1.0,1.9987041846482914
ELAVL2,ELAVL2,0.9993015,100.0,1.0,1.9987025214511769
MFSD14B,MFSD14B,0.99930143,100.0,1.0,1.9987023920914015
TEX10,TEX10,0.9992995,100.0,1.0,1.9986988254575897
KCNH4,KCNH4,0.9999761,99.9017,1.0,1.9986942867381519
SMYD3,SMYD3,0.9992953,100.0,1.0,1.9986910638710564
PSD,PSD,0.999969,99.9023,1.0,1.9986888255337552
SQOR,SQOR,0.99929273,100.0,1.0,1.9986863145192966
MOB3C,MOB3C,0.9992914,100.0,1.0,1.9986838566835612
CCNB1,CCNB1,0.9992914,100.0,1.0,1.9986838566835612
APPBP2,APPBP2,0.9992905,100.0,1.0,1.9986821934864467
ATRX,ATRX,0.999706,99.93975,1.0,1.9986808873816875
DSG3,DSG3,0.99998045,99.8999,1.0,1.9986793468056891
CREB3L1,CREB3L1,0.999952,99.90365,1.0,1.9986746436271492
PPIP5K2,PPIP5K2,0.99927723,100.0,1.0,1.9986576705689951
TGDS,TGDS,0.9992767,100.0,1.0,1.9986566911306944
IL6,IL6,0.99927634,100.0,1.0,1.9986560258518486
CAGE1,CAGE1,0.9992749,100.0,1.0,1.998653364736466
TGFBR2,TGFBR2,0.99927336,100.0,1.0,1.9986505188214037
MYOF,MYOF,0.9996052,99.9519,1.0,1.9986497156548646
RUNDC1,RUNDC1,0.9998356,99.91845,1.0,1.9986484729303822
CLCN6,CLCN6,0.9992693,100.0,1.0,1.9986430159544215
TUBGCP4,TUBGCP4,0.99926907,100.0,1.0,1.9986425909151588
INTS6L,INTS6L,0.9996535,99.9443,1.0,1.998641952644045
ANKRD46,ANKRD46,0.9992685,100.0,1.0,1.9986415375569866
LARP7,LARP7,0.9992681,100.0,1.0,1.998640798358269
MED15,MED15,0.9992637,100.0,1.0,1.9986326671723769
NYNRIN,NYNRIN,0.99999,99.8946,1.0,1.998629335614996
NPR2,NPR2,0.99992055,99.9045,1.0,1.99862737518951
PRRX1,PRRX1,0.9992577,100.0,1.0,1.998621579191615
ZNF274,ZNF274,0.99925745,100.0,1.0,1.9986211171924166
EDRF1,EDRF1,0.99981546,99.9192,1.0,1.9986208287410059
TRIM8,TRIM8,0.9998827,99.90925,1.0,1.998618066795841
SLC26A2,SLC26A2,0.99925345,100.0,1.0,1.998613725205242
PLAGL1,PLAGL1,0.9992521,100.0,1.0,1.9986112304095704
PCDH20,PCDH20,0.9999774,99.895,1.0,1.998611157237288
ANAPC10,ANAPC10,0.99925196,100.0,1.0,1.9986109716900196
TRAPPC13,TRAPPC13,0.99925065,100.0,1.0,1.99860855081422
MYO5A,MYO5A,0.9996187,99.9467,1.0,1.9986082806469798
ACTN3,ACTN3,0.9999824,99.8938,1.0,1.9986050780755797
ZNF599,ZNF599,0.9998313,99.91495,1.0,1.998595845702612
TRPM1,TRPM1,0.99966115,99.9391,1.0,1.9985897068549172
COG1,COG1,0.99994475,99.898,1.0,1.9985891180061675
AFTPH,AFTPH,0.999236,100.0,1.0,1.998581477661193
RNF24,RNF24,0.99923396,100.0,1.0,1.9985777077477338
SLC7A11,SLC7A11,0.9992251,100.0,1.0,1.998561334496142
SLC14A2,SLC14A2,0.9999752,99.8913,1.0,1.9985598576118386
GAB1,GAB1,0.99922144,100.0,1.0,1.9985545708278774
LGR5,LGR5,0.9992206,100.0,1.0,1.9985530185105707
SELL,SELL,0.9992204,100.0,1.0,1.998552648911212
SEC16B,SEC16B,0.9998708,99.9057,1.0,1.9985507564947027
KCNB2,KCNB2,0.9999785,99.8901,1.0,1.998550636855581
NAV2,NAV2,0.99949867,99.9592,1.0,1.998546040025971
PDK3,PDK3,0.99921435,100.0,1.0,1.9985414685306102
MTMR12,MTMR12,0.99921274,100.0,1.0,1.9985384932557726
CACNB2,CACNB2,0.9992125,100.0,1.0,1.998538049736542
CTNNA3,CTNNA3,0.9999803,99.8883,1.0,1.9985309845312944
MARK2,MARK2,0.9992075,100.0,1.0,1.9985288097525737
MYO1F,MYO1F,0.99982524,99.9093,1.0,1.9985125191978144
RYR2,RYR2,0.99961424,99.9396,1.0,1.9985094003026926
TAF1,TAF1,0.9991963,100.0,1.0,1.998508112188485
SHMT2,SHMT2,0.9991946,100.0,1.0,1.9985049705939357
SLC25A24,SLC25A24,0.99991775,99.8952,1.0,1.9985034774194932
EEA1,EEA1,0.9996657,99.9312,1.0,1.9984972641979564
TPCN1,TPCN1,0.99918693,100.0,1.0,1.9984907964585283
GAPDHS,GAPDHS,0.99918544,100.0,1.0,1.9984880429433058
RIPK2,RIPK2,0.99982494,99.9074,1.0,1.998487709484788
DNAH8,DNAH8,0.99991786,99.8938,1.0,1.9984858083625174
MTX3,MTX3,0.99918276,100.0,1.0,1.9984830903118986
THUMPD3,THUMPD3,0.9991807,100.0,1.0,1.998479283438504
ZHX1,ZHX1,0.9999701,99.8855,1.0,1.9984763902907532
BAZ1A,BAZ1A,0.9991774,100.0,1.0,1.9984731850490847
NDST3,NDST3,0.99996287,99.8855,1.0,1.998463029273935
NOL10,NOL10,0.99917114,100.0,1.0,1.9984616165891564
SEC23IP,SEC23IP,0.9998613,99.9,1.0,1.9984604345831984
AMOTL1,AMOTL1,0.9998708,99.8986,1.0,1.9984601182161152
MPHOSPH8,MPHOSPH8,0.9999736,99.8836,1.0,1.998458602965543
ARF5,ARF5,0.99916846,100.0,1.0,1.9984566639577497
BDNF,BDNF,0.9991672,100.0,1.0,1.9984543354817896
ZNF827,ZNF827,0.9996776,99.9259,1.0,1.9984515957997284
COPG1,COPG1,0.9991651,100.0,1.0,1.998450454688523
ZC3H12C,ZC3H12C,0.99994564,99.8869,1.0,1.9984490606258034
TMC2,TMC2,0.99992764,99.8895,1.0,1.9984489881658174
ADAMTS4,ADAMTS4,0.9999868,99.8805,1.0,1.9984434220635539
NDST4,NDST4,0.9991608,100.0,1.0,1.9984425083023103
CDC20,CDC20,0.9991597,100.0,1.0,1.9984404755058371
LRRC8D,LRRC8D,0.9999629,99.8835,1.0,1.9984375528043778
SLITRK4,SLITRK4,0.9999817,99.8805,1.0,1.9984339972799063
FYB1,FYB1,0.9999788,99.8808,1.0,1.9984324678756238
RGL2,RGL2,0.99915373,100.0,1.0,1.9984294429649792
SLC16A2,SLC16A2,0.9997961,99.90690000000001,1.0,1.9984280302798938
ALOXE3,ALOXE3,0.99997145,99.8814,1.0,1.998426544672029
MYH3,MYH1,0.99915063,100.0,1.0,1.9984237141749188
AP1B1,AP1B1,0.9998748,99.8946,1.0,1.998416446384367
DUSP7,DUSP7,0.99997085,99.88065,1.0,1.9984158614079048
USP54,USP54,0.9999661,99.8813,1.0,1.9984153812937098
PIGS,PIGS,0.99914473,100.0,1.0,1.9984128109938362
FAM91A1,FAM91A1,0.99996793,99.8807,1.0,1.998411103555004
OTUD7B,OTUD7B,0.9999627,99.8814,1.0,1.9984103747000845
DAW1,DAW1,0.9991382,100.0,1.0,1.9984007435747735
NOP56,NOP56,0.9997189,99.91579999999999,1.0,1.9983989819245265
TTI1,TTI1,0.9997708,99.9082,1.0,1.998397871702164
UBR5,UBR5,0.9999984,99.87525,1.0,1.9983978375640243
PRRC2B,PRRC2B,0.9996007,99.93270000000001,1.0,1.9983962933384651
BLZF1,BLZF1,0.99913466,100.0,1.0,1.998394201666124
FOXB2,FOXB2,0.9999338,99.884,1.0,1.998390159075048
ZMYND11,ZMYND11,0.99913085,100.0,1.0,1.9983871607983403
CBLN4,CBLN4,0.9991203,100.0,1.0,1.9983676644321673
ARK2N,ARK2N,0.9991156,100.0,1.0,1.9983589788472371
SLC51A,SLC51A,0.99911034,100.0,1.0,1.9983492583841025
ERBB4,ERBB4,0.99963737,99.9235,1.0,1.9983466125973661
REL,REL,0.9991051,100.0,1.0,1.9983395748809039
RSBN1,RSBN1,0.9999661,99.8753,1.0,1.998338785565326
PDE4A,PDE4A,0.99988353,99.8871,1.0,1.998336834735896
GPR162,GPR162,0.9991017,100.0,1.0,1.9983332916918055
GPRC5A,GPRC5A,0.9991011,100.0,1.0,1.998332182893729
LOX,LOX,0.9999278,99.8801,1.0,1.9983292838708364
HSDL2,HSDL2,0.9990995,100.0,1.0,1.9983292260988594
KBTBD8,KBTBD8,0.9990993,100.0,1.0,1.9983288564995005
EHBP1,EHBP1,0.9990977,100.0,1.0,1.9983258997046307
TGM1,TGM1,0.9999417,99.8778,1.0,1.9983256093303876
RALGAPA2,RALGAPA2,0.9997984,99.8985,1.0,1.9983250466527815
TXNDC16,TXNDC16,0.99993116,99.8788,1.0,1.9983188973989132
NEMP2,NEMP2,0.99991786,99.8801,1.0,1.9983109147827074
TFAP2E,TFAP2E,0.99986905,99.8869,1.0,1.9983075225513778
CCDC70,CCDC70,0.9990874,100.0,1.0,1.9983068653376561
LRRC8E,LRRC8E,0.9999521,99.8744,1.0,1.9983014242509571
HDAC2,HDAC2,0.9990817,100.0,1.0,1.9982963317559324
CDH11,CDH11,0.9990788,100.0,1.0,1.998290972565231
DNAH3,DNAH3,0.99991995,99.8781,1.0,1.998289245186545
MAML2,MAML2,0.9999756,99.86975000000001,1.0,1.9982854904861107
RIT1,RIT1,0.9990752,100.0,1.0,1.9982843197767737
DCX,DCX,0.9990716,100.0,1.0,1.9982776669883164
ANKEF1,ANKEF1,0.9999607,99.8711,1.0,1.9982751893727717
TEX13A,TEX13A,0.9999107,99.87805,1.0,1.9982715129184672
SEMA3C,SEMA3C,0.9999868,99.8668,1.0,1.998268528483744
PCDHB1,PCDHB1,0.9999103,99.8778,1.0,1.998267582231067
EIF5,EIF5,0.99986726,99.884,1.0,1.9982671933683984
MAML3,MAML3,0.99997705,99.86765,1.0,1.9982613615765272
LSM14A,LSM14A,0.9990612,100.0,1.0,1.9982584478216625
ACSL1,ACSL1,0.99905986,100.0,1.0,1.9982559715059591
PGAP6,PGAP6,0.999955,99.8703,1.0,1.9982544430272633
PKP1,PKP1,0.99997884,99.8661,1.0,1.9982448822609555
KLHL29,KLHL29,0.99984324,99.8857,1.0,1.9982445066084566
SHISA6,SHISA6,0.9996778,99.9096,1.0,1.9982438803369775
NAA15,NAA15,0.99982756,99.8878,1.0,1.9982423385236665
TRAF5,TRAF5,0.99905103,100.0,1.0,1.998239653694271
PRP4K,PRP4K,0.9997348,99.9007,1.0,1.998235599157113
MSH2,MSH2,0.9990445,100.0,1.0,1.9982275862752084
BRINP2,BRINP2,0.99992526,99.8723,1.0,1.9982250155120815
SEC23A,SEC23A,0.9990412,100.0,1.0,1.9982214878857893
NPHP1,NPHP1,0.9990411,100.0,1.0,1.99822130308611
IHH,IHH,0.9998798,99.87835,1.0,1.9982182396039623
HERC1,HERC1,0.99974746,99.8971,1.0,1.9982130373594902
ASAP2,ASAP2,0.9990354,100.0,1.0,1.9982107695043863
SUPT5H,SUPT5H,0.999031,100.0,1.0,1.998202638318494
MED13,MED13,0.9999843,99.862,1.0,1.998202631909053
IVD,IVD,0.9990294,100.0,1.0,1.9981996815236243
PDE7B,PDE7B,0.9990287,100.0,1.0,1.9981983879258687
PHACTR3,PHACTR3,0.9990274,100.0,1.0,1.998195985530037
AVIL,AVIL,0.99986637,99.8779,1.0,1.9981876763273947
TEX11,TEX11,0.9997567,99.8936,1.0,1.9981854320083063
FAM151B,FAM151B,0.9990196,100.0,1.0,1.9981815711550466
NR2C2,NR2C2,0.9990193,100.0,1.0,1.9981810167560086
ERC2,ERC2,0.9996832,99.9038,1.0,1.9981798169822254
BCLAF1,BCLAF1,0.9997687,99.8914,1.0,1.9981795228694226
RALGPS2,RALGPS2,0.99901766,100.0,1.0,1.998177986041267
P3H1,P3H1,0.9990169,100.0,1.0,1.9981765815637038
GEMIN4,GEMIN4,0.9996685,99.9055,1.0,1.9981743535524008
WDPCP,WDPCP,0.99999076,99.8588,1.0,1.9981737189132018
NR3C1,NR3C1,0.9994561,99.93575,1.0,1.9981680091640313
CNKSR2,CNKSR2,0.9990119,100.0,1.0,1.9981673415797354
EXOC8,EXOC8,0.9999608,99.8621,1.0,1.998160480579875
GPR149,GPR149,0.9999511,99.8632,1.0,1.9981565975611804
NALCN,NALCN,0.99999976,99.85615,1.0,1.9981565211043084
SYT13,SYT13,0.9998162,99.88265,1.0,1.998155600613228
COL5A1,COL5A1,0.99994314,99.86415,1.0,1.998154015163697
SARM1,SARM1,0.99995786,99.8619,1.0,1.9981524942783557
STRN3,STRN3,0.99986815,99.87455,1.0,1.9981481998133397
TAOK2,TAOK2,0.999001,100.0,1.0,1.9981471984146846
TRIM63,TRIM63,0.99900025,100.0,1.0,1.9981458124170897
DDX42,DDX42,0.99973625,99.89330000000001,1.0,1.998143810687457
MDFIC2,MDFIC2,0.998999,100.0,1.0,1.9981435024210974
ELOVL4,ELOVL4,0.9989989,100.0,1.0,1.998143317621418
MYO5B,MYO5B,0.99974203,99.8918,1.0,1.9981353431768283
PHF20L1,PHF20L1,0.99899197,100.0,1.0,1.9981305110036378
FGB,FGB,0.998991,100.0,1.0,1.9981287184467482
EXOC7,EXOC7,0.99898815,100.0,1.0,1.9981234516558861
SLF1,SLF1,0.9996392,99.9056,1.0,1.99812148384182
KIAA0408,KIAA0408,0.99998194,99.8559,1.0,1.998120398312763
SOAT1,SOAT1,0.9989828,100.0,1.0,1.9981135648730401
CENPW,CENPW,0.99898154,100.0,1.0,1.99811123639708
IL1RAPL2,IL1RAPL2,0.9999886,99.8542,1.0,1.9981110038483667
MOV10,MOV10,0.99897444,100.0,1.0,1.9980981156198454
DGCR8,DGCR8,0.9989727,100.0,1.0,1.9980949001054245
RRAGD,RRAGD,0.9998361,99.875,1.0,1.998094716195732
PINK1,PINK1,0.9989712,100.0,1.0,1.9980921281102337
CKAP5,CKAP5,0.9993105,99.9508,1.0,1.9980910684495718
UGGT1,UGGT1,0.99985576,99.8715,1.0,1.998086366971138
GRIN3A,GRIN3A,0.99989516,99.8654,1.0,1.998081305720951
EPN2,EPN2,0.99896336,100.0,1.0,1.9980776398153717
PRDM10,PRDM10,0.99896294,100.0,1.0,1.9980768636567183
ADGRG2,ADGRG2,0.99964195,99.9017,1.0,1.998076778609553
DBF4,DBF4,0.99896246,100.0,1.0,1.9980759766182574
SCUBE3,SCUBE3,0.9996468,99.9009,1.0,1.9980755286302174
SLC28A3,SLC28A3,0.9999604,99.8555,1.0,1.9980754860799355
C8orf88,C8H8orf88,0.99896014,100.0,1.0,1.998071689265696
OTULINL,OTULINL,0.99993,99.85955,1.0,1.9980710090940677
ZFYVE21,ZFYVE21,0.99895936,100.0,1.0,1.9980702478281969
RTL9,RTL9,0.9999545,99.8558,1.0,1.9980684126852721
TCF4,TCF4,0.99940413,99.9353,1.0,1.9980662240910365
CSNK1G1,CSNK1G1,0.9989568,100.0,1.0,1.9980655169564052
SETMAR,SETMAR,0.99996483,99.8538,1.0,1.9980619705826892
LMBRD2,LMBRD2,0.9999488,99.8561,1.0,1.9980617088899675
SACS,SACS,0.99970704,99.891,1.0,1.998060469005234
NFKBIE,NFKBIE,0.99990636,99.8615,1.0,1.9980522160615903
SBF2,SBF2,0.9996946,99.8918,1.0,1.9980476926889055
ESRRG,ESRRG,0.99894685,100.0,1.0,1.9980471293883086
SYT4,SYT4,0.9989464,100.0,1.0,1.9980462977897513
VDAC2,VDAC2,0.9989436,100.0,1.0,1.9980411233987292
OSBPL6,OSBPL6,0.9989424,100.0,1.0,1.9980389058025767
LCA5L,LCA5L,0.9999726,99.8507,1.0,1.9980367550581108
UBAP1,UBAP1,0.99894047,100.0,1.0,1.9980353391687649
PADI3,PADI3,0.9999795,99.8494,1.0,1.9980329104948371
DCC,DCC,0.99941635,99.9309,1.0,1.99803263641104
WDR26,WDR26,0.9999814,99.84870000000001,1.0,1.9980274855204339
IFT81,IFT81,0.9999574,99.8521,1.0,1.99802653784347
PHAF1,PHAF1,0.9989352,100.0,1.0,1.9980256002256624
SLC52A2,SLC52A2,0.9989351,100.0,1.0,1.998025415425983
FGD1,FGD1,0.9992937,99.94794999999999,1.0,1.9980236391324562
CYLC2,CYLC2,0.99893373,100.0,1.0,1.9980228836703757
ZNF583,ZNF583,0.9989319,100.0,1.0,1.9980195018362434
CLDN16,CLDN16,0.9989301,100.0,1.0,1.998016175442015
FNBP4,FNBP4,0.9999494,99.85205,1.0,1.9980111155713844
KPNA3,KPNA3,0.99892616,100.0,1.0,1.9980088943346477
ASXL3,ASXL3,1.0000004,99.8443,1.0,1.9980064272586984
CCDC18,CCDC18,0.9998741,99.86255,1.0,1.9980060039374945
UNC5B,UNC5B,0.99892443,100.0,1.0,1.9980056973001947
KNG1,KNG1,0.9999955,99.8447,1.0,1.9980024784563017
LRRC8B,LRRC8B,0.99892235,100.0,1.0,1.9980018534668638
CACNB4,CACNB4,0.99892175,100.0,1.0,1.9980007446687877
SCNN1G,SCNN1G,0.99991864,99.8551,1.0,1.9979932073519402
PTAR1,PTAR1,0.9989173,100.0,1.0,1.997992521083056
FRMD7,FRMD7,0.9998829,99.8599,1.0,1.9979884365292424
MTOR,MTOR,0.9999992,99.84305,1.0,1.9979882522191326
JAZF1,JAZF1,0.99891394,100.0,1.0,1.9979863118138295
ZBTB16,ZBTB16,0.9999377,99.8514,1.0,1.997981196138324
SRCAP,SRCAP,0.9997667,99.8761,1.0,1.9979805077684563
SRRT,SRRT,0.99890995,100.0,1.0,1.9979789383066229
C2orf49,C13H2orf49,0.99890894,100.0,1.0,1.997977071829861
ATR,ATR,0.99969,99.8865,1.0,1.997971532343582
JAKMIP2,JAKMIP2,0.99974513,99.8781,1.0,1.9979661783870788
NDC80,NDC80,0.99997866,99.8442,1.0,1.9979649752129314
GYS2,GYS2,0.9998828,99.8577,1.0,1.9979601666291553
ACO2,ACO2,0.998899,100.0,1.0,1.997958702741732
DUSP11,DUSP11,0.9998124,99.86775,1.0,1.9979583654999256
TOP2B,TOP2B,0.9988959,100.0,1.0,1.997952973951672
CNGA2,CNGA2,0.9999358,99.8494,1.0,1.9979521530349547
POLR1F,POLR1F,0.99991596,99.85204999999999,1.0,1.9979493185586048
SYCP1,SYCP1,0.9995978,99.8975,1.0,1.9979415725412444
SESN2,SESN2,0.99888766,100.0,1.0,1.997937746458092
MED23,MED23,0.99888575,100.0,1.0,1.9979342167842162
GNE,GNE,0.99888545,100.0,1.0,1.997933662385178
MARCHF5,MARCHF5,0.9988851,100.0,1.0,1.9979330155863004
PHKG1,PHKG1,0.99888474,100.0,1.0,1.9979323503074549
ITFG1,ITFG1,0.9988835,100.0,1.0,1.9979300587914306
ASNSD1,ASNSD1,0.99995494,99.8445,1.0,1.9979249705154047
ZDHHC13,ZDHHC13,0.99999124,99.8392,1.0,1.997924393238942
EXOSC8,EXOSC8,0.9988803,100.0,1.0,1.997924145201691
RNF19B,RNF19B,0.99982274,99.8634,1.0,1.9979219418836935
STXBP5,STXBP5,0.9988789,100.0,1.0,1.9979215580061798
ROCK1,ROCK1,0.99989873,99.8523,1.0,1.9979206690625326
SPAG17,SPAG17,0.99996424,99.8423,1.0,1.9979140717851784
CREB1,CREB1,0.9988667,100.0,1.0,1.997899012445297
GRHL2,GRHL2,0.9999719,99.84,1.0,1.9978988657447374
MYOCD,MYOCD,0.9995666,99.8986,1.0,1.9978979575914864
VCL,VCL,0.9988617,100.0,1.0,1.997889772461329
LCT,LCT,0.9999331,99.8444,1.0,1.9978833336699586
GLCE,GLCE,0.9999746,99.8382,1.0,1.997880876617565
GPSM2,GPSM2,0.99986386,99.8542,1.0,1.9978804847283267
ZNF471,ZNF471,0.99992335,99.8454,1.0,1.997878081655951
KRT3,KRT3,0.9999749,99.8379,1.0,1.997877601230184
ITPR3,ITPR3,0.99975985,99.86895,1.0,1.9978765724140959
LYST,LYST,0.99992895,99.8444,1.0,1.997875664483265
PRKACB,PRKACB,0.99884874,100.0,1.0,1.9978658224228831
FAM240C,FAM240C,0.9988486,100.0,1.0,1.997865563703332
ACTR8,ACTR8,0.99884653,100.0,1.0,1.9978617383499693
KBTBD3,KBTBD3,0.999974,99.8366,1.0,1.99785934229192
NOL7,NOL7,0.99884367,100.0,1.0,1.9978564530791394
PTGS2,PTGS2,0.9999862,99.8344,1.0,1.997853802752395
ALX3,ALX3,0.99984896,99.85425000000001,1.0,1.9978535878738377
XRCC4,XRCC4,0.9988415,100.0,1.0,1.9978524429260973
SPP1,SPP1,0.9988404,100.0,1.0,1.9978504101296242
DCAF8L2,DCAF8L1,0.99994236,99.8403,1.0,1.9978481057058721
ZNFX1,ZNFX1,0.9991968,99.9479,1.0,1.997843929945415
METRNL,METRNL,0.9999446,99.83924999999999,1.0,1.9978388409662227
GREB1L,GREB1L,0.9998872,99.8475,1.0,1.9978380850767947
IMPG2,IMPG2,0.99994576,99.839,1.0,1.9978377931538207
ZBTB22,ZBTB22,0.9999239,99.842,1.0,1.9978356938081032
ZNF568,ZNF568,0.9998933,99.8452,1.0,1.9978199961613559
CHUK,CHUK,0.99882364,100.0,1.0,1.9978194377033627
CALCOCO2,CALCOCO2,0.9988207,100.0,1.0,1.9978140045927892
EML6,EML6,0.99917144,99.9489,1.0,1.9978098307014585
NEIL3,NEIL3,0.9999651,99.8339,1.0,1.9978084270426837
SPTLC3,SPTLC3,0.9988119,100.0,1.0,1.9977977422210051
LPIN1,LPIN1,0.9995186,99.8974,1.0,1.9977939345997144
GPR37,GPR37,0.99993014,99.8369,1.0,1.9977821189389695
PCK1,PCK1,0.99991304,99.8392,1.0,1.9977798798896786
ZBED4,ZBED4,0.9999821,99.8292,1.0,1.9977798430009415
ESPL1,ESPL1,0.99977857,99.8585,1.0,1.9977777626871378
CHPF2,CHPF2,0.99879986,100.0,1.0,1.9977754923396096
TOGARAM1,TOGARAM1,0.99996424,99.831,1.0,1.9977698164967221
EVI5,EVI5,0.9987967,100.0,1.0,1.9977696526697417
DDX1,DDX1,0.9987943,100.0,1.0,1.997765217477437
NCKAP1L,NCKAP1L,0.99940246,99.9118,1.0,1.997763138000221
SLC22A13,SLC22A13,0.9987908,100.0,1.0,1.997758749488659
ATF2,ATF2,0.9987908,100.0,1.0,1.997758749488659
AKTIP,AKTIP,0.99879056,100.0,1.0,1.9977583059694286
LCP1,LCP1,0.99987346,99.8428,1.0,1.997752693613616
ARHGAP25,ARHGAP25,0.9987865,100.0,1.0,1.9977508031024465
EFCC1,EFCC1,0.9999381,99.8331,1.0,1.9977483183654705
ZNF12,ZNF12,0.99977326,99.8565,1.0,1.997742417914702
ANKRD13D,ANKRD13D,0.9999237,99.8347,1.0,1.9977421327392109
PTK7,PTK7,0.99942285,99.9072,1.0,1.9977420952630824
EXOC6,EXOC6,0.99961597,99.8783,1.0,1.9977300443121568
HEPHL1,HEPHL1,0.9999674,99.8274,1.0,1.9977296987295596
TBCCD1,TBCCD1,0.99877375,100.0,1.0,1.9977272411433273
FRRS1,FRRS1,0.9999386,99.8311,1.0,1.997723710454406
VSX2,VSX2,0.99972826,99.8615,1.0,1.9977230878326413
OPHN1,OPHN1,0.99876946,100.0,1.0,1.9977193132370825
PLAU,PLAU,0.9987684,100.0,1.0,1.9977173543604811
CCDC192,CCDC192,0.9999383,99.8305,1.0,1.9977154964825294
NFIA,NFIA,0.9987595,100.0,1.0,1.9977009071890177
ACSM4,ACSM4,0.9999487,99.8276,1.0,1.9976976943804647
HIPK3,HIPK3,0.99989396,99.8354,1.0,1.9976961094828791
DLL4,DLL4,0.9997253,99.8597,1.0,1.9976946390436168
E2F8,E2F8,0.99955195,99.8847,1.0,1.9976934376677031
WDTC1,WDTC1,0.99977434,99.8523,1.0,1.9976907967413706
MVP,MVP,0.99952745,99.888,1.0,1.99769028939687
LINGO4,LINGO4,0.99991804,99.8314,1.0,1.9976895454267476
SPATA16,SPATA16,0.9999658,99.8242,1.0,1.997685890879552
SLC37A4,SLC37A4,0.9987511,100.0,1.0,1.9976853840159512
SAMHD1,SAMHD1,0.99985313,99.8403,1.0,1.9976832089519747
ZNF654,ZNF654,0.99997264,99.8229,1.0,1.9976819354364705
ATG4A,ATG4A,0.99874645,100.0,1.0,1.9976767908308606
CRHR1,CRHR1,0.9987447,100.0,1.0,1.9976735568364719
TRPA1,TRPA1,0.9999508,99.8252,1.0,1.9976709368823777
SLC9A5,SLC9A5,0.9998998,99.83255,1.0,1.9976705188131718
SLC38A9,SLC38A9,0.99874294,100.0,1.0,1.997670304362115
ILF3,ILF3,0.9998914,99.83305,1.0,1.9976613786174704
GBA2,GBA2,0.998737,100.0,1.0,1.9976593272611605
SPMIP4,SPMIP4,0.9999068,99.8305,1.0,1.9976572845835294
PIKFYVE,PIKFYVE,0.99971634,99.8578,1.0,1.9976538256783574
UBL3,UBL3,0.9987312,100.0,1.0,1.9976486088797576
ANO6,ANO6,0.9994717,99.8928,1.0,1.9976485401583308
CHAF1B,CHAF1B,0.9987304,100.0,1.0,1.9976471304823225
CFAP70,CFAP70,0.9999613,99.8217,1.0,1.9976456600071542
CROT,CROT,0.9998581,99.8366,1.0,1.9976451594635356
CRIM1,CRIM1,0.999395,99.9035,1.0,1.997643394519876
CA11,CA11,0.9987267,100.0,1.0,1.9976402928941859
TMEM150C,TMEM150C,0.998725,100.0,1.0,1.997637151299637
TACO1,TACO1,0.9998878,99.83165,1.0,1.9976368534923905
RCE1,RCE1,0.99872166,100.0,1.0,1.997630978990346
