mice gene name,pig gene name,correlation,identical_scores,orthology confidence,combo_score
Capsl,CAPSL,0.9781104,94.45840000000001,1.0,1.9042802065606983
Med13l,MED13L,0.99236983,91.85655,1.0,1.904256045712898
Edem1,EDEM1,0.9891539,92.4383,1.0,1.9042108314378854
Rims2,RIMS2,0.99431986,91.49265,1.0,1.9041715321477792
Pdxp,PDXP,0.9942686,91.50085,1.0,1.9041600394259786
Ift57,IFT57,0.98155826,93.81575000000001,1.0,1.904138447551969
Fat4,FAT4,0.9981778,90.7835,1.0,1.9041126775255965
Mef2a,MEF2A,0.9787453,94.31555,1.0,1.9040079807150418
Cbx4,CBX4,0.9955064,91.25805,1.0,1.9039877926800373
Efr3b,EFR3B,0.95896196,97.9192,1.0,1.9039800324406415
Adora1,ADORA1,0.9896058,92.3313,1.0,1.903963606461023
Lta4h,LTA4H,0.9930546,91.70245,1.0,1.9039621414382415
Anapc7,ANAPC7,0.95530474,98.5841,1.0,1.9039619743702165
Mxd4,MXD4,0.98687744,92.823,1.0,1.9039066666297475
Phf2,PHF2,0.99205667,91.87705,1.0,1.9038886461133877
Cltb,CLTB,0.9761951,94.7598,1.0,1.9038006983242082
Scyl2,SCYL2,0.98739034,92.70429999999999,1.0,1.903653618415469
Klc3,KLC3,0.9967172,91.00125,1.0,1.9036255398251425
Ralb,RALB,0.96863556,96.1165,1.0,1.9035860348544626
Atp6v1h,ATP6V1H,0.9667258,96.4483,1.0,1.903421930675918
Csnk1g1,CSNK1G1,0.9627049,97.1678,1.0,1.9032864108215035
Mapk9,MAPK9,0.9555733,98.46535,1.0,1.9032611504772312
Lmo1,LMO1,0.9928521,91.6667,1.0,1.9032324724087708
Ino80d,INO80D,0.9811258,93.80295000000001,1.0,1.903218281444481
Pcdh18,PCDH18,0.99111193,91.9753,1.0,1.9031458453568413
Phyhipl,PHYHIPL,0.96822065,96.13865,1.0,1.9030489465800537
Itsn2,ITSN2,0.9908416,92.01265,1.0,1.9030260476742418
Sbno1,SBNO1,0.96730924,96.29955,1.0,1.9029962602578543
Rbms1,RBMS1,0.9947528,91.29409999999999,1.0,1.9029702969989502
Akirin2,AKIRIN2,0.9968864,90.89760000000001,1.0,1.9028944609832688
C1qtnf3,C1QTNF3,0.98132867,93.7304,1.0,1.9028611287677966
Fez2,FEZ2,0.9929319,91.61135,1.0,1.9028227499707184
Frmpd3,FRMPD3,0.9962222,91.0031,1.0,1.9027380004759649
Csnk2b,CSNK2B,0.9702118,95.7447,1.0,1.902737956389609
Cenpb,CENPB,0.994585,91.2894,1.0,1.9026159375114817
Bdnf,BDNF,0.9983591,90.59885,1.0,1.9025903832839957
Marchf4,MARCHF4,0.99491125,91.22005,1.0,1.9025167695209082
Cdyl2,CDYL2,0.99729407,90.78375,1.0,1.9024974867572046
Cox15,COX15,0.99718404,90.799,1.0,1.902449206201494
Sf3a1,SF3A1,0.99021333,92.06195,1.0,1.902371023725647
Itga11,ITGA11,0.9981199,90.61845,1.0,1.902349332870972
Ralyl,RALYL,0.97477126,94.8694,1.0,1.902294858418788
Mau2,MAU2,0.9936378,91.4255,1.0,1.9022487059989754
Sh3kbp1,SH3KBP1,0.99055016,91.98495,1.0,1.9022144050280436
Mstn,MSTN,0.9677436,96.13865,1.0,1.9021756885312477
Derl2,DERL2,0.95344144,98.7448,1.0,1.902164809130491
Sfxn3,SFXN3,0.97539365,94.74045000000001,1.0,1.9021393099801203
Ndrg2,NDRG2,0.9686607,95.9569,1.0,1.902029424461468
Noc3l,NOC3L,0.9976941,90.6623,1.0,1.902010211502829
Pdk1,PDK1,0.98944896,92.16385,1.0,1.9019950486973234
Ppp4r3b,PPP4R3B,0.9672005,96.2195,1.0,1.9019933821375323
Apip,APIP,0.98285884,93.361,1.0,1.9019528171282807
Col11a2,COL11A2,0.98130846,93.63665,1.0,1.9018827390310702
Prdm10,PRDM10,0.9926103,91.5703,1.0,1.901821843718516
Slc24a4,SLC24A4,0.99542266,91.05615,1.0,1.9018071161042083
Csrp3,CSRP3,0.9796472,93.93039999999999,1.0,1.9017914428159064
Cdh24,CDH24,0.97439307,94.8784,1.0,1.901692941213633
Bcl9,BCL9,0.9931435,91.45675,1.0,1.9016576693628189
Ccdc177,CCDC177,0.99548286,91.02860000000001,1.0,1.90164066999491
Cplx2,CPLX2,0.95032704,99.2537,1.0,1.9015739230173685
Edem2,EDEM2,0.99397093,91.2975,1.0,1.9015731956665025
Foxc2,FOXC2,0.9952538,91.0598,1.0,1.9015346631228942
Rpl23,RPL23,0.9462072,100.0,1.0,1.90152640308204
Hoxc4,HOXC4,0.9503613,99.2424,1.0,1.901523167816491
Elf5,ELF5,0.98682517,92.58500000000001,1.0,1.9014210974095334
Gtf3c4,GTF3C4,0.99239194,91.56495000000001,1.0,1.9013684052384603
Pbrm1,PBRM1,0.9881944,92.32825,1.0,1.9013493587325119
Fbxl16,FBXL16,0.97363997,94.9795,1.0,1.9013295631124623
Dusp26,DUSP26,0.9928686,91.4692,1.0,1.9012794717252544
Nup43,NUP43,0.98936427,92.1053,1.0,1.9012520881649506
Scn3a,SCN3A,0.96765095,96.0626,1.0,1.901242429932076
Prkar2b,PRKAR2B,0.98749214,92.4427,1.0,1.9012130997586725
Dhx36,DHX36,0.9931343,91.4086,1.0,1.9011573281650214
Pax7,PAX7,0.9971878,90.65299999999999,1.0,1.900990023882744
Psenen,PSENEN,0.95676047,98.0198,1.0,1.9009603009506644
Kcna4,KCNA4,0.99000525,91.95859999999999,1.0,1.900952332052075
Hnrnpdl,HNRNPDL,0.96546793,96.4286,1.0,1.9009215337377414
Derl1,DERL1,0.95677084,98.008,1.0,1.9008607934311494
Pkig,PKIG,0.9819159,93.4211,1.0,1.9008302265101396
Rnf20,RNF20,0.9604421,97.33070000000001,1.0,1.9007800371304828
Alox5,ALOX5,0.9881785,92.2736,1.0,1.9007714829081839
Myef2,MYEF2,0.98850363,92.19669999999999,1.0,1.9005944510727395
Macroh2a1,MACROH2A1,0.9908043,91.7694,1.0,1.9005151635088042
Hoxd3,HOXD3,0.9741901,94.7978,1.0,1.9005120486699991
Irx3,IRX3,0.9929214,91.37985,1.0,1.9004789123370422
Kdm5b,KDM5B,0.99549985,90.90915,1.0,1.9004723086327155
D430019H16Rik,C14orf132,0.9918545,91.5663,1.0,1.9003981570947928
Rwdd2a,RWDD2A,0.9944273,91.0959,1.0,1.9003842233146173
Rtl6,RTL6,0.9933183,91.2926,1.0,1.9003293282378728
Myog,MYOG,0.99168485,91.5878,1.0,1.9003034995144084
Itga6,ITGA6,0.99557775,90.87695,1.0,1.900291569871575
Aarsd1,AARSD1,0.99076587,91.7476,1.0,1.9002259103249346
Bcas3,BCAS3,0.9761298,94.41145,1.0,1.9001831930303394
Sec13,SEC13,0.9935212,91.22985,1.0,1.9000706375895136
Kcnk3,KCNK3,0.99271125,91.3669,1.0,1.8999641868525163
Nprl2,NPRL2,0.9701294,95.48195,1.0,1.8999487049000363
Bdh2,BDH2,0.9856347,92.6531,1.0,1.8999257261107467
Coa7,COA7,0.98932993,91.9744,1.0,1.8998747896418258
Inhba,INHBA,0.99575305,90.8019,1.0,1.899858845413096
Hecw2,HECW2,0.9721886,95.0935,1.0,1.8998175112869746
Prr16,PRR16,0.99578345,90.7895,1.0,1.8997899786401145
Dse,DSE,0.9856428,92.6371,1.0,1.8997798887938142
Gng7,GNG7,0.97751135,94.1176,1.0,1.8997614653683508
Colgalt1,COLGALT1,0.9921217,91.45375,1.0,1.8997571012311985
Rasgrf2,RASGRF2,0.9811519,93.44985,1.0,1.8997203899790818
Add2,ADD2,0.9913535,91.5862,1.0,1.8996808843531139
Camk2a,CAMK2A,0.9451829,100.0,1.0,1.899651383232146
Dach1,DACH1,0.98533195,92.67490000000001,1.0,1.8995904364142238
Krt71,KRT71,0.9958671,90.75319999999999,1.0,1.8995785951487711
Slc38a7,SLC38A7,0.9848574,92.75685,1.0,1.8995446590817164
Ap1s3,AP1S3,0.97717917,94.1558,1.0,1.8995369842346985
Erh,ERH,0.9451128,100.0,1.0,1.899523062533642
Pard6a,PARD6A,0.98729426,92.30945,1.0,1.8995128374628711
Edc4,EDC4,0.97948235,93.7324,1.0,1.8995014533346306
Pi4k2a,PI4K2A,0.97830874,93.9457,1.0,1.899494976810006
Rnf19a,RNF19A,0.98495543,92.72955,1.0,1.8994499726022187
Rnf40,RNF40,0.99486667,90.91825,1.0,1.899404626752787
Cdk13,CDK13,0.9824089,93.18785,1.0,1.8993904919509923
Opn5,OPN5,0.99517226,90.86105,1.0,1.899389644587675
Atp6v1d,ATP6V1D,0.9792169,93.76599999999999,1.0,1.8993529328936802
Csnk1a1,CSNK1A1,0.9949178,90.89755,1.0,1.8992903622289212
Dmwd,DMWD,0.9952991,90.8271,1.0,1.8992809196469698
Cxcl14,CXCL14,0.9615953,96.9697,1.0,1.89926601661667
Kif5c,KIF5C,0.9555712,98.0659,1.0,1.8992462123718887
Mcmbp,MCMBP,0.9834,92.9907,1.0,1.8992250479293358
Polr3c,POLR3C,0.9814168,93.3459,1.0,1.8991614811403075
Cstf2t,CSTF2T,0.99363244,91.11555,1.0,1.8991265183548642
Pspc1,PSPC1,0.9659107,96.16895,1.0,1.8991247545554213
Scg5,SCG5,0.99023175,91.72625,1.0,1.8990337965619333
Dmtn,DMTN,0.97597057,94.321,1.0,1.8989834590199866
Kcnma1,KCNMA1,0.9948436,90.87344999999999,1.0,1.898912535161858
Dlx2,DLX2,0.9829783,93.03375,1.0,1.8988853985324492
Arhgap10,ARHGAP10,0.99428684,90.9669,1.0,1.8988317470520033
Kcna3,KCNA3,0.9894649,91.84254999999999,1.0,1.8987978800055796
Prep,PREP,0.9965088,90.5573,1.0,1.8987861131537307
Dhcr24,DHCR24,0.9892215,91.8853,1.0,1.8987816030325697
Gnmt,GNMT,0.9913351,91.49765,1.0,1.8987580239084858
Sh3glb2,SH3GLB2,0.99205273,91.36574999999999,1.0,1.8987471933390783
Mal2,MAL2,0.9931216,91.16884999999999,1.0,1.8987266206262274
Med7,MED7,0.9610602,96.9957,1.0,1.8985475759431993
Npr3,NPR3,0.9891323,91.8768,1.0,1.8985329659549204
Pum2,PUM2,0.9556451,97.9789,1.0,1.8985078749547144
Rnd1,RND1,0.9610789,96.9828,1.0,1.8984522711071405
Lrrc38,LRRC38,0.9944985,90.88255000000001,1.0,1.8983721946061092
Rmnd5b,RMND5B,0.9879182,92.07965,1.0,1.8983474368409805
Natd1,NATD1,0.9861944,92.3934,1.0,1.8983424896341499
Chd4,CHD4,0.9544639,98.17490000000001,1.0,1.8983137859706822
Rnasek,RNASEK,0.95563376,97.9592,1.0,1.8982892982776804
Galnt4,GALNT4,0.99455875,90.86315,1.0,1.8982876785914917
Pak5,PAK5,0.9959556,90.5975,1.0,1.8981771296436665
Polr3f,POLR3F,0.9530444,98.4177,1.0,1.8981534240016713
Prkci,PRKCI,0.9633373,96.5242,1.0,1.89798130644468
Mpped1,MPPED1,0.9526371,98.4663,1.0,1.897895864907278
Psma2,PSMA2,0.98930496,91.77865,1.0,1.8978634492551036
Otx1,OTX1,0.96038365,97.0466,1.0,1.8978202400977962
Oprk1,OPRK1,0.9946766,90.7895,1.0,1.897763847896333
Grid2ip,GRID2IP,0.99550015,90.63895,1.0,1.897759633129348
Rab15,RAB15,0.95965385,97.1698,1.0,1.8977214316064743
Atp6v0a1,ATP6V0A1,0.9864149,92.2815,1.0,1.8976224746584844
Ap1s2,AP1S2,0.995484,90.625,1.0,1.8975899904324305
Mfsd14a,MFSD14A,0.9833994,92.82585,1.0,1.8975686013980204
Pax3,PAX3,0.9531061,98.3471,1.0,1.8975574353133484
Gpatch8,GPATCH8,0.99720997,90.30545000000001,1.0,1.8975406689622976
Ppm1e,PPM1E,0.9963596,90.46035,1.0,1.8975394694139371
Lsamp,LSAMP,0.97562695,94.2365,1.0,1.8975059393233074
Entpd7,ENTPD7,0.9920534,91.2399,1.0,1.897484691731099
Ptprf,PTPRF,0.9710794,95.06110000000001,1.0,1.8974617328166512
Car10,CA10,0.9439739,100.0,1.0,1.897438263053954
Rtn4rl1,RTN4RL1,0.9932765,91.0112,1.0,1.8974271218228158
Dnajc6,DNAJC6,0.98718196,92.1181,1.0,1.8973858189967308
Phlpp2,PHLPP2,0.9941733,90.842,1.0,1.8973697191889223
Fsd1,FSD1,0.9881702,91.9355,1.0,1.8973612440739958
Csnk2a2,CSNK2A2,0.948621,99.1429,1.0,1.8973383494798277
Ablim3,ABLIM3,0.96198106,96.70335,1.0,1.897297600143606
Ddx47,DDX47,0.9607292,96.9231,1.0,1.8972126519838444
Ccnh,CCNH,0.9766812,94.01474999999999,1.0,1.8972090718278873
Pcdh20,PCDH20,0.9980097,90.1261,1.0,1.8972036543740125
Phc3,PHC3,0.9921913,91.18535,1.0,1.8971893567718179
Nav3,NAV3,0.9966191,90.37809999999999,1.0,1.8971885771338508
Lrrtm4,LRRTM4,0.98144644,93.14144999999999,1.0,1.8971627450059247
Ppp1r21,PPP1R21,0.9961665,90.45485,1.0,1.8971307640869404
Cib1,CIB1,0.9667559,95.8115,1.0,1.897082575879129
Cdh22,CDH22,0.9812559,93.16735,1.0,1.8970740302763438
Dpysl2,DPYSL2,0.9969206,90.31,1.0,1.8970566552607537
Erfl,ERFL,0.9934698,90.9356,1.0,1.8970218241962757
Rab3c,RAB3C,0.9887029,91.80245,1.0,1.8970003443792316
Gpr139,GPR139,0.9963903,90.39645,1.0,1.8969540123861828
Inhbb,INHBB,0.9972867,90.2222,1.0,1.8968451677497717
Pygm,PYGM,0.9913382,91.30465,1.0,1.8968256809579649
Kif3c,KIF3C,0.974693,94.32665,1.0,1.8967015535787382
Dtx4,DTX4,0.9848176,92.4702,1.0,1.896593395646406
Acap1,ACAP1,0.9957318,90.47945,1.0,1.896582051247878
Plk3,PLK3,0.99475485,90.65639999999999,1.0,1.8965705582295276
Foxp4,FOXP4,0.9854976,92.34145000000001,1.0,1.8965453127977596
Cdk2ap2,CDK2AP2,0.9477893,99.2126,1.0,1.8965157866883127
Aldh1l2,ALDH1L2,0.990137,91.49055,1.0,1.8964935616434875
Cldn16,CLDN16,0.99247646,91.0638,1.0,1.8964908034882413
Polr3b,POLR3B,0.9478102,99.2057,1.0,1.896484758287736
Runx3,RUNX3,0.99051166,91.4196,1.0,1.8964669435196342
Cntn3,CNTN3,0.9978433,90.0778,1.0,1.8964140464056076
Polr2b,POLR2B,0.97088253,94.99170000000001,1.0,1.8964044718245616
Bace1,BACE1,0.98219293,92.91024999999999,1.0,1.8962076186303083
Fnta,FNTA,0.9881261,91.8255,1.0,1.896175947731182
Atp2a3,ATP2A3,0.9978418,90.0543,1.0,1.896175324360517
Gfm1,GFM1,0.9950006,90.57005000000001,1.0,1.8961533257324947
Hsf2,HSF2,0.98376507,92.61265,1.0,1.8960971173814267
Rspry1,RSPRY1,0.95800596,97.30675,1.0,1.8960800958863924
Creb3l2,CREB3L2,0.9932818,90.8742,1.0,1.8960611324107934
Rab5if,RAB5IF,0.9937427,90.77459999999999,1.0,1.895904689685214
Foxd3,FOXD3,0.9961458,90.33019999999999,1.0,1.8958411937370363
Dcaf5,DCAF5,0.99322504,90.8611,1.0,1.8958256868853085
G3bp1,G3BP1,0.9940334,90.7136,1.0,1.895824292952702
Ankrd63,ANKRD63,0.99266565,90.96155,1.0,1.8958103752555098
Foxf2,FOXF2,0.9940174,90.71459999999999,1.0,1.8958050458902536
Slc25a33,SLC25A33,0.9901442,91.4199,1.0,1.8957973065689537
Colgalt2,COLGALT2,0.9908557,91.28705,1.0,1.8957657153379863
Guca1a,GUCA1A,0.99558634,90.4226,1.0,1.8957449195560079
Lpcat4,LPCAT4,0.99307853,90.8783,1.0,1.8957302093183352
Kbtbd3,KBTBD3,0.99634326,90.2801,1.0,1.8956995704702075
Nus1,NUS1,0.98948705,91.52965,1.0,1.8956964279067678
Dnajc2,DNAJC2,0.9824185,92.81705,1.0,1.8956846613177252
Gatd1,GATD1,0.9903792,91.3636,1.0,1.895662144129679
Cct3,CCT3,0.97570246,94.03905,1.0,1.895661460751398
Dlgap4,DLGAP4,0.9759228,93.99315,1.0,1.8956038946656697
Htr2a,HTR2A,0.9971236,90.11699999999999,1.0,1.8954902368128135
Larp1,LARP1,0.9884879,91.6868,1.0,1.8954454744168676
Pde1b,PDE1B,0.97833765,93.53315,1.0,1.8954052594802868
Lin54,LIN54,0.96883947,95.25725,1.0,1.8953311047982067
Eml4,EML4,0.99601114,90.3034,1.0,1.895325580192123
Nbl1,NBL1,0.9954616,90.39835,1.0,1.895273070878143
Mnat1,MNAT1,0.9676402,95.4693,1.0,1.8952651047465254
Osgep,OSGEP,0.9755343,94.0299,1.0,1.895261757408159
Sgce,SGCE,0.9740969,94.2918,1.0,1.8952604222662064
Cdk19,CDK19,0.96188134,96.51055,1.0,1.8951790496067722
Pgk1,PGK1,0.96637625,95.6835,1.0,1.8951022948265472
Ipo11,IPO11,0.9636816,96.17355,1.0,1.8950904938794966
Arid1b,ARID1B,0.99526733,90.4001,1.0,1.894935025001879
Poldip3,POLDIP3,0.9830125,92.619,1.0,1.894783273355063
P3h2,P3H2,0.9966174,90.13525,1.0,1.8947468767302693
Eif4b,EIF4B,0.9866882,91.94375,1.0,1.8947312298033712
Sema3d,SEMA3D,0.9813188,92.9215,1.0,1.8947204579872856
Dpf3,DPF3,0.97983176,93.1922,1.0,1.8947166205199757
Fibcd1,FIBCD1,0.992569,90.87,1.0,1.8947141506032759
Prdm11,PRDM11,0.97446465,94.16815,1.0,1.894691965859702
Otc,OTC,0.98739666,91.8079,1.0,1.8946639491113664
Aqp1,AQP1,0.99323297,90.742,1.0,1.8946442553905323
Krt25,KRT25,0.9961707,90.2045,1.0,1.8946245522908192
Dclk1,DCLK1,0.9793736,93.2642,1.0,1.894600932358212
Slc22a15,SLC22A15,0.98714876,91.84305,1.0,1.89456311899868
Dnajc7,DNAJC7,0.97881466,93.3588,1.0,1.894527701449362
Dgke,DGKE,0.9947678,90.4413,1.0,1.8944343279966243
Prkag1,PRKAG1,0.97243243,94.51295,1.0,1.8944342340711828
Bmpr2,BMPR2,0.9655846,95.7611,1.0,1.8944323732554702
0610010K14Rik,C17orf49,0.97811586,93.47325000000001,1.0,1.8943977761362483
Fstl1,FSTL1,0.9825775,92.6593,1.0,1.894391663565013
Gng13,GNG13,0.9914272,91.0448,1.0,1.894379304116167
Ryr3,RYR3,0.9692245,95.092,1.0,1.8943765519348612
Etnk1,ETNK1,0.9755054,93.9394,1.0,1.8943000953098048
Deptor,DEPTOR,0.96505624,95.8435,1.0,1.8942926133788518
Disp3,DISP3,0.9957466,90.24445,1.0,1.8942493808228698
Nsd3,NSD3,0.9927953,90.7774,1.0,1.8941985545085096
Dnajc5b,DNAJC5B,0.99456763,90.4523,1.0,1.8941783662115057
Prkaa1,PRKAA1,0.9519705,98.2111,1.0,1.8941130268881352
Auts2,AUTS2,0.9898802,91.29990000000001,1.0,1.8941090595473193
Hes7,HES7,0.99335086,90.6667,1.0,1.8941039293724848
Hao1,HAO1,0.99401265,90.5405,1.0,1.8940481183630857
Kdelr2,KDELR2,0.942102,100.0,1.0,1.8940116793802093
Nae1,NAE1,0.98604196,91.98974999999999,1.0,1.8940101740020383
Ndel1,NDEL1,0.98638666,91.92335,1.0,1.8939744019826177
Prrc2a,PRRC2A,0.9956328,90.23615000000001,1.0,1.8939577208242004
Cdc37,CDC37,0.97602034,93.8078,1.0,1.8939212455000232
Kcnh4,KCNH4,0.9924322,90.81085,1.0,1.893869775821857
Matn1,MATN1,0.99598485,90.1621,1.0,1.893858585460714
Lrrc8b,LRRC8B,0.9942148,90.47919999999999,1.0,1.8938026150473775
Ints8,INTS8,0.9904442,91.1529,1.0,1.8936653761733833
Slc35d3,SLC35D3,0.99576724,90.17765,1.0,1.8936163881130557
Ppara,PPARA,0.99174833,90.9092,1.0,1.8936055116106538
Baz1b,BAZ1B,0.9910674,91.01975,1.0,1.8934691359936653
Phf23,PHF23,0.9786424,93.28415,1.0,1.8934627718962662
Gpr4,GPR4,0.9975355,89.8358,1.0,1.8934205536977697
Ift80,IFT80,0.97584885,93.78895,1.0,1.8934180435079857
Ift122,IFT122,0.9845951,92.19395,1.0,1.893412124995789
Elavl4,ELAVL4,0.9812517,92.8006,1.0,1.8933836064670326
Cdk1,CDK1,0.9904216,91.12485000000001,1.0,1.8933423407647223
Ccne2,CCNE2,0.98579514,91.96555000000001,1.0,1.893315355348876
Camta2,CAMTA2,0.9814953,92.7478,1.0,1.8932993320498928
Hoxb9,HOXB9,0.95705813,97.2,1.0,1.8932731226457316
Rad21,RAD21,0.95900595,96.8414,1.0,1.8932377837650343
Anks1b,ANKS1B,0.9780843,93.36335,1.0,1.8932364388914238
Dapp1,DAPP1,0.9867373,91.7857,1.0,1.8932340434858217
Capn2,CAPN2,0.9961344,90.072,1.0,1.8932275994463454
Prelp,PRELP,0.991496,90.9105,1.0,1.8931566660168517
Fn1,FN1,0.9842707,92.22694999999999,1.0,1.8931496694273653
Garre1,GARRE1,0.9866065,91.80015,1.0,1.8931397094267346
Pnpt1,PNPT1,0.9958812,90.10849999999999,1.0,1.893130623565197
Plscr3,PLSCR3,0.99058646,91.06264999999999,1.0,1.893019539307276
Pde4b,PDE4B,0.96014744,96.6033,1.0,1.8929364331730114
Bbs7,BBS7,0.9859339,91.8881,1.0,1.8927916433389047
Lhx9,LHX9,0.96856666,95.04435000000001,1.0,1.8926938714813095
Cdk7,CDK7,0.9839067,92.24445,1.0,1.8926590806608472
Pgbd5,PGBD5,0.98339474,92.3375,1.0,1.892656284026793
Sel1l,SEL1L,0.97873694,93.1824,1.0,1.892614104033518
Cplane2,CPLANE2,0.9923642,90.6977,1.0,1.892609098768568
Atp6ap2,ATP6AP2,0.98593104,91.86895,1.0,1.8925941124703933
Mkln1,MKLN1,0.97025865,94.70985,1.0,1.8924322272835492
Kcnj1,KCNJ1,0.98694146,91.6667,1.0,1.8924128225741734
Fem1a,FEM1A,0.99362004,90.44525,1.0,1.8923729740433277
Gtf2f1,GTF2F1,0.98879707,91.3241,1.0,1.8923693544775821
Med11,MED11,0.96463233,95.7265,1.0,1.8923417696867113
Fgfr1op2,FGFR1OP2,0.9870852,91.62975,1.0,1.8923049090957995
Rnf138,RNF138,0.9680244,95.102,1.0,1.8922801389635309
Krr1,KRR1,0.9862039,91.783,1.0,1.8922305224694487
Ints12,INTS12,0.996346,89.92425,1.0,1.8921313034015594
Pgap1,PGAP1,0.9921941,90.67705000000001,1.0,1.8920903664483386
Ficd,FICD,0.9949468,90.1747,1.0,1.8920849191462805
Gpr17,GPR17,0.9944426,90.2655,1.0,1.8920737340157774
Atg101,ATG101,0.95358384,97.7064,1.0,1.8919983404351677
Adra1a,ADRA1A,0.9892549,91.2017,1.0,1.891978344842037
A1cf,A1CF,0.97968763,92.9412,1.0,1.8919323580523413
Ehmt2,EHMT2,0.9738473,94.00395,1.0,1.8919130621538027
Negr1,NEGR1,0.970611,94.5938,1.0,1.8919118963148631
Chrna3,CHRNA3,0.99376506,90.36755,1.0,1.8918582108143558
Col4a5,COL4A5,0.99188226,90.71010000000001,1.0,1.8918514045115573
Notch2,NOTCH2,0.9866207,91.66669999999999,1.0,1.8918256592752845
Dpp8,DPP8,0.9841289,92.1154,1.0,1.8917699651530762
Ankib1,ANKIB1,0.98745894,91.503,1.0,1.8917162888302208
Plekhb2,PLEKHB2,0.97915477,93.00274999999999,1.0,1.8915749946037468
Reps1,REPS1,0.97248316,94.2138,1.0,1.8915231699455042
Dusp14,DUSP14,0.97952545,92.9293,1.0,1.8915159870843716
Rps6ka1,RPS6KA1,0.99774724,89.60624999999999,1.0,1.8915031157877376
Eya1,EYA1,0.967311,95.1523,1.0,1.8914793228756321
Musk,MUSK,0.9946542,90.16675000000001,1.0,1.8914694735319477
Scube1,SCUBE1,0.9961088,89.8968,1.0,1.8914214595101613
Adra2c,ADRA2C,0.9968467,89.76075,1.0,1.89140606154204
Fbxw11,FBXW11,0.94456524,99.2895,1.0,1.891386217631974
Ddx4,DDX4,0.99346936,90.36394999999999,1.0,1.8912807712408615
Rnf103,RNF103,0.9742738,93.85985,1.0,1.8912468003068446
Kdm3b,KDM3B,0.98111176,92.60975,1.0,1.8912110127076334
Fnbp1,FNBP1,0.9867098,91.58670000000001,1.0,1.8911854368268157
Creb1,CREB1,0.98347783,92.17490000000001,1.0,1.8911756286720722
Abhd6,ABHD6,0.990238,90.93629999999999,1.0,1.8911129212725082
Rtp1,RTP1,0.9968278,89.7338,1.0,1.8911008448194382
Rorb,RORB,0.99382675,90.2782,1.0,1.8910739249070243
Rptor,RPTOR,0.9628972,95.90809999999999,1.0,1.8909890927035398
Pcsk6,PCSK6,0.9848947,91.8928,1.0,1.8909365437237455
Cnot8,CNOT8,0.94416595,99.3151,1.0,1.890912365677825
Megf10,MEGF10,0.9933022,90.3537,1.0,1.8908718527391384
Col9a1,COL9A1,0.9954215,89.96205,1.0,1.8908185415121692
Gabra6,GABRA6,0.994824,90.0662,1.0,1.8907706217931297
Plekhh3,PLEKHH3,0.98841864,91.23205,1.0,1.8907523001181632
Rhobtb2,RHOBTB2,0.9962257,89.806,1.0,1.8907236773577747
Gabbr1,GABBR1,0.9459956,98.9583,1.0,1.8906787869231616
Shc1,SHC1,0.96859825,94.83760000000001,1.0,1.890675609348862
Rhbdf2,RHBDF2,0.99665385,89.7219,1.0,1.8906629284217769
Lrfn1,LRFN1,0.9660517,95.3003,1.0,1.8906602748719452
Sh3bp4,SH3BP4,0.9943809,90.1351,1.0,1.8906513727499727
Rplp1,RPLP1,0.9643019,95.614,1.0,1.8906072316056848
Btbd2,BTBD2,0.9772139,93.2595,1.0,1.8906003246631826
Ddx39a,DDX39A,0.9816401,92.45249999999999,1.0,1.89059912655028
Shmt2,SHMT2,0.9859414,91.6667,1.0,1.8905821749601102
Pcdh7,PCDH7,0.9518108,97.88215,1.0,1.890517524743635
Dmc1,DMC1,0.95631516,97.0588,1.0,1.8904952222510714
Slc7a11,SLC7A11,0.99261767,90.4382,1.0,1.8904673050154632
Hapln4,HAPLN4,0.9893903,91.023,1.0,1.8904317760915106
Grpr,GRPR,0.9944115,90.1042,1.0,1.8903971035564315
1110032F04Rik,C3orf80,0.9963882,89.74170000000001,1.0,1.8903754685928373
Shtn1,SHTN1,0.99659497,89.6989,1.0,1.8903241908897965
Hipk3,HIPK3,0.9958549,89.83135,1.0,1.890299467039514
Cpne3,CPNE3,0.9911529,90.68715,1.0,1.8902858300847416
Nr1h4,NR1H4,0.99545205,89.90035,1.0,1.8902549012962804
C1qtnf4,C1QTNF4,0.97392654,93.81615,1.0,1.8901723123687013
Dach2,DACH2,0.98147434,92.4402,1.0,1.8901721856402274
Sec62,SEC62,0.9772021,93.2161,1.0,1.8901429213919387
Osr1,OSR1,0.9554095,97.18605,1.0,1.890115163630787
Nckap1l,NCKAP1L,0.9738337,93.8272,1.0,1.8901133242808061
Ruvbl1,RUVBL1,0.9524707,97.72055,1.0,1.8901027834288926
Ppib,PPIB,0.9882117,91.2037,1.0,1.8900888109121876
Ccnd1,CCND1,0.9938714,90.1695,1.0,1.890064142797023
Alx4,ALX4,0.98555374,91.68395000000001,1.0,1.8900457652841598
Arpc5,ARPC5,0.95245916,97.7144,1.0,1.8900199035392196
Pex16,PEX16,0.98072916,92.5595,1.0,1.8900060614637861
Gjb2,GJB2,0.9957262,89.823,1.0,1.8899800299507932
Phf8,PHF8,0.9691012,94.67515,1.0,1.8899650298185153
Sez6l2,SEZ6L2,0.98046577,92.59545,1.0,1.8898849095545076
Casc3,CASC3,0.9915353,90.57215,1.0,1.889831050395562
Calhm1,CALHM1,0.99365425,90.17644999999999,1.0,1.889736430235025
