microcebus gene name,human gene name,correlation,identical_scores,orthology confidence,combo_score
GPSM2,GPSM2,0.9895148,95.32865,1.0,1.9335132383942337
CAPSL,CAPSL,0.99444145,94.7115,1.0,1.93350139686406
GALR3,GALR3,0.9969538,94.39565,1.0,1.9334827590029073
GABARAPL2,GABARAPL2,0.9589696,99.1453,1.0,1.933479124810554
FRA10AC1,FRA10AC1,0.9952849,94.6032,1.0,1.9334699984561938
NCALD,NCALD,0.9521264,100.0,1.0,1.9334674376623324
CISD1,CISD1,0.9930231,94.88575,1.0,1.9334667619950743
DTL,DTL,0.9986862,94.17415,1.0,1.9334287395717937
KHDRBS3,KHDRBS3,0.96365047,98.5549,1.0,1.9334229969665422
UFL1,UFL1,0.9969098,94.39195000000001,1.0,1.9333804952999554
RPRD2,RPRD2,0.97476876,97.16045,1.0,1.9333775188468731
SNRPA,SNRPA,0.9702698,97.72285,1.0,1.9333752828940987
NCOA6,NCOA6,0.98725605,95.59845,1.0,1.9333725511346327
GFRA1,GFRA1,0.98547155,95.8209,1.0,1.933364725369036
UTP11,UTP11,0.99627966,94.4664,1.0,1.9333321555329899
RTL6,RTL6,0.99551666,94.5607,1.0,1.933319773431312
AXIN2,AXIN2,0.9876055,95.549,1.0,1.9333086432283793
YTHDF2,YTHDF2,0.9766575,96.91704999999999,1.0,1.9332973900661852
MAFF,MAFF,0.99099433,95.1219,1.0,1.933271725140056
FAM76A,FAM76A,0.9946587,94.65950000000001,1.0,1.9332254351096718
SULF2,SULF2,0.99055445,95.1724,1.0,1.9332216326210405
KLHL5,KLHL5,0.9839166,95.9964,1.0,1.9331541510268981
GBX2,GBX2,0.9656827,98.2759,1.0,1.933146654847234
PRKAR1A,PRKAR1A,0.97287697,97.3753,1.0,1.933136136128684
KRT27,KRT27,0.9954234,94.5534,1.0,1.933109047586072
GUCY1A1,GUCY1A1,0.9865972,95.6522,1.0,1.93305427679958
SMARCD1,SMARCD1,0.9533608,99.8058,1.0,1.9330247383702306
CDV3,CDV3,0.9827829,96.124,1.0,1.9329966729352726
CDK4,CDK4,0.95967525,99.0099,1.0,1.9329550689203763
DESI2,DESI2,0.96409595,98.4536,1.0,1.9329163369670468
THAP12,THAP12,0.9749208,97.09915000000001,1.0,1.9329075860548837
APBB3,APBB3,0.9917023,94.99975,1.0,1.9328981390858688
LFNG,LFNG,0.99501467,94.58405,1.0,1.9328816528286863
MLEC,MLEC,0.97782946,96.73235,1.0,1.9328734914609327
TOX2,TOX2,0.9848403,95.8498,1.0,1.9328086509811457
FBXO38,FBXO38,0.979819,96.4753,1.0,1.9327817517137686
SETBP1,SETBP1,0.9920456,94.94550000000001,1.0,1.9327723427692276
MTCH2,MTCH2,0.9964805,94.3894,1.0,1.9327555668803633
NTMT2,NTMT2,0.99398506,94.6996,1.0,1.932734916446599
PKP1,PKP1,0.9940185,94.69335000000001,1.0,1.932711931864749
C17orf113,C17orf113,0.9977801,94.2222,1.0,1.9327035228564806
GRID2,GRID2,0.9579284,99.2056,1.0,1.932702294919452
SLC22A15,SLC22A15,0.98519784,95.7952,1.0,1.9326987542275507
SEMA6B,SEMA6B,0.9921257,94.92685,1.0,1.93267640093914
LZIC,LZIC,0.9924448,94.88435,1.0,1.9326475507546188
SLC16A9,SLC16A9,0.99781513,94.2101,1.0,1.932617737471222
MINDY3,MINDY3,0.96049947,98.8764,1.0,1.9326169021328532
TARBP2,TARBP2,0.99021167,95.16035,1.0,1.9326113670611513
MYF5,MYF5,0.99687195,94.3252,1.0,1.932586110518874
ZNF428,ZNF428,0.99348485,94.74735,1.0,1.9325704239589925
SIDT2,SIDT2,0.98112774,96.29105,1.0,1.9325529346350032
CLTA,CLTA,0.9890038,95.304,1.0,1.9325291781046112
ZNF827,ZNF827,0.9905238,95.11145,1.0,1.932501708305177
SRP19,SRP19,0.97363985,97.2222,1.0,1.9324949136214158
CEBPA,CEBPA,0.9973951,94.25135,1.0,1.932492435924055
TXLNA,TXLNA,0.99827695,94.1392,1.0,1.932471616690415
EPHA8,EPHA8,0.99271077,94.83109999999999,1.0,1.9324254032046526
SLC35G2,SLC35G2,0.99729174,94.2582,1.0,1.9324249216620069
GFI1,GFI1,0.99682856,94.3128,1.0,1.9323880123916073
SELENOT,SELENOT,0.9718339,97.4359,1.0,1.9323600413984992
NOC3L,NOC3L,0.9983062,94.125,1.0,1.9323544618762705
RIC1,RIC1,0.9701555,97.645,1.0,1.9323513038484723
C1orf21,C1orf21,0.95793146,99.1736,1.0,1.9323509349130905
FITM1,FITM1,0.95953864,98.9726,1.0,1.9323507136965725
RGS2,RGS2,0.9967801,94.3128,1.0,1.932320668393853
BNIP3L,BNIP3L,0.9835403,95.96350000000001,1.0,1.9322655995944218
ETS1,ETS1,0.9808681,96.2887,1.0,1.9321660022693705
ADAM11,ADAM11,0.9882209,95.3686,1.0,1.9321590885377238
WRNIP1,WRNIP1,0.980654,96.31305,1.0,1.9321390701540104
DLG4,DLG4,0.9832448,95.98859999999999,1.0,1.9321338820171832
SOX10,SOX10,0.95459664,99.5708,1.0,1.9321306343673672
NEFL,NEFL,0.9687989,97.79445,1.0,1.9321268822170379
KCNH4,KCNH4,0.99674267,94.297,1.0,1.9320930689512044
FAXC,FAXC,0.9609062,98.7775,1.0,1.9320830628819674
ERG,ERG,0.9817433,96.17089999999999,1.0,1.9320731538289868
SLC30A7,SLC30A7,0.96385914,98.4043,1.0,1.9320393809275598
SLC35C2,SLC35C2,0.97737944,96.7123,1.0,1.9320252932771371
CHIC1,CHIC1,0.97594565,96.8908,1.0,1.9320164314918742
LY6H,LY6H,0.9957733,94.4099,1.0,1.9320005978681112
MYB,MYB,0.986771,95.5322,1.0,1.931962256933287
MAFA,MAFA,0.99774355,94.156,1.0,1.9319170567509205
SMCR8,SMCR8,0.9987812,94.0235,1.0,1.931886602716598
ANKRD63,ANKRD63,0.99206907,94.8618,1.0,1.9318748098375305
IKZF3,IKZF3,0.9965158,94.3026,1.0,1.9318400239341642
TENT2,TENT2,0.980687,96.281,1.0,1.9318287615872651
FAU,FAU,0.98100746,96.2406,1.0,1.9318251384364566
SMC2,SMC2,0.97765505,96.6583,1.0,1.9318082075968324
LHFPL2,LHFPL2,0.9911592,94.9676,1.0,1.9317861233345552
NR3C2,NR3C2,0.9964887,94.29955,1.0,1.9317684692373758
HNRNPH3,HNRNPH3,0.95088875,100.0,1.0,1.93174749752984
TRIP13,TRIP13,0.9878931,95.3704,1.0,1.9317235539231778
SCX,SCX,0.9962355,94.32615,1.0,1.9317122045485842
IK,IK,0.95373243,99.6409,1.0,1.9317086706306363
POC1A,POC1A,0.9951215,94.4651,1.0,1.931708234480734
PHC1,PHC1,0.98894376,95.2362,1.0,1.931692287743287
CHRM3,CHRM3,0.9793087,96.4407,1.0,1.9316880909605314
PLXDC2,PLXDC2,0.99769527,94.1399,1.0,1.9316710453902064
MYL1,MYL1,0.9925122,94.7878,1.0,1.931668265942521
CNPY2,CNPY2,0.96840644,97.8022,1.0,1.9316676124405592
CYTH1,CYTH1,0.97462434,97.02455,1.0,1.9316665793937429
AVL9,AVL9,0.9915506,94.9074,1.0,1.931661049043181
EVI5,EVI5,0.99043334,95.0464,1.0,1.9316531042558982
SSR3,SSR3,0.99377877,94.62595,1.0,1.9316297746704765
GPR83,GPR83,0.99705696,94.215,1.0,1.9316185752975072
EMC2,EMC2,0.96428573,98.3096,1.0,1.9315798148964216
SPAST,SPAST,0.98448604,95.7792,1.0,1.9315317722450458
CBLN3,CBLN3,0.9624275,98.5366,1.0,1.9315200915076711
PLCB3,PLCB3,0.99799347,94.0843,1.0,1.9314675720083376
CERT1,CERT1,0.97631603,96.7949,1.0,1.9314654159599298
GDPD1,GDPD1,0.988885,95.2229,1.0,1.931462828601432
FOXF1,FOXF1,0.9945201,94.51650000000001,1.0,1.9314436820979997
PHF24,PHF24,0.9966469,94.25,1.0,1.9314376733280592
ANGPTL7,ANGPTL7,0.99237967,94.7834,1.0,1.9314351946554429
KRR1,KRR1,0.99263823,94.7507,1.0,1.931431119420452
MICU1,MICU1,0.9916483,94.87004999999999,1.0,1.931381754603216
KCTD15,KCTD15,0.95908487,98.9399,1.0,1.931356726164423
PDS5B,PDS5B,0.9585969,98.9983,1.0,1.931327595649646
SNX2,SNX2,0.96290326,98.4586,1.0,1.931314441387508
RCC1,RCC1,0.98856056,95.2494,1.0,1.9313064516662937
STX18,STX18,0.9804437,96.2633,1.0,1.931293953788889
PMPCA,PMPCA,0.98862475,95.2381,1.0,1.9312700797238342
CLASRP,CLASRP,0.9659518,98.0712,1.0,1.9312458100306564
BZW1,BZW1,0.98073,96.22210000000001,1.0,1.931233968784452
REXO2,REXO2,0.97076094,97.4684,1.0,1.9312301368999578
LMBRD1,LMBRD1,0.97711176,96.67320000000001,1.0,1.9312187892124624
ORAI3,ORAI3,0.9829178,95.94704999999999,1.0,1.9312177154294714
DNM2,DNM2,0.9624538,98.5057,1.0,1.9312132518922542
FUNDC1,FUNDC1,0.97629976,96.7742,1.0,1.9312127690379852
SOX6,SOX6,0.9732845,97.1499,1.0,1.9311976282212102
NUDT3,NUDT3,0.96908355,97.6744,1.0,1.9311883529743952
METTL13,METTL13,0.9922066,94.78205,1.0,1.9311796799634589
FUS,FUS,0.9896082,95.10634999999999,1.0,1.9311726395825426
WSCD2,WSCD2,0.98712134,95.41335000000001,1.0,1.9311283513783821
NAV2,NAV2,0.9818889,96.06555,1.0,1.9311047487429622
XPNPEP1,XPNPEP1,0.9864368,95.4955,1.0,1.9310899821434782
ST8SIA3,ST8SIA3,0.954606,99.4737,1.0,1.9310645803136612
PLK3,PLK3,0.9962111,94.27035000000001,1.0,1.9310581971223197
IQSEC1,IQSEC1,0.9974732,94.10985,1.0,1.9310284963705437
TMEM42,TMEM42,0.99562323,94.3396,1.0,1.9310108122000116
BAHD1,BAHD1,0.99653995,94.22354999999999,1.0,1.930995110918124
FAM3C,FAM3C,0.96088606,98.6784,1.0,1.9309537874272589
MARCKS,MARCKS,0.9984853,93.9759,1.0,1.9309464222684793
NNAT,NNAT,0.97005326,97.5309,1.0,1.9309412421596137
UBE2O,UBE2O,0.9722652,97.2534,1.0,1.9309313091551539
CRYBA4,CRYBA4,0.9951541,94.3878,1.0,1.9308945118339678
SOCS6,SOCS6,0.97566307,96.8224,1.0,1.9308636135282415
AQP4,AQP4,0.9725283,97.2136,1.0,1.930854641568449
SPDEF,SPDEF,0.9944449,94.4696,1.0,1.9308179835258605
MTFP1,MTFP1,0.9791052,96.3855,1.0,1.930791859191507
MADD,MADD,0.9867524,95.4264,1.0,1.9307606652357892
CCNG1,CCNG1,0.9799839,96.2712,1.0,1.9307427697486492
LAMTOR1,LAMTOR1,0.960083,98.7578,1.0,1.9307201526185362
STXBP5L,STXBP5L,0.9791964,96.3675,1.0,1.930718566211021
DCTN4,DCTN4,0.9733946,97.0929,1.0,1.9307171975799777
PACSIN3,PACSIN3,0.9576736,99.0566,1.0,1.9306923835087795
RDX,RDX,0.96672475,97.9245,1.0,1.930689704109555
IQGAP3,IQGAP3,0.9979109,94.0239,1.0,1.9306816074831317
NTF3,NTF3,0.9945363,94.4444,1.0,1.9306649556842053
STAU1,STAU1,0.9776557,96.55430000000001,1.0,1.9306533704804272
TUBB1,TUBB1,0.9979591,94.0133,1.0,1.9306307935448306
CLDN7,CLDN7,0.98793685,95.2607,1.0,1.9305652686433494
KCNH1,KCNH1,0.95973873,98.7855,1.0,1.9305495537523174
GABRG2,GABRG2,0.98013705,96.2345,1.0,1.9305477565623386
PAFAH1B1,PAFAH1B1,0.9704715,97.43605,1.0,1.9304684053491077
ATP2C1,ATP2C1,0.9889841,95.11885000000001,1.0,1.930444250049821
ARFRP1,ARFRP1,0.98552465,95.5469,1.0,1.930393586027724
PROKR2,PROKR2,0.9967734,94.13315,1.0,1.9303149270942752
CPSF4,CPSF4,0.95282423,99.6283,1.0,1.9303065388918599
GAREM2,GAREM2,0.99784034,93.99860000000001,1.0,1.9303023954290492
TSPAN18,TSPAN18,0.9691315,97.5806,1.0,1.9302125992877017
PEX5L,PEX5L,0.9664101,97.92025,1.0,1.930205210839726
TRA2B,TRA2B,0.95255375,99.6528,1.0,1.9302029234292761
AGO1,AGO1,0.9562867,99.18430000000001,1.0,1.9301841491816307
AEBP2,AEBP2,0.97073966,97.37655,1.0,1.9301798456496106
KLHL3,KLHL3,0.9873148,95.3021,1.0,1.9301608904383325
TUBGCP3,TUBGCP3,0.9880944,95.20134999999999,1.0,1.9301246631327773
MAPK4,MAPK4,0.98251563,95.89855,1.0,1.9301198518578941
IDH1,IDH1,0.9670856,97.8261,1.0,1.9300976626851807
MYL3,MYL3,0.9783735,96.4103,1.0,1.9300506283869834
MLF2,MLF2,0.96738774,97.77815000000001,1.0,1.929984678248498
NXN,NXN,0.9551259,99.3103,1.0,1.9299712300816227
MPLKIP,MPLKIP,0.99427617,94.4134,1.0,1.929958958117185
DTX4,DTX4,0.981219,96.04525,1.0,1.9299482090224136
ACTA2,ACTA2,0.9495732,100.0,1.0,1.9299193011566325
PBX1,PBX1,0.9514322,99.7674,1.0,1.929917862424738
TBC1D8,TBC1D8,0.9986461,93.86019999999999,1.0,1.9298841219548213
WDR91,WDR91,0.9832855,95.78035,1.0,1.9298761830395654
RNPS1,RNPS1,0.95478255,99.3443,1.0,1.9298719209208985
RFX6,RFX6,0.9977606,93.9655,1.0,1.929823745561949
CDC42BPA,CDC42BPA,0.98105514,96.05105,1.0,1.9297849504563511
VDAC1,VDAC1,0.99658006,94.10865000000001,1.0,1.9297739801747216
RCHY1,RCHY1,0.98620325,95.4023,1.0,1.9297297006602474
DDX5,DDX5,0.9520377,99.6743,1.0,1.9297247050515711
ORAI2,ORAI2,0.98538715,95.50229999999999,1.0,1.9297068699003344
PDZD8,PDZD8,0.9982051,93.8989,1.0,1.9297013409068202
SLC9A2,SLC9A2,0.9966716,94.0887,1.0,1.9296794895534881
CHTOP,CHTOP,0.99734205,94.00115,1.0,1.9296382685684743
LHX8,LHX8,0.99774283,93.94865,1.0,1.929611798737696
MARCHF4,MARCHF4,0.99719375,94.0172,1.0,1.9296105405646096
ITGAV,ITGAV,0.97834486,96.374,1.0,1.9296074300351758
FOS,FOS,0.9798132,96.1894,1.0,1.929596516719076
TASP1,TASP1,0.96259,98.3333,1.0,1.9294866646161979
AGFG1,AGFG1,0.99508727,94.26939999999999,1.0,1.9294858733698095
ARHGAP10,ARHGAP10,0.98792064,95.1654,1.0,1.9294836836160647
GRID2IP,GRID2IP,0.99024576,94.87205,1.0,1.9294548955555182
GLIPR2,GLIPR2,0.97519606,96.7533,1.0,1.9294467174607823
CALHM2,CALHM2,0.9962588,94.1176,1.0,1.9294269912347146
OPN5,OPN5,0.99035406,94.85454999999999,1.0,1.9294109225843452
TENT5B,TENT5B,0.99612504,94.13195,1.0,1.9294005772989955
EN2,EN2,0.99631983,94.10525,1.0,1.9293745593636276
PIR,PIR,0.9926477,94.5635,1.0,1.9293639469728983
SCN4A,SCN4A,0.9965114,94.0795,1.0,1.929354623895814
UST,UST,0.9897289,94.92320000000001,1.0,1.9293050486809413
TSEN34,TSEN34,0.9929792,94.5161,1.0,1.9292978756933086
CNOT9,CNOT9,0.9517752,99.6656,1.0,1.9292632313526143
JMY,JMY,0.99850076,93.81975,1.0,1.9292326292067592
VCPKMT,VCPKMT,0.9805028,96.0699,1.0,1.9292268513581765
SPART,SPART,0.998137,93.8631,1.0,1.929208862141029
PSMD1,PSMD1,0.9721593,97.1009,1.0,1.9290894263090221
DGCR8,DGCR8,0.9655001,97.9301,1.0,1.929050062021131
IVNS1ABP,IVNS1ABP,0.967616,97.6636,1.0,1.9290289057155836
AHSA1,AHSA1,0.9725429,97.0414,1.0,1.928961291518744
ZNF48,ZNF48,0.9888743,94.99215000000001,1.0,1.9288836599679846
CCDC124,CCDC124,0.9810844,95.9641,1.0,1.928859346896587
CLRN2,CLRN2,0.9970638,93.9655,1.0,1.928855415028825
ATP9A,ATP9A,0.9957886,94.12295,1.0,1.9288330166341332
IL17B,IL17B,0.99321324,94.4444,1.0,1.9288263227979328
UNC119B,UNC119B,0.99488765,94.23495,1.0,1.9288256260051235
CKMT2,CKMT2,0.9773999,96.42,1.0,1.9288054288493606
PTPRF,PTPRF,0.9768503,96.4885,1.0,1.9288028923971203
KCNH7,KCNH7,0.98049724,96.0301,1.0,1.92877683176081
PCDH9,PCDH9,0.9532481,99.4341,1.0,1.928737460513919
SLC12A1,SLC12A1,0.98875636,94.991,1.0,1.928706981031512
TGFBRAP1,TGFBRAP1,0.9966007,94.0082,1.0,1.928686373559184
NDST2,NDST2,0.962264,98.3012,1.0,1.9286769045075056
SLC38A7,SLC38A7,0.9771703,96.43254999999999,1.0,1.9286258245754713
HAPLN2,HAPLN2,0.98503697,95.44805,1.0,1.92861735679536
MYO1C,MYO1C,0.9756952,96.6134,1.0,1.9285856703080457
COL1A2,COL1A2,0.9983605,93.77289999999999,1.0,1.9285170735573414
OIT3,OIT3,0.99774045,93.84765,1.0,1.9284860895499958
IDH3G,IDH3G,0.9810978,95.9288,1.0,1.9284856836715853
DYNC2H1,DYNC2H1,0.99050796,94.74775,1.0,1.9284379381718906
SEMA3F,SEMA3F,0.96933585,97.3902,1.0,1.928380686857238
MEF2D,MEF2D,0.9568779,98.94345,1.0,1.928329190069359
RBBP9,RBBP9,0.9914201,94.6237,1.0,1.9283269690372373
ELOC,ELOC,0.9484015,100.0,1.0,1.9282910105629743
CNTNAP1,CNTNAP1,0.9726855,96.9632,1.0,1.9282904323105148
TRABD2B,TRABD2B,0.9970691,93.91315,1.0,1.9282810206284027
DYNC1H1,DYNC1H1,0.96697396,97.6759,1.0,1.928273362707096
PIKFYVE,PIKFYVE,0.9802006,96.02099999999999,1.0,1.9282634691572906
SYNGAP1,SYNGAP1,0.9962593,94.01055,1.0,1.9282380513558883
C2CD2L,C2CD2L,0.99080276,94.69220000000001,1.0,1.9282302955150863
CPSF3,CPSF3,0.9855581,95.3461,1.0,1.9282086028741454
CCNG2,CCNG2,0.99017906,94.7674,1.0,1.9281992399676855
NADK2,NADK2,0.9754627,96.6063,1.0,1.9281836676957522
INTS3,INTS3,0.9510091,99.66395,1.0,1.9281802595792839
MPZL2,MPZL2,0.992948,94.4186,1.0,1.928171010975536
SLC37A4,SLC37A4,0.9950725,94.14975000000001,1.0,1.9281356906485079
TAGLN3,TAGLN3,0.96435636,97.99,1.0,1.9281262889653266
GDAP1L1,GDAP1L1,0.9837778,95.55795,1.0,1.9280888171549533
METAP1D,METAP1D,0.9936075,94.3284,1.0,1.9280851238161338
VMP1,VMP1,0.9698991,97.2906,1.0,1.9280565816369533
DDIT4,DDIT4,0.98974967,94.807,1.0,1.9280425947293296
XDH,XDH,0.9974128,93.8485,1.0,1.9280402061436464
PAX9,PAX9,0.9668343,97.67095,1.0,1.92802427089747
CRHBP,CRHBP,0.99290645,94.4099,1.0,1.9280165875511108
CHN2,CHN2,0.96356755,98.0769,1.0,1.9279958037916358
PCP4L1,PCP4L1,0.99517494,94.1176,1.0,1.9279207703224994
FOXP4,FOXP4,0.97772926,96.29845,1.0,1.9279123629635164
DBX1,DBX1,0.99583983,94.0322,1.0,1.9278957154150391
SMC5,SMC5,0.9854907,95.32455,1.0,1.9278754555477917
ANP32B,ANP32B,0.98934114,94.84275,1.0,1.9278721536400116
TMEM222,TMEM222,0.98834705,94.96455,1.0,1.927844234321928
CNOT11,CNOT11,0.9637467,98.0392,1.0,1.92782580945308
RUNX3,RUNX3,0.9967554,93.91024999999999,1.0,1.9278128499561813
LIMK1,LIMK1,0.9933522,94.33404999999999,1.0,1.9277931257795478
PRADC1,PRADC1,0.9522937,99.4681,1.0,1.9277889860657877
ADSL,ADSL,0.9761278,96.4876,1.0,1.9277888454326355
PITPNB,PITPNB,0.96860063,97.42779999999999,1.0,1.9277768093450063
YTHDF1,YTHDF1,0.98950297,94.8122,1.0,1.9277575471595192
PPP1R9B,PPP1R9B,0.9976289,93.79374999999999,1.0,1.9277320858112386
OBI1,OBI1,0.9980726,93.73715,1.0,1.9277196982959368
AP3B2,AP3B2,0.9866834,95.15715,1.0,1.9276726319226742
AGPS,AGPS,0.97755235,96.299,1.0,1.927672626380272
VPS18,VPS18,0.9602801,98.4584,1.0,1.9276668601397782
PIK3CB,PIK3CB,0.962891,98.1308,1.0,1.927654599015532
S100A14,S100A14,0.99407285,94.2308,1.0,1.9276471944889297
MYOD1,MYOD1,0.99556,94.04480000000001,1.0,1.92764686305039
GRPEL1,GRPEL1,0.99214697,94.47,1.0,1.9276290363420447
PACC1,PACC1,0.989016,94.8571,1.0,1.9275797823314034
GDPD5,GDPD5,0.9893111,94.81639999999999,1.0,1.9275375829743033
TBKBP1,TBKBP1,0.972541,96.9106,1.0,1.9275050852995177
HKDC1,HKDC1,0.99666524,93.8931,1.0,1.92749697017338
AZIN1,AZIN1,0.9799554,95.9821,1.0,1.9274904277254141
RMC1,RMC1,0.9818508,95.7449,1.0,1.9274884541369972
NUS1,NUS1,0.99694115,93.8567,1.0,1.9274758882363092
ZNF521,ZNF521,0.9695817,97.27725000000001,1.0,1.9274671394553096
ANKRD1,ANKRD1,0.987845,94.9843,1.0,1.9273660239395713
GNS,GNS,0.9948497,94.10705,1.0,1.9273515491206326
ANKS1A,ANKS1A,0.9892898,94.80185,1.0,1.927346290215684
PLEKHM3,PLEKHM3,0.9934529,94.2801,1.0,1.9273335264360525
LTA4H,LTA4H,0.9764667,96.3993,1.0,1.9272785406591366
AGTPBP1,AGTPBP1,0.99597645,93.9592,1.0,1.9272743329279491
SPAG7,SPAG7,0.9511793,99.5595,1.0,1.9272560422742382
PPP1R14C,PPP1R14C,0.9954222,94.02545,1.0,1.9272403304543873
AP2A2,AP2A2,0.9693481,97.28295,1.0,1.9272058531661491
LRRC57,LRRC57,0.99109685,94.5607,1.0,1.9271776422981235
SHISA4,SHISA4,0.9963094,93.9086,1.0,1.9271747154441212
CDKN1B,CDKN1B,0.98393506,95.4545,1.0,1.927157730251238
TUBA4A,TUBA4A,0.94758385,100.0,1.0,1.9271547369401145
USP25,USP25,0.9752562,96.53915,1.0,1.9271504678619875
GRK2,GRK2,0.9887445,94.8475,1.0,1.9270957998932543
IMP4,IMP4,0.9722707,96.9072,1.0,1.9270916703890142
MME,MME,0.99443936,94.1333,1.0,1.927073020265314
CCR4,CCR4,0.9975592,93.7415,1.0,1.927054576537237
SLC17A7,SLC17A7,0.9711202,97.04740000000001,1.0,1.9270508680328073
PIK3CG,PIK3CG,0.98088026,95.8258,1.0,1.9270387446919819
MXI1,MXI1,0.9610503,98.3051,1.0,1.927033587528252
UBR2,UBR2,0.9926019,94.359,1.0,1.927027713820024
RBM22,RBM22,0.94747716,100.0,1.0,1.9270064717498463
HMGCS1,HMGCS1,0.9612875,98.2692,1.0,1.9269642674388212
KLF6,KLF6,0.9911611,94.53290000000001,1.0,1.9269579910754215
RICTOR,RICTOR,0.9664564,97.62105,1.0,1.9269445768680775
FBXO45,FBXO45,0.9642776,97.8922,1.0,1.926929997097182
PEA15,PEA15,0.9887613,94.82759999999999,1.0,1.926898000071377
RTF2,RTF2,0.99182165,94.4444,1.0,1.9268924549928383
ORC5,ORC5,0.9786326,96.092,1.0,1.926873462608798
MIPEP,MIPEP,0.99448526,94.1094,1.0,1.9268712086402378
ZIC2,ZIC2,0.99105704,94.5378,1.0,1.926867833903173
RRN3,RRN3,0.99404544,94.1628,1.0,1.926853426878964
CACNG3,CACNG3,0.9499015,99.6825,1.0,1.9268471916951646
QKI,QKI,0.9578831,98.6825,1.0,1.9268261903137516
ABCC9,ABCC9,0.99315906,94.27080000000001,1.0,1.9268218323648862
MYBL1,MYBL1,0.99196815,94.4149,1.0,1.9267682132177282
SLC22A23,SLC22A23,0.98882884,94.8074,1.0,1.9267673788560256
TCF15,TCF15,0.99552417,93.9698,1.0,1.9267636040966973
ZNF189,ZNF189,0.95560956,98.96090000000001,1.0,1.926760520496499
NUDCD3,NUDCD3,0.9970662,93.7761,1.0,1.9267539691735363
MYH1,MYH1,0.96978176,97.18715,1.0,1.9267438880105117
EYA4,EYA4,0.99752957,93.71090000000001,1.0,1.9266733458648546
POLDIP2,POLDIP2,0.9881389,94.88489999999999,1.0,1.926669830405641
ACVR1B,ACVR1B,0.98639596,95.1019,1.0,1.9266591945882257
CSDE1,CSDE1,0.9918224,94.4205,1.0,1.9266278992179768
ZBTB7B,ZBTB7B,0.99841154,93.59129999999999,1.0,1.9265699023733323
RILPL1,RILPL1,0.9942205,94.11224999999999,1.0,1.9265349481224066
SLC8A1,SLC8A1,0.96028084,98.3556,1.0,1.9265254835610346
MDH2,MDH2,0.9802481,95.858,1.0,1.9265180782255547
ZFAND3,ZFAND3,0.9471219,100.0,1.0,1.926512773263627
VGLL2,VGLL2,0.9983783,93.58945,1.0,1.9265031504943133
FGFR2,FGFR2,0.99144757,94.45465,1.0,1.9264865097959571
PVALB,PVALB,0.9907164,94.5455,1.0,1.9264800218120983
E2F1,E2F1,0.9974762,93.69999999999999,1.0,1.9264780480424069
ST6GALNAC5,ST6GALNAC5,0.97926974,95.97635,1.0,1.9264736791424208
ELAVL4,ELAVL4,0.98705006,95.00045,1.0,1.9264407831488743
MCTP1,MCTP1,0.9911273,94.48904999999999,1.0,1.9264237196550416
DIAPH2,DIAPH2,0.9963873,93.82945,1.0,1.926403386555637
DSCC1,DSCC1,0.9938097,94.1476,1.0,1.9263569072991507
KLF10,KLF10,0.9961766,93.84785,1.0,1.926315057672733
EML5,EML5,0.9619196,98.1285,1.0,1.9262791021160033
SNTA1,SNTA1,0.99475753,94.0211,1.0,1.9262683093440323
GMFG,GMFG,0.9826673,95.5303,1.0,1.926238303741271
ACAA1,ACAA1,0.9880464,94.85245,1.0,1.9261806715716667
CLDN1,CLDN1,0.99613726,93.8389,1.0,1.9261609272237554
FXYD7,FXYD7,0.9768538,96.25,1.0,1.9261573323641188
WDFY2,WDFY2,0.9528464,99.25,1.0,1.9261333424047793
PTRHD1,PTRHD1,0.9925137,94.2857,1.0,1.926090569121854
GTPBP2,GTPBP2,0.9507967,99.5017,1.0,1.9260820249190753
WDFY1,WDFY1,0.97151417,96.9098,1.0,1.926069227650373
FAM120C,FAM120C,0.99103206,94.46780000000001,1.0,1.9260552174437588
TIMP4,TIMP4,0.99677116,93.75,1.0,1.9260539109560317
MTMR7,MTMR7,0.9649634,97.7273,1.0,1.926050525803615
WNT3,WNT3,0.9924785,94.28645,1.0,1.926049986976035
PPP1CB,PPP1CB,0.9467702,100.0,1.0,1.926024022045918
ASB12,ASB12,0.9957205,93.87780000000001,1.0,1.9260140546491646
VWA8,VWA8,0.9950584,93.95705000000001,1.0,1.9259746425052489
MANBAL,MANBAL,0.9843523,95.2941,1.0,1.9259550539137271
COX15,COX15,0.9943213,94.0474,1.0,1.925954357261869
LRRC55,LRRC55,0.994948,93.9673,1.0,1.9259351287018434
SPI1,SPI1,0.98208636,95.57325,1.0,1.9259082803473513
TRMT6,TRMT6,0.9892705,94.67345,1.0,1.925892574459307
VPS45,VPS45,0.966141,97.56569999999999,1.0,1.925891172731418
TP53INP1,TP53INP1,0.9982052,93.5555,1.0,1.925885313944942
CLOCK,CLOCK,0.9797663,95.85364999999999,1.0,1.9258001882928577
HECTD4,HECTD4,0.9695903,97.12475,1.0,1.925784375217161
ALAS1,ALAS1,0.97783154,96.0938,1.0,1.9257802470124694
KLHL4,KLHL4,0.9978216,93.5933,1.0,1.925772299053557
SSRP1,SSRP1,0.9505203,99.50675,1.0,1.9257540368556578
GALNT10,GALNT10,0.96381336,97.8441,1.0,1.9257503211089961
MAP2K6,MAP2K6,0.95135164,99.4012,1.0,1.9257363698402923
