crab_eating_macaque gene name,rhesus_macaque gene name,human gene name,mice gene name,pig gene name
DRD1,DRD1,DRD1,Drd1,DRD1
DRD2,DRD2,DRD2,Drd2,DRD2
DRD3,DRD3,DRD3,Drd3,DRD3
DRD5,DRD5,DRD5,Drd5,DRD5
DROSHA,DROSHA,DROSHA,Drosha,DROSHA
DRP2,DRP2,DRP2,Drp2,DRP2
DSC1,DSC1,DSC1,Dsc1,DSC1
DSC2,DSC2,DSC2,Dsc3,DSC3
DSCAM,DSCAM,DSCAM,Dscaml1,DSCAML1
DSCC1,DSCC1,DSCC1,Dscc1,DSCC1
DSE,DSE,DSE,Dse,DSE
DSEL,DSEL,DSEL,Dsel,DSEL
DSG1,DSG1,DSG1,Dsg1a,DSG1
DSG3,DSG3,DSG3,Dsg3,DSG3
DSG4,DSG4,DSG4,Dsg4,DSG4
DSP,DSP,DSP,Dsp,DSP
DSTYK,DSTYK,DSTYK,Dstyk,DSTYK
PAPSS1,DTD1,DTD1,Dtd1,DTD1
DTD2,DTD2,DTD2,Dtd2,DTD2
DTHD1,DTHD1,DTHD1,Dthd1,DTHD1
DTL,DTL,DTL,Dtl,DTL
DTNA,DTNA,DTNA,Dtna,DTNA
DTNBP1,DTNBP1,DTNBP1,Dtnbp1,DTNBP1
DTWD1,DTWD1,DTWD1,Dtwd1,DTWD1
DTWD2,DTWD2,DTWD2,Dtwd2,DTWD2
DTX1,DTX1,DTX1,Dtx1,DTX1
DTX2,DTX2,DTX2,Dtx2,DTX2
DTX3,DTX3,DTX3,Dtx3,DTX3
DTX3L,DTX3L,DTX3L,Dtx3l,DTX3L
DTX4,DTX4,DTX4,Dtx4,DTX4
DTYMK,DTYMK,DTYMK,Dtymk,DTYMK
DUOX2,DUOX2,DUOX2,Duox1,DUOX2
DUOXA1,DUOXA1,DUOXA1,Duoxa1,DUOXA1
DUSP29,DUSP29,DUSP29,Dupd1,DUSP29
DUS1L,DUS1L,DUS1L,Dus1l,DUS1L
DUS4L,BCAP29,DUS4L-BCAP29,Dus4l,DUS4L
DUSP1,DUSP1,DUSP1,Dusp1,DUSP1
DUSP11,DUSP11,DUSP11,Dusp11,DUSP11
DUSP14,DUSP14,DUSP14,Dusp14,DUSP14
DUSP15,DUSP15,DUSP15,Dusp15,DUSP15
DUSP19,DUSP19,DUSP19,Dusp19,DUSP19
DUSP2,DUSP2,DUSP2,Dusp2,DUSP2
DUSP22,DUSP22,DUSP22,Dusp22,DUSP22
DUSP26,DUSP26,DUSP26,Dusp26,DUSP26
STYXL2,STYXL2,STYXL2,Dusp27,STYXL2
DUSP4,DUSP4,DUSP4,Dusp4,DUSP4
DUSP5,DUSP5,DUSP5,Dusp5,DUSP5
DUSP6,DUSP6,DUSP6,Dusp6,DUSP6
DUSP7,DUSP7,DUSP7,Dusp7,DUSP7
DUSP8,DUSP8,DUSP8,Dusp8,DUSP8
EEF1A2,EEF1A2,DUT,Dut,DUT
DVL2,DVL2,DVL2,Dvl2,DVL2
DXO,DXO,DXO,Dxo,DXO
DYDC1,DYDC1,DYDC1,Dydc1,DYDC1
DYDC2,DYDC2,DYDC2,Dydc2,DYDC2
DYM,DYM,DYM,Dym,DYM
DYNC1I1,DYNC1I1,DYNC1I1,Dync1i1,DYNC1I1
DYNC1LI1,DYNC1LI1,DYNC1LI1,Dync1li1,DYNC1LI1
DYNC2H1,DYNC2H1,DYNC2H1,Dync2h1,DYNC2H1
DYNC2I2,DYNC2I2,DYNC2I2,Dync2i2,DYNC2I2
DYNLL2,DYNLL2,DYNLL2,Dynll1,DYNLL1
DYNLL1,DYNLL1,DYNLL1,Dynll2,DYNLL2
DYNLRB2,DYNLRB2,DYNLRB2,Dynlrb2,DYNLRB2
DYNLT2,DYNLT2,DYNLT2,Dynlt2a1,DYNLT2
DYNLT3,DYNLT3,DYNLT3,Dynlt3,DYNLT3
DYRK1A,DYRK1A,DYRK1A,Dyrk1a,DYRK1A
DYRK1B,DYRK1B,DYRK1B,Dyrk1b,DYRK1B
DYRK3,DYRK3,DYRK3,Dyrk4,DYRK4
DYSF,DYSF,DYSF,Dysf,DYSF
DYTN,DYTN,DYTN,Dytn,DYTN
DZANK1,DZANK1,DZANK1,Dzank1,DZANK1
DZIP1,DZIP1,DZIP1,Dzip1,DZIP1
DZIP3,DZIP3,DZIP3,Dzip3,DZIP3
ZNF593OS,ZNF593OS,ZNF593OS,E130218I03Rik,ZNF593OS
KIAA1958,KIAA1958,KIAA1958,E130308A19Rik,KIAA1958
INTS15,INTS15,C7orf26,E130309D02Rik,INTS15
E2F1,E2F1,E2F1,E2f1,E2F1
E2F2,E2F2,E2F2,E2f2,E2F2
E2F3,E2F3,E2F3,E2f3,E2F3
E2F5,E2F5,E2F5,E2f5,E2F5
E2F8,E2F8,E2F8,E2f8,E2F8
E4F1,E4F1,E4F1,E4f1,E4F1
EAF1,EAF1,EAF1,Eaf1,EAF1
EAF2,EAF2,EAF2,Eaf2,EAF2
EAPP,EAPP,EAPP,Eapp,EAPP
EBAG9,EBAG9,EBAG9,Ebag9,EBAG9
EBF1,EBF1,EBF1,Ebf1,EBF1
EBF2,EBF2,EBF2,Ebf2,EBF2
EBF3,EBF3,EBF3,Ebf3,EBF3
EBF4,EBF4,EBF4,Ebf4,EBF4
EBNA1BP2,EBNA1BP2,EBNA1BP2,Ebna1bp2,EBNA1BP2
TBC1D25,TBC1D25,EBP,Ebp,EBP
ECE1,ECE1,ECE1,Ece2,ECE2
ECEL1,ECEL1,ECEL1,Ecel1,ECEL1
ECHDC1,ECHDC1,ECHDC1,Echdc1,ECHDC1
ECHDC3,ECHDC3,ECHDC3,Echdc3,ECHDC3
ECHS1,ECHS1,ECHS1,Echs1,ECHS1
ECI1,ECI1,ECI1,Eci1,ECI1
ECI2,ECI2,ECI2,Eci2,ECI2
ECM1,ECM1,ECM1,Ecm1,ECM1
ECM2,ECM2,ECM2,Ecm2,ECM2
ECPAS,ECPAS,ECPAS,Ecpas,ECPAS
ECRG4,ECRG4,ECRG4,Ecrg4,ECRG4
ECSIT,ECSIT,ECSIT,Ecsit,ECSIT
EDA,EDA,EDA,Eda,EDA
EDAR,EDAR,EDAR,Edar,EDAR
EDARADD,EDARADD,EDARADD,Edaradd,EDARADD
EDC3,EDC3,EDC3,Edc3,EDC3
EDDM3B,EDDM3B,EDDM3B,Eddm3b,EDDM3B
EDEM1,EDEM1,EDEM1,Edem1,EDEM1
EDEM2,EDEM2,EDEM2,Edem2,EDEM2
EDEM3,EDEM3,EDEM3,Edem3,EDEM3
EDIL3,EDIL3,EDIL3,Edil3,EDIL3
EDN1,EDN1,EDN1,Edn1,EDN1
EDN2,EDN2,EDN2,Edn2,EDN2
EDNRA,EDNRA,EDNRA,Ednra,EDNRA
EDNRB,EDNRB,EDNRB,Ednrb,EDNRB
EDRF1,EDRF1,EDRF1,Edrf1,HELZ
EED,EED,EED,Eed,EED
EEF1A1,EEF1A1,EEF1A1,Eef1a2,EEF1A2
EEF1AKMT1,EEF1AKMT1,EEF1AKMT1,Eef1akmt1,EEF1AKMT1
METTL13,METTL13,METTL13,Eef1aknmt,METTL13
EEF2K,EEF2K,EEF2K,Eef2k,EEF2K
EEFSEC,EEFSEC,EEFSEC,Eefsec,EEFSEC
EEPD1,EEPD1,EEPD1,Eepd1,EEPD1
CLXN,CLXN,EFCAB1,Efcab1,CLXN
EFCAB10,EFCAB10,EFCAB10,Efcab10,EFCAB10
EFCAB11,EFCAB11,EFCAB11,Efcab11,EFCAB11
EFCAB5,EFCAB5,EFCAB5,Efcab5,EFCAB5
EFCAB9,EFCAB9,EFCAB9,Efcab9,EFCAB9
EFEMP2,EFEMP2,EFEMP2,Efemp2,EFEMP2
EFHB,EFHB,EFHB,Efhb,EFHB
EFHC1,EFHC1,EFHC1,Efhc1,EFHC1
EFHC2,EFHC2,EFHC2,Efhc2,EFHC2
EFNA4,EFNA1,EFNA1,Efna1,EFNA1
EFNA2,EFNA2,EFNA2,Efna2,EFNA2
EFNA3,EFNA3,EFNA3,Efna3,EFNA3
EFNA5,EFNA5,EFNA5,Efna5,EFNA5
EFNB1,EFNB1,EFNB1,Efnb1,EFNB1
EFNB2,EFNB2,EFNB2,Efnb2,EFNB2
EFNB3,EFNB3,EFNB3,Efnb3,EFNB3
EFR3A,EFR3A,EFR3A,Efr3a,EFR3A
EFR3B,EFR3B,EFR3B,Efr3b,EFR3B
EFS,EFS,EFS,Efs,EFS
EGF,EGF,EGF,Egf,EGF
EGFL6,EGFL6,EGFL6,Egfl6,EGFL6
EGFL7,EGFL7,EGFL7,Egfl7,EGFL7
EGFR,EGFR,EGFR,Egfr,EGFR
EGLN3,EGLN3,EGLN3,Egln3,EGLN3
EGR1,EGR1,EGR1,Egr1,EGR1
EGR2,EGR2,EGR2,Egr2,EGR2
EGR4,EGR4,EGR4,Egr4,EGR4
EHBP1,EHBP1,EHBP1,Ehbp1,EHBP1
EHD1,EHD1,EHD1,Ehd1,EHD1
EHD3,EHD3,EHD3,Ehd3,EHD3
EHD4,EHD4,EHD4,Ehd4,EHD4
EHF,EHF,EHF,Ehf,EHF
EHHADH,EHHADH,EHHADH,Ehhadh,EHHADH
EHMT1,EHMT1,EHMT1,Ehmt1,EHMT1
EHMT2,EHMT2,EHMT2,Ehmt2,EHMT2
EI24,EI24,EI24,Ei24,EI24
EID2,EID2,EID2,Eid2,EID2
NSMCE4A,NSMCE4A,EID3,Eid3,NSMCE4A
EIF1AD,EIF1AD,EIF1AD,Eif1ad,EIF1AD
EIF1B,EIF1B,EIF1B,Eif1b,EIF1B
EIF2A,EIF2A,EIF2A,Eif2a,EIF2A
EIF2AK2,EIF2AK2,EIF2AK2,Eif2ak2,EIF2AK2
EIF2AK3,EIF2AK3,EIF2AK3,Eif2ak3,EIF2AK3
EIF2AK4,EIF2AK4,EIF2AK4,Eif2ak4,EIF2AK4
EIF2B2,EIF2B2,EIF2B2,Eif2b2,EIF2B2
PTCH2,EIF2B3,EIF2B3,Eif2b3,EIF2B3
EIF2B4,EIF2B4,EIF2B4,Eif2b4,EIF2B4
EIF2B5,EIF2B5,EIF2B5,Eif2b5,EIF2B5
EIF2S1,EIF2S1,EIF2S1,Eif2s1,EIF2S1
EIF2S2,EIF2S2,EIF2S2,Eif2s2,EIF2S2
EIF3B,EIF3B,EIF3B,Eif3b,EIF3B
EIF3D,EIF3D,EIF3D,Eif3d,EIF3D
EIF3E,EIF3E,EIF3E,Eif3e,EIF3E
EIF3F,EIF3F,EIF3F,Eif3f,EIF3F
EIF3G,EIF3G,EIF3G,Eif3g,EIF3G
EIF3H,EIF3H,EIF3H,Eif3h,EIF3H
EIF3I,EIF3I,EIF3I,Eif3i,EIF3I
EIF3J,EIF3J,EIF3J,Eif3j1,EIF3J
EIF3K,EIF3K,EIF3K,Eif3k,COPS8
EIF3M,EIF3M,EIF3M,Eif3m,EIF3M
EIF4A2,EIF4A2,EIF4A1,Eif4a2,EIF4A1
EIF4E,EIF4E,EIF4E,Eif4e,EIF4E
TSPAN17,TSPAN17,EIF4E1B,Eif4e1b,EIF4E1B
EIF4E3,EIF4E3,EIF4E3,Eif4e3,EIF4E3
EIF4EBP1,EIF4EBP1,EIF4EBP1,Eif4ebp1,EIF4EBP1
EIF4EBP2,EIF4EBP2,EIF4EBP2,Eif4ebp2,EIF4EBP2
EIF4ENIF1,EIF4ENIF1,EIF4ENIF1,Eif4enif1,EIF4ENIF1
EIF4G1,EIF4G1,EIF4G1,Eif4g1,EIF4G1
EIF4G2,EIF4G2,EIF4G2,Eif4g2,EIF4G2
EIF4G3,EIF4G3,EIF4G3,Eif4g3,EIF4G3
EIF4H,EIF4H,EIF4H,Eif4h,EIF4H
EIF5,EIF5,EIF5,Eif5,EIF5
EIF5B,EIF5B,EIF5B,Eif5b,EIF5B
EIF6,EIF6,EIF6,Eif6,EIF6
ELAC1,ELAC1,ELAC1,Elac1,ELAC1
ELAC2,ELAC2,ELAC2,Elac2,ELAC2
ELAPOR2,ELAPOR2,ELAPOR2,Elapor2,ELAPOR2
ELAVL2,ELAVL2,ELAVL2,Elavl1,ELAVL1
ELAVL3,ELAVL3,ELAVL3,Elavl3,ELAVL3
ELAVL4,ELAVL4,ELAVL4,Elavl4,ELAVL4
ELF1,ELF1,ELF1,Elf1,ELF1
ELF3,ELF3,ELF3,Elf3,ELF3
ELF4,ELF4,ELF4,Elf4,ELF4
ELF5,ELF5,ELF5,Elf5,ELF5
ELFN2,ELFN2,ELFN2,Elfn2,ELFN2
ELK1,ELK1,ELK1,Elk1,ERF
ELK4,ELK4,ELK4,Elk4,ELK4
ELL3,ELL3,ELL3,Ell3,ELL3
SCAI,SCAI,SCAI,Elmo1,ELMO1
ELMO1,ELMO1,ELMO1,Elmo2,ELMO2
ELMO3,ELMO3,ELMO3,Elmo3,ELMO3
ELMOD1,ELMOD1,ELMOD1,Elmod1,ELMOD1
ELMOD3,ELMOD3,ELMOD3,Elmod3,ELMOD3
ELN,ELN,ELN,Eln,ELN
ELOC,ELOC,ELOC,Eloc,ELOC
ELOVL7,ELOVL7,ELOVL1,Elovl1,ELOVL1
ELOVL2,ELOVL2,ELOVL2,Elovl2,ELOVL2
ELOVL3,ELOVL3,ELOVL3,Elovl3,ELOVL3
ELOVL4,ELOVL4,ELOVL4,Elovl4,ELOVL4
ELOVL6,ELOVL6,ELOVL6,Elovl6,ELOVL6
ELP1,ELP1,ELP1,Elp1,ELP1
ELP2,ELP2,ELP2,Elp2,ELP2
ELP3,ELP3,ELP3,Elp3,ELP3
ELP4,DNAJC24,ELP4,Elp4,ELP4
ELP6,ELP6,ELP6,Elp6,ELP6
EMC1,EMC1,EMC1,Emc1,EMC1
EMC2,EMC2,EMC2,Emc2,EMC2
EMC3,EMC3,EMC3,Emc3,EMC3
EMC6,EMC6,EMC6,Emc6,EMC6
EMC7,EMC7,EMC7,Emc7,EMC7
PMF1,EMC9,EMC9,Emc9,EMC9
EMCN,EMCN,EMCN,Emcn,EMCN
EMD,EMD,EMD,Emd,EMD
EME1,EME1,EME1,Eme1,EME1
EMG1,EMG1,EMG1,Emg1,EMG1
EMID1,EMID1,EMID1,Emid1,EMID1
KHK,EMILIN1,EMILIN1,Emilin1,EMILIN1
EMILIN2,EMILIN2,EMILIN2,Emilin2,EMILIN2
EMILIN1,EMILIN3,EMILIN3,Emilin3,EMILIN3
EML1,EML1,EML2,Eml2,EML2
EML3,EML3,EML3,Eml3,EML3
EML4,EML4,EML4,Eml4,EML4
EML5,EML5,EML5,Eml5,EML6
EMP3,EMP3,EMP3,Emp3,EMP3
EMSY,EMSY,EMSY,Emsy,EMSY
EN1,EN1,EN1,En1,EN1
EN2,EN2,EN2,En2,EN2
ENAH,ENAH,ENAH,Enah,ENAH
ENDOD1,ENDOD1,ENDOD1,Endod1,ENDOD1
EXOG,EXOG,ENDOG,Endog,ENDOG
ENDOU,ENDOU,ENDOU,Endou,ENDOU
PTPMT1,RBP5,ENDOV,Endov,ENDOV
ENG,ENG,ENG,Eng,ENG
ENKUR,ENKUR,ENKUR,Enkur,ENKUR
ENO2,ENO2,ENO2,Eno1b,ENO1
ENO4,ENO4,ENO4,Eno4,ENO4
ENOX1,ENOX1,ENOX1,Enox1,ENOX1
ENOX2,ENOX2,ENOX2,Enox2,ENOX2
ENPEP,ENPEP,ENPEP,Enpep,ENPEP
ENPP2,ENPP2,ENPP2,Enpp2,ENPP2
ENPP4,ENPP4,ENPP4,Enpp4,ENPP4
ENPP6,ENPP6,ENPP6,Enpp6,ENPP6
ENPP7,ENPP7,ENPP7,Enpp7,ENPP7
ENSA,ENSA,ENSA,Ensa,ENSA
ENTHD1,ENTHD1,ENTHD1,Enthd1,ENTHD1
CC2D2B,ENTPD1,ENTPD1,Entpd1,ENTPD1
ENTPD2,ENTPD2,ENTPD2,Entpd2,ENTPD2
ENTPD3,ENTPD3,ENTPD3,Entpd3,ENTPD3
ENTPD4,ENTPD4,ENTPD4,Entpd4,ENTPD4
ENTPD5,FAM161B,ENTPD5,Entpd5,ENTPD5
ENTPD8,ENTPD8,ENTPD8,Entpd8,ENTPD8
ENTR1,ENTR1,ENTR1,Entr1,ENTR1
ENY2,ENY2,ENY2,Eny2,ENY2
EOMES,EOMES,EOMES,Eomes,EOMES
EP300,EP300,EP300,Ep300,EP300
HIF1A,HIF1A,HIF1A,Epas1,EPAS1
EPB41,EPB41,EPB41,Epb41,EPB41
EPB41L2,EPB41L2,EPB41L2,Epb41l2,ATG12
EPB41L1,EPB41L1,EPB41L1,Epb41l3,EPB41L3
EPB41L4A,EPB41L4A,EPB41L4A,Epb41l4a,EPB41L4A
EPB41L4B,EPB41L4B,EPB41L4B,Epb41l4b,EPB41L4B
EPB41L5,EPB41L5,EPB41L5,Epb41l5,EPB41L5
EPB42,EPB42,EPB42,Epb42,EPB42
EPC1,EPC1,EPC1,Epc1,EPC1
EPCAM,EPCAM,EPCAM,Epcam,EPCAM
EPDR1,EPDR1,EPDR1,Epdr1,EPDR1
EPG5,EPG5,EPG5,Epg5,EPG5
EPGN,EPGN,EPGN,Epgn,EPGN
EPHA1,EPHA1,EPHA1,Epha1,EPHA1
EPHA2,EPHA2,EPHA2,Epha2,EPHA2
EPHA5,EPHA5,EPHA5,Epha5,EPHA5
EPHA7,EPHA7,EPHA7,Epha7,EPHA7
EPHB1,EPHB1,EPHB3,Epha8,EPHA8
EPHA3,EPHA3,EPHA3,Ephb1,EPHB1
EPHB2,EPHB2,EPHB2,Ephb2,EPHB2
EPHB6,EPHB6,EPHB6,Ephb6,EPHB6
SERHL2,EPHX1,EPHX1,Ephx1,EPHX1
EPHX2,EPHX2,EPHX2,Ephx2,EPHX2
EPHX3,EPHX3,EPHX3,Ephx3,EPHX3
EPM2AIP1,EPM2AIP1,EPM2AIP1,Epm2aip1,EPM2AIP1
EPN2,EPN2,EPN2,Epn2,EPN2
EPO,EPO,EPO,Epo,EPO
EPOR,EPOR,EPOR,Epor,EPOR
EDDM13,EDDM13,EDDM13,Epp13,EDDM13
EPRS1,EPRS1,EPRS1,Eprs,EPRS1
EPS15,EPS15,EPS15,Eps15,EPS15
EPS15L1,EPS15L1,EPS15L1,Eps15l1,EPS15L1
EPS8,EPS8,EPS8,Eps8,EPS8
EPS8L3,EPS8L3,EPS8L3,Eps8l3,EPS8L3
EPSTI1,EPSTI1,EPSTI1,Epsti1,EPSTI1
EPX,EPX,EPX,Epx,EPX
EPYC,EPYC,EPYC,Epyc,EPYC
EQTN,EQTN,EQTN,Eqtn,EVI2A
ERAL1,ERAL1,ERAL1,Eral1,ERAL1
ERAP2,ERAP2,ERAP2,Erap1,ERAP2
ERAS,ERAS,ERAS,Eras,ERAS
ERBB2,ERBB2,ERBB2,Erbb2,ERBB2
ERBB4,ERBB4,ERBB4,Erbb4,ERBB4
ERBIN,ERBIN,ERBIN,Erbin,ERBIN
ERC1,ERC1,ERC1,Erc1,ERC1
ERCC2,ERCC2,ERCC2,Ercc2,ERCC2
ERCC4,ERCC4,ERCC4,Ercc4,ERCC4
ERCC6L,ERCC6L,ERCC6L,Ercc6l,ERCC6L
ERCC6L2,ERCC6L2,ERCC6L2,Ercc6l2,ERCC6L2
EREG,EREG,EREG,Ereg,EREG
ERF,ERF,ERF,Erf,ELK1
ERG,ERG,ERG,Erg,ERG
ERG28,ERG28,ERG28,Erg28,ERG28
ERGIC3,ERGIC3,ERGIC3,Ergic3,ERGIC3
ERI1,ERI1,ERI1,Eri1,ERI1
ERI2,ERI2,ERI2,Eri2,ERI2
ERI3,ERI3,ERI3,Eri3,ERI3
C12orf43,C11H12orf43,C12orf43,Erich1,ERICH1
ERICH6,ERICH6,ERICH6,Erich6,ERICH6
ERLEC1,ERLEC1,ERLEC1,Erlec1,ERLEC1
ERLIN2,ERLIN2,ERLIN2,Erlin2,ERLIN2
ERMP1,ERMP1,ERMP1,Ermp1,ERMP1
ERN1,ERN1,ERN1,Ern1,ERN1
ERN2,ERN2,ERN2,Ern2,ERN2
ERO1B,ERO1B,ERO1B,Ero1b,ERO1B
ERP27,ERP27,ERP27,Erp27,ERP27
ERP44,ERP44,ERP44,Erp44,ERP44
SORBS1,SORBS1,NHSL1,Errfi1,ERRFI1
ESCO1,ESCO1,ESCO1,Esco1,ESCO1
ESD,ESD,ESD,Esd,ESD
ESF1,ESF1,ESF1,Esf1,ESF1
ESM1,ESM1,ESM1,Esm1,ESM1
ESR1,ESR1,ESR1,Esr1,ESR1
ESR2,ESR2,ESR2,Esr2,ESR2
ESRP1,ESRP1,ESRP1,Esrp1,ESRP1
ESRRA,ESRRA,ESRRA,Esrra,ESRRA
ESRRB,ESRRB,ESRRB,Esrrb,ESRRB
ESRRG,ESRRG,ESRRG,Esrrg,ESRRG
ESYT2,ESYT2,ESYT2,Esyt2,ESYT2
MCTP2,MCTP2,MCTP2,Esyt3,MCTP2
C1orf174,C1H1orf174,ETAA1,Etaa1,ETAA1
ETF1,ETF1,ETF1,Etf1,ETF1
ETFA,ETFA,ETFA,Etfa,ETFA
ETFB,ETFB,ETFB,Etfb,ETFB
ETFDH,ETFDH,ETFDH,Etfdh,ETFDH
KIAA1217,KIAA1217,KIAA1217,Etl4,KIAA1217
ETNK1,ETNK1,ETNK1,Etnk1,ETNK1
ETNK2,ETNK2,ETNK2,Etnk2,ETNK2
ETNPPL,ETNPPL,ETNPPL,Etnppl,ETNPPL
ETS1,ETS1,ETS1,Ets1,ETS1
ETS2,ETS2,ETS2,Ets2,ETS2
ETV1,ETV1,ETV1,Etv1,ETV1
ETV2,ETV2,ETV2,Etv2,ETV2
ETV4,ETV4,ETV4,Etv4,ETV4
ETV6,ETV6,ETV6,Etv6,ETV6
EVA1A,EVA1A,EVA1A,Eva1a,EVA1A
EVA1B,EVA1B,EVA1B,Eva1b,EVA1B
EVA1C,EVA1C,EVA1C,Eva1c,EVA1C
EVC,EVC,EVC,Evc,EVC
EVC2,EVC2,EVC2,Evc2,EVC2
EVI2B,EVI2B,EVI2B,Evi2b,EVI2B
EVI5,EVI5,EVI5,Evi5,EVI5
EVI5L,EVI5L,EVI5L,Evi5l,EVI5L
EVL,EVL,EVL,Evl,EVL
EVPL,EVPL,EVPL,Evpl,EVPL
EWSR1,EWSR1,EWSR1,Ewsr1,EWSR1
EXD1,EXD1,EXD1,Exd1,EXD1
EXO1,EXO1,EXO1,Exo1,EXO1
EXO5,EXO5,EXO5,Exo5,EXO5
EXOC1,EXOC1,EXOC1,Exoc1,EXOC1
EXOC2,EXOC2,EXOC2,Exoc2,EXOC2
EXOC3L1,EXOC3L1,EXOC3L2,Exoc3l2,EXOC3L2
EXOC5,EXOC5,EXOC5,Exoc5,EXOC5
EXOC6,EXOC6,EXOC6,Exoc6,EXOC6
EXOC7,EXOC7,EXOC7,Exoc7,EXOC7
EXOC8,EXOC8,EXOC8,Exoc8,EXOC8
EXOSC1,EXOSC1,EXOSC1,Exosc1,EXOSC1
EXOSC10,EXOSC10,EXOSC10,Exosc10,EXOSC10
EXOSC3,EXOSC3,EXOSC3,Exosc3,EXOSC2
EXOSC5,EXOSC5,EXOSC5,Exosc5,EXOSC5
EXOSC7,EXOSC7,EXOSC7,Exosc7,EXOSC7
EXOSC8,EXOSC8,EXOSC8,Exosc8,EXOSC8
EXOSC9,EXOSC9,EXOSC9,Exosc9,EXOSC9
EXPH5,EXPH5,EXPH5,Exph5,EXPH5
EXT1,EXT1,EXT2,Ext2,EXT1
EXTL1,EXTL1,EXTL1,Extl1,EXTL1
EXTL2,EXTL2,EXTL2,Extl2,EXTL2
EXTL3,EXTL3,EXTL3,Extl3,EXTL3
EYA2,EYA2,EYA2,Eya2,EYA1
EYA3,EYA3,EYA3,Eya3,EYA3
EZH2,EZH2,EZH2,Ezh2,EZH2
EZR,EZR,EZR,Ezr,EZR
F10,F10,F10,F10,F10
F11,F11,F11,F11,F11
F11R,F11R,F11R,F11r,F11R
F12,F12,F12,F12,F12
F13A1,F13A1,F13A1,F13a1,F13A1
F13B,F13B,F13B,F13b,F13B
F2,F2,F2,F2,F2
F2RL1,F2RL1,F2RL1,F2rl1,F2RL1
F2RL2,F2RL2,F2RL2,F2rl2,F2RL2
PPAN,PPAN,P2RY11,F2rl3,F2RL3
F5,F5,F5,F5,F5
F7,F7,F7,F7,F7
F9,F9,F9,F9,F9
FA2H,FA2H,FA2H,Fa2h,FA2H
FAAH2,FAAH2,FAAH2,Faah,FAAH
FAAP100,FAAP100,FAAP100,Faap100,FAAP100
FAAP24,FAAP24,FAAP24,Faap24,FAAP24
FABP1,FABP1,FABP1,Fabp1,FABP1
FABP2,FABP2,FABP2,Fabp2,FABP2
FABP3,FABP3,FABP3,Fabp3,FABP3
FABP7,FABP7,FABP7,Fabp7,FABP7
FADD,FADD,FADD,Fadd,FADD
FADS1,FADS1,FADS1,Fads1,FADS1
FADS2,FADS2,FADS2,Fads2b,FADS2
FADS3,FADS3,FADS3,Fads3,FADS3
FAF1,FAF1,FAF1,Faf1,FAF1
UBAC2,UBAC2,UBAC2,Faf2,FAF2
FAH,FAH,FAH,Fah,FAH
FAHD1,FAHD1,FAHD1,Fahd1,FAHD1
FAIM,FAIM,FAIM,Faim,FAIM
TMBIM1,TMBIM1,FAIM2,Faim2,FAIM2
EEIG2,EEIG2,FAM102B,Fam102b,EEIG2
FAM110A,FAM110A,FAM110A,Fam110a,FAM110A
FAM110B,FAM110B,FAM110B,Fam110b,FAM110B
FAM110C,FAM110C,FAM110C,Fam110c,FAM110C
FAM111B,FAM111A,FAM111A,Fam111a,FAM111A
FAM114A1,FAM114A1,FAM114A1,Fam114a1,FAM114A1
FAM118B,FAM118B,FAM118B,Fam118b,FAM118B
FAM120A,FAM120A,FAM120A,Fam120a,FAM120A
FAM120B,FAM120B,FAM120B,Fam120b,FAM120B
PABIR2,PABIR2,PABIR2,Fam122b,PABIR2
FAM124A,FAM124A,FAM124A,Fam124a,FAM124A
FAM124B,FAM124B,FAM124B,Fam124b,FAM124B
HYCC1,HYCC1,FAM126A,Fam126a,HYCC1
HYCC2,HYCC2,FAM126B,Fam126b,HYCC2
FAM131A,FAM131A,FAM131A,Fam131a,FAM131A
FAM131C,FAM131C,FAM131C,Fam131c,FAM131C
FAM135A,FAM135A,FAM135A,Fam135a,FAM135A
FAM13A,FAM13A,FAM13A,Fam13a,FAM13A
FAM13C,FAM13C,FAM13C,Fam13c,FAM13C
FAM149B1,FAM149B1,FAM149B1,Fam149a,FAM149B1
FAM151A,FAM151A,FAM151A,Fam151a,FAM151A
NALF1,NALF1,NALF1,Fam155a,NALF1
FHIP2A,FHIP2A,FHIP2A,Fam160b1,FHIP2A
FHIP2B,FHIP2B,FHIP2B,Fam160b2,FHIP2B
FAM161B,FAM161A,FAM161B,Fam161b,FAM161B
FAM162A,FAM162A,FAM162A,Fam162a,FAM162A
FAM162B,FAM162B,FAM162B,Fam162b,FAM162B
FAM163A,FAM163A,FAM163A,Fam163a,FAM163A
FAM163B,FAM163B,FAM163B,Fam163b,FAM163B
CIMIP2A,CIMIP2A,FAM166A,Fam166a,CIMIP2A
FAM167A,FAM167A,FAM167A,Fam167a,FAM167A
FAM167B,FAM167B,FAM167B,Fam167b,FAM167B
FAM168A,FAM168A,FAM168A,Fam168a,FAM168A
FAM168B,FAM168B,FAM168B,Fam168b,FAM168B
SPATA46,SPATA46,FAM170A,Fam170a,FAM170A
FAM171B,FAM171B,FAM171B,Fam171b,FAM171B
ARB2A,ARB2A,FAM172A,Fam172a,ARB2A
FAM174A,FAM174A,FAM174A,Fam174a,FAM174A
FAM177B,FAM177B,FAM177B,Fam177a,FAM177A1
FAM180A,FAM180A,FAM180A,Fam180a,FAM180A
FAM184A,FAM184A,FAM184A,Fam184a,FAM184A
