human gene name,mice gene name,pig gene name
FBXO11,Fbxo11,FBXO11
FBXO16,Fbxo16,FBXO16
FBXO17,Fbxo17,FBXO17
FBXO2,Fbxo2,FBXO2
FBXO21,Fbxo21,FBXO21
FBXO22,Fbxo22,FBXO22
FBXO24,Fbxo24,FBXO24
FBXO25,Fbxo25,FBXO25
FBXO28,Fbxo28,FBXO28
FBXO3,Fbxo3,FBXO3
FBXO30,Fbxo30,FBXO30
FBXO31,Fbxo31,FBXO31
FBXO32,Fbxo32,FBXO32
FBXO36,Fbxo36,FBXO36
FBXO38,Fbxo38,FBXO38
FBXO4,Fbxo4,FBXO4
FBXO40,Fbxo40,FBXO40
FBXO41,Fbxo41,FBXO41
FBXO42,Fbxo42,FBXO42
FBXO45,Fbxo45,FBXO45
FBXO34,Fbxo46,FBXO46
FBXO47,Fbxo47,FBXO47
FBXO48,Fbxo48,FBXO48
FBXO5,Fbxo5,FBXO5
FBXO6,Fbxo6,FBXO6
FBXO7,Fbxo7,FBXO7
FBXO8,Fbxo8,FBXO8
FBXO9,Fbxo9,FBXO9
FBXW11,Fbxw11,BTRC
FBXW2,Fbxw2,PAAF1
FBXW4,Fbxw4,FBXW4
FBXW5,Fbxw5,FBXW5
FBXW7,Fbxw7,FBXW7
FBXW8,Fbxw8,FBXW8
FBXW9,Fbxw9,FBXW9
FCGR1B,Fcer1a,FCER1A
FCER1G,Fcer1g,FCER1G
FCF1,Fcf1,FCF1
FCGR3A,Fcgr4,FCGR1A
FCGRT,Fcgrt,FCGRT
FCHO1,Fcho1,FCHO1
FCHO2,Fcho2,FCHO2
FCHSD1,Fchsd1,FCHSD1
FCHSD2,Fchsd2,FCHSD2
FCMR,Fcmr,FCMR
FCN2,Fcna,FCN2
FCRL2,Fcrl1,FCRL1
FCRL3,Fcrl5,FCRL3
FCRL6,Fcrla,FCRLA
FCRLB,Fcrlb,FCRLB
FCSK,Fcsk,FCSK
FDFT1,Fdft1,FDFT1
FDPS,Fdps,FDPS
FDX1,Fdx1,FDX1
FDXACB1,Fdxacb1,FDXACB1
FDXR,Fdxr,FDXR
FECH,Fech,FECH
FEM1A,Fem1a,FEM1A
FEM1B,Fem1b,FEM1B
FEM1C,Fem1c,FEM1C
FEN1,Fen1,FEN1
FER,Fer,FER
FER1L5,Fer1l5,FER1L5
FER1L6,Fer1l6,FER1L6
FERD3L,Ferd3l,FERD3L
FERMT1,Fermt1,FERMT1
FERMT2,Fermt2,FERMT2
FERMT3,Fermt3,FERMT3
FES,Fes,FES
FETUB,Fetub,FETUB
FEV,Fev,FEV
FEZ2,Fez2,FEZ2
FEZF2,Fezf2,FEZF2
FFAR1,Ffar1,P2RY11
FFAR2,Ffar2,FFAR2
FFAR4,Ffar4,FFAR4
FGB,Fgb,FGB
FGD1,Fgd1,FGD1
FGD3,Fgd3,FGD3
FGD4,Fgd4,FGD4
FGD5,Fgd5,FGD5
FGD6,Fgd6,FGD6
FGF1,Fgf1,FGF1
FGF14,Fgf14,FGF14
FGF16,Fgf16,FGF16
FGF17,Fgf17,FGF17
FGF18,Fgf18,FGF18
FGF20,Fgf20,FGF20
FGF21,Fgf21,FGF21
FGF22,Fgf22,FGF22
FGF23,Fgf23,FGF23
FGF3,Fgf3,FGF3
FGF5,Fgf5,FGF5
FGF6,Fgf6,FGF6
FGF7,Fgf7,FGF7
FGF8,Fgf8,FGF8
FGFBP1,Fgfbp1,FGFBP1
FGFBP3,Fgfbp3,FGFBP3
FGFR1,Fgfr1,FGFR1
FGFR1OP2,Fgfr1op2,FGFR1OP2
FGFR2,Fgfr2,FGFR2
FGFR3,Fgfr3,FGFR3
FGFR4,Fgfr4,FGFR4
FGFRL1,Fgfrl1,FGFRL1
FGG,Fgg,FGG
FGGY,Fggy,FGGY
FGL1,Fgl1,FGL1
FGL2,Fgl2,FGL2
FGR,Fgr,FGR
FH,Fh1,FH
FHDC1,Fhdc1,FHDC1
FHIT,Fhit,FHIT
FHL3,Fhl3,FHL3
FHL5,Fhl5,FHL5
FHOD3,Fhod3,FHOD3
FIBCD1,Fibcd1,FIBCD1
FIBIN,Fibin,FIBIN
FIBP,Fibp,FIBP
FIG4,Fig4,FIG4
FIGLA,Figla,FIGLA
FIGNL1,Fignl1,FIGNL1
FIGNL2,Fignl2,FIGNL2
FILIP1,Filip1,FILIP1
FILIP1L,Filip1l,FILIP1L
FITM1,Fitm1,FITM1
FITM2,Fitm2,FITM2
FIZ1,Fiz1,FIZ1
FJX1,Fjx1,FJX1
FKBP10,Fkbp10,FKBP10
FKBP14,Fkbp14,FKBP14
FKBP15,Fkbp15,FKBP15
FKBP1C,Fkbp1b,FKBP1B
FKBP3,Fkbp3,FKBP3
FKBP5,Fkbp5,FKBP5
FKBP6,Fkbp6,FKBP6
FKBP7,Fkbp7,FKBP7
FKBP8,Fkbp8,FKBP8
FKBP9,Fkbp9,FKBP9
FKRP,Fkrp,FKRP
FKTN,Fktn,FKTN
FLACC1,Flacc1,FLACC1
FLAD1,Flad1,FLAD1
FLCN,Flcn,FLCN
FLII,Flii,FLII
FLNA,Flna,FLNA
FLNB,Flnb,FLNB
FLNC,Flnc,FLNC
FLOT1,Flot1,FLOT1
FLOT2,Flot2,FLOT2
FLRT1,Flrt1,FLRT1
FLRT2,Flrt2,FLRT2
FLRT3,Flrt3,FLRT3
FLT3,Flt3,FLT3
FLT3LG,Flt3l,FLT3LG
FLT4,Flt4,FLT4
FLVCR1,Flvcr2,FLVCR2
FLYWCH2,Flywch2,FLYWCH2
FMC1,Fmc1,FMC1
FMN1,Fmn1,FMN1
FMN2,Fmnl1,FMNL1
FMNL2,Fmnl2,FMNL2
FMNL3,Fmnl3,FMNL3
FMO2,Fmo2,FMO2
FMO1,Fmo4,FMO4
FMO5,Fmo5,FMO5
SPOCK3,Fmod,FMOD
FMR1,Fmr1,FMR1
FN1,Fn1,FN1
FN3KRP,Fn3k,FN3K
FN3K,Fn3krp,FN3KRP
FNBP1,Fnbp1,FNBP1
FNBP1L,Fnbp1l,FNBP1L
FNBP4,Fnbp4,FNBP4
FNDC1,Fndc1,FNDC1
FNDC10,Fndc10,FNDC10
FNDC11,Fndc11,FNDC11
FNDC3A,Fndc3a,FNDC3A
FNDC3B,Fndc3b,FNDC3B
FNDC4,Fndc4,FNDC4
FNDC5,Fndc5,FNDC5
FNDC7,Fndc7,FNDC7
FNDC8,Fndc8,FNDC8
FNDC9,Fndc9,FNDC9
FNIP1,Fnip1,FNIP1
FNIP2,Fnip2,FNIP2
FNTA,Fnta,FNTA
FNTB,Fntb,FNTB
FOCAD,Focad,FOCAD
NAALAD2,Folh1,FOLH1B
FOLR3,Folr1,FOLR1
FOLR2,Folr2,FOLR2
FOSB,Fosb,FOSB
FOSL1,Fosl1,FOSL1
FOSL2,Fosl2,FOSL2
FOXA2,Foxa2,FOXA2
FOXA3,Foxa3,FOXA3
FOXB1,Foxb1,FOXB1
FOXB2,Foxb2,FOXB2
FOXC1,Foxc1,FOXC1
FOXC2,Foxc2,FOXC2
FOXD1,Foxd1,FOXD1
FOXD2,Foxd2,FOXD2
FOXD3,Foxd3,FOXD3
FOXE1,Foxe1,FOXE1
FOXE3,Foxe3,FOXE3
FOXF1,Foxf1,FOXF1
FOXF2,Foxf2,FOXF2
FOXG1,Foxg1,FOXG1
FOXH1,Foxh1,FOXH1
FOXI1,Foxi1,FOXI1
FOXI2,Foxi2,FOXI2
FOXI3,Foxi3,FOXI3
FOXJ1,Foxj1,FOXJ1
FOXJ2,Foxj2,FOXJ2
FOXA1,Foxj3,FOXJ3
FOXK2,Foxk2,FOXK2
FOXL1,Foxl1,FOXL1
FOXL3,Foxl3,FOXL3
FOXM1,Foxm1,FOXM1
FOXN1,Foxn1,FOXN1
FOXN3,Foxn2,FOXN2
FOXO1,Foxo1,FOXO1
FOXO3,Foxo3,FOXO3
FOXO4,Foxo4,FOXO4
FOXO6,Foxo6,FOXO6
FOXP1,Foxp1,FOXP2
FOXP3,Foxp3,FOXP3
FOXP4,Foxp4,FOXP4
FOXQ1,Foxq1,FOXQ1
FOXR2,Foxr2,FOXR2
DMGDH,Foxred1,FOXRED1
FOXRED2,Foxred2,FOXRED2
FOXS1,Foxs1,FOXS1
FPGS,Fpgs,FPGS
FRA10AC1,Fra10ac1,FRA10AC1
FRAS1,Fras1,FRAS1
FRAT1,Frat1,FRAT1
FRAT2,Frat2,FRAT2
FREM1,Frem1,FREM1
FREM2,Frem2,FREM2
FRK,Frk,FRK
FRMD3,Frmd3,FRMD3
FRMD4B,Frmd4b,FRMD4B
FRMD5,Frmd5,FRMD5
FRMD6,Frmd6,FRMD6
FRMD8,Frmd8,FRMD8
HEATR4,Frmpd2,NSRP1
FRMPD3,Frmpd3,FRMPD3
FRMPD4,Frmpd4,FRMPD4
FRRS1,Frrs1,FRRS1
FRZB,Frzb,FRZB
FSCN1,Fscn1,FSCN1
FSCN2,Fscn2,FSCN2
FSCN3,Fscn3,FSCN3
FSD1,Fsd1,FSD1
FSD1L,Fsd1l,FSD1L
FSD2,Fsd2,FSD2
FSHB,Fshb,FSHB
FSHR,Fshr,FSHR
FSIP2,Fsip2,FSIP2
FST,Fst,FST
FSTL1,Fstl1,FSTL1
FSTL4,Fstl4,FSTL4
FSTL5,Fstl5,FSTL5
FTCD,Ftcd,FTCD
FTL,Ftl1,FTL
FTMT,Ftmt,FTMT
FTO,Fto,FTO
FTSJ1,Ftsj1,FTSJ1
KHSRP,Fubp1,FUBP1
FUCA1,Fuca1,FUCA1
FUNDC1,Fundc1,FUNDC1
FUOM,Fuom,FUOM
FURIN,Furin,FURIN
TAF15,Fus,FUS
FUT10,Fut10,FUT10
FUT11,Fut11,FUT11
FUT4,Fut4,FUT4
FUT7,Fut7,FUT7
POFUT2,Fut8,FUT8
FUT9,Fut9,FUT9
FUZ,Fuz,FUZ
FXN,Fxn,FXN
FXR1,Fxr1,FXR1
FXYD3,Fxyd4,FXYD3
FYB1,Fyb,FYB1
FYB2,Fyb2,FYB2
FYN,Fyn,FYN
FYTTD1,Fyttd1,FYTTD1
FZD1,Fzd1,FZD1
FZD2,Fzd2,FZD2
FZD4,Fzd4,FZD4
FZD5,Fzd5,FZD5
FZD6,Fzd6,FZD6
FZD7,Fzd7,FZD7
FZD8,Fzd8,FZD8
FZD9,Fzd9,FZD9
FZR1,Fzr1,FZR1
G0S2,G0s2,G0S2
G2E3,G2e3,G2E3
G3BP2,G3bp2,G3BP2
G6PC1,G6pc2,G6PC2
G6PD,G6pdx,G6PD
GAA,Gaa,GAA
GAB1,Gab1,GAB1
GAB2,Gab2,GAB2
GAB3,Gab3,GAB3
GABARAPL2,Gabarapl2,GABARAPL1
GABBR1,Gabbr1,GABBR1
GABBR2,Gabbr2,GABBR2
GABPA,Gabpa,GABPA
GABPB1,Gabpb1,GABPB1
GABPB2,Gabpb2,GABPB2
GABRA2,Gabra2,GABRA2
GABRA3,Gabra3,GABRA3
GABRA1,Gabra5,GABRA5
GABRA6,Gabra6,GABRA6
GABRB2,Gabrb2,GABRB2
GABRB3,Gabrb3,GABRB3
GABRD,Gabrd,GABRD
GABRG1,Gabrg1,GABRG1
GABRG2,Gabrg2,GABRG2
GABRG3,Gabrg3,GABRG3
GABRQ,Gabrq,GABRQ
GABRR2,Gabrr1,GABRR1
GABRR3,Gabrr3,GABRR3
GAD1,Gad1,GAD1
GAD2,Gad2,GAD2
GADD45A,Gadd45a,GADD45A
GADD45G,Gadd45g,GADD45G
GADD45GIP1,Gadd45gip1,GADD45GIP1
GADL1,Gadl1,GADL1
GAK,Gak,GAK
GAL,Gal,GAL
GAL3ST2,Gal3st1,GAL3ST1
GAL3ST3,Gal3st3,GAL3ST3
GAL3ST4,Gal3st4,GAL3ST4
GALC,Galc,GALC
GALE,Gale,GALE
GALK1,Galk1,GALK1
GALK2,Galk2,GALK2
GALM,Galm,GALM
STS,Galns,GALNS
GALNT1,Galnt1,GALNT1
GALNT14,Galnt11,GALNT11
GALNT16,Galnt14,GALNT14
GALNT15,Galnt15,GALNT15
GALNT17,Galnt17,GALNT17
GALNT18,Galnt18,GALNT18
GALNT2,Galnt2,GALNT2
GALNT4,Galnt4,GALNT4
GALNT5,Galnt5,GALNT5
GALNT7,Galnt7,GALNT7
GALNT9,Galnt9,GALNT9
GALNTL6,Galntl6,GALNTL6
ODAPH,Galp,GALP
GALR1,Galr1,GALR1
GALR2,Galr2,GALR2
GALR3,Galr3,GALR3
GALT,Galt,GALT
GAMT,Gamt,GAMT
GANAB,Ganab,GANAB
GAP43,Gap43,GAP43
GAPDHS,Gapdhs,GAPDHS
GAPT,Gapt,GAPT
GAPVD1,Gapvd1,GAPVD1
GAR1,Gar1,GAR1
GAREM1,Garem1,GAREM1
GAREM2,Garem2,GAREM2
GARS1,Gars,GARS1
GART,Gart,GART
GAS1,Gas1,GAS1
GAS2,Gas2,GAS2
GAS2L1,Gas2l1,GAS2L1
GAS2L2,Gas2l2,GAS2L2
GAS6,Gas6,GAS6
GAS7,Gas7,GAS7
GAS8,Gas8,GAS8
GASK1A,Gask1a,GASK1B
GAST,Gast,GAST
GATA2,Gata2,GATA2
GATA3,Gata3,GATA3
GATA4,Gata4,GATA4
GATA5,Gata5,GATA5
GATAD2A,Gatad2a,GATAD2A
GATAD2B,Gatad2b,GATAD2B
GATC,Gatc,GATC
GATD1,Gatd1,GATD1
GATD3A,Gatd3a,GATD3
GATM,Gatm,GATM
GBA,Gba,GBA1
GBA2,Gba2,GBA2
GBE1,Gbe1,GBE1
GBP2,Gbp2b,GBP1
GBX1,Gbx1,GBX1
GBX2,Gbx2,GBX2
GC,Gc,GC
GCA,Gca,GCA
GCC1,Gcc1,GCC1
GCC2,Gcc2,GCC2
GCDH,Gcdh,GCDH
GCFC2,Gcfc2,GCFC2
GCG,Gcg,GCG
GCGR,Gcgr,GCGR
GCH1,Gch1,GCH1
GCK,Gck,GCK
GCKR,Gckr,GCKR
GCLC,Gclc,GCLC
GCLM,Gclm,GCLM
GCM1,Gcm1,GCM1
GCM2,Gcm2,GCM2
GCN1,Gcn1,GCN1
GCNT1,Gcnt1,GCNT1
GCNT2,Gcnt2,GCNT2
GCNT4,Gcnt4,GCNT4
GCNT7,Gcnt7,GCNT7
GCSAML,Gcsam,GCSAM
GDA,Gda,GDA
GDAP1,Gdap1,GDAP1
GDAP1L1,Gdap1l1,GDAP1L1
RHOBTB3,Gdap2,GDAP2
GDF10,Gdf10,GDF10
GDF11,Gdf11,GDF11
GDF15,Gdf15,GDF15
GDF2,Gdf2,GDF2
GDF3,Gdf3,GDF3
GDF5,Gdf5,GDF5
GDF6,Gdf6,GDF6
GDF7,Gdf7,GDF7
GDI2,Gdi2,GDI2
GDNF,Gdnf,GDNF
GDPD1,Gdpd1,GDE1
GDPD2,Gdpd2,GDPD2
GDPD4,Gdpd4,GDPD5
GDPGP1,Gdpgp1,GDPGP1
GEM,Gem,GEM
GEMIN2,Gemin2,GEMIN2
GEMIN4,Gemin4,GEMIN4
GEMIN5,Gemin5,GEMIN5
GEMIN6,Gemin6,GEMIN6
GEMIN7,Gemin7,GEMIN7
GEMIN8,Gemin8,GEMIN8
GEN1,Gen1,GEN1
GET1,Get1,GET1
GET3,Get3,GET3
PRPH,Gfap,GFAP
GFI1,Gfi1,GFI1
GFI1B,Gfi1b,GFI1B
GFM1,Gfm1,GFM1
GFM2,Gfm2,GFM2
GFOD2,Gfod1,GFOD1
GFOD1,Gfod2,GFOD2
PPAT,Gfpt1,GFPT1
GFPT1,Gfpt2,GFPT2
GFRA2,Gfra2,GFRA2
GFRA3,Gfra3,GFRA3
GFRA4,Gfra4,GFRA4
GFRAL,Gfral,GFRAL
GFUS,Gfus,GFUS
GFY,Gfy,GFY
GGCT,Ggct,GGCT
GGH,Ggh,GGH
GGN,Ggn,GGN
GGNBP2,Ggnbp2,GGNBP2
GGPS1,Ggps1,GGPS1
GGT1,Ggt1,NAALAD2
GGT5,Ggt5,GGT5
GGT6,Ggt6,GGT6
GGT7,Ggt7,GGT7
GH2,Gh,GH1
GHITM,Ghitm,GHITM
GHR,Ghr,GHR
GHRH,Ghrh,GHRH
GHRL,Ghrl,GHRL
GHSR,Ghsr,MLNR
GID4,Gid4,GID4
GID8,Gid8,GID8
GIGYF1,Gigyf1,GIGYF1
GIGYF2,Gigyf2,GIGYF2
GIMAP1-GIMAP5,Gimap3,GIMAP2
GIMAP8,Gimap8,GIMAP8
GIMAP7,Gimap9,GIMAP4
GIMD1,Gimd1,GIMD1
GIN1,Gin1,GIN1
GINM1,Ginm1,GINM1
GINS1,Gins1,GINS1
GINS3,Gins3,GINS3
GINS4,Gins4,GINS4
GIP,Gip,GIP
GIPC1,Gipc1,GIPC1
GIPC2,Gipc2,GIPC2
GIPC3,Gipc3,GIPC3
GHRHR,Gipr,LY86
GIT2,Git2,GIT2
GJA10,Gja10,GJA10
GJA4,Gja4,GJA4
GJA5,Gja5,GJA5
GJA8,Gja8,GJA8
GJB1,Gjb1,GJB1
GJB2,Gjb2,GJB2
GJB3,Gjb3,GJB3
GJB4,Gjb4,GJB4
GJB5,Gjb5,GJB5
GJC1,Gjc1,GJC1
GJC2,Gjc2,GJC2
GJC3,Gjc3,GJC3
GJD2,Gjd2,GJD2
GJE1,Gje1,GJE1
GK3P,Gk,OAT
GK2,Gk2,GK2
GK5,Gk5,GK5
GKAP1,Gkap1,GKAP1
GKN1,Gkn1,GKN1
GKN2,Gkn2,GKN2
GLA,Gla,GLA
GLB1,Glb1l,GLB1L
GLB1L2,Glb1l2,GLB1L2
GLCCI1,Glcci1,GLCCI1
GLCE,Glce,GLCE
GLDC,Gldc,GLDC
GLDN,Gldn,GLDN
GLE1,Gle1,GLE1
GLG1,Glg1,GLG1
GLI2,Gli2,GLI3
GLIPR1,Glipr1,GLIPR1
GLIPR1L1,Glipr1l1,GLIPR1L1
GLIPR1L2,Glipr1l2,GLIPR1L2
GLIPR2,Glipr2,GLIPR2
GLI1,Glis1,GLIS1
GLIS2,Glis2,GLIS2
GLMN,Glmn,GLMN
GLMP,Glmp,GLMP
GLO1,Glo1,GLO1
GLOD5,Glod5,GLOD5
GLP1R,Glp1r,GLP1R
GLP2R,Glp2r,GLP2R
GLRA2,Glra2,GLRA2
GLRA3,Glra3,GLRA3
GLRB,Glrb,GLRB
GLRX,Glrx,GLRX
GLRX3,Glrx3,GLRX3
PTGES2,Glrx5,GLRX5
GLS,Gls,GLS
GLS2,Gls2,S100A2
GLT1D1,Glt1d1,GLT1D1
GLT6D1,Glt6d1,GLT6D1
GLT8D2,Glt8d1,GLT8D1
GLTP,Gltp,GLTP
GLTPD2,Gltpd2,GLTPD2
GLUD2,Glud1,GLUD1
GLYATL1B,Glyat,GLYAT
GLYATL3,Glyatl3,GLYATL3
GLYCTK,Glyctk,GLYCTK
GLYR1,Glyr1,GLYR1
KPNA2,Gm10184,KPNA2
SEC61B,Gm10320,SEC61B
GAPDH,Gm10358,GAPDH
C3orf49,Gm11100,C3orf49
VSIG10L2,Gm1113,VSIG10L2
TEX53,Gm11213,CCDC179
C7orf57,Gm11992,C7orf57
SFT2D1,Gm12166,SFT2D1
C1orf87,Gm12695,C1orf87
C1orf56,Gm128,C1orf56
PRRT1B,Gm13420,PRRT1B
C6orf163,Gm136,C6orf163
CWC22,Gm13691,CWC22
C15orf62,Gm14137,C15orf62
STYX,Gm14698,STYX
PRY,Gm15737,NREP
NPW,Gm1673,NICOL1
C18orf63,Gm17266,C18orf63
C10orf105,Gm17455,C10orf105
RPL35,Gm2000,RPL35
CFB,Gm20547,CFB
LRCH4,Gm20605,LRCH4
DUOX1,Gm20683,RHOT2
CTXND1,Gm2115,CTXND1
ANKRD40CL,Gm21885,ANKRD40CL
SLC12A7,Gm21985,SLC12A6
TMEM184A,Gm26938,TMEM184A
PTGES3L-AARSD1,Gm27029,AARS1
LRRC8A,Gm28035,LRRC8A
JMJD7-PLA2G4B,Gm28042,JMJD7
ATF7-NPFF,Gm28047,ATF7
C22orf39,Gm28539,C22orf39
ASNSD1,Gm28551,ASNSD1
FAM237A,Gm29666,FANCD2OS
GM2A,Gm2a,GM2A
C1orf232,Gm30191,C1orf232
C2orf66,Gm34066,C2orf66
C19orf85,Gm36210,C19orf85
DYNAP,Gm36255,DYNAP
RBP5,Gm37389,PMP2
MARCOL,Gm37797,MARCOL
ZNF829,Gm3854,ZFP69B
C19orf84,Gm38999,C19orf84
C17orf114,Gm40193,C17orf114
NFILZ,Gm4125,NFILZ
C13orf42,Gm4131,C13orf42
TMEM271,Gm42517,TMEM271
PAGR1,Gm42742,PAGR1
GBP6,Gm43302,GBP2
PDF,Gm43738,PDF
DNAAF4,Gm44503,DNAAF4
NRIP2,Gm44596,NRIP3
BRD9,Gm45140,SYNGR3
ATN1,Gm45234,ATN1
CCDC195,Gm45261,CCDC195
SMIM32,Gm45623,SMIM32
SMIM36,Gm45716,SMIM36
TIMM10B,Gm45799,TIMM10B
AHCY,Gm4737,AHCY
SCYGR3,Gm47969,SCYGR6
TRMT2A,Gm49322,ADAT3
NUP58,Gm49336,NUP58
P3R3URF-PIK3R3,Gm49337,PIK3R3
NT5DC4,Gm49358,NT5DC3
LATS2,Gm49361,LATS2
RNF26,Gm49380,RNF26
C11orf98,Gm49416,C11orf98
KRT85,Gm49425,KRT85
SH3BP1,Gm49510,SH3BP1
DUX4,Gm4981,SEBOX
SRRM5,Gm50092,SRRM5
ZBTB9,Gm50253,ZBTB9
B4GAT1,Gm50388,B4GAT1
LGALSL,Gm5065,LGALS1
C17orf67,Gm525,C17orf67
C14orf28,Gm527,C14orf28
C3orf85,Gm5485,C3orf85
C11orf71,Gm5617,C11orf71
CBR3,Gm5678,CBR3
SLCO1B1,Gm5724,SLCO1C1
C11orf42,Gm5901,C11orf42
CXorf65,Gm614,CXorf65
PLP2,Gm6169,PLP2
PPP1R35,Gm6569,PPP1R35
FAM228B,Gm6657,CCDC196
MPLKIP,Gm7102,MPLKIP
A2ML1,Gm7298,A2ML1
C1orf226,Gm7694,DENND1A
C22orf15,Gm867,C22orf15
PENK,Gm8773,FAM237B
NOTCH4,Gm9195,FBN3
C5orf46,Gm94,C5orf46
KIAA2012,Gm973,KIAA2012
SIRPB2,Gm9733,SIRPB2
IDI2,Gm9745,IDI1
TMSB10,Gm9844,TMSB10
GMDS,Gmds,GMDS
GMEB1,Gmeb1,GMEB1
GMFG,Gmfb,GMFG
GMIP,Gmip,GMIP
GMNC,Gmnc,GMNC
GMNN,Gmnn,GMNN
GMPPB,Gmppb,GMPPB
GMPR,Gmpr,GMPR2
GMPS,Gmps,GMPS
GNAL,Gna11,GNA11
GNA13,Gna12,GNA12
GNAI1,Gnai1,GNAI1
GNAI3,Gnai3,GNAI3
GNAS,Gnal,GNAL
GNAO1,Gnao1,GNAO1
GNAQ,Gnaq,GNAQ
GNA15,Gnas,PPP1R11
GNAT3,Gnat3,GNAT3
GNAZ,Gnaz,GNAZ
GNB4,Gnb1,GNB4
GNB1L,Gnb1l,GNB1L
GNB2,Gnb2,GNB2
GNB3,Gnb4,GNB1
GNB5,Gnb5,GNB5
GNE,Gne,GNE
GNG10,Gng10,GNG10
GNG11,Gng11,GNG11
GNG12,Gng12,GNG12
GNG13,Gng13,GNG13
GNG3,Gng3,GNG8
GNG4,Gng4,GNG4
GNG2,Gng7,GNG7
GNL1,Gnl1,GNL1
GNL2,Gnl2,GNL2
GNL3,Gnl3,GNL3
GNMT,Gnmt,GNMT
GNPAT,Gnpat,GNPAT
GNPDA1,Gnpda2,GNPDA2
GNPNAT1,Gnpnat1,GNPNAT1
GNPTG,Gnptg,GNPTG
GNRH1,Gnrh1,GNRH1
GOLGA1,Golga1,GOLGA1
GOLGA2,Golga2,GOLGA3
GOLGA4,Golga4,GOLGA4
GOLGA5,Golga5,GOLGA5
GOLGA7,Golga7,GOLGA7
GOLGA7B,Golga7b,GOLGA7B
GOLIM4,Golim4,GOLIM4
GOLM1,Golm1,GOLM1
GOLM2,Golm2,GOLM2
GOLPH3L,Golph3l,GOLPH3L
GOLT1A,Golt1b,GOLT1B
GON7,Gon7,GON7
GOPC,Gopc,GOPC
GORAB,Gorab,GORAB
GORASP1,Gorasp1,GORASP1
GOSR1,Gosr1,GOSR1
GOSR2,Gosr2,GOSR2
GOT1,Got1,GOT1
GP1BB,Gp1bb,GP1BB
GP2,Gp2,GP2
GP5,Gp5,GP5
LILRA1,Gp6,GP6
GP9,Gp9,GP9
GPAM,Gpam,GPAM
GPANK1,Gpank1,GPANK1
ERAP1,Gpat3,GPAT4
GPAT3,Gpat4,GPAT3
GPATCH1,Gpatch1,GPATCH1
GPATCH11,Gpatch11,GPATCH11
GPATCH2,Gpatch2,GPATCH2
GPATCH2L,Gpatch2l,GPATCH2L
GPATCH3,Gpatch3,GPATCH3
GPATCH4,Gpatch4,GPATCH4
GPBAR1,Gpbar1,GPBAR1
GPBP1,Gpbp1,GPBP1
GPBP1L1,Gpbp1l1,GPBP1L1
GPC1,Gpc1,GPC1
GPC2,Gpc2,GPC2
GPC3,Gpc3,GPC3
GPC4,Gpc4,GPC4
GPC5,Gpc5,GPC5
GPC6,Gpc6,GPC6
GPCPD1,Gpcpd1,GPCPD1
GPD1L,Gpd1,GPD1
GPD2,Gpd2,GPD2
GPER1,Gper1,GPER1
GPHA2,Gpha2,GPHA2
GPHB5,Gphb5,GPHB5
GPIHBP1,Gpihbp1,GPIHBP1
GPKOW,Gpkow,GPKOW
GPLD1,Gpld1,GPLD1
GPM6A,Gpm6a,GPM6A
GPN1,Gpn1,GPN1
MTG1,Gpn2,GPN2
GPN3,Gpn3,GPN3
CMKLR2,Gpr1,CMKLR2
GPR101,Gpr101,GPR101
GPR107,Gpr107,GPR107
GPR108,Gpr108,GPR108
GPR119,Gpr119,GPR119
GPR12,Gpr12,GPR12
GPR135,Gpr135,GPR135
GPR137,Gpr137,GPR137
GPR137B,Gpr137b,GPR137B
DUOXA2,Gpr137c,GPR137C
GPR141,Gpr141,GPR141
GPR142,Gpr142,GPR142
GPR149,Gpr149,GPR149
GPR15,Gpr15,GPR15
GPR150,Gpr150,GPR150
GPR151,Gpr151,GPR151
GPR152,Gpr152,GPR152
GPR153,Gpr153,GPR153
GPR155,Gpr155,GPR155
GPR156,Gpr156,GPR156
GPR158,Gpr158,GPR158
GPR160,Gpr160,GPR160
GPR161,Gpr161,GPR161
GPR162,Gpr162,GPR162
GPR17,Gpr17,GPR17
GPR173,Gpr173,GPR173
GPR174,Gpr174,GPR174
GPR176,Gpr176,GPR176
GPR179,Gpr179,GPR179
GPR18,Gpr18,GPR18
GPR180,Gpr180,GPR180
ACKR3,Gpr182,GPR182
GPR20,Gpr20,GPR20
GPR22,Gpr22,GPR22
GPR25,Gpr25,GPR25
GPR26,Gpr26,GPR26
GPR27,Gpr27,GPR27
GPR3,Gpr3,GPR3
GPR31,Gpr31b,GPR31
GPR33,Gpr33,GPR33
GPR34,Gpr34,GPR34
GPR35,Gpr35,GPR35
GPR37,Gpr37,GPR37
GPR37L1,Gpr37l1,GPR37L1
GPR39,Gpr39,GPR39
GPR4,Gpr4,GPR4
GPR45,Gpr45,GPR45
GPR50,Gpr50,GPR50
GPR52,Gpr52,GPR52
GPR55,Gpr55,GPR55
GPR61,Gpr61,GPR61
GPR62,Gpr62,GPR62
GPR63,Gpr63,GPR63
GPR65,Gpr65,GPR65
GPR68,Gpr68,GPR68
GPR75,Gpr75,GPR75
GPR82,Gpr82,GPR82
GPR83,Gpr83,GPR83
GPR84,Gpr84,GPR84
GPR85,Gpr85,GPR85
GPR87,Gpr87,GPR87
GPRASP1,Gprasp1,GPRASP1
GPRASP2,Gprasp2,GPRASP2
GPRC5A,Gprc5a,GPRC5A
