Gene name,Macaque gene name
PCTP,PCTP
C10orf105,C9H10orf105
U6,U6
CENPE,CENPE
SNORD36,SNORD36
SNORA36A,SNORA36A
ATP6V1E2,ATP6V1E2
SNORA70,SNORA70
Metazoa_SRP,Metazoa_SRP
HSF2BP,HSF2BP
Metazoa_SRP,Metazoa_SRP
SNORD36,SNORD36
MIR27B,MIR27B
CCDC42,CCDC42
MYL5,MYL5
MIR340,mml-mir-340
PC,PC
IFT43,IFT43
RLIG1,RLIG1
GREB1L,GREB1L
SNORD36,SNORD36
Y_RNA,Y_RNA
Y_RNA,Y_RNA
KCNJ2,KCNJ2
SNORD27,SNORD27
OSM,OSM
HPS4,HPS4
SPARCL1,SPARCL1
U6,U6
IFT88,IFT88
Metazoa_SRP,Metazoa_SRP
CENPF,CENPF
TMEM244,TMEM244
MIR1224,mml-mir-1224
TRHR,TRHR
SHQ1,SHQ1
SNORA70,SNORA70
KCNS1,KCNS1
C11orf52,C14H11orf52
CAMK2N2,CAMK2N2
DYNC1I2,DYNC1I2
CNOT3,CNOT3
SLC6A16,SLC6A16
Metazoa_SRP,Metazoa_SRP
SNORA36C,SNORA36C
KIF25,KIF25
DTX4,DTX4
Y_RNA,Y_RNA
CDH8,CDH8
CCDC178,CCDC178
FUT9,FUT9
VSIG2,VSIG2
SCCPDH,SCCPDH
Y_RNA,Y_RNA
SNORA58,SNORA58
SLC25A47,SLC25A47
Metazoa_SRP,Metazoa_SRP
OSMR,OSMR
CNTRL,CNTRL
ANKRD60,ANKRD60
ATP11C,ATP11C
CYP1B1,CYP1B1
VCP,VCP
EMC2,EMC2
ISM1,ISM1
MIR760,MIR760
LRRC55,LRRC55
SNORA70,SNORA70
SNORA64,SNORA64
SNORA36B,SNORA36B
CRYBB2,CRYBB2
RAB9A,RAB9A
CD5L,CD5L
Y_RNA,Y_RNA
U6,U6
Metazoa_SRP,Metazoa_SRP
SNORA58B,SNORA58B
KLK11,KLK11
TMBIM1,TMBIM1
Metazoa_SRP,Metazoa_SRP
OR52E4,OR52E4
NDC1,NDC1
AGMO,AGMO
Y_RNA,Y_RNA
RALBP1,RALBP1
TTC38,TTC38
CHRNA3,CHRNA3
BST1,BST1
Metazoa_SRP,Metazoa_SRP
ARHGEF6,ARHGEF6
TBX2,TBX2
TRIT1,TRIT1
TIMELESS,TIMELESS
SH3GL2,SH3GL2
NPAS2,NPAS2
Metazoa_SRP,Metazoa_SRP
SLC25A20,SLC25A20
MOV10,MOV10
SLC26A5,SLC26A5
OR7C1,OR7C1
TSPAN31,TSPAN31
LGR6,LGR6
Y_RNA,Y_RNA
SPRY3,SPRY3
DEFB123,DEFB123
U3,U3
NEURL3,NEURL3
GPBP1,GPBP1
U6,U6
CRHBP,CRHBP
U6,U6
Y_RNA,Y_RNA
DTX3,DTX3
SLC35F1,SLC35F1
PUS3,PUS3
U3,U3
URB1,URB1
SNORA70,SNORA70
ZBED4,ZBED4
EOGT,EOGT
RPS3A,RPS3A
Metazoa_SRP,Metazoa_SRP
TLR8,TLR8
NLRP8,NLRP8
CFAP96,CFAP96
PAPSS2,PAPSS2
ALPK3,ZNF592
HJV,HJV
MEF2C,MEF2C
CRACDL,CRACDL
GFI1,GFI1
Metazoa_SRP,Metazoa_SRP
U4,U4
SYNDIG1,SYNDIG1
WDR7,WDR7
MIR1-1,mml-mir-1-1
ATF7,ATF7
SNORA70,SNORA70
CTNNA3,CTNNA3
Y_RNA,Y_RNA
HCN4,HCN4
CA7,CA7
U3,U3
IRAK4,IRAK4
LTBP2,LTBP2
ZFR2,ZFR2
SLC43A3,SLC43A3
Metazoa_SRP,Metazoa_SRP
SNORA70,SNORA70
U6,U6
C4BPB,C4BPB
BTG4,BTG4
GSPT1,GSPT1
PAICS,PAICS
U6,U6
Metazoa_SRP,Metazoa_SRP
UQCC2,UQCC2
U1,U1
Metazoa_SRP,Metazoa_SRP
Y_RNA,Y_RNA
GALNT14,GALNT14
OR2T6,OR2T6
ADRA2A,ADRA2A
SNORA70,SNORA70
SLC19A1,SLC19A1
NTN4,NTN4
ggo-mir-125b-2,mml-mir-125b-2
U6,U6
RNF39,RNF39
CXCL8,CXCL8
RNF44,RNF44
Y_RNA,Y_RNA
5S_rRNA,5S_rRNA
TSR1,TSR1
SELENOK,SELENOK
CBR3,CBR1
JAG2,JAG2
PITX1,PITX1
ARID1A,ARID1A
ST6GALNAC4,ST6GALNAC4
ggo-mir-130a,mml-mir-130a
TNFRSF21,TNFRSF21
MSMO1,MSMO1
Metazoa_SRP,Metazoa_SRP
NFXL1,NFXL1
OR10A4,OR10A4
SLC8B1,SLC8B1
SNORA70,SNORA70
APEX2,APEX2
U3,U3
PGLYRP4,PGLYRP4
U6,U6
DRD2,DRD2
RNF114,RNF114
SLC13A5,SLC13A5
Metazoa_SRP,Metazoa_SRP
ERICH6B,ERICH6B
SNORA3A,SNORA3A
Metazoa_SRP,Metazoa_SRP
MRPL13,MRPL13
TMEM74B,TMEM74B
TNNI3K,FPGT
U3,U3
SPAG8,SPAG8
GLP1R,GLP1R
Metazoa_SRP,Metazoa_SRP
Y_RNA,Y_RNA
TSPAN15,TSPAN15
ITGA3,ITGA3
TRAV20,TRAV20
QNG1,QNG1
SKIC3,SKIC3
U7,U7
CRAT,CRAT
CFAP61,CFAP61
ITGB7,ITGB7
U6,U6
OR2D2,OR2D2
TGFBR2,TGFBR2
NT5C3B,NT5C3B
FAM162A,FAM162A
UBE2I,UBE2I
TSFM,TSFM
RRM1,RRM1
STX17,STX17
PGAP6,PGAP6
SNORA70,SNORA70
RXFP2,RXFP2
GHR,GHR
U6,U6
CKS1B,CKS1B
U3,U3
WDR89,WDR89
EDIL3,EDIL3
SLC2A10,SLC2A10
SPMIP7,SPMIP7
Metazoa_SRP,Metazoa_SRP
CADM1,CADM1
GTPBP2,GTPBP2
SAMD12,SAMD12
RAI14,RAI14
TEX19,TEX19
ABCG4,ABCG4
CABIN1,CABIN1
SNORA22B,SNORA22B
AHCYL1,AHCYL1
MIR504,mml-mir-504
RNASE7,RNASE7
SNORA70,SNORA70
COL13A1,COL13A1
ZNF446,ZNF446
ETV1,ETV1
NFAT5,NFAT5
MDN1,MDN1
U1,U1
MPV17L2,MPV17L2
AHR,AHR
MIR127,mml-mir-127
ABRAXAS2,ABRAXAS2
CA5B,CA5B
Y_RNA,Y_RNA
OSBPL3,OSBPL3
U6,U6
PDE3B,PDE3B
SYBU,SYBU
BBS7,BBS7
KBTBD4,KBTBD4
TBC1D22B,TBC1D22B
LSM6,LSM6
TREX1,TREX1
SNORD102,SNORD102
ZNF331,ZNF331
CLDN24,CLDN24
ARHGAP29,ARHGAP29
MIR125A,mml-mir-125a
VRTN,VRTN
PLPPR5,PLPPR5
BCLAF1,BCLAF1
ALPK2,ALPK2
EVL,EVL
Metazoa_SRP,Metazoa_SRP
NOL6,NOL6
RPRD1B,RPRD1B
U3,U3
Metazoa_SRP,Metazoa_SRP
TSKU,TSKU
DNAJB6,DNAJB6
SCARNA3,SCARNA3
SEPTIN10,SEPTIN10
SUCLG1,SUCLG1
KRTDAP,KRTDAP
MRPS25,MRPS25
MINDY4B,MINDY4B
U7,U7
Metazoa_SRP,Metazoa_SRP
LRRN2,LRRN2
Y_RNA,Y_RNA
OR5M9,OR5M9
SNORA25,SNORA25
EGLN1,EGLN1
U6,U6
REV3L,REV3L
RTTN,RTTN
HOXA2,HOXA2
CIDEA,CIDEA
U3,U3
SIK3,SIK3
PPP1R21,PPP1R21
STX4,STX4
METTL8,METTL8
KDELR2,KDELR2
U6,U6
GPR101,GPR101
Y_RNA,Y_RNA
CCNO,CCNO
U3,U3
INTS3,INTS3
NR5A1,NR5A1
IGHMBP2,IGHMBP2
PARP12,PARP12
Metazoa_SRP,Metazoa_SRP
U6,U6
NUBP1,NUBP1
Y_RNA,Y_RNA
ZFP41,ZFP41
APOA1BP,NAXE
TFAP2A,TFAP2A
BEAN1,BEAN1
MCL1,MCL1
SLC25A24,SLC25A24
LGI3,LGI3
CCNT2,CCNT2
EEF2KMT,EEF2KMT
TNFRSF11A,TNFRSF11A
MAP4K1,MAP4K1
RFX4,RFX4
SNORD59A,SNORD59A
Y_RNA,Y_RNA
CDC5L,CDC5L
LTB,LTB
Metazoa_SRP,Metazoa_SRP
AGA,AGA
U7,U7
Y_RNA,Y_RNA
IRF1,IRF1
CDK4,CDK4
U6,U6
TMEM209,TMEM209
NAP1L2,NAP1L2
PLIN1,PLIN1
MIR502A,mml-mir-502
BCAN,BCAN
LRATD1,LRATD1
GIGYF2,GIGYF2
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
ARRDC3,ARRDC3
U4,U4
PAOX,PAOX
U6,U6
U6,U6
U6,U6
PPM1M,PPM1M
MAP3K10,MAP3K10
FLT3LG,FLT3LG
TYROBP,TYROBP
Y_RNA,Y_RNA
COL11A1,COL11A1
ADSS2,ADSS2
U6,U6
MRGBP,MRGBP
APBA3,APBA3
DDX28,DDX28
MIDN,MIDN
ggo-mir-99a,mml-mir-99a
UTP20,UTP20
Y_RNA,Y_RNA
U6,U6
5S_rRNA,5S_rRNA
ATOH7,ATOH7
NIF3L1,NIF3L1
U4,U4
Y_RNA,Y_RNA
IL1A,IL1A
SNORD127,SNORD127
Metazoa_SRP,Metazoa_SRP
BSX,BSX
Y_RNA,Y_RNA
NMNAT1,NMNAT1
Metazoa_SRP,Metazoa_SRP
JADE2,JADE2
GRAP2,GRAP2
PTAR1,PTAR1
VPS72,VPS72
SLC7A8,SLC7A8
U6,U6
TTC16,TTC16
TEKT1,TEKT1
TP53INP2,TP53INP2
U6,U6
TAS2R42,TAS2R42
CSNK1E,CSNK1E
U7,U7
ADAM11,ADAM11
ABCC10,ABCC10
RASGRP1,RASGRP1
TMEM63A,TMEM63A
NCR2,NCR2
SCARNA16,SCARNA16
U6,U6
CACNB2,CACNB2
GPR87,GPR87
U1,U1
TTLL3,TTLL3
MSANTD2,MSANTD2
IFI27,IFI27
U6,U6
ggo-mir-187,mml-mir-187
ASL,ASL
NEK4,NEK4
Metazoa_SRP,Metazoa_SRP
OGFRL1,OGFRL1
SNAI1,SNAI1
YPEL,YPEL2
U6,U6
NIT2,NIT2
ACR,ACR
JCHAIN,JCHAIN
PTS,PTS
Y_RNA,Y_RNA
TCEA2,TCEA2
LONP2,LONP2
PUS10,PUS10
CPN1,CPN1
GSG1L2,GSG1L2
ZNF516,ZNF516
CCR2,CCR2
SPTLC2,SPTLC2
U7,U7
RRP1B,RRP1B
U6,U6
TIGD5,TIGD5
U6,U6
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
CNST,CNST
ATP6V1E1,ATP6V1E1
GORASP1,GORASP1
NR2E3,NR2E3
U6,U6
REM1,REM1
SLC38A3,SLC38A3
CBLN1,CBLN1
PTPN18,PTPN18
FRA10AC1,FRA10AC1
RSAD1,RSAD1
NNMT,NNMT
U7,U7
FCHSD1,FCHSD1
GPR137B,GPR137B
H6PD,H6PD
AKAP14,AKAP14
FLI1,FLI1
KLRD1,KLRD1
LIME1,LIME1
Y_RNA,Y_RNA
PIGZ,PIGZ
TMEM130,TMEM130
RAB37,RAB37
Metazoa_SRP,Metazoa_SRP
TTC7B,TTC7B
SCAMP1,SCAMP1
KLHL5,KLHL5
U6,U6
U7,U7
NOX5,NOX5
CHD7,CHD7
C8orf89,C8orf89
U7,U7
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
U6,U6
PIGM,PIGM
GOLT1B,GOLT1B
Y_RNA,Y_RNA
SMOX,SMOX
ARIH2,ARIH2
CROCC2,CROCC2
TYRP1,TYRP1
IL21R,IL21R
BICRAL,BICRAL
U6,U6
MIR503,mml-mir-503
CD163,CD163
SKA3,SKA3
EDN1,EDN1
U6,U6
MRPS16,MRPS16
Metazoa_SRP,Metazoa_SRP
SNORA31B,SNORA31B
SNORD83,SNORD83
U1,U1
U6,U6
GNG4,GNG4
PRSS48,PRSS48
ZDHHC14,ZDHHC14
SYNGR4,SYNGR4
FNDC7,FNDC7
U4,U4
SPX,SPX
ggo-mir-16,mml-mir-16-1
SOCS6,SOCS6
SPEM1,SPEM1
YWHAZ,YWHAZ
U7,U7
STIP1,STIP1
SSPN,SSPN
FAM107B,FAM107B
PLG,PLG
C2CD4B,C2CD4B
Y_RNA,Y_RNA
POLR2D,POLR2D
SATL1,SATL1
RNU4ATAC18P,RNU4ATAC18P
CDH12,CDH12
FBXL4,FBXL4
NBAS,NBAS
LGR4,LGR4
KIFAP3,KIFAP3
OR4N5,OR4N5
DEDD,DEDD
MEN1,MEN1
Y_RNA,Y_RNA
TCEAL7,TCEAL7
U7,U7
ZNF266,ZNF266
Metazoa_SRP,Metazoa_SRP
ZZZ3,ZZZ3
PCGF3,PCGF3
EVA1C,EVA1C
SPATA17,SPATA17
ELFN2,ELFN2
Y_RNA,Y_RNA
U6,U6
SIT1,SIT1
U4,U4
PLP2,PLP2
TRAV1-1,TRAV1-1
TMEM89,TMEM89
ZNF598,ZNF598
ADGRF1,ADGRF1
GNA13,GNA13
ADAL,ADAL
AKR1D1,AKR1D1
ZNF174,ZNF174
Metazoa_SRP,Metazoa_SRP
IZUMO3,IZUMO3
SDS,SDS
BTBD16,BTBD16
SAMD3,SAMD3
LEO1,LEO1
PCSK1,PCSK1
PRR15L,PRR15L
CEP68,CEP68
KLK9,KLK9
COG6,COG6
CYTH3,CYTH3
Y_RNA,Y_RNA
U7,U7
Metazoa_SRP,Metazoa_SRP
SNORA31,SNORA31
U4,U4
RPAIN,RPAIN
U6,U6
Y_RNA,Y_RNA
MIR155,mml-mir-155
U7,U7
GPRIN2,GPRIN2
U4,U4
ORC6,ORC6
NFIL3,NFIL3
MCM4,MCM4
HSDL1,HSDL1
U6,U6
ZBTB18,ZBTB18
DNTTIP1,DNTTIP1
ZNF213,ZNF213
RANGRF,RANGRF
Y_RNA,Y_RNA
ARHGAP10,ARHGAP10
HK3,HK3
EGFL7,EGFL7
SMPDL3A,SMPDL3A
5S_rRNA,5S_rRNA
FOLR2,FOLR2
FLOT1,FLOT1
TAS2R14,TAS2R14
Y_RNA,Y_RNA
MCM9,MCM9
SYT9,SYT9
PSMD13,PSMD13
THAP3,THAP3
CFAP58,CFAP58
U6,U6
U7,U7
U6,U6
TNS2,TNS2
TRABD2A,TRABD2A
SLC9A6,SLC9A6
SLC24A1,SLC24A1
OR4K13,OR4K13
RNU4ATAC2P,RNU4ATAC2P
DHODH,DHODH
TAS2R13,TAS2R13
DCXR,DCXR
CDX2,CDX2
Metazoa_SRP,Metazoa_SRP
U6,U6
ASIP,ASIP
U4,U4
CASZ1,CASZ1
H3-3B,H3-3A
DNAJC3,DNAJC3
RBM11,RBM11
XPNPEP2,XPNPEP2
NHLRC2,NHLRC2
MMP12,MMP12
MOGS,MOGS
DDI1,DDI1
LENG8,LENG8
PDSS1,PDSS1
Y_RNA,Y_RNA
U6,U6
ACRBP,ACRBP
GPATCH2,GPATCH2
ATP7A,ATP7A
PDZD2,PDZD2
TIMM8A,TIMM8A
Metazoa_SRP,Metazoa_SRP
SNAPC3,SNAPC3
PDIA6,PDIA6
U7,U7
SOAT1,SOAT1
WDR1,WDR1
TEX55,TEX55
C15orf61,C7H15orf61
ORMDL2,ORMDL2
NFKBIL1,NFKBIL1
PMFBP1,PMFBP1
VARS2,VARS2
ICE1,ICE1
HNF4A,HNF4A
H1-1,H1-1
TMEM233,TMEM233
U6,U6
TSHZ3,TSHZ3
PARN,PARN
MIR631,mml-mir-631
MIR324,mml-mir-324
Y_RNA,Y_RNA
ADPRM,ADPRM
C16orf46,C20H16orf46
PDYN,PDYN
U7,U7
FOXP3,FOXP3
POU2F2,POU2F2
CLEC4E,CLEC4E
Metazoa_SRP,Metazoa_SRP
U6,U6
U6,U6
DDX21,KIFBP
MYOG,MYOG
ZDHHC17,ZDHHC17
U6,U6
MCMDC2,MCMDC2
SNORA20B,SNORA20B
GLCE,GLCE
PCDHB6,PCDHB6
EP300,EP300
ZNF697,ZNF697
VANGL2,VANGL2
Y_RNA,Y_RNA
NCBP2L,NCBP2L
C2orf74,C13H2orf74
U4,U4
LAX1,LAX1
U1,U1
GALNT17,GALNT17
LSM14B,LSM14B
SERTAD1,SERTAD1
NDUFV1,NDUFV1
C1orf54,C1H1orf54
U6,U6
GSC,GSC
U7,U7
U6,U6
PIEZO2,PIEZO2
CCL8,CCL8
U6,U6
LMOD1,LMOD1
ENO4,ENO4
PPARD,PPARD
EDEM2,EDEM2
SNORD87,SNORD87
NRM,NRM
MPEG1,MPEG1
B3GNT9,B3GNT9
Metazoa_SRP,Metazoa_SRP
UNC79,UNC79
U4,U4
MIR451A,mml-mir-451
NBL1,NBL1
MIR643,mml-mir-643
STING1,STING1
U6,U6
PINX1,PINX1
SHH,SHH
SAMD13,SAMD13
DMRTC2,DMRTC2
ATP6V1B2,ATP6V1B2
MIR1180,mml-mir-1180
ST8SIA2,ST8SIA2
HOXA9,HOXA9
SERTAD3,SERTAD3
GARIN2,GARIN2
SNORA20,SNORA20
RBBP6,RBBP6
Y_RNA,Y_RNA
CFTR,CFTR
MIR432,mml-mir-432
U7,U7
Metazoa_SRP,Metazoa_SRP
SIPA1L3,SIPA1L3
MED1,MED1
OVOL3,OVOL3
PARD6B,PARD6B
EIF3D,EIF3D
CNOT2,CNOT2
BTAF1,BTAF1
U6,U6
U4,U4
CCDC70,CCDC70
U1,U1
MAST3,MAST3
FAM131C,FAM131C
LIPH,TMEM41A
U1,U1
Metazoa_SRP,Metazoa_SRP
SLC2A4RG,SLC2A4RG
VIL1,VIL1
U7,U7
RFX7,RFX7
MIR431,mml-mir-431
U4,U4
RHOBTB2,RHOBTB2
Y_RNA,Y_RNA
LDLR,LDLR
TMEM200A,TMEM200A
RNaseP_nuc,RNaseP_nuc
Metazoa_SRP,Metazoa_SRP
CETP,CETP
PDE4D,PDE4D
MCTP2,MCTP2
U6,U6
CDSN,CDSN
TMPRSS2,TMPRSS2
TAS1R2,TAS1R2
ZNF774,ZNF774
U4,U4
PPP4R3B,PPP4R3B
TAGAP,TAGAP
GLDC,GLDC
OR4K1,OR4K1
Y_RNA,Y_RNA
TIGD1,TIGD1
ARMC12,ARMC12
U7,U7
RNaseP_nuc,RNaseP_nuc
SIRT6,SIRT6
CCT3,CCT3
PRUNE2,PRUNE2
Metazoa_SRP,Metazoa_SRP
PTP4A2,PTP4A2
SF3A2,SF3A2
TMEM215,TMEM215
CCDC138,CCDC138
Y_RNA,Y_RNA
CUL3,CUL3
U6,U6
U4,U4
ZBTB43,ZBTB43
U6,U6
SART1,SART1
PYGM,PYGM
Metazoa_SRP,Metazoa_SRP
LRTM1,LRTM1
PSPC1,PSPC1
DZANK1,DZANK1
CST7,CST7
NFKBIA,NFKBIA
RNF151,RNF151
PLK5,PLK5
Y_RNA,Y_RNA
IGBP1,IGBP1
OR2AT4,OR2AT4
HYPK,HYPK
Metazoa_SRP,Metazoa_SRP
TGM2,TGM2
TIGD7,TIGD7
MIR151A,MIR151A
TRAV36DV7,TRAV36DV7
ZNF81,ZNF81
CWH43,CWH43
ANKRD62,ANKRD62
ZFP64,ZFP64
BDH2,BDH2
ZBTB46,ZBTB46
GPR176,GPR176
ITGBL1,ITGBL1
GNRH1,GNRH1
CALU,CALU
SNAPIN,SNAPIN
Metazoa_SRP,Metazoa_SRP
UCHL1,UCHL1
U6,U6
SPDYC,SPDYC
U1,U1
Y_RNA,Y_RNA
U4,U4
MKKS,MKKS
FTHL17,FTHL17
GABARAPL2,GABARAPL2
ZNF227,ZNF227
PAGE1,PAGE1
PDE9A,PDE9A
Metazoa_SRP,Metazoa_SRP
NPHP4,NPHP4
MIR374A,mml-mir-374a
ADSSL1,ADSS1
CDH10,CDH10
Metazoa_SRP,Metazoa_SRP
RAB9B,RAB9B
ST6GALNAC3,ST6GALNAC3
LRCH1,LRCH1
PDCD1,PDCD1
SLC2A2,SLC2A2
U6,U6
TOMM70,TOMM70
SPCS3,SPCS3
FOLH1,FOLH1
U4,U4
DMRT2,DMRT2
Y_RNA,Y_RNA
RPS6KA1,RPS6KA1
ELFN1,ELFN1
PDXK,PDXK
HCFC2,HCFC2
U6,U6
MIR521,mml-mir-521
CACNG2,CACNG2
Metazoa_SRP,Metazoa_SRP
SSBP1,SSBP1
SNORD115,SNORD115
JAM3,JAM3
BBLN,BBLN
SDR39U1,SDR39U1
CBY2,CBY2
PDE12,PDE12
SNORD115,SNORD115
SNORA17B,SNORA17B
KRTAP4-2,KRTAP4-2
Metazoa_SRP,Metazoa_SRP
U6,U6
SNORA49,SNORA49
SNORD67,SNORD67
U6,U6
Metazoa_SRP,Metazoa_SRP
SNORD115,SNORD115
C7orf25,C3H7orf25
L3MBTL4,L3MBTL4
SLC22A16,SLC22A16
DUOXA2,DUOXA2
PPP2CA,SKP1
Y_RNA,Y_RNA
ELF1,ELF1
FPR2,FPR2
SNORD115,SNORD115
G6PC1,G6PC1
PHF21A,PHF21A
RAD51AP1,RAD51AP1
AIRE,AIRE
ZNF524,ZNF524
U3,U3
Metazoa_SRP,Metazoa_SRP
PRR11,PRR11
SLA2,SLA2
MIR887,mml-mir-887
SNORD115,SNORD115
U3,U3
CARMIL2,CARMIL2
SNORD115,SNORD115
Metazoa_SRP,Metazoa_SRP
GBX2,GBX2
FAM114A1,FAM114A1
IGKC,IGKC
FJX1,FJX1
U6,U6
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
Y_RNA,Y_RNA
SNORD115,SNORD115
CASP12,CASP12
Metazoa_SRP,Metazoa_SRP
MB21D2,MB21D2
ZKSCAN4,ZKSCAN4
TAF13,TAF13
SERPINE1,SERPINE1
FKBP4,FKBP4
5S_rRNA,5S_rRNA
SNORD115,SNORD115
SNCAIP,SNCAIP
DESI2,DESI2
E4F1,E4F1
INPP4B,INPP4B
FGD6,FGD6
GMPS,GMPS
RGR,RGR
Metazoa_SRP,Metazoa_SRP
OR5H2,OR5H2
SNORD21,SNORD21
RNF166,RNF166
Y_RNA,Y_RNA
KLHL26,KLHL26
MTRFR,MTRFR
RGS9BP,RGS9BP
MCOLN3,MCOLN3
U6,U6
TYK2,TYK2
TMEM123,TMEM123
SLC36A3,SLC36A3
U6,U6
NFATC4,NFATC4
CEACAM8,CEACAM8
Metazoa_SRP,Metazoa_SRP
ZNF146,ZNF146
Metazoa_SRP,Metazoa_SRP
U6,U6
CD1D,CD1D
ADCY8,ADCY8
MPPE1,MPPE1
FAM228B,FAM228B
ZNF830,ZNF830
ACSL3,ACSL3
SUCNR1,SUCNR1
TBC1D19,TBC1D19
OCA2,OCA2
MIPOL1,MIPOL1
U6,U6
SNORA51,SNORA51
Metazoa_SRP,Metazoa_SRP
GM2A,GM2A
EMD,EMD
Y_RNA,Y_RNA
HADHA,HADHA
PALM3,PALM3
Metazoa_SRP,Metazoa_SRP
SNORD68,SNORD68
ABR,ABR
ITGA11,ITGA11
ERVMER34-1,ERVMER34-1
TEX48,TEX48
PTPN1,PTPN1
Metazoa_SRP,Metazoa_SRP
U6,U6
Y_RNA,Y_RNA
ZFP28,ZFP28
AGPAT3,AGPAT3
Metazoa_SRP,Metazoa_SRP
ggo-mir-497,mml-mir-497
SULT1B1,SULT1B1
Y_RNA,Y_RNA
ATP1B3,ATP1B3
PRADC1,PRADC1
PPARG,PPARG
THSD1,THSD1
ACP3,ACP3
GABRA3,GABRA3
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
COL16A1,COL16A1
GP9,GP9
TXNL4B,TXNL4B
U6,U6
B4GALT6,B4GALT6
NOP14,NOP14
SLC24A3,SLC24A3
VSTM2L,VSTM2L
GMPPA,GMPPA
CREB3L2,CREB3L2
SLC17A3,SLC17A3
SNORA73,SNORA73
Metazoa_SRP,Metazoa_SRP
TDP2,TDP2
Y_RNA,Y_RNA
SPINK5,SPINK5
Metazoa_SRP,Metazoa_SRP
SLC66A3,SLC66A3
SETBP1,SETBP1
MIR505,mml-mir-505
KDELR3,KDELR3
ggo-mir-196-1,mml-mir-196a-1
Metazoa_SRP,Metazoa_SRP
FRMPD2,FRMPD2
GAREM2,GAREM2
Y_RNA,Y_RNA
MYADM,MYADM
KRCC1,KRCC1
U6,U6
FHIP1A,FHIP1A
CUTC,CUTC
HTT,HTT
TRGV9,TRGV9
ABITRAM,ABITRAM
SNORA73,SNORA73
U6,U6
PBRM1,PBRM1
OLFM4,OLFM4
PGGT1B,PGGT1B
Metazoa_SRP,Metazoa_SRP
APMAP,APMAP
STK11IP,STK11IP
WBP2NL,WBP2NL
SPI1,SPI1
DYNC2H1,DYNC2H1
STPG1,STPG1
SNORA73,SNORA73
ZNF420,ZNF420
Metazoa_SRP,Metazoa_SRP
ALDH1A2,ALDH1A2
Metazoa_SRP,Metazoa_SRP
ggo-mir-29b-2,mml-mir-29b-2
CAMTA2,CAMTA2
OR4E1,OR4E1
SPMIP3,SPMIP3
ZBED2,ZBED2
BPIFB2,BPIFB2
U6,U6
BASP1,BASP1
TWSG1,TWSG1
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
NOBOX,NOBOX
GPM6B,GPM6B
WFDC2,WFDC2
TGFBR1,TGFBR1
Metazoa_SRP,Metazoa_SRP
TRPT1,TRPT1
PARP1,PARP1
SUPT6H,SUPT6H
Metazoa_SRP,Metazoa_SRP
Y_RNA,Y_RNA
KPNA7,KPNA7
MIRLET7G,MIRLET7G
Metazoa_SRP,Metazoa_SRP
GPAT3,GPAT3
CDK7,CDK7
RNF10,RNF10
C12orf71,C11H12orf71
HYCC1,HYCC1
ST3GAL4,ST3GAL4
SMIM2,SMIM2
Metazoa_SRP,Metazoa_SRP
TRMT9B,TRMT9B
RBMXL2,RBMXL2
MAP4K4,MAP4K4
FBXL15,FBXL15
APBB1,APBB1
SLC9A7,SLC9A7
KAT2A,RAB5C
U6,U6
MICB,MIC1
TMEM40,TMEM40
HM13,HM13
OR5AP2,OR5AP2
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
GART,GART
Metazoa_SRP,Metazoa_SRP
RHOBTB3,RHOBTB3
GPR27,GPR27
ADAM7,ADAM7
KSR1,KSR1
FCRL3,FCRL3
MCM3,MCM3
Y_RNA,Y_RNA
XAGE3,XAGE3
A3GALT2,A3GALT2
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
TAAR2,TAAR2
PDZD11,PDZD11
FAM43B,FAM43B
ARHGAP8,ARHGAP8
FEM1B,FEM1B
Metazoa_SRP,Metazoa_SRP
MTCL1,MTCL1
HES1,HES1
U6,U6
Metazoa_SRP,Metazoa_SRP
FBXO28,FBXO28
5S_rRNA,5S_rRNA
Metazoa_SRP,Metazoa_SRP
PRRC2C,PRRC2C
SLC13A1,SLC13A1
SNORA11C,SNORA11C
U1,U1
Y_RNA,Y_RNA
AFG2A,AFG2A
POGK,POGK
LAD1,LAD1
Metazoa_SRP,Metazoa_SRP
KRT82,KRT82
Metazoa_SRP,Metazoa_SRP
U6,U6
STAM2,STAM2
OR5M3,OR5M3
ZNF621,ZNF621
Metazoa_SRP,Metazoa_SRP
PRKAA1,PRKAA1
P2RY8,P2RY8
IL18BP,IL18BP
GALC,GALC
Metazoa_SRP,Metazoa_SRP
OSER1,OSER1
RNF19A,RNF19A
GCN1,GCN1
SLC22A2,SLC22A2
FOSB,FOSB
Y_RNA,Y_RNA
Y_RNA,Y_RNA
TCEANC,TCEANC
SMIM34,SMIM34
CCS,CCS
RXFP3,RXFP3
SNORA11G,SNORA11G
U6,U6
TRIM40,TRIM40
Y_RNA,Y_RNA
APOBEC4,APOBEC4
Y_RNA,Y_RNA
RNF180,RNF180
DNAAF9,DNAAF9
