Gene name,Pig gene name
Rrn3,RRN3
Pvalb,PVALB
Zc3h13,ZC3H13
Hnrnpr,HNRNPR
Mir30a,ssc-mir-30a
Ophn1,OPHN1
Wac,WAC
Mir30c-2,ssc-mir-30c-2
Efhd1,EFHD1
Ccdc50,CCDC50
Il23a,IL23A
Ncf4,NCF4
Mthfd1l,MTHFD1L
Ogfrl1,OGFRL1
Spz1,SPZ1
Bank1,BANK1
Hcn1,HCN1
Serinc4,SERINC4
Siah3,SIAH3
Cby2,CBY2
B3gat2,B3GAT2
Serinc5,SERINC5
Mtarc2,MTARC2
Gm23622,U6
Cog3,COG3
Slc29a1,SLC29A1
Rhcg,RHCG
Mrps30,MRPS30
Malrd1,MALRD1
Thbs4,THBS4
Rbfox3,RBFOX3
Serf2,SERF2
Adcy3,ADCY3
Sycp1,SYCP1
Gm23316,U6
Nlrx1,NLRX1
Bbip1,BBIP1
C130074G19Rik,C1orf115
Gm26000,U6
Nyx,NYX
Gm22953,MIR1282
Hypk,HYPK
Slc25a30,SLC25A30
Astn1,ASTN1
Krt75,KRT75
Yipf6,YIPF6
Eif4g2,EIF4G2
Mtx3,MTX3
Shoc2,SHOC2
Fgf10,FGF10
Dmrta1,DMRTA1
Gm5478,KRT5
Trpc7,TRPC7
Stard8,STARD8
Mir204,ssc-mir-204
Adra2a,ADRA2A
Elavl2,ELAVL2
Rybp,RYBP
Gpam,GPAM
Tpt1,TPT1
Plxdc2,PLXDC2
Gtf2f2,GTF2F2
Aass,AASS
Ntan1,NTAN1
Efnb1,EFNB1
Kctd4,KCTD4
Pja1,PJA1
Dclk1,DCLK1
Neo1,NEO1
Nufip1,NUFIP1
Zdhhc17,ZDHHC17
Nalf2,NALF2
Eda,EDA
Rapgef4,RAPGEF4
Mss51,MSS51
Neurod6,NEUROD6
Fezf1,FEZF1
Nisch,NISCH
Cmya5,CMYA5
Fgf12,FGF12
Itprid1,ITPRID1
Tectb,TECTB
Spock1,SPOCK1
Mb21d2,MB21D2
Plaat1,PLAAT1
Shq1,SHQ1
Izumo3,IZUMO3
Cenpo,CENPO
Pdxdc1,PDXDC1
Cimip4,CIMIP4
Gm23262,SNORD97
Galnt18,GALNT18
Adora2b,ADORA2B
Acsl5,ACSL5
Tent2,TENT2
Gm22605,U6
Tusc1,TUSC1
Fzd8,FZD8
Caap1,CAAP1
Ccny,CCNY
Krt71,KRT71
Plaa,PLAA
Ccdc90b,CCDC90B
Zfp410,ZNF410
Gm55609,U6
Akap12,AKAP12
Tst,TST
Mpst,MPST
Zdhhc6,ZDHHC6
Zbtb2,ZBTB2
Rmnd1,RMND1
Krt72,KRT72
Awat2,AWAT2
Mir486,ssc-mir-486-2
Nkx6-3,NKX6-3
Zswim7,ZSWIM7
Cetn1,CETN1
Gpat4,GPAT4
Ift74,IFT74
Fbxl12,FBXL12
Krt73,KRT73
Colec12,COLEC12
Timd4,TIMD4
Mtr,MTR
Krt2,KRT2
Ticrr,TICRR
Otud6a,OTUD6A
Enpp7,ENPP7
Cask,CASK
Gins4,GINS4
Thoc1,THOC1
Krt1,KRT1
Mir488,MIR488
Mark1,MARK1
Golga7,GOLGA7
Adpgk,ADPGK
Cbx2,CBX2
Osbpl8,OSBPL8
Krt77,KRT77
Wnk4,WNK4
Smap1,SMAP1
Kif27,KIF27
Sfrp1,SFRP1
Lrrc19,LRRC19
Zmat4,ZMAT4
Abcg4,ABCG4
Krt4,KRT4
Fam161b,FAM161B
Pdzrn3,PDZRN3
Rnf220,RNF220
Krt79,KRT79
Sgcd,SGCD
Atp13a5,ATP13A5
Greb1l,GREB1L
Krt78,KRT78
Qng1,QNG1
Sdhaf4,SDHAF4
Actn2,ACTN2
Krt8,KRT8
Coa3,COA3
Pappa2,PAPPA2
Cbx8,CBX8
Bbs10,BBS10
Ncoa1,NCOA1
Armt1,ARMT1
Tcim,TCIM
Krt18,KRT18
Ido2,IDO2
Cntn3,CNTN3
Ttc19,TTC19
Ankrd42,ANKRD42
Eif4b,EIF4B
Ccdc170,CCDC170
Ido1,IDO1
Brca2,BRCA2
Arhgef37,ARHGEF37
Pan2,PAN2
Vti1a,VTI1A
Wdr76,WDR76
Cop1,COP1
Insr,INSR
Homer1,HOMER1
Cntd1,CNTD1
Csnk1a1,CSNK1A1
Tnnc1,TNNC1
Tns2,TNS2
Cbx4,CBX4
Bbs4,BBS4
Chd9,CHD9
Chka,CHKA
Ephb2,EPHB2
Becn1,BECN1
Nebl,NEBL
Gm25284,U4
Sema3g,SEMA3G
N4bp2l1,N4BP2L1
Mpv17l,MPV17L
Rab3gap2,RAB3GAP2
Kif7,KIF7
Xrn1,XRN1
Tcirg1,TCIRG1
Afap1,AFAP1
Itsn2,ITSN2
Ppp3cb,PPP3CB
Zfand1,ZFAND1
Atp13a4,ATP13A4
Chl1,CHL1
C1qb,C1QB
Ccdc40,CCDC40
C1qc,C1QC
Gm25132,U6
Chmp4c,CHMP4C
Dgat2l6,DGAT2L6
Map3k20,MAP3K20
C1qa,C1QA
Sorcs2,SORCS2
Epha8,EPHA8
Ppp3ca,PPP3CA
Gpr34,GPR34
Pcf11,PCF11
Zbtb40,ZBTB40
Gpr82,GPR82
Cox7a2l,COX7A2L
Snora36b,SNORA36B
Aox1,AOX1
Gm25202,U2
Mymx,MYMX
P2ry4,P2RY4
Kcng3,KCNG3
Esr1,ESR1
Tek,TEK
Mta3,MTA3
Tada2b,TADA2B
Ndufs8,NDUFS8
Snx16,SNX16
Myo18a,MYO18A
Atp6v0a2,ATP6V0A2
Usp47,USP47
Arr3,ARR3
Jmy,JMY
Spryd3,SPRYD3
Fam135a,FAM135A
Cnpy2,CNPY2
Igfbp6,IGFBP6
Phf7,PHF7
Cdca7,CDCA7
Heatr1,HEATR1
Soat2,SOAT2
Maob,MAOB
Nol12,NOL12
Dnah10,DNAH10
Coq10a,COQ10A
Csad,CSAD
Pdzd11,PDZD11
Hinfp,HINFP
Ankrd52,ANKRD52
Cdc42,CDC42
Adam18,ADAM18
Dnajc1,DNAJC1
Haao,HAAO
Sike1,SIKE1
Bhmt2,BHMT2
Ndp,NDP
Zfp36l2,ZFP36L2
Opa1,OPA1
Efhc2,EFHC2
Olfm2,OLFM2
Emcn,EMCN
Nap1l1,NAP1L1
Dmgdh,DMGDH
Enox1,ENOX1
Rbm39,RBM39
Ccdc92,CCDC92
Kif4,KIF4A
Rbl2,RBL2
Arih1,ARIH1
Rab30,RAB30
Tnr,TNR
Zfp664,ZNF664
Arsb,ARSB
Mir145a,ssc-mir-145
Mir143,ssc-mir-143
Fam210a,FAM210A
Dkk3,DKK3
Ndufv1,NDUFV1
Cntn6,CNTN6
Rnmt,RNMT
Fundc1,FUNDC1
Rflna,RFLNA
Plin1,PLIN1
Lhfpl2,LHFPL2
Vegfa,VEGFA
Ttc28,TTC28
Nbea,NBEA
Fggy,FGGY
Lgals8,LGALS8
Gdpd2,GDPD2
Arhgef18,ARHGEF18
Hexa,HEXA
Fam228b,FAM228B
Mc5r,MC5R
Cdc25c,CDC25C
4930523C07Rik,KIAA0040
Pds5b,PDS5B
Bap1,BAP1
Pex11a,PEX11A
Dlg3,DLG3
Gk5,GK5
Fam53c,FAM53C
Ddias,DDIAS
Gm23676,U6
Pfn4,PFN4
Tshz1,TSHZ1
Mtpap,MTPAP
Usp54,USP54
Sf3b6,SF3B6
Wdr93,WDR93
Fkbp1b,FKBP1B
Cabp2,CABP2
Zfp740,ZNF740
Styk1,STYK1
Wdcp,WDCP
Scamp1,SCAMP1
Mrps18a,MRPS18A
Mesp1,MESP1
Tmed7,TMED7
Mfsd2b,MFSD2B
Mesp2,MESP2
Mab21l1,MAB21L1
Rsph9,RSPH9
Prcp,PRCP
Ralyl,RALYL
Phlda1,PHLDA1
Iars2,IARS2
Ptgr3,PTGR3
Mad2l1bp,MAD2L1BP
Slc39a5,SLC39A5
Ybx3,YBX3
Prrc1,PRRC1
Cdk2ap2,CDK2AP2
Gtpbp2,GTPBP2
Pex11g,PEX11G
Col5a3,COL5A3
Myoz1,MYOZ1
Itgb7,ITGB7
Ctxn3,CTXN3
Pitpnm1,PITPNM1
Synpo2l,SYNPO2L
Krr1,KRR1
Kdm6a,KDM6A
Dnah1,DNAH1
Edaradd,EDARADD
Gm26038,U6
Slc12a2,SLC12A2
Ap3b1,AP3B1
Anpep,ANPEP
Rarg,RARG
Gfra3,GFRA3
Map3k8,MAP3K8
Ubxn2a,UBXN2A
Dnajb14,DNAJB14
Nabp2,NABP2
Tas2r130,TAS2R7
Phf20,PHF20
Hbegf,HBEGF
Pde1c,PDE1C
Polh,POLH
Mir194-1,ssc-mir-194b
Mir215,ssc-mir-215
C2cd2l,C2CD2L
Tnn,TNN
Atad2b,ATAD2B
Aip,AIP
Tm4sf1,TM4SF1
Spry4,SPRY4
Ero1b,ERO1B
Fgf1,FGF1
Xpo5,XPO5
Tmem134,TMEM134
Saxo5,SAXO5
Tnfsf11,TNFSF11
Scand1,SCAND1
Tm4sf4,TM4SF4
Gp5,GP5
Klhl29,KLHL29
Cabp4,CABP4
Atp13a3,ATP13A3
Ap3s2,AP3S2
Frmd5,FRMD5
Akap11,AKAP11
Aktip,AKTIP
Wwtr1,WWTR1
Arhgap26,ARHGAP26
Gpr152,GPR152
Coro1b,CORO1B
Glipr1,GLIPR1
Capn7,CAPN7
Arpin,ARPIN
Commd2,COMMD2
Ldah,LDAH
Ankub1,ANKUB1
Glipr1l2,GLIPR1L2
Gm24630,U6
Rdh8,RDH8
Pitpnb,PITPNB
St3gal3,ST3GAL3
Polr1c,POLR1C
Dpagt1,DPAGT1
Csde1,CSDE1
Rnf41,RNF41
Ptprcap,PTPRCAP
Rps6kb2,RPS6KB2
H2ax,H2AX
Mn1,MN1
Bpnt1,BPNT1
Celf6,CELF6
Yipf3,YIPF3
Tmem44,TMEM44
Dipk2b,DIPK2B
Sec24c,SEC24C
Gpr137b,GPR137B
Rpgrip1l,RPGRIP1L
Chst7,CHST7
Spink6,SPINK6
Tex11,TEX11
Mrps14,MRPS14
Gdf7,GDF7
Hs1bp3,HS1BP3
Cacybp,CACYBP
Lrrc73,LRRC73
Marcol,MARCOL
Nid1,NID1
Hgf,HGF
Ppm1b,PPM1B
Rhob,RHOB
Myot,MYOT
Ttc32,TTC32
Gm12695,C1orf87
Lyst,LYST
Osr1,OSR1
Lsg1,LSG1
Hmbs,HMBS
Nt5c1b,NT5C1B
Skor2,SKOR2
Carns1,CARNS1
Ier3ip1,IER3IP1
Kdm4a,KDM4A
Hdhd2,HDHD2
Col9a1,COL9A1
Fut11,FUT11
Tbc1d10c,TBC1D10C
Chchd1,CHCHD1
Bcl3,BCL3
Sh3bp5,SH3BP5
Ola1,OLA1
Fam43a,FAM43A
Xxylt1,XXYLT1
Ceacam16,CEACAM16
Slc9a7,SLC9A7
Slc3a1,SLC3A1
Acap2,ACAP2
Gng4,GNG4
Tjap1,TJAP1
H1f0,H1-0
Pde8b,PDE8B
Gcat,GCAT
Katnal2,KATNAL2
Dgkh,DGKH
Galr3,GALR3
Slc6a14,SLC6A14
Ankrd54,ANKRD54
Ceacam19,CEACAM19
Parva,PARVA
Ppp1ca,PPP1CA
Vps11,VPS11
4930579F01Rik,C4orf17
Cnbd2,CNBD2
Gm26131,U6
Klhl13,KLHL13
Eif3l,EIF3L
Rdh14,RDH14
Adh7,ADH7
Fto,FTO
Kcns3,KCNS3
Rad9a,RAD9A
Micall1,MICALL1
Caps2,CAPS2
Ptprf,PTPRF
Msgn1,MSGN1
Gen1,GEN1
Prepl,PREPL
Rnf13,RNF13
Sp9,SP9
Cir1,CIR1
Parp6,PARP6
Bzw1,BZW1
Clcf1,CLCF1
Wdr44,WDR44
Pias2,PIAS2
Mettl6,METTL6
Pold4,POLD4
Gm23573,U6
Myct1,MYCT1
Idh2,IDH2
1700088E04Rik,C22orf23
Vip,VIP
Apod,APOD
Ssh3,SSH3
Kcnc2,KCNC2
Scrn3,SCRN3
Bdh1,BDH1
Fbxo5,FBXO5
Irx5,IRX5
Camkmt,CAMKMT
Atxn7l3b,ATXN7L3B
Ceacam20,CEACAM20
Smc6,SMC6
Eprs1,EPRS1
Irx6,IRX6
Mtrf1l,MTRF1L
Dlk2,DLK2
Eaf1,EAF1
Armc3,ARMC3
Rgs17,RGS17
Dlg1,DLG1
Vwa8,VWA8
Mmp2,MMP2
Tenm4,TENM4
Polr2f,POLR2F
St8sia5,ST8SIA5
Abcc10,ABCC10
Lpcat2,LPCAT2
Trhde,TRHDE
Sox10,SOX10
Rnf223,RNF223
Nfia,NFIA
Pick1,PICK1
Lsm5,LSM5
Ankrd13d,ANKRD13D
Msrb2,MSRB2
Gm22070,U6
Tph2,TPH2
Ptf1a,PTF1A
Avl9,AVL9
Golm2,GOLM2
Tbc1d15,TBC1D15
Snora47,SNORA47
Aggf1,AGGF1
Grk2,GRK2
Slc6a2,SLC6A2
Lrrcc1,LRRCC1
Lyplal1,LYPLAL1
Kbtbd2,KBTBD2
Vsnl1,VSNL1
Snora74a,SNORA74
Matr3,MATR3
Slc16a8,SLC16A8
Rab21,RAB21
Gigyf2,GIGYF2
Rad51ap2,RAD51AP2
Calcoco1,CALCOCO1
Fkbp9,FKBP9
B3galnt2,B3GALNT2
Cyria,CYRIA
Smarcc2,SMARCC2
Colq,COLQ
Smim10l1,SMIM10L1
Cryba4,CRYBA4
Cntn4,CNTN4
Tfdp2,TFDP2
Mycn,MYCN
Kdm2a,KDM2A
Ddx1,DDX1
Rgcc,RGCC
Hoxc4,HOXC4
Mgat3,MGAT3
Zfp318,ZNF318
Otud1,OTUD1
Bloc1s4,BLOC1S4
Lrp4,LRP4
Sema3c,SEMA3C
Mtrf1,MTRF1
Nbas,NBAS
Sema4b,SEMA4B
Atf4,ATF4
Crip3,CRIP3
Nhsl2,NHSL2
Amfr,AMFR
Kbtbd7,KBTBD7
Kbtbd6,KBTBD6
Wbp4,WBP4
Rps19bp1,RPS19BP1
Crybb1,CRYBB1
Szt2,SZT2
Cacna1i,CACNA1I
Crhbp,CRHBP
Elf1,ELF1
S100z,S100Z
Gpr155,GPR155
F2rl1,F2RL1
Rfc3,RFC3
Rtl5,RTL5
F2r,F2R
Tbce,TBCE
Mir708,ssc-mir-708
Pin4,PIN4
Zswim8,ZSWIM8
Slc22a7,SLC22A7
Ercc6l,ERCC6L
Paip2,PAIP2
Tnrc6b,TNRC6B
Frmd8,FRMD8
Man2b2,MAN2B2
Cited1,CITED1
Nars2,NARS2
Adss1,ADSS1
Ogfod1,OGFOD1
Ttbk1,TTBK1
Slc25a45,SLC25A45
Hdac8,HDAC8
Tmem19,TMEM19
Slc23a1,SLC23A1
Iqgap2,IQGAP2
Tm2d1,TM2D1
Dnph1,DNPH1
Cib1,CIB1
Cul9,CUL9
Phka1,PHKA1
Mzb1,MZB1
Nras,NRAS
Tigd3,TIGD3
Siva1,SIVA1
Prob1,PROB1
Dpf2,DPF2
Spata24,SPATA24
Ppp2r2c,PPP2R2C
Adsl,ADSL
Med8,MED8
Dnajc18,DNAJC18
Tfip11,TFIP11
Nt5c3,NT5C3A
Thap2,THAP2
Zfc3h1,ZFC3H1
Tsc22d2,TSC22D2
Smim33,SMIM33
Gdpgp1,GDPGP1
Ecscr,ECSCR
Bbs2,BBS2
Gab2,GAB2
Elovl1,ELOVL1
F2rl2,F2RL2
Serp1,SERP1
Zbtb42,ZBTB42
Adh4,ADH4
Ggps1,GGPS1
Meltf,MELTF
Cdc42ep2,CDC42EP2
Pld4,PLD4
Pola2,POLA2
Wfs1,WFS1
Mt4,MT4
Ampd1,AMPD1
Mt3,MT3
Ctdspl2,CTDSPL2
Ncbp2as2,NCBP2AS2
Usp35,USP35
Ncbp2,NCBP2
Sv2c,SV2C
Myl6,MYL6
Il5ra,IL5RA
A530016L24Rik,C14orf180
Sting1,STING1
Senp5,SENP5
Cdc20,CDC20
Rbis,RBIS
Nup93,NUP93
Tmem179,TMEM179
Srrd,SRRD
Clba1,CLBA1
Ttll13,TTLL13
Srf,SRF
Agrn,AGRN
Cdca4,CDCA4
Ptk7,PTK7
Etv6,ETV6
Hps4,HPS4
Hnrnpk,HNRNPK
Jag2,JAG2
Klc4,KLC4
Hyou1,HYOU1
Sgsm3,SGSM3
Pak2,PAK2
Kctd21,KCTD21
Car13,CA13
Ngrn,NGRN
Kcnj13,KCNJ13
Eif2a,EIF2A
Col19a1,COL19A1
Nudt14,NUDT14
Alg8,ALG8
Mrpl2,MRPL2
Bcl2l14,BCL2L14
Pigx,PIGX
Jakmip1,JAKMIP1
Cxxc5,CXXC5
Brf1,BRF1
Myl6b,MYL6B
Tbcc,TBCC
Prph2,PRPH2
Ndufc2,NDUFC2
Psd2,PSD2
Lgr5,LGR5
Sugt1,SUGT1
Ubr2,UBR2
Thrsp,THRSP
Hacl1,HACL1
Btbd6,BTBD6
Lrp6,LRP6
Metap1,METAP1
Cep19,CEP19
Pacs2,PACS2
Capn1,CAPN1
Nrros,NRROS
Spg11,SPG11
Vps33b,VPS33B
Asphd2,ASPHD2
Trnt1,TRNT1
Snorc,SNORC
Selenot,SELENOT
Clk1,CLK1
Fbxo45,FBXO45
Mrtfa,MRTFA
Wdr53,WDR53
Car1,CA1
Smco1,SMCO1
Syvn1,SYVN1
Esyt1,ESYT1
Tex22,TEX22
Erich6,ERICH6
Mta1,MTA1
Car3,CA3
Cnmd,CNMD
Siah2,SIAH2
Dennd2c,DENND2C
Tm4sf19,TM4SF19
Btd,BTD
Ppm1k,PPM1K
Dynlt2b,DYNLT2B
Pcdh8,PCDH8
Rabgap1l,RABGAP1L
Mansc1,MANSC1
Borcs5,BORCS5
Pcyt1a,PCYT1A
Olfm4,OLFM4
Rasa2,RASA2
Herc6,HERC6
Ndst2,NDST2
Mpl,MPL
Patl2,PATL2
4930503L19Rik,C18orf54
Dusp16,DUSP16
Zc3h10,ZC3H10
Rccd1,RCCD1
Slc51a,SLC51A
Zbtb38,ZBTB38
Zdhhc19,ZDHHC19
Car2,CA2
Lancl2,LANCL2
Zfp148,ZNF148
Mindy4b-ps,MINDY4B
Cpne2,CPNE2
Slc37a4,SLC37A4
Crebl2,CREBL2
Clrn1,CLRN1
Isg15,ISG15
Pcdh17,PCDH17
Mrpl49,MRPL49
Crbn,CRBN
Tie1,TIE1
Gnat3,GNAT3
Ankrd28,ANKRD28
Bcas2,BCAS2
Cpne5,CPNE5
Slc12a8,SLC12A8
Crip2,CRIP2
Gnai1,GNAI1
Erbb3,ERBB3
Gm22491,U6
Eif4e,EIF4E
Pkm,PKM
Mchr1,MCHR1
Tgfb2,TGFB2
Slc25a17,SLC25A17
Crmp1,CRMP1
Evi5l,EVI5L
Znhit2,ZNHIT2
Tm7sf2,TM7SF2
2610528J11Rik,C1orf210
St13,ST13
Rsf1,RSF1
Ppil1,PPIL1
Tmem125,TMEM125
Tedc1,TEDC1
Ikzf4,IKZF4
Rrp15,RRP15
Lrrn1,LRRN1
Vopp1,VOPP1
Noc2l,NOC2L
BC004004,C6orf89
Gpr52,GPR52
Tspan5,TSPAN5
Tmem121,TMEM121
Plekhg3,PLEKHG3
Ngef,NGEF
Cylc1,CYLC1
Ccnb3,CCNB3
Vps51,VPS51
Tead1,TEAD1
Cfap57,CFAP57
Galnt15,GALNT15
Sumf1,SUMF1
Evc,EVC
Fbxo38,FBXO38
Heg1,HEG1
Xpnpep3,XPNPEP3
Tmem262,TMEM262
Suox,SUOX
Dgkk,DGKK
Zfpl1,ZFPL1
Ebna1bp2,EBNA1BP2
Rab5b,RAB5B
Cdk2,CDK2
Gpr19,GPR19
Tdrd3,TDRD3
Vsig1,VSIG1
Sptb,SPTB
Trim33,TRIM33
Rbx1,RBX1
Ppil3,PPIL3
Cdca5,CDCA5
Trappc4,TRAPPC4
Psme3ip1,PSME3IP1
Pmel,PMEL
Spink7,SPINK7
Muc13,MUC13
Psmd10,PSMD10
Naaladl1,NAALADL1
Syt4,SYT4
Ep300,EP300
Rps25,RPS25
Mro,MRO
Pcdh20,PCDH20
Dgka,DGKA
Oxnad1,OXNAD1
Cdkn1b,CDKN1B
Evc2,EVC2
Sac3d1,SAC3D1
Itgb5,ITGB5
Snx15,SNX15
Pxylp1,PXYLP1
Ska1,SKA1
Slc2a1,SLC2A1
Apold1,APOLD1
Tas2r118,TAS2R16
Pym1,PYM1
Cxxc1,CXXC1
Slc13a1,SLC13A1
Arl2,ARL2
Spata17,SPATA17
Stk32b,STK32B
L3mbtl2,L3MBTL2
Mmp19,MMP19
Gm26485,U6
Bhlhe22,BHLHE22
Batf2,BATF2
Cytl1,CYTL1
Cyp7b1,CYP7B1
Slc39a6,SLC39A6
Trim69,TRIM69
Zfp691,ZNF691
Psme3,PSME3
Msx1,MSX1
Arhgef2,ARHGEF2
Spsb4,SPSB4
Ccdc88b,CCDC88B
Dnajc14,DNAJC14
Sez6l,SEZ6L
Iqub,IQUB
Aar2,AAR2
Patj,PATJ
Msmb,MSMB
Elp2,ELP2
Ndufa5,NDUFA5
Pcdh9,PCDH9
Terb2,TERB2
Neu2,NEU2
Dysf,DYSF
Churc1,CHURC1
Umps,UMPS
Sord,SORD
Fntb,FNTB
Sox3,SOX3
Aoc2,AOC2
Duox2,DUOX2
Lrrc8e,LRRC8E
Gm715,HAPSTR2
Klhl1,KLHL1
Rspry1,RSPRY1
Rc3h1,RC3H1
Usp51,USP51
Mageh1,MAGEH1
Gaa,GAA
Gm22686,U6
Ncoa4,NCOA4
Mir504,ssc-mir-504
Shroom2,SHROOM2
Sarnp,SARNP
Gpx2,GPX2
Rab15,RAB15
Senp8,SENP8
Prdx5,PRDX5
Duoxa2,DUOXA2
Slc25a36,SLC25A36
Duoxa1,DUOXA1
Mocos,MOCOS
Pgrmc1,PGRMC1
Chadl,CHADL
Ormdl2,ORMDL2
Pi16,PI16
Nif3l1,NIF3L1
Rangap1,RANGAP1
Max,MAX
Trim42,TRIM42
Pard6g,PARD6G
Slc25a43,SLC25A43
Adnp2,ADNP2
Clstn2,CLSTN2
Trmt112,TRMT112
Duox1,DUOX1
Slc25a5,SLC25A5
Coq6,COQ6
Ust,UST
G6pc1,G6PC1
Ube2a,UBE2A
Rassf10,RASSF10
Esrra,ESRRA
Pak1,PAK1
Or6c2,OR6C2
Serpinc1,SERPINC1
Or10p1,OR10P1
Nmnat3,NMNAT3
Arl2bp,ARL2BP
Mtch1,MTCH1
Sash1,SASH1
Hsbp1l1,HSBP1L1
Etl4,KIAA1217
Slc66a2,SLC66A2
Camk2g,CAMK2G
Bad,BAD
Rbp1,RBP1
Aarsd1,AARSD1
Cenatac,CENATAC
Zbtb37,ZBTB37
Ptges3l,PTGES3L
Prc1,PRC1
Mir7-1,ssc-mir-7-2
Rmi1,RMI1
Steep1,STEEP1
Myo18b,MYO18B
Pllp,PLLP
Zc3h7b,ZC3H7B
Plcb3,PLCB3
Slc28a3,SLC28A3
Ccl22,CCL22
Orc2,ORC2
Rundc1,RUNDC1
Sez6,SEZ6
Entpd5,ENTPD5
Ccl17,CCL17
Arid4b,ARID4B
Ciapin1,CIAPIN1
Nkrf,NKRF
Tef,TEF
Septin6,SEPTIN6
Ncor2,NCOR2
Stxbp5,STXBP5
Kcng2,KCNG2
Tob2,TOB2
Ctdp1,CTDP1
Phf5a,PHF5A
Coq9,COQ9
Aco2,ACO2
Gpatch2,GPATCH2
Ppp1r14b,PPP1R14B
Esco1,ESCO1
Vegfb,VEGFB
Ifi35,IFI35
Fgd2,FGD2
Polr2c,POLR2C
Bbof1,BBOF1
Rbp2,RBP2
Dnajc4,DNAJC4
Vat1,VAT1
Polr3h,POLR3H
Aldh6a1,ALDH6A1
Nudt22,NUDT22
Sowahd,SOWAHD
Foxr1,FOXR1
Rnd2,RND2
Csdc2,CSDC2
Upk2,UPK2
Vsx2,VSX2
Pmm1,PMM1
Ttc13,TTC13
Copb2,COPB2
Trpt1,TRPT1
Esrrg,ESRRG
Nlrp5,NLRP5
Phf12,PHF12
Fermt3,FERMT3
Abcd4,ABCD4
Rnf8,RNF8
Snrpd1,SNRPD1
Abhd3,ABHD3
Hycc2,HYCC2
Mrps22,MRPS22
Stip1,STIP1
Xrcc6,XRCC6
Cmtr1,CMTR1
Prkar2a,PRKAR2A
Lin52,LIN52
Brca1,BRCA1
Gm26129,U6
Rps6ka4,RPS6KA4
Hecw1,HECW1
Mib1,MIB1
Cpeb3,CPEB3
Dicer1,DICER1
Ermap,ERMAP
Ccdc14,CCDC14
Desi1,DESI1
Rassf5,RASSF5
Bcl9l,BCL9L
Timm23,TIMM23B
Scgb3a1,SCGB3A1
Shf,SHF
Arv1,ARV1
Mylk,MYLK
Cnot6,CNOT6
Mir133a-1,MIR133A1
Mir1a-2,MIR1-2
Gata6,GATA6
Fam89a,FAM89A
Fam110c,FAM110C
Fbxo4,FBXO4
Map2k7,MAP2K7
Lamb1,LAMB1
Gm23946,SNORA74
Plau,PLAU
Ccdc167,CCDC167
Myo9a,MYO9A
Rimoc1,RIMOC1
Asxl3,ASXL3
Oxct1,OXCT1
Psma2,PSMA2
Vcl,VCL
Kdm3b,KDM3B
Gfpt2,GFPT2
Dlgap4,DLGAP4
Rps6ka6,RPS6KA6
Mdga1,MDGA1
Unc45a,UNC45A
AW209491,C7orf25
Ap3m1,AP3M1
Ncor1,NCOR1
Kank4,KANK4
Ntrk2,NTRK2
Mei1,MEI1
Marchf5,MARCHF5
Hacd2,HACD2
Tfeb,TFEB
Adcy5,ADCY5
Flacc1,FLACC1
Gm25268,U6
Ide,IDE
Reep2,REEP2
Egr1,EGR1
Etf1,ETF1
Usp1,USP1
Or4e2,OR4E2
Ptprh,PTPRH
Hspa9,HSPA9
Kif11,KIF11
Parg,PARG
Gm25179,U4
Sec22a,SEC22A
Ikbke,IKBKE
Pdia5,PDIA5
Sptbn2,SPTBN2
Vwa5b1,VWA5B1
Gm26109,SNORD63
Ube2d2a,UBE2D2
Bmal1,BMAL1
Sema5b,SEMA5B
Cxcr5,CXCR5
Dld,DLD
P3h1,P3H1
Myoz3,MYOZ3
Cflar,CFLAR
Synpo,SYNPO
Slc26a3,SLC26A3
Zfand3,ZFAND3
Myl9,MYL9
Nr2e3,NR2E3
Ndst1,NDST1
Plcxd3,PLCXD3
Kpna1,KPNA1
C6,C6
Btbd9,BTBD9
Rbm4,RBM4
Casp8,CASP8
Rps14,RPS14
Hdx,HDX
Ddx6,DDX6
Plekhs1,PLEKHS1
Kcnf1,KCNF1
Dio2,DIO2
Ranbp3l,RANBP3L
Armc1,ARMC1
Adk,ADK
Cd74,CD74
Dio3,DIO3
Tgif2,TGIF2
Laptm4a,LAPTM4A
Nadk2,NADK2
Rab9b,RAB9B
Wdr5b,WDR5B
Gm22357,SNORD24
Rap1gds1,RAP1GDS1
Fam162a,FAM162A
Gm50452,SNORD79
Trak2,TRAK2
Skp2,SKP2
H2bw2,H2BK1
Mix23,MIX23
Pik3cb,PIK3CB
Magi2,MAGI2
Tcof1,TCOF1
Rab5if,RAB5IF
Radx,RADX
Dclre1a,DCLRE1A
Ckap5,CKAP5
Gli3,GLI3
Rnf144a,RNF144A
Dok4,DOK4
Gm23032,U6
Treh,TREH
Ogdhl,OGDHL
Rsad2,RSAD2
Glo1,GLO1
Casr,CASR
Trim67,TRIM67
Zfyve27,ZFYVE27
Inhba,INHBA
Hddc3,HDDC3
Cldn19,CLDN19
Thsd4,THSD4
1700024G13Rik,C10orf53
Zbtb33,ZBTB33
Sugct,SUGCT
Cd86,CD86
Tgfbr3l,TGFBR3L
Phf6,PHF6
Lmbrd2,LMBRD2
Ccdc102a,CCDC102A
Ybx1,YBX1
2810004N23Rik,C1orf131
Med12l,MED12L
Btbd10,BTBD10
Cdk13,CDK13
Snapc2,SNAPC2
Ildr1,ILDR1
