Gene name,Pig gene name
PABPC1,PABPC1
SLF2,SLF2
PLEKHH1,PLEKHH1
RALGDS,RALGDS
MIR489,ssc-mir-489
CALCR,CALCR
METRN,METRN
FIBP,FIBP
CALCRL,CALCRL
AP3S2,AP3S2
HLTF,HLTF
ANTKMT,ANTKMT
MCCD1,MCCD1
DDX39B,DDX39B
CIAO3,CIAO3
TENT4A,TENT4A
TWNK,TWNK
PIGH,PIGH
EGFL6,EGFL6
EDARADD,EDARADD
ANKRD44,ANKRD44
CDC42EP1,CDC42EP1
RAB9A,RAB9A
ARG2,ARG2
LGALS2,LGALS2
BRINP3,BRINP3
TTLL8,TTLL8
VTI1B,VTI1B
ARPIN,ARPIN
SAP30BP,SAP30BP
CCDC85B,CCDC85B
FOSL1,FOSL1
M6PR,M6PR
LMX1A,LMX1A
RAC2,RAC2
RDH11,RDH11
KAZALD1,KAZALD1
ANXA2,ANXA2
HINT1,HINT1
C11orf68,C11orf68
DRAP1,DRAP1
IFIT2,IFIT2
MGAM,MGAM
ADCY10,ADCY10
RNU6-1067P,U6
BAMBI,BAMBI
KLRG1,KLRG1
GPKOW,GPKOW
LYRM7,LYRM7
C2orf88,C2orf88
MED25,MED25
PSMD14,PSMD14
SH3TC2,SH3TC2
ADAM8,ADAM8
RDH12,RDH12
SART1,SART1
HPS3,HPS3
NKX2-8,NKX2-8
PAX9,PAX9
SH3BP4,SH3BP4
SNORD84,SNORD83
LTA,LTA
PALS1,PALS1
ATP6V1D,ATP6V1D
LTB,LTB
RPN1,RPN1
ZNF449,ZNF449
PRDX4,PRDX4
EIF1AD,EIF1AD
GAS2L1,GAS2L1
SLC4A10,SLC4A10
SPG7,SPG7
TBX5,TBX5
ZNF511,ZNF511
GBGT1,GBGT1
POU6F2,POU6F2
EMC2,EMC2
ACOT9,ACOT9
CALY,CALY
C3orf38,C3orf38
GPATCH2,GPATCH2
PCNP,PCNP
SELL,SELL
ECHS1,ECHS1
RNU6-1256P,U6
KCNK9,KCNK9
MRTFA,MRTFA
GIMAP2,GIMAP2
KY,KY
GABRA6,GABRA6
CAPN8,CAPN8
SRP54,SRP54
PAOX,PAOX
BANF1,BANF1
STAP2,STAP2
RNU6-879P,U6
INHBC,INHBC
CHRAC1,CHRAC1
TMEM176A,TMEM176A
GLI1,GLI1
CST6,CST6
EIF3E,EIF3E
CATSPER1,CATSPER1
RHOU,RHOU
FANCD2OS,FANCD2OS
RGS5,RGS5
APOO,APOO
AIF1,AIF1
BRK1,BRK1
GAL3ST3,GAL3ST3
UNK,UNK
IRAK2,IRAK2
SF3B2,SF3B2
ARHGAP9,ARHGAP9
CXorf58,CXorf58
AKT1S1,AKT1S1
SURF6,SURF6
GHRL,GHRL
WBP2,WBP2
SPATA17,SPATA17
MED22,MED22
CHAT,CHAT
SNORA38,SNORA38
APOM,APOM
ADCK2,ADCK2
PRRX1,PRRX1
YIPF2,YIPF2
C6orf47,C6orf47
GPANK1,GPANK1
RNU6-346P,U6
ZNF236,ZNF236
NDUFB2,NDUFB2
DTL,DTL
RPL7A,RPL7A
SEC13,SEC13
DMAC2,DMAC2
ABHD16A,ABHD16A
TRIM47,TRIM47
TBX1,TBX1
NEK9,NEK9
ADIG,ADIG
RNU6-85P,U6
ITM2C,ITM2C
MRPS33,MRPS33
CYP24A1,CYP24A1
TRIM65,TRIM65
RAB1B,RAB1B
GPRASP1,GPRASP1
DUS4L,DUS4L
SNORD36B,SNORD36
SNORD36C,SNORD36
MRPL38,MRPL38
SURF1,SURF1
SLC18A3,SLC18A3
SOAT1,SOAT1
ZNF248,ZNF248
NXT2,NXT2
LZTR1,LZTR1
BCAS1,BCAS1
TMEM151A,TMEM151A
CD248,CD248
SURF2,SURF2
KCNE5,KCNE5
CPA2,CPA2
ACSL4,ACSL4
SLC4A9,SLC4A9
SURF4,SURF4
NCOA4,NCOA4
TEN1,TEN1
TLK1,TLK1
BRMS1,BRMS1
MARS1,MARS1
SYT4,SYT4
CPA4,CPA4
CNST,CNST
EVPL,EVPL
PTGR3,PTGR3
MARK3,MARK3
DLGAP1,DLGAP1
NID1,NID1
SLC25A20,SLC25A20
PITPNB,PITPNB
MEST,MEST
UBL5,UBL5
B4GAT1,B4GAT1
SLC29A2,SLC29A2
SRP68,SRP68
STKLD1,STKLD1
P4HTM,P4HTM
LY6G6F,LY6G6F
FASTKD5,FASTKD5
REXO4,REXO4
TP53RK,TP53RK
DRGX,DRGX
PRPF6,PRPF6
LY6G6C,LY6G6C
HMX2,HMX2
PARG,PARG
SPAG4,SPAG4
LHX9,LHX9
MSH5,MSH5
NYNRIN,NYNRIN
DALRD3,DALRD3
CBLN3,CBLN3
KHNYN,KHNYN
MNT,MNT
CACFD1,CACFD1
SLC26A9,SLC26A9
METTL16,METTL16
ANKHD1,ANKHD1
KIAA2012,KIAA2012
TRAPPC6A,TRAPPC6A
GSS,GSS
MN1,MN1
TIAL1,TIAL1
PACS1,PACS1
SLC2A6,SLC2A6
RBX1,RBX1
GZMH,GZMH
GPR55,GPR55
COIL,COIL
SLC39A10,SLC39A10
SMARCB1,SMARCB1
RPS20,RPS20
SCPEP1,SCPEP1
NRXN3,NRXN3
CTSV,CTSV
MBD6,MBD6
MIR425,ssc-mir-425
NDUFAF3,NDUFAF3
GARRE1,GARRE1
ARSD,ARSD
ILDR2,ILDR2
PLEKHA2,PLEKHA2
DAGLA,DAGLA
RNU6-921P,U6
SLC16A9,SLC16A9
DCAF5,DCAF5
TFPI,TFPI
MIR191,ssc-mir-191
PTX3,PTX3
SNTN,SNTN
THOC7,THOC7
TAF9B,TAF9B
KIF26B,KIF26B
PIP4K2C,PIP4K2C
TMEM258,TMEM258
TM2D2,TM2D2
AKAP1,AKAP1
ARSL,ARSL
ZNF570,ZNF570
DCC,DCC
RRP15,RRP15
FEN1,FEN1
TIGIT,TIGIT
ADAM32,ADAM32
RECK,RECK
BOK,BOK
FADS1,FADS1
DTX3,DTX3
PTPN14,PTPN14
CCDC115,CCDC115
THRB,THRB
G2E3,G2E3
U2AF1L4,U2AF1L4
RNU6-1130P,U6
SLC25A14,SLC25A14
MAPRE2,MAPRE2
ARHGEF25,ARHGEF25
SNORD68,SNORD68
SLC25A12,SLC25A12
TRPC4AP,TRPC4AP
GNE,GNE
NEK2,NEK2
MSI2,MSI2
PSENEN,PSENEN
TRMT2A,TRMT2A
LIN37,LIN37
C1orf53,C1orf53
EIF4EBP3,EIF4EBP3
CDK10,CDK10
B4GALNT1,B4GALNT1
RNU6-407P,U6
HSPB6,HSPB6
CTCFL,CTCFL
LYL1,LYL1
TOMM20,TOMM20
OSBPL6,OSBPL6
NDUFA2,NDUFA2
CD320,CD320
TADA1,TADA1
ZNF397,ZNF397
DND1,DND1
SCFD1,SCFD1
NDUFA7,NDUFA7
DHX9,DHX9
HARS2,HARS2
TERF1,TERF1
PPP6C,PPP6C
ZSCAN30,ZSCAN30
VWA7,VWA7
GGH,GGH
RPS28,RPS28
FADS3,FADS3
RANGAP1,RANGAP1
RABEPK,RABEPK
CSPP1,CSPP1
RNU6-975P,U6
CUEDC1,CUEDC1
DDAH2,DDAH2
ZNF24,ZNF24
MIR335,MIR335
ANGPTL4,ANGPTL4
HSPA5,HSPA5
BTF3L4,BTF3L4
CPSF4,CPSF4
TSPAN31,TSPAN31
ZNF396,ZNF396
SFR1,SFR1
GPR119,GPR119
OGA,OGA
VEZF1,VEZF1
PHEX,PHEX
INO80C,INO80C
ACO1,ACO1
CDK4,CDK4
COP1,COP1
SERPINA6,SERPINA6
SPATA2L,SPATA2L
SRSF1,SRSF1
VPS9D1,VPS9D1
MRO,MRO
RNU6-283P,U6
CNBP,CNBP
UBR2,UBR2
PRAM1,PRAM1
RAB3IL1,RAB3IL1
DYNLL2,DYNLL2
EPX,EPX
ZNF414,ZNF414
ANKRD40CL,ANKRD40CL
CHMP1A,CHMP1A
PRPH2,PRPH2
TBCC,TBCC
PEX7,PEX7
ZNF789,ZNF789
SYNGR4,SYNGR4
MARCHF9,MARCHF9
KDELR1,KDELR1
IGF2BP2,IGF2BP2
METTL1,METTL1
GABRE,GABRE
GRWD1,GRWD1
RGS18,RGS18
ZNF394,ZNF394
SLC35D3,SLC35D3
ME2,ME2
EEF1AKMT3,EEF1AKMT3
CTF1,CTF1
PDZD9,PDZD9
GNPAT,GNPAT
HLA-DMB,SLA-DMB
ACKR3,ACKR3
FAM200A,FAM200A
KCNIP2,KCNIP2
ZNF655,ZNF655
DTYMK,DTYMK
USP10,USP10
NDEL1,NDEL1
TSFM,TSFM
ZMAT2,ZMAT2
KCNJ14,KCNJ14
NDUFB6,NDUFB6
MIR224,ssc-mir-224
MIR452,ssc-mir-452
EMD,EMD
HLA-DMA,SLA-DMA
SERPINA12,SERPINA12
SULT2B1,SULT2B1
TOPORS,TOPORS
PARP2,PARP2
NOTCH1,NOTCH1
SPACA4,SPACA4
GTF3C4,GTF3C4
MYOD1,MYOD1
TMEM63B,TMEM63B
FRMPD3,FRMPD3
KCNC1,KCNC1
AK8,AK8
TGFB2,TGFB2
PPP3R1,PPP3R1
AANAT,AANAT
C16orf46,C16orf46
PCDHA3,PCDHA3
TRAPPC2,TRAPPC2
LUC7L,LUC7L
SPACA9,SPACA9
REXO2,REXO2
ZNF652,ZNF652
C12orf50,C12orf50
GFI1B,GFI1B
MTHFS,MTHFS
CCNL1,CCNL1
ODR4,ODR4
WDR81,WDR81
BCL2A1,BCL2A1
RIOK3,RIOK3
SPHK2,SPHK2
RLIG1,RLIG1
TMEM225B,TMEM225B
SPG21,SPG21
TMEM35A,TMEM35A
CENPI,CENPI
FMO4,FMO4
CAPN11,CAPN11
ZSCAN25,ZSCAN25
LRSAM1,LRSAM1
PLAT,PLAT
PCK1,PCK1
SLC7A4,SLC7A4
NSL1,NSL1
HAUS7,HAUS7
ZBP1,ZBP1
LRRC43,LRRC43
POLR1C,POLR1C
DBP,DBP
JMJD6,JMJD6
HFM1,HFM1
RMC1,RMC1
GJC3,GJC3
CA11,CA11
B3GNT4,B3GNT4
CABLES2,CABLES2
MPZL2,MPZL2
SAT1,SAT1
CIMIP1,CIMIP1
SNORA53,SNORA53
TMEM205,TMEM205
IKBIP,IKBIP
XPO6,XPO6
ANKRD60,ANKRD60
CD40,CD40
FOLR1,FOLR1
NCEH1,NCEH1
OR13H1,OR13H1
RBP5,RBP5
PCDHA13,PCDHA13
STARD8,STARD8
TMEM95,TMEM95
RNU6-485P,U6
CLSTN3,CLSTN3
ZNF70,ZNF70
NUDT16,NUDT16
MTFMT,MTFMT
VPREB3,VPREB3
DIPK2A,DIPK2A
C22orf15,C22orf15
IFT20,IFT20
GALNT2,GALNT2
NPC1,NPC1
CCDC159,CCDC159
MAGEB3,MAGEB3
PCDHAC2,PCDHAC2
RABL3,RABL3
MATN4,MATN4
EWSR1,EWSR1
SLC51B,SLC51B
MTMR2,MTMR2
FMO1,FMO1
SRRM3,SRRM3
RASL12,RASL12
PCDHB1,PCDHB1
TLX3,TLX3
PDCD7,PDCD7
ATXN7,ATXN7
FGF18,FGF18
SSC4D,SSC4D
FGF8,FGF8
SWSAP1,SWSAP1
CLPX,CLPX
FOXI1,FOXI1
EPOR,EPOR
ACTRT1,ACTRT1
SPRTN,SPRTN
YIPF3,YIPF3
KCNMB1,KCNMB1
ANKRD29,ANKRD29
NME1,NME1
ADA,ADA
PAFAH1B2,PAFAH1B2
AMOT,AMOT
EGLN1,EGLN1
MYRFL,MYRFL
ZNF205,ZNF205
LCP2,LCP2
GFRA1,GFRA1
CRPPA,CRPPA
GNG4,GNG4
RGL3,RGL3
CILP,CILP
TAGLN,TAGLN
DSC2,DSC2
MYOCD,MYOCD
ZBBX,ZBBX
PAPPA2,PAPPA2
SOSTDC1,SOSTDC1
RNU6-686P,U6
KCNMB4,KCNMB4
NDN,NDN
RNU6-741P,U6
PAQR5,PAQR5
LRRC72,LRRC72
LDHD,LDHD
A2M,A2M
ACTB,ACTB
MMRN2,MMRN2
XPO5,XPO5
HARS1,HARS1
SNCG,SNCG
PPP2R5A,PPP2R5A
POLB,POLB
RNF214,RNF214
SHLD2,SHLD2
KIF23,KIF23
METTL23,METTL23
ADGRA1,ADGRA1
ZRANB3,ZRANB3
MPC1L,MPC1L
GPAM,GPAM
SPMIP3,SPMIP3
ODAD3,ODAD3
SPATA45,SPATA45
PLA2G4A,PLA2G4A
POLH,POLH
ZBED1,ZBED1
TMEM45A,TMEM45A
MKS1,MKS1
FSCN1,FSCN1
NGLY1,NGLY1
SHCBP1L,SHCBP1L
GTPBP2,GTPBP2
AVPR1A,AVPR1A
ELAVL3,ELAVL3
MSRB3,MSRB3
CEP164,CEP164
SMARCD3,SMARCD3
TECTB,TECTB
SPHKAP,SPHKAP
LPGAT1,LPGAT1
ZNF653,ZNF653
MAD2L1BP,MAD2L1BP
ZEB1,ZEB1
PURA,PURA
RSPH9,RSPH9
DKK4,DKK4
CYSTM1,CYSTM1
PGC,PGC
VDAC3,VDAC3
TMEM17,TMEM17
TATDN3,TATDN3
CNN1,CNN1
PFDN1,PFDN1
FRS3,FRS3
ADCY4,ADCY4
PRICKLE4,PRICKLE4
DMTF1,DMTF1
SPATS2L,SPATS2L
LRRC55,LRRC55
SRP19,SRP19
KIAA0930,KIAA0930
VARS1,VARS1
XG,XG
KASH5,KASH5
NKD1,NKD1
C12orf75,C12orf75
SSRP1,SSRP1
CCN5,CCN5
VCP,VCP
TATDN1,TATDN1
SUN5,SUN5
OXSM,OXSM
ZNF268,ZNF268
TUBGCP2,TUBGCP2
REEP5,REEP5
ADGRG1,ADGRG1
MAMLD1,MAMLD1
UPK3A,UPK3A
SLC46A1,SLC46A1
MIR1224,ssc-mir-1224
ALG3,ALG3
LSM2,LSM2
HSD17B10,HSD17B10
PTH2,PTH2
SLC17A7,SLC17A7
BPIFB2,BPIFB2
FAM118A,FAM118A
HSPA1L,HSPA1L
UNC119,UNC119
ZFP92,ZFP92
C14orf132,C14orf132
SNORD48,SNORD48
ZBTB12,ZBTB12
CSNK2B,CSNK2B
NUDT22,NUDT22
BPIFB6,BPIFB6
ESRRB,ESRRB
PDZD4,PDZD4
MBLAC2,MBLAC2
BPIFB4,BPIFB4
SMC1B,SMC1B
ZDHHC6,ZDHHC6
SELP,SELP
ALDH16A1,ALDH16A1
FOXN3,FOXN3
FKBP2,FKBP2
ALDOC,ALDOC
EEF1AKMT4,EEF1AKMT4
BPIFA2,BPIFA2
RIBC2,RIBC2
LYSMD3,LYSMD3
MAS1,MAS1
DSG2,DSG2
IGF2R,IGF2R
MMP14,MMP14
FBLN1,FBLN1
BPIFA3,BPIFA3
MYO5C,MYO5C
DYRK2,DYRK2
TC2N,TC2N
ZNF41,ZNF41
OSBPL5,OSBPL5
GABRG2,GABRG2
CAMK2N2,CAMK2N2
WASHC4,WASHC4
BPIFB1,BPIFB1
PSMD2,PSMD2
FLT3LG,FLT3LG
EIF4EBP2,EIF4EBP2
NODAL,NODAL
EBF3,EBF3
CAMK1G,CAMK1G
SLC22A1,SLC22A1
CDK5RAP1,CDK5RAP1
USP51,USP51
NDUFB9,NDUFB9
TRIP11,TRIP11
FAM133A,FAM133A
F9,F9
TFEB,TFEB
GLRX3,GLRX3
ZNF672,ZNF672
MTSS1,MTSS1
ACSL5,ACSL5
LAMB3,LAMB3
FATE1,FATE1
ARPP19,ARPP19
SMAD4,SMAD4
NDUFB1,NDUFB1
CPSF2,CPSF2
SNORD32A,SNORD33
SNORD33,SNORD33
SNORD35A,SNORD35A
CSDC2,CSDC2
RPS11,RPS11
PDXP,PDXP
CCDC117,CCDC117
SPAG5,SPAG5
KCNC2,KCNC2
ARHGEF10L,ARHGEF10L
KCNV2,KCNV2
VLDLR,VLDLR
MIR150,ssc-mir-150-1
KBTBD13,KBTBD13
FCGRT,FCGRT
CHSY1,CHSY1
GPC4,GPC4
ROCK1,ROCK1
SGSM1,SGSM1
TM2D3,TM2D3
CARS1,CARS1
SNTA1,SNTA1
GPR173,GPR173
ZFC3H1,ZFC3H1
TSPYL2,TSPYL2
BPIFB3,BPIFB3
EIF4G1,EIF4G1
DNMT3B,DNMT3B
SH3GLB2,SH3GLB2
METTL3,METTL3
MIR107,ssc-mir-107
CSGALNACT2,CSGALNACT2
GSR,GSR
RASGEF1A,RASGEF1A
TARS3,TARS3
TAB3,TAB3
RCN3,RCN3
SDF2,SDF2
ANGEL2,ANGEL2
TNS2,TNS2
NOSIP,NOSIP
SALL2,SALL2
SEC11C,SEC11C
MAGEA10,MAGEA10
SUPT6H,SUPT6H
VCPKMT,VCPKMT
MED12,MED12
CEP120,CEP120
EXOC8,EXOC8
BRINP2,BRINP2
SOS2,SOS2
ZNF516,ZNF516
ZKSCAN5,ZKSCAN5
PCSK6,PCSK6
NEK7,NEK7
UBXN8,UBXN8
TMEM130,TMEM130
GATA6,GATA6
DOLPP1,DOLPP1
PGBD5,PGBD5
PPP1R10,PPP1R10
FMR1,FMR1
RBBP8,RBBP8
PRRG2,PRRG2
AOC1,AOC1
PLEKHM3,PLEKHM3
PPP2CB,PPP2CB
RPS6KC1,RPS6KC1
RRAS,RRAS
PKN3,PKN3
IQCA1,IQCA1
L2HGDH,L2HGDH
FAXDC2,FAXDC2
MRPS18B,MRPS18B
SCAF1,SCAF1
RNF216,RNF216
CPT1A,CPT1A
RAB34,RAB34
DGCR8,DGCR8
C6orf136,C6orf136
TMEM71,TMEM71
CDKL1,CDKL1
ZDHHC12,ZDHHC12
PYGB,PYGB
IRF3,IRF3
ADAM9,ADAM9
RPGRIP1,RPGRIP1
ZER1,ZER1
PHF14,PHF14
GEMIN5,GEMIN5
INPP5D,INPP5D
DHX16,DHX16
SMTN,SMTN
CTNNA3,CTNNA3
ABHD12,ABHD12
CHST9,CHST9
ENDOG,ENDOG
NKAIN3,NKAIN3
SPOUT1,SPOUT1
DENND3,DENND3
NUP133,NUP133
KLHL14,KLHL14
DNAJC12,DNAJC12
RNU6-661P,U6
TPCN2,TPCN2
LRRC70,LRRC70
SIRT1,SIRT1
GABRB2,GABRB2
TRAPPC8,TRAPPC8
CEP41,CEP41
RGS21,RGS21
RGS1,RGS1
ABCF1,ABCF1
KYAT1,KYAT1
PGBD2,PGBD2
SELENOM,SELENOM
COX16,COX16
ASIP,ASIP
DNAJB12,DNAJB12
FLVCR1,FLVCR1
AHCY,AHCY
ADGRG3,ADGRG3
IQANK1,IQANK1
PLA2G3,PLA2G3
SAMD12,SAMD12
RNF185,RNF185
FBXL15,FBXL15
SYNJ2BP,SYNJ2BP
MAP1LC3A,MAP1LC3A
B3GNT2,B3GNT2
ADAM21,ADAM21
ADAM20,ADAM20
MED6,MED6
UBE4A,UBE4A
CCDC93,CCDC93
LIMK2,LIMK2
PIGU,PIGU
DRC7,DRC7
ZFP62,ZFP62
LBX1,LBX1
LRRC8A,LRRC8A
RAD52,RAD52
RNF125,RNF125
ADAM12,ADAM12
MGAT1,MGAT1
PHYHD1,PHYHD1
TTC39C,TTC39C
ITCH,ITCH
FGF17,FGF17
PIGBOS1,PIGBOS1
CETN3,CETN3
FAM135A,FAM135A
PIGB,PIGB
RPL23A,RPL23A
MTX2,MTX2
FHIP2B,FHIP2B
INSC,INSC
CABYR,CABYR
MIR628,ssc-mir-628
CLINT1,CLINT1
SEPTIN3,SEPTIN3
RSL24D1,RSL24D1
TTC9,TTC9
LAMB1,LAMB1
SNORD42B,SNORD42
SNORD4A,SNORD4A
SNORD42A,SNORD42
SNORD4B,SNORD4B
TLCD1,TLCD1
MAP3K9,MAP3K9
ADSS2,ADSS2
WDR75,WDR75
KATNB1,KATNB1
NEK8,NEK8
HR,HR
PLD5,PLD5
IPO11,IPO11
DOLK,DOLK
NUP188,NUP188
FARP2,FARP2
ST7L,ST7L
KCNJ2,KCNJ2
CHP1,CHP1
ZACN,ZACN
DEPDC5,DEPDC5
GINS1,GINS1
MPP7,MPP7
CYLD,CYLD
GALR2,GALR2
LPCAT3,LPCAT3
EXOC7,EXOC7
CPT1C,CPT1C
REEP4,REEP4
OIP5,OIP5
FOXA2,FOXA2
POLR3F,POLR3F
NUSAP1,NUSAP1
ROS1,ROS1
SFMBT2,SFMBT2
IGSF9B,IGSF9B
OSBPL1A,OSBPL1A
CRAT,CRAT
RBBP9,RBBP9
TMCO6,TMCO6
TRAPPC6B,TRAPPC6B
TRIM34,TRIM34
SEC23B,SEC23B
C1R,C1R
DYNC2I2,DYNC2I2
PNN,PNN
SEMA4D,SEMA4D
KCNS3,KCNS3
SLC43A3,SLC43A3
LGI3,LGI3
PTPRK,PTPRK
BRD8,BRD8
FRMD7,FRMD7
AREL1,AREL1
STK25,STK25
GPRASP2,GPRASP2
BMP1,BMP1
NDUFAF1,NDUFAF1
ITPKA,ITPKA
XPR1,XPR1
PEX5,PEX5
ZNF239,ZNF239
TSKS,TSKS
STYXL2,STYXL2
ZNF32,ZNF32
RNU6-841P,U6
TMEM145,TMEM145
CCNJ,CCNJ
ZNF510,ZNF510
ASTN2,ASTN2
RNU6-1153P,U6
COLGALT2,COLGALT2
AKTIP,AKTIP
FCF1,FCF1
PRF1,PRF1
MAGT1,MAGT1
SH3GL1,SH3GL1
RPAP1,RPAP1
ADAMTS14,ADAMTS14
C11orf54,C11orf54
SMIM26,SMIM26
SDCCAG8,SDCCAG8
RBCK1,RBCK1
YLPM1,YLPM1
PCBD1,PCBD1
TBATA,TBATA
GABRQ,GABRQ
SLC35F3,SLC35F3
GABRA2,GABRA2
ZNF281,ZNF281
TLX1,TLX1
SPIRE2,SPIRE2
LRRC61,LRRC61
MAEL,MAEL
CALHM2,CALHM2
TYRO3,TYRO3
RARRES2,RARRES2
CHAF1A,CHAF1A
CALHM1,CALHM1
CALHM3,CALHM3
PTPN20,PTPN20
LGALS3,LGALS3
NUP205,NUP205
UBXN6,UBXN6
SPO11,SPO11
KLF13,KLF13
DLGAP5,DLGAP5
RNU6-415P,U6
RASGRF1,RASGRF1
CETN2,CETN2
LRRC26,LRRC26
DTHD1,DTHD1
OMD,OMD
NSDHL,NSDHL
LCN8,LCN8
ARID4B,ARID4B
GPSM1,GPSM1
RAE1,RAE1
HDGFL2,HDGFL2
KLC2,KLC2
PNMA5,PNMA5
SCRN1,SCRN1
NPNT,NPNT
ATG4B,ATG4B
KLHL15,KLHL15
MTM1,MTM1
PHYHIP,PHYHIP
FOXJ1,FOXJ1
SKA2,SKA2
FBXO34,FBXO34
RAPGEF6,RAPGEF6
FKBP14,FKBP14
POMT1,POMT1
ATG14,ATG14
FAM131A,FAM131A
POLR3D,POLR3D
MIR454,MIR454
MIR301A,MIR301A
PRR11,PRR11
AEBP1,AEBP1
ZFYVE26,ZFYVE26
MC1R,MC1R
GAS8,GAS8
PLIN5,PLIN5
FAM222A,FAM222A
CTSH,CTSH
RBM38,RBM38
TP53I11,TP53I11
RTN4RL1,RTN4RL1
TNFAIP8L1,TNFAIP8L1
MIRLET7I,MIRLET7I
DPH1,DPH1
ACOT8,ACOT8
TRPV4,TRPV4
CLCN2,CLCN2
PIWIL2,PIWIL2
NLGN3,NLGN3
SNRNP70,SNRNP70
DBNDD1,DBNDD1
CRISP3,CRISP3
VPS37D,VPS37D
ANAPC4,ANAPC4
DEFB121,DEFB121
DEFB123,DEFB123
DNAJC30,DNAJC30
SH3BP5L,SH3BP5L
STX1A,STX1A
REM1,REM1
MIR138-2,MIR138-2
SLC12A3,SLC12A3
WNT2B,WNT2B
TM9SF4,TM9SF4
SPA17,SPA17
LAS1L,LAS1L
MTHFD1L,MTHFD1L
FYB2,FYB2
LIN7B,LIN7B
EHF,EHF
MIR132,MIR132
MIR212,MIR212
HIC1,HIC1
SMG6,SMG6
CDC7,CDC7
KIF3B,KIF3B
C1QTNF7,C1QTNF7
MYO1B,MYO1B
INSM2,INSM2
NOL4L,NOL4L
BRMS1L,BRMS1L
GUCY1A1,GUCY1A1
COX6C,COX6C
NHS,NHS
MRPS18A,MRPS18A
GPR52,GPR52
METTL27,METTL27
SMYD3,SMYD3
SULF2,SULF2
FBXO9,FBXO9
LPAR4,LPAR4
LPXN,LPXN
RNU6-698P,U6
PHF6,PHF6
TMEM270,TMEM270
DLEC1,DLEC1
RABGGTA,RABGGTA
RBM28,RBM28
REXO1,REXO1
RMDN1,RMDN1
OPN4,OPN4
SRR,SRR
HERPUD1,HERPUD1
YWHAB,YWHAB
PLCB3,PLCB3
ATP6V1G2,ATP6V1G2
CYP2E1,CYP2E1
MPIG6B,MPIG6B
KCTD3,KCTD3
KLF16,KLF16
FGF7,FGF7
PABPC1L,PABPC1L
TSR1,TSR1
HPRT1,HPRT1
ABHD17A,ABHD17A
MIR450B,ssc-mir-450b
MIR450A1,ssc-mir-450a
MIR450A2,ssc-mir-450c
MIR542,ssc-mir-542
MIR424,ssc-mir-424
PLAC1,PLAC1
PYGO1,PYGO1
PABIR2,PABIR2
SYCE1,SYCE1
GNB5,GNB5
ADAT3,ADAT3
ALKBH4,ALKBH4
ZC3H12A,ZC3H12A
CYB561,CYB561
LSM7,LSM7
LRWD1,LRWD1
HHAT,HHAT
CPNE3,CPNE3
KCNT1,KCNT1
SPRN,SPRN
ACAA1,ACAA1
TIMM13,TIMM13
ATOH7,ATOH7
PBLD,PBLD
LMNB2,LMNB2
TOMM34,TOMM34
CLIC5,CLIC5
PPP4R3A,PPP4R3A
KCNS1,KCNS1
HNRNPH3,HNRNPH3
ZNF787,ZNF787
CCDC81,CCDC81
ZNF444,ZNF444
PHF8,PHF8
RBM34,RBM34
LINGO1,LINGO1
GUCY1B1,GUCY1B1
SEMA6A,SEMA6A
DEFB116,DEFB116
DEFB119,DEFB119
ZNF37A,ZNF37A
GALP,GALP
PAX1,PAX1
CNGB3,CNGB3
CFAP69,CFAP69
HMCN1,HMCN1
ZNF341,ZNF341
HAPLN3,HAPLN3
GLTP,GLTP
TACR2,TACR2
ALG9,ALG9
ACE,ACE
RIPK1,RIPK1
ZMIZ1,ZMIZ1
ACAN,ACAN
PLCZ1,PLCZ1
NOL7,NOL7
SFTPC,SFTPC
RANBP9,RANBP9
ESR2,ESR2
CPNE2,CPNE2
PSAP,PSAP
RANBP3L,RANBP3L
SNX9,SNX9
PDC,PDC
ZNF133,ZNF133
RNU6-753P,U6
RNU6-1237P,U6
RNU6-1026P,U6
SYNJ2,SYNJ2
GTPBP10,GTPBP10
RNU6-503P,U6
ARL2BP,ARL2BP
MIR30E,ssc-mir-30e
RNU6-750P,U6
MIR30C1,ssc-mir-30c-1
RNU6-965P,U6
SEPTIN2,SEPTIN2
RNU6-983P,U6
TRIM36,TRIM36
RNU6-716P,U6
RNU1-141P,U1
RNU2-12P,U2
TFG,TFG
FAT4,FAT4
RNU6-570P,U6
CAPZA3,CAPZA3
MIR205,ssc-mir-205
PIK3C2G,PIK3C2G
RNU6-1205P,U6
PHAF1,PHAF1
ABRA,ABRA
RNU5A-8P,U5
FZD3,FZD3
RNU6-1240P,U6
CAMK2N1,CAMK2N1
FDXACB1,FDXACB1
MUL1,MUL1
AAGAB,AAGAB
FAM43B,FAM43B
CDA,CDA
PINK1,PINK1
INTS9,INTS9
NDUFB7,NDUFB7
TMEM165,TMEM165
MAP3K3,MAP3K3
B3GALT2,B3GALT2
LGALS12,LGALS12
MIER3,MIER3
ANKRD13C,ANKRD13C
MND1,MND1
TJP1,TJP1
CTH,CTH
FAM120C,FAM120C
B3GNT9,B3GNT9
CHGB,CHGB
TRADD,TRADD
TRMT6,TRMT6
CDK14,CDK14
RNU2-40P,U2
FBXL8,FBXL8
NYX,NYX
C4orf36,C4orf36
TMEM185A,TMEM185A
EPYC,EPYC
ATL3,ATL3
CAMK1D,CAMK1D
E2F2,E2F2
LUM,LUM
ID3,ID3
HAUS4,HAUS4
MATCAP1,MATCAP1
DCN,DCN
