Gene name,Mouse gene name
EEF1AKMT3,Eef1akmt3
CTF1,Ctf1
PDZD9,Pdzd9
GNPAT,Gnpat
ACKR3,Ackr3
KCNIP2,Kcnip2
ZNF655,Zfp655
DTYMK,Dtymk
USP10,Usp10
NDEL1,Ndel1
TSFM,Tsfm
ZMAT2,Zmat2
KCNJ14,Kcnj14
NDUFB6,Ndufb6
EMD,Emd
HLA-DMA,H2-DMa
SERPINA12,Serpina12
SULT2B1,Sult2b1
PCDHA1,Pcdha1
TOPORS,Topors
PARP2,Parp2
NOTCH1,Notch1
SPACA4,Spaca4
MRPL14,Mrpl14
GTF3C4,Gtf3c4
MYOD1,Myod1
TMEM63B,Tmem63b
FRMPD3,Frmpd3
KCNC1,Kcnc1
AK8,Ak8
TGFB2,Tgfb2
PPP3R1,Ppp3r1
AANAT,Aanat
C16orf46,1700030J22Rik
PCDHA2,Pcdha2
PCDHA3,Pcdha3
PCDHA5,Pcdha5
LUC7L,Luc7l
SPACA9,Spaca9
REXO2,Rexo2
RBM43,Rbm43
ZNF652,Zfp652
C12orf50,1700017N19Rik
GFI1B,Gfi1b
TPST2,Tpst2
CCNL1,Ccnl1
ODR4,Odr4
WDR81,Wdr81
RIOK3,Riok3
SPHK2,Sphk2
RLIG1,Rlig1
SPG21,Spg21
DGLUCY,Dglucy
TMEM35A,Tmem35a
PCDHA10,Pcdha9
CENPI,Cenpi
FMO4,Fmo4
CAPN11,Capn11
ZSCAN25,Zscan25
LRSAM1,Lrsam1
PLAT,Plat
PCK1,Pck1
SLC7A4,Slc7a4
NSL1,Nsl1
HAUS7,Haus7
ZBP1,Zbp1
LRRC43,Lrrc43
PCDHA11,Pcdha11
POLR1C,Polr1c
DBP,Dbp
JMJD6,Jmjd6
HFM1,Hfm1
RMC1,Rmc1
NXPE4,Nxpe4
GJC3,Gjc3
IL31,Il31
CNTNAP2,Cntnap2
CA11,Car11
B3GNT4,B3gnt4
CABLES2,Cables2
MPZL2,Mpzl2
SAT1,Sat1
CIMIP1,Cimip1
SNORA53,Gm24119
TMEM205,Tmem205
IKBIP,Ikbip
XPO6,Xpo6
ANKRD60,Ankrd60
CD40,Cd40
FOLR1,Folr1
PHOSPHO1,Phospho1
NCEH1,Nceh1
OR13H1,Or13ae2
PCDHA13,Pcdha12
STARD8,Stard8
TMEM95,Tmem95
CLSTN3,Clstn3
KNDC1,Kndc1
MTFMT,Mtfmt
VPREB3,Vpreb3
DIPK2A,Dipk2a
C22orf15,Gm867
IFT20,Ift20
GALNT2,Galnt2
NPC1,Npc1
CCDC159,Ccdc159
PCDHAC2,Pcdhac2
RABL3,Rabl3
MATN4,Matn4
EWSR1,Ewsr1
SLC51B,Slc51b
MTMR2,Mtmr2
FMO1,Fmo1
SRRM3,Srrm3
RASL12,Rasl12
PCDHB1,Pcdhb1
TLX3,Tlx3
PDCD7,Pdcd7
ATXN7,Atxn7
YWHAG,Ywhag
FGF18,Fgf18
SSC4D,Ssc4d
FGF8,Fgf8
SWSAP1,Swsap1
CLPX,Clpx
FOXI1,Foxi1
EPOR,Epor
ACTRT1,Actrt1
SPRTN,Sprtn
YIPF3,Yipf3
KCNMB1,Kcnmb1
ANKRD29,Ankrd29
NME1,Nme1
ADA,Ada
PAFAH1B2,Pafah1b2
AMOT,Amot
EGLN1,Egln1
MYRFL,Myrfl
ZNF205,Zfp13
LCP2,Lcp2
GFRA1,Gfra1
CRPPA,Crppa
GNG4,Gng4
RGL3,Rgl3
CILP,Cilp
TAGLN,Tagln
DSC2,Dsc2
MYOCD,Myocd
ZBBX,Zbbx
PAPPA2,Pappa2
SOSTDC1,Sostdc1
KCNMB4,Kcnmb4
MAGEL2,Magel2
NDN,Ndn
PAQR5,Paqr5
LDHD,Ldhd
A2M,A2m
ACTB,Actb
MMRN2,Mmrn2
XPO5,Xpo5
HARS1,Hars1
GRAP,Grap
FLYWCH1,Flywch1
SNCG,Sncg
PPP2R5A,Ppp2r5a
POLB,Polb
RNF214,Rnf214
SHLD2,Shld2
KIF23,Kif23
METTL23,Mettl23
ADGRA1,Adgra1
ZRANB3,Zranb3
MPC1L,Gm4984
GPAM,Gpam
SPMIP3,Spmip3
ODAD3,Odad3
SPATA45,Spata45
PLA2G4A,Pla2g4a
POLH,Polh
MKS1,Mks1
FSCN1,Fscn1
NGLY1,Ngly1
SHCBP1L,Shcbp1l
GTPBP2,Gtpbp2
AVPR1A,Avpr1a
ELAVL3,Elavl3
MSRB3,Msrb3
CEP164,Cep164
SMARCD3,Smarcd3
TECTB,Tectb
SPHKAP,Sphkap
LPGAT1,Lpgat1
ZNF653,Zfp653
MAD2L1BP,Mad2l1bp
ZEB1,Zeb1
PURA,Pura
RSPH9,Rsph9
DKK4,Dkk4
IGIP,Igip
CYSTM1,Cystm1
PGC,Pgc
VDAC3,Vdac3
TMEM17,Tmem17
TATDN3,Tatdn3
CNN1,Cnn1
PFDN1,Pfdn1
FRS3,Frs3
ADCY4,Adcy4
PRICKLE4,Prickle4
SPATS2L,Spats2l
LRRC55,Lrrc55
SRP19,Srp19
TNKS1BP1,Tnks1bp1
KIAA0930,5031439G07Rik
VARS1,Vars1
KASH5,Kash5
NKD1,Nkd1
C12orf75,1500009L16Rik
SARM1,Sarm1
SSRP1,Ssrp1
CCN5,Ccn5
VCP,Vcp
TRMT12,Trmt12
TATDN1,Tatdn1
SUN5,Sun5
OXSM,Oxsm
TUBGCP2,Tubgcp2
PRG3,Prg3
REEP5,Reep5
ADGRG1,Adgrg1
MAMLD1,Mamld1
UPK3A,Upk3a
SLC46A1,Slc46a1
PRG2,Prg2
MIR1224,Mir1224
ALG3,Alg3
LSM2,Lsm2
HSD17B10,Hsd17b10
PTH2,Pth2
SLC17A7,Slc17a7
BPIFB2,Bpifb2
FAM118A,Fam118a
HSPA1L,Hspa1l
UNC119,Unc119
ZFP92,Zfp92
C14orf132,D430019H16Rik
SNORD48,Gm25744
SNORD52,Snord52
ZBTB12,Zbtb12
CSNK2B,Csnk2b
NUDT22,Nudt22
BPIFB6,Bpifb6
ESRRB,Esrrb
PDZD4,Pdzd4
MBLAC2,Mblac2
BPIFB4,Bpifb4
SMC1B,Smc1b
ZDHHC6,Zdhhc6
SELP,Selp
ALDH16A1,Aldh16a1
FOXN3,Foxn3
FKBP2,Fkbp2
ALDOC,Aldoc
EEF1AKMT4,Eef1akmt4
BPIFA2,Bpifa2
RIBC2,Ribc2
LYSMD3,Lysmd3
MAS1,Mas1
DSG2,Dsg2
IGF2R,Igf2r
MMP14,Mmp14
FBLN1,Fbln1
BPIFA3,Bpifa3
MYO5C,Myo5c
DYRK2,Dyrk2
TC2N,Tc2n
OSBPL5,Osbpl5
GABRG2,Gabrg2
CAMK2N2,Camk2n2
WASHC4,Washc4
BPIFB1,Bpifb1
PSMD2,Psmd2
PNMA3,Pnma3
FLT3LG,Flt3l
EIF4EBP2,Eif4ebp2
NODAL,Nodal
EBF3,Ebf3
CAMK1G,Camk1g
SLC22A1,Slc22a1
CDK5RAP1,Cdk5rap1
USP51,Usp51
NDUFB9,Ndufb9
TRIP11,Trip11
F9,F9
C10orf143,9430038I01Rik
TFEB,Tfeb
GLRX3,Glrx3
ZNF672,Zfp672
MTSS1,Mtss1
ACSL5,Acsl5
LAMB3,Lamb3
FATE1,Fate1
ARPP19,Arpp19
SMAD4,Smad4
NDUFB1,Ndufb1
CPSF2,Cpsf2
SNORD32A,Snord32a
SNORD33,Snord33
SNORD34,Snord34
SNORD35A,Snord35a
CSDC2,Csdc2
RPS11,Rps11
PDXP,Pdxp
CCDC117,Ccdc117
SPAG5,Spag5
KCNC2,Kcnc2
ARHGEF10L,Arhgef10l
KCNV2,Kcnv2
TOX4,Tox4
VLDLR,Vldlr
SNORD35B,Snord35b
MIR150,Mir150
KBTBD13,Kbtbd13
FCGRT,Fcgrt
CHSY1,Chsy1
GPC4,Gpc4
ROCK1,Rock1
SGSM1,Sgsm1
TM2D3,Tm2d3
RNU6-203P,Gm24445
CARS1,Cars1
SNTA1,Snta1
GPR173,Gpr173
ZFC3H1,Zfc3h1
TSPYL2,Tspyl2
BPIFB3,Bpifb3
EIF4G1,Eif4g1
SH3GLB2,Sh3glb2
METTL3,Mettl3
NOS1AP,Nos1ap
CSGALNACT2,Csgalnact2
GSR,Gsr
RASGEF1A,Rasgef1a
FMR1NB,Fmr1nb
TARS3,Tars3
TAB3,Tab3
RCN3,Rcn3
SDF2,Sdf2
ANGEL2,Angel2
TNS2,Tns2
NOSIP,Nosip
SALL2,Sall2
SEC11C,Sec11c
SUPT6H,Supt6
C6orf118,1700010I14Rik
RNU6-730P,Gm55124
VCPKMT,Vcpkmt
MED12,Med12
CEP120,Cep120
EXOC8,Exoc8
BRINP2,Brinp2
SOS2,Sos2
ZNF516,Zfp516
ZKSCAN5,Zkscan5
PCSK6,Pcsk6
NEK7,Nek7
PRR3,Prr3
UBXN8,Ubxn8
TMEM130,Tmem130
GATA6,Gata6
DOLPP1,Dolpp1
PGBD5,Pgbd5
MIR877,Mir877
PPP1R10,Ppp1r10
FMR1,Fmr1
RBBP8,Rbbp8
PRRG2,Prrg2
PLEKHM3,Plekhm3
PPP2CB,Ppp2cb
RPS6KC1,Rps6kc1
RRAS,Rras
PKN3,Pkn3
IQCA1,Iqca1
L2HGDH,L2hgdh
FAXDC2,Faxdc2
MRPS18B,Mrps18b
SCAF1,Scaf1
RNF216,Rnf216
TEX15,Tex15
CPT1A,Cpt1a
RAB34,Rab34
DGCR8,Dgcr8
C6orf136,2310061I04Rik
TMEM71,Tmem71
CDKL1,Cdkl1
ZDHHC12,Zdhhc12
PYGB,Pygb
IRF3,Irf3
ADAM9,Adam9
RPGRIP1,Rpgrip1
ZER1,Zer1
PHF14,Phf14
GEMIN5,Gemin5
INPP5D,Inpp5d
DHX16,Dhx16
SMTN,Smtn
RNU6-535P,Gm22951
CTNNA3,Ctnna3
ABHD12,Abhd12
CHST9,Chst9
ENDOG,Endog
NKAIN3,Nkain3
MRPL21,Mrpl21
SPOUT1,Spout1
DENND3,Dennd3
NUP133,Nup133
KLHL14,Klhl14
DNAJC12,Dnajc12
MRGPRD,Mrgprd
TPCN2,Tpcn2
SIRT1,Sirt1
GABRB2,Gabrb2
TRAPPC8,Trappc8
CEP41,Cep41
RGS21,Rgs21
RGS1,Rgs1
ABCF1,Abcf1
KYAT1,Kyat1
SELENOM,Selenom
COX16,Cox16
ASIP,a
DNAJB12,Dnajb12
FLVCR1,Flvcr1
ADGRG3,Adgrg3
IQANK1,Iqank1
PLA2G3,Pla2g3
SAMD12,Samd12
RNF185,Rnf185
FBXL15,Fbxl15
USH2A,Ush2a
SYNJ2BP,Synj2bp
MAP1LC3A,Map1lc3a
NPM2,Npm2
B3GNT2,B3gnt2
ADAM21,Adam21
MED6,Med6
UBE4A,Ube4a
CCDC93,Ccdc93
LIMK2,Limk2
PIGU,Pigu
DRC7,Drc7
ZFP62,Zfp62
RNU6-1050P,Gm25599
LBX1,Lbx1
LRRC8A,Lrrc8a
RAD52,Rad52
RNF125,Rnf125
ADAM12,Adam12
MGAT1,Mgat1
PHYHD1,Phyhd1
DYNLRB1,Dynlrb1
TTC39C,Ttc39c
ITCH,Itch
FGF17,Fgf17
PIGBOS1,Pigbos1
CETN3,Cetn3
FAM135A,Fam135a
PIGB,Pigb
MTX2,Mtx2
FHIP2B,Fhip2b
INSC,Insc
CABYR,Cabyr
MIR628,Gm56102
CLINT1,Clint1
SEPTIN3,Septin3
RSL24D1,Rsl24d1
TTC9,Ttc9
LAMB1,Lamb1
SNORD42B,Snord42b
SNORD4A,Snord4a
SNORD42A,Snord42a
TLCD1,Tlcd1
MAP3K9,Map3k9
ADSS2,Adss2
WDR75,Wdr75
KATNB1,Katnb1
NEK8,Nek8
HR,Hr
PLD5,Pld5
IPO11,Ipo11
DOLK,Dolk
NUP188,Nup188
SEC23A,Sec23a
FARP2,Farp2
ST7L,St7l
KCNJ2,Kcnj2
CHP1,Chp1
DEPDC5,Depdc5
LIPK,Lipk
GINS1,Gins1
RNU6-20P,Gm22363
MPP7,Mpp7
CYLD,Cyld
GALR2,Galr2
LPCAT3,Lpcat3
EXOC7,Exoc7
CPT1C,Cpt1c
REEP4,Reep4
OIP5,Oip5
FOXA2,Foxa2
POLR3F,Polr3f
NUSAP1,Nusap1
ROS1,Ros1
SFMBT2,Sfmbt2
IGSF9B,Igsf9b
OSBPL1A,Osbpl1a
CRAT,Crat
RBBP9,Rbbp9
TMCO6,Tmco6
TRAPPC6B,Trappc6b
SEC23B,Sec23b
DYNC2I2,Dync2i2
PNN,Pnn
SEMA4D,Sema4d
KCNS3,Kcns3
TOMM6,Tomm6
SLC43A3,Slc43a3
LGI3,Lgi3
PTPRK,Ptprk
BRD8,Brd8
FRMD7,Frmd7
AREL1,Arel1
STK25,Stk25
GPRASP2,Gprasp2
BMP1,Bmp1
NDUFAF1,Ndufaf1
MAOA,Maoa
ITPKA,Itpka
FXYD4,Fxyd4
XPR1,Xpr1
LTK,Ltk
HNRNPF,Hnrnpf
PEX5,Pex5
ZNF239,Zfp239
TSKS,Tsks
STYXL2,Styxl2
ZNF32,Zfp637
RNU6-841P,Gm24661
TMEM145,Tmem145
CCNJ,Ccnj
ZNF510,Zfp819
ASTN2,Astn2
RNU6-1153P,Gm22381
COLGALT2,Colgalt2
AKTIP,Aktip
FCF1,Fcf1
PRF1,Prf1
MAGT1,Magt1
SH3GL1,Sh3gl1
RPAP1,Rpap1
ADAMTS14,Adamts14
C11orf54,4931406C07Rik
SMIM26,Smim26
SDCCAG8,Sdccag8
RBCK1,Rbck1
YLPM1,Ylpm1
PCBD1,Pcbd1
TBATA,Tbata
GABRQ,Gabrq
SLC35F3,Slc35f3
GABRA2,Gabra2
ZNF281,Zfp281
TLX1,Tlx1
SPIRE2,Spire2
LRRC61,Lrrc61
MAEL,Mael
CALHM2,Calhm2
TYRO3,Tyro3
RARRES2,Rarres2
CHAF1A,Chaf1a
CALHM1,Calhm1
CALHM3,Calhm3
PTPN20,Ptpn20
LGALS3,Lgals3
NUP205,Nup205
UBXN6,Ubxn6
TCF25,Tcf25
SPO11,Spo11
KLF13,Klf13
DLGAP5,Dlgap5
RNU6-415P,Gm22165
RASGRF1,Rasgrf1
CETN2,Cetn2
LRRC26,Lrrc26
DTHD1,Dthd1
OMD,Omd
NSDHL,Nsdhl
LCN8,Lcn8
ARID4B,Arid4b
GPSM1,Gpsm1
RAE1,Rae1
HDGFL2,Hdgfl2
KLC2,Klc2
PNMA5,Pnma5
SCRN1,Scrn1
NPNT,Npnt
ATG4B,Atg4b
KLHL15,Klhl15
MTM1,Mtm1
PHYHIP,Phyhip
FOXJ1,Foxj1
SKA2,Ska2
FBXO34,Fbxo34
RAPGEF6,Rapgef6
FKBP14,Fkbp14
POMT1,Pomt1
ATG14,Atg14
FAM131A,Fam131a
POLR3D,Polr3d
PRR11,Prr11
AEBP1,Aebp1
ZFYVE26,Zfyve26
MC1R,Mc1r
GAS8,Gas8
PLIN5,Plin5
FAM222A,Fam222a
CTSH,Ctsh
RBM38,Rbm38
LRG1,Lrg1
TP53I11,Trp53i11
RNU6-399P,Gm25797
RTN4RL1,Rtn4rl1
TNFAIP8L1,Tnfaip8l1
MIRLET7I,Mirlet7i
DPH1,Dph1
ACOT8,Acot8
TRPV4,Trpv4
CLCN2,Clcn2
MYL7,Myl7
PIWIL2,Piwil2
NLGN3,Nlgn3
SNRNP70,Snrnp70
DBNDD1,Dbndd1
VPS37D,Vps37d
ANAPC4,Anapc4
DEFB123,Defb36
DNAJC30,Dnajc30
SH3BP5L,Sh3bp5l
STX1A,Stx1a
DEFB124,Defb25
REM1,Rem1
MIR138-2,Mir138-2
SLC12A3,Slc12a3
WNT2B,Wnt2b
TM9SF4,Tm9sf4
SPA17,Spa17
LAS1L,Las1l
MTHFD1L,Mthfd1l
OVCA2,Ovca2
FYB2,Fyb2
LIN7B,Lin7b
EHF,Ehf
MIR132,Mir132
HIC1,Hic1
SMG6,Smg6
CDC7,Cdc7
KIF3B,Kif3b
C1QTNF7,C1qtnf7
MYO1B,Myo1b
INSM2,Insm2
NOL4L,Nol4l
BRMS1L,Brms1l
GUCY1A1,Gucy1a1
COX6C,Cox6c
NHS,Nhs
MRPS18A,Mrps18a
GPR52,Gpr52
CLDN3,Cldn3
METTL27,Mettl27
SMYD3,Smyd3
SULF2,Sulf2
FBXO9,Fbxo9
LPAR4,Lpar4
LPXN,Lpxn
PHF6,Phf6
TMEM270,Tmem270
DLEC1,Dlec1
RABGGTA,Rabggta
RBM28,Rbm28
REXO1,Rexo1
RMDN1,Rmdn1
SCN4B,Scn4b
OPN4,Opn4
BNIP3,Bnip3
SRR,Srr
HERPUD1,Herpud1
YWHAB,Ywhab
PLCB3,Plcb3
ATP6V1G2,Atp6v1g2
CYP2E1,Cyp2e1
MPIG6B,Mpig6b
MKRN3,Mkrn3
KCTD3,Kctd3
KLF16,Klf16
FGF7,Fgf7
PABPC1L,Pabpc1l
HILPDA,Hilpda
TSR1,Tsr1
HPRT1,Hprt1
ABHD17A,Abhd17a
MIR450B,Mir450b
MIR450A1,Mir450-1
MIR450A2,Mir450-2
MIR542,Mir542
MIR424,Mir322
PLAC1,Plac1
PYGO1,Pygo1
PABIR2,Pabir2
SYCE1,Syce1
GNB5,Gnb5
SOHLH1,Sohlh1
ALKBH4,Alkbh4
ZC3H12A,Zc3h12a
CYB561,Cyb561
LSM7,Lsm7
LRWD1,Lrwd1
HHAT,Hhat
CPNE3,Cpne3
KCNT1,Kcnt1
SPRN,Sprn
TIMM13,Timm13
ATOH7,Atoh7
LMNB2,Lmnb2
TOMM34,Tomm34
CLIC5,Clic5
PPP4R3A,Ppp4r3a
KCNS1,Kcns1
HNRNPH3,Hnrnph3
ZNF787,Zfp787
CCDC81,Ccdc81
ZNF444,Zfp444
WFDC12,Wfdc12
PHF8,Phf8
RBM34,Rbm34
LINGO1,Lingo1
GUCY1B1,Gucy1b1
SEMA6A,Sema6a
DEFB116,Defb29
DEFB118,Defb21
DEFB119,Defb19
GALP,Galp
PAX1,Pax1
CNGB3,Cngb3
CFAP69,Cfap69
HMCN1,Hmcn1
ZNF341,Zfp341
HAPLN3,Hapln3
GLTP,Gltp
TECR,Tecr
TACR2,Tacr2
ALG9,Alg9
ACE,Ace
RIPK1,Ripk1
ZMIZ1,Zmiz1
ACAN,Acan
PLCZ1,Plcz1
NOL7,Nol7
SFTPC,Sftpc
RANBP9,Ranbp9
ESR2,Esr2
CPNE2,Cpne2
PSAP,Psap
RANBP3L,Ranbp3l
SNX9,Snx9
PDC,Pdc
MIR34A,Mir34a
RNU6-636P,Gm25061
RNU6-753P,Gm24875
RNU6-969P,Gm23138
RNU6-414P,Gm24259
SYNJ2,Synj2
GTPBP10,Gtpbp10
ARL2BP,Arl2bp
MIR30C1,Mir30c-1
RNU1-130P,Gm24524
RN7SKP272,Gm56151
SEPTIN2,Septin2
RNU6-41P,Gm22950
TRIM36,Trim36
TFG,Tfg
FAT4,Fat4
CAPZA3,Capza3
MIR205,Mir205
PIK3C2G,Pik3c2g
PHAF1,Phaf1
ABRA,Abra
FZD3,Fzd3
CAMK2N1,Camk2n1
FDXACB1,Fdxacb1
MUL1,Mul1
AAGAB,Aagab
FAM43B,Fam43b
CDA,Cda
CFAP68,Cfap68
PINK1,Pink1
INTS9,Ints9
NDUFB7,Ndufb7
TMEM165,Tmem165
MAP3K3,Map3k3
SCARNA18B,Gm25663
B3GALT2,B3galt2
MEGF8,Megf8
LGALS12,Lgals12
MIER3,Mier3
CLDN12,Cldn12
LRRC40,Lrrc40
ANKRD13C,Ankrd13c
MND1,Mnd1
TJP1,Tjp1
CTH,Cth
FAM120C,Fam120c
B3GNT9,B3gnt9
CHGB,Chgb
TRADD,Tradd
TRMT6,Trmt6
CDK14,Cdk14
FBXL8,Fbxl8
NYX,Nyx
C4orf36,1700016H13Rik
TMEM185A,Tmem185a
EPYC,Epyc
ATL3,Atl3
CAMK1D,Camk1d
E2F2,E2f2
LUM,Lum
ID3,Id3
PCDHAC1,Pcdhac1
HAUS4,Haus4
RPL11,Rpl11
RTN3,Rtn3
MATCAP1,Matcap1
DCN,Dcn
MCM8,Mcm8
MICU1,Micu1
KLHL8,Klhl8
RBMX2,Rbmx2
TARS1,Tars1
MAPK13,Mapk13
PITHD1,Pithd1
EXOC3L1,Exoc3l
IKBKB,Ikbkb
GALE,Gale
GPR34,Gpr34
CNFN,Cnfn
CXCL17,Cxcl17
DACH2,Dach2
ZFTA,Zfta
BRPF3,Brpf3
E2F4,E2f4
SPINDOC,Spindoc
ELF4,Elf4
SAAL1,Saal1
RBP4,Rbp4
FZD1,Fzd1
CRLS1,Crls1
PTTG1IP2,Pttg1ip2
COL4A6,Col4a6
CAV1,Cav1
ELMO3,Elmo3
LIMD2,Limd2
APCS,Apcs
HSD17B13,Hsd17b13
ARHGAP21,Arhgap21
CRP,Crp
LRRN4,Lrrn4
DUSP23,Dusp23
SNORD63B,Gm22200
SNORD63,Gm26109
COX6A1,Cox6a1
HSD17B11,Hsd17b11
HSPA9,Hspa9
ATRN,Atrn
TRIAP1,Triap1
FCRL6,Fcrl2
GATC,Gatc
TRBV12-5,Trbv16
NFE2L3,Nfe2l3
KPNB1,Kpnb1
RNU1-44P,Gm23330
POU4F2,Pou4f2
CBX3,Cbx3
CNGA1,Cnga1
SLAMF8,Slamf8
TMEM208,Tmem208
SLC5A1,Slc5a1
PAQR3,Paqr3
VSIG8,Vsig8
RNU6-1227P,Gm24686
COQ5,Coq5
WDR48,Wdr48
CFAP45,Cfap45
SAA4,Saa4
ADAMTS17,Adamts17
FITM1,Fitm1
OR4K2,Or4k2
CAMSAP3,Camsap3
LRFN5,Lrfn5
GFRA4,Gfra4
FBXO7,Fbxo7
FHOD1,Fhod1
PSMA2,Psma2
PRIMPOL,Primpol
SMOX,Smox
OR4K1,Or4k1
POP5,Pop5
SLAMF9,Slamf9
LINS1,Lins1
RALGAPA1,Ralgapa1
XAB2,Xab2
RNU6-600P,Gm23349
CCDC65,Ccdc65
TIMP3,Timp3
ALS2CL,Als2cl
JMJD1C,Jmjd1c
SYN3,Syn3
MRPL32,Mrpl32
CMTR1,Cmtr1
OR5J2,Or5j3
ATP1A1,Atp1a1
ASB7,Asb7
FKBP11,Fkbp11
DNAJC2,Dnajc2
CENPU,Cenpu
SLC9A5,Slc9a5
TBX21,Tbx21
FERMT1,Fermt1
CCDC167,Ccdc167
NUP50,Nup50
OR4D11,Or4d11
MRPL10,Mrpl10
MDGA1,Mdga1
OR8U1,Or8u9
CERS3,Cers3
OXR1,Oxr1
PCP2,Pcp2
OR8U3,Or8u3-ps
LMNTD2,Lmntd2
RETN,Retn
NOXA1,Noxa1
WNT10B,Wnt10b
LRRC46,Lrrc46
TRAPPC5,Trappc5
SIRT5,Sirt5
FCER2,Fcer2a
RNU6-351P,Gm26008
RASSF7,Rassf7
RNU6-553P,Gm25054
KCTD19,Kctd19
DDN,Ddn
SCRN2,Scrn2
TET2,Tet2
DZANK1,Dzank1
ZBTB41,Zbtb41
RHEBL1,Rhebl1
SMC3,Smc3
PNPLA1,Pnpla1
EFNA4,Efna4
ATXN10,Atxn10
FOXD1,Foxd1
DHH,Dhh
ANKRA2,Ankra2
IL21,Il21
UBAP2,Ubap2
TUBA1B,Tuba1b
LIMK1,Limk1
EFNA3,Efna3
PHRF1,Phrf1
RN7SKP118,Rn7sk
LRRC36,Lrrc36
EFNA1,Efna1
FES,Fes
BBS12,Bbs12
UTP15,Utp15
NELFA,Nelfa
WNT7B,Wnt7b
PRR36,Prr36
TMIE,Tmie
SLC50A1,Slc50a1
PECAM1,Pecam1
LRRC8E,Lrrc8e
MYPN,Mypn
PRSS50,Prss50
ARF3,Arf3
HLA-DOB,H2-Ob
MAP2K7,Map2k7
RNU6-282P,Gm23104
PTH1R,Pth1r
U3,Gm22152
POLG2,Polg2
RN7SKP164,Gm55283
SREBF2,Srebf2
PSMC2,Psmc2
RNU2-63P,Gm23118
SNORD89,Snord89
RN7SKP141,Gm54766
RN7SKP286,Gm55086
LDB3,Ldb3
RN7SKP154,Gm55411
SLC25A25,Slc25a25
RNU6-1001P,Gm23428
RN7SKP93,Gm55999
ADNP,Adnp
NAT8L,Nat8l
RN7SKP42,Gm54460
TPPP3,Tppp3
SLC38A5,Slc38a5
RNU2-21P,Gm26105
COPS7A,Cops7a
NSD2,Nsd2
RNU6-1051P,Gm23231
SMURF2,Smurf2
KCNF1,Kcnf1
CGAS,Cgas
SLC66A3,Slc66a3
DPYSL4,Dpysl4
CROT,Crot
CTXN1,Ctxn1
SAR1B,Sar1b
ZDHHC1,Zdhhc1
TIMM44,Timm44
WFDC5,Wfdc5
AHI1,Ahi1
KRTCAP2,Krtcap2
EBF4,Ebf4
HSD11B2,Hsd11b2
THBS3,Thbs3
AGRP,Agrp
E2F6,E2f6
JAKMIP3,Jakmip3
DDX5,Ddx5
DNAJB5,Dnajb5
MOV10L1,Mov10l1
COG8,Cog8
PTP4A3,Ptp4a3
SPPL2B,Sppl2b
RNU6-1311P,Gm23275
SEC24A,Sec24a
TTLL9,Ttll9
CDHR5,Cdhr5
CHEK2,Chek2
PDF,Pdf
SDR16C5,Sdr16c5
NIP7,Nip7
ABCB4,Abcb4
MAN1B1,Man1b1
CCNE2,Ccne2
NBEAL2,Nbeal2
MYT1,Myt1
BLM,Blm
RNU6-757P,Gm23431
CAMLG,Caml
DDX46,Ddx46
TMED6,Tmed6
TERF2,Terf2
PCMTD2,Pcmtd2
OR1J1,Or1j1
OR1J4,Or1j4
OR1Q1,Or1q1
GLIS3,Glis3
RN7SKP179,Gm55584
NAB1,Nab1
SSTR4,Sstr4
THBD,Thbd
RGS19,Rgs19
GBA1,Gba1
NKX2-6,Nkx2-6
TDRP,Tdrp
LRP12,Lrp12
ACSF3,Acsf3
LKAAEAR1,Lkaaear1
EMILIN3,Emilin3
LIME1,Lime1
MAFA,Mafa
ZC3H3,Zc3h3
MAP4K5,Map4k5
C5orf24,B230219D22Rik
SCT,Sct
DRD4,Drd4
TXNDC15,Txndc15
APOOL,Apool
PARVA,Parva
GSDMD,Gsdmd
ABHD16B,Abhd16b
TPD52L2,Tpd52l2
ACVR2B,Acvr2b
FBP2,Fbp2
PLS3,Pls3
ATP6V1E2,Atp6v1e2
RN7SKP232,Gm55204
FBP1,Fbp1
ATOX1,Atox1
GBF1,Gbf1
RHOQ,Rhoq
GLRA1,Glra1
DYNC1H1,Dync1h1
OR10G6,Or10g6
LAG3,Lag3
HCN3,Hcn3
MIR130A,Mir130a
TTC9C,Ttc9c
MEGF9,Megf9
ZNF639,Zfp639
HGS,Hgs
ZBTB3,Zbtb3
CDH15,Cdh15
CD4,Cd4
GLE1,Gle1
PKLR,Pklr
POLR2G,Polr2g
USO1,Uso1
ZNF778,Zfp763
SLC45A2,Slc45a2
MROH6,Mroh6
TAF6L,Taf6l
RNU6-1031P,Gm24242
GPC3,Gpc3
MFN1,Mfn1
C1QTNF3,C1qtnf3
NAPRT,Naprt
CD34,Cd34
TMEM223,Tmem223
PLCD3,Plcd3
TMEM179B,Tmem179b
MAEA,Maea
GPRIN1,Gprin1
SNCB,Sncb
PPIA,Ppia
NXF1,Nxf1
PEX11G,Pex11g
GPR162,Gpr162
DNAJC5,Dnajc5
ACBD4,Acbd4
PGD,Pgd
SAXO5,Saxo5
UCKL1,Uckl1
FURIN,Furin
UGT1A1,Ugt1a1
EIF4E1B,Eif4e1b
HJURP,Hjurp
P3H3,P3h3
H2AZ2,H2az2
ZNF358,Zfp358
ZNF512B,Zfp512b
CENPS,Cenps
MCOLN1,Mcoln1
AVPR2,Avpr2
SAMD10,Samd10
DFFA,Dffa
