Gene name,Macaque gene name
C5orf58,C5orf58
UNC5C,UNC5C
SUPT3H,SUPT3H
WNT8A,WNT8A
CFAP299,CFAP299
SEMA3E,SEMA3E
Y_RNA,Y_RNA
LCP2,LCP2
U3,U3
FGF5,FGF5
NME5,NME5
ITSN1,ITSN1
MEOX2,MEOX2
PRDM8,PRDM8
RNU6-460P,U6
PHF3,PHF3
RNU6-888P,U6
PDHA2,PDHA2
AFP,AFP
RNU6-1059P,U6
PYURF,PIGY
AGMO,AGMO
GFPT2,GFPT2
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
PTP4A1,PTP4A1
PRR16,PRR16
NUDT12,NUDT12
AP3B1,AP3B1
ANTXR2,ANTXR2
Metazoa_SRP,Metazoa_SRP
PCLO,PCLO
SEC24B,SEC24B
RNU1-140P,U1
RNU6-525P,U6
STPG2,STPG2
RNU4-69P,U4
U2,U2
RN7SL255P,Metazoa_SRP
CDC5L,CDC5L
RNU6-334P,U6
TRAM2,TRAM2
ALB,ALB
SORBS2,SORBS2
SRFBP1,SRFBP1
BRD8,BRD8
PRDM5,PRDM5
KCNIP1,KCNIP1
Y_RNA,Y_RNA
U2,U2
CNOT6,CNOT6
GK2,GK2
LOX,LOX
SPATS1,SPATS1
EFNA5,EFNA5
NAA11,NAA11
SCGB3A1,SCGB3A1
ZNF474,ZNF474
UGT2A1,UGT2A1
DGKB,DGKB
ZNF475,ZNF475
PAQR3,PAQR3
RN7SL782P,Metazoa_SRP
FBXL17,FBXL17
RN7SL55P,Metazoa_SRP
EFHC1,EFHC1
RNU6-183P,U6
RAP1GDS1,RAP1GDS1
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
FLT4,FLT4
MCUB,MCUB
BMP2K,BMP2K
SCAMP1,SCAMP1
SNCAIP,SNCAIP
LHFPL2,LHFPL2
FER,FER
CRYZL1,CRYZL1
CASP6,CASP6
Metazoa_SRP,Metazoa_SRP
RN7SL127P,Metazoa_SRP
KIF20A,KIF20A
ARSB,ARSB
U2,U2
SMIM15,SMIM15
ANKRD17,ANKRD17
RNU6-550P,U6
Y_RNA,Y_RNA
UGT2B7,UGT2B7
AARS2,AARS2
Y_RNA,Y_RNA
NDNF,NDNF
KCNMB1,KCNMB1
DMGDH,DMGDH
ANXA3,ANXA3
ZSWIM6,ZSWIM6
TSPAN5,TSPAN5
CFI,CFI
CDC23,CDC23
PJA2,PJA2
OR2Y1,OR2Y1
GABRP,GABRP
SNORD108,SNORD108
SNORD64,SNORD64
SNORD107,SNORD107
TCTE1,TCTE1
GFRA3,GFRA3
RNU6-913P,U6
SNX2,SNX2
SON,SON
TNIP3,TNIP3
BHMT,BHMT2
SNURF,SNURF
RANBP17,RANBP17
SNORD73A,SNORD73
GAR1,GAR1
ECHDC1,ECHDC1
MGAT1,MGAT1
MIR6501,MIR6501
CNOT6L,CNOT6L
RN7SL623P,Metazoa_SRP
KIF2A,KIF2A
TLX3,TLX3
RRH,RRH
RNU6-948P,U6
EIF4E,EIF4E
Y_RNA,Y_RNA
MAN2A1,MAN2A1
CDC25C,CDC25C
SNORA70J,SNORA70
TMEM63B,TMEM63B
SNRPN,SNRPN
Metazoa_SRP,Metazoa_SRP
LRIT3,LRIT3
Metazoa_SRP,Metazoa_SRP
QRFPR,QRFPR
RN7SL689P,Metazoa_SRP
KIAA0408,KIAA0408
GART,GART
NPM1,NPM1
PPIC,PPIC
RN7SL711P,Metazoa_SRP
ZFP62,ZFP62
CXCL13,CXCL13
MTCL3,SOGA3
SH3D19,SH3D19
PRDM6,PRDM6
COX18,COX18
Metazoa_SRP,Metazoa_SRP
C6orf58,C4H6orf58
U7,U7
FGF18,FGF18
DIMT1,DIMT1
TMPRSS11E,TMPRSS11E
FAM53C,FAM53C
Metazoa_SRP,Metazoa_SRP
NPAP1,NPAP1
METAP1,METAP1
EGF,EGF
DNAJC28,DNAJC28
CCNG2,CCNG2
YTHDC1,YTHDC1
ADAMTS3,ADAMTS3
SMIM23,SMIM23
CEP120,CEP120
TMEM50B,TMEM50B
THEMIS,THEMIS
ADH5,ADH5
Metazoa_SRP,Metazoa_SRP
TMPRSS11B,TMPRSS11B
Y_RNA,Y_RNA
FBXW11,FBXW11
RNU4-64P,U4
PRSS48,PRSS48
KDM3B,KDM3B
NFKBIE,NFKBIE
IFNGR2,IFNGR2
ADH4,ADH4
RNU6-1187P,U6
TMPRSS11F,TMPRSS11F
TLR3,TLR3
BTNL8,BTNL8
RNU6-95P,U6
RNU6-741P,U6
SLC35B2,SLC35B2
FHIP1A,FHIP1A
FAM149A,FAM149A
TMPRSS11A,TMPRSS11A
CCNI,CCNI
ANXA5,ANXA5
HSP90AB1,HSP90AB1
IFNAR1,IFNAR1
NPFFR2,NPFFR2
IPO11,IPO11
GATB,GATB
TMPRSS11D,TMPRSS11D
ADH6,ADH6
STK10,STK10
CYP4V2,CYP4V2
Y_RNA,Y_RNA
GNRHR,GNRHR
RN7SL446P,Metazoa_SRP
SNORA62,SNORA62
GC,GC
RNU6-588P,U6
REEP2,REEP2
U3,U3
TMEM232,TMEM232
FBXW7,FBXW7
Metazoa_SRP,Metazoa_SRP
RN7SL868P,Metazoa_SRP
CSNK1G3,CSNK1G3
KLKB1,KLKB1
Metazoa_SRP,Metazoa_SRP
UBA6,UBA6
FAM76A,FAM76A
SEPTIN11,SEPTIN11
VEGFA,VEGFA
EGR1,EGR1
PPARGC1B,PPARGC1B
Metazoa_SRP,Metazoa_SRP
F11,F11
ADH1B,ADH1B
PTPRK,PTPRK
STAP1,STAP1
Metazoa_SRP,Metazoa_SRP
EFCAB9,EFCAB9
MIR378A,MIR378A
Metazoa_SRP,Metazoa_SRP
RNU6-424P,U6
RNU6-1055P,U6
ETF1,ETF1
U6,U6
Metazoa_SRP,Metazoa_SRP
MTNR1A,MTNR1A
Metazoa_SRP,Metazoa_SRP
CENPC,CENPC
ELOVL6,ELOVL6
IFI6,IFI6
UBTD2,UBTD2
RNU6-205P,U6
SLC25A46,SLC25A46
TMEM154,TMEM154
MRPS18A,MRPS18A
RNU1-63P,U1
ENPEP,ENPEP
Metazoa_SRP,Metazoa_SRP
Y_RNA,Y_RNA
EXOSC9,EXOSC9
SH3PXD2B,SH3PXD2B
RSPH9,RSPH9
OLIG2,OLIG2
RNU6-699P,U6
SOWAHB,SOWAHB
FGR,FGR
Metazoa_SRP,Metazoa_SRP
PDE6A,PDE6A
U2,U2
FAT1,FAT1
IVD,IVD
MAD2L1BP,MAD2L1BP
ZNF608,ZNF608
RNF180,RNF180
SHROOM3,SHROOM3
SLC4A4,SLC4A4
Y_RNA,Y_RNA
SNORA70,SNORA70
PITX2,PITX2
RNU2-40P,U2
CHRFAM7A,CHRNA7
EPCIP,EPCIP
GTPBP2,GTPBP2
ARFIP1,ARFIP1
RGS7BP,RGS7BP
ADH1A,ADH1A
RNU6-289P,U6
Metazoa_SRP,Metazoa_SRP
TRIM7,TRIM7
Metazoa_SRP,Metazoa_SRP
AHDC1,AHDC1
FHDC1,FHDC1
CCNA2,CCNA2
CCDC158,CCDC158
PAXBP1,PAXBP1
RN7SL169P,Metazoa_SRP
FAM241A,FAM241A
WDR36,WDR36
POLH,POLH
RNU6-294P,U6
Metazoa_SRP,Metazoa_SRP
WASF2,WASF2
EPHA5,EPHA5
BAHD1,BAHD1
SHISAL2B,SHISAL2B
AP1AR,AP1AR
HSPA9,HSPA9
RNU6-1000P,U6
OTUD7A,OTUD7A
XPO5,XPO5
BBS7,BBS7
GPR3,GPR3
DUSP1,DUSP1
SREK1IP1,SREK1IP1
Y_RNA,Y_RNA
Y_RNA,Y_RNA
FAM47E,FAM47E
CWC27,CWC27
Metazoa_SRP,Metazoa_SRP
RACK1,RACK1
SLC26A2,SLC26A2
CCDC32,CCDC32
Metazoa_SRP,Metazoa_SRP
C4orf17,C5H4orf17
FCN3,FCN3
TIGD6,TIGD6
GRAMD2B,GRAMD2B
POLR1C,POLR1C
SNORD63B,SNORD63
ERGIC1,ERGIC1
TRPC3,TRPC3
U4,U4
SNORD63,SNORD63
CAMK4,CAMK4
TRMT10A,TRMT10A
ZFP42,ZFP42
HMGXB3,HMGXB3
U7,U7
Y_RNA,Y_RNA
RNU6-516P,U6
TRIML2,TRIML2
Metazoa_SRP,Metazoa_SRP
RNU6-887P,U6
YIPF3,YIPF3
MAP3K6,MAP3K6
TRPM1,TRPM1
KLB,KLB
ADAMTS6,ADAMTS6
MTTP,MTTP
RPUSD2,RPUSD2
SCARB2,SCARB2
TRIM41,TRIM41
Y_RNA,Y_RNA
RNU6-173P,U6
Metazoa_SRP,Metazoa_SRP
SNORD96A,SNORD96
TRIML1,TRIML1
LRRTM2,LRRTM2
SNORD95,SNORD95
KNL1,KNL1
RNU6-1196P,U6
Y_RNA,Y_RNA
RN7SL335P,Metazoa_SRP
LRRC73,LRRC73
Metazoa_SRP,Metazoa_SRP
STARD4,STARD4
RNU7-192P,U7
TECRL,TECRL
CENPK,CENPK
ATP6V0E1,ATP6V0E1
SYTL1,SYTL1
TJAP1,TJAP1
SNORA74B,SNORA74
RN7SL419P,Metazoa_SRP
C4orf54,C5H4orf54
U1,U1
Y_RNA,Y_RNA
RNU6-821P,U6
U6,U6
NREP,NREP
MIR211,mml-mir-211
LIAS,LIAS
Metazoa_SRP,Metazoa_SRP
U1,U1
DLK2,DLK2
FRG1,FRG1
SIL1,SIL1
CSF1R,CSF1R
SYNJ1,SYNJ1
DAPP1,DAPP1
CREBRF,CREBRF
PPWD1,PPWD1
Metazoa_SRP,Metazoa_SRP
TMEM222,TMEM222
LAMA2,LAMA2
TMEM131L,TMEM131L
MTMR10,MTMR10
BNIP1,BNIP1
RAD51,RAD51
DCK,DCK
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
U2,U2
LAMTOR3,LAMTOR3
U6,U6
NKX2-5,NKX2-5
U6,U6
SNORA13,SNORA13
RNU6-290P,U6
Y_RNA,Y_RNA
PHAX,PHAX
TUBGCP5,TUBGCP5
SNORA74A,SNORA74
DNAJB14,DNAJB14
RNU6-466P,U6
Metazoa_SRP,Metazoa_SRP
STC2,STC2
TRIM23,TRIM23
SPMIP10,SPMIP10
U6,U6
WDTC1,WDTC1
U6,U6
RNU6-500P,U6
NUP54,NUP54
EPB41L4A,EPB41L4A
UGDH,UGDH
RNU6-752P,U6
DDIT4L,DDIT4L
FAN1,FAN1
ADGRL3,ADGRL3
GRSF1,GRSF1
LMNB1,LMNB1
MATR3,MATR3
RMDN3,RMDN3
PDGFRB,PDGFRB
U6,U6
CYFIP1,CYFIP1
SMIM14,SMIM14
TRAPPC13,TRAPPC13
CCDC127,CCDC127
U7,U7
MARCHF3,MARCHF3
Metazoa_SRP,Metazoa_SRP
SHLD3,SHLD3
PAIP2,PAIP2
CPEB4,CPEB4
Metazoa_SRP,Metazoa_SRP
UBE2K,UBE2K
SGTB,SGTB
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
TLR2,TLR2
Metazoa_SRP,Metazoa_SRP
GCHFR,GCHFR
CDX1,CDX1
TENT5B,TENT5B
RNF175,RNF175
Metazoa_SRP,Metazoa_SRP
ART3,ART3
NIPA2,NIPA2
RN7SL558P,Metazoa_SRP
SLC23A1,SLC23A1
NLN,NLN
ARHGAP18,ARHGAP18
KDF1,KDF1
SLC6A7,SLC6A7
SFRP2,SFRP2
MEGF10,MEGF10
DNAJC17,DNAJC17
NIPA1,NIPA1
NUDC,NUDC
RNU6-1325P,U6
PDS5A,PDS5A
Y_RNA,Y_RNA
NSG2,NSG2
NR0B2,NR0B2
Metazoa_SRP,Metazoa_SRP
FGB,FGB
GPATCH3,GPATCH3
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
APC,APC
Metazoa_SRP,Metazoa_SRP
TMEM244,TMEM244
CXCL11,CXCL11
TMEM33,TMEM33
MSX2,MSX2
U3,U3
C15orf62,C7H15orf62
GPN2,GPN2
CAMK2A,CAMK2A
L3MBTL3,L3MBTL3
DCAF4L1,DCAF4L1
IGFBP7,IGFBP7
CXCL10,CXCL10
Metazoa_SRP,Metazoa_SRP
U6,U6
PLRG1,PLRG1
SFN,SFN
ERBIN,ERBIN
SLC30A9,SLC30A9
SAMD3,SAMD3
Metazoa_SRP,Metazoa_SRP
TJP1,TJP1
PRRC1,PRRC1
AHRR,AHRR
ZFYVE19,ZFYVE19
U2,U2
DRD1,DRD1
POLR2B,POLR2B
TMEM200A,TMEM200A
PIGV,PIGV
Y_RNA,Y_RNA
RNU6-1285P,U6
SMLR1,SMLR1
BEND4,BEND4
EXOC3,EXOC3
SFXN1,SFXN1
CCDC192,CCDC192
Metazoa_SRP,Metazoa_SRP
REEP5,REEP5
RN7SL165P,Metazoa_SRP
JCHAIN,JCHAIN
SHISA3,SHISA3
RNU6-784P,U6
BLTP1,BLTP1
RNU6-520P,U6
RAB27A,RAB27A
SLC9A3,SLC9A3
ARID1A,ARID1A
RNU6-482P,U6
NOA1,NOA1
HRH2,HRH2
FGG,FGG
PIGB,PIGB
RNU6-226P,U6
Metazoa_SRP,Metazoa_SRP
CFAP298,CFAP298
ENAM,RUFY3
ATP8A1,ATP8A1
CEP72,CEP72
LRAT,LRAT
REST,REST
Metazoa_SRP,Metazoa_SRP
EPB41L2,EPB41L2
CCPG1,CCPG1
U2,U2
U7,U7
TCOF1,TCOF1
THOC3,THOC3
AMBN,AMBN
Y_RNA,Y_RNA
RN7SL679P,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
RBM46,RBM46
AMTN,AMTN
RN7SL357P,Metazoa_SRP
OCA2,OCA2
GRXCR1,GRXCR1
SREK1,SREK1
RN7SL492P,Metazoa_SRP
SLC12A2,SLC12A2
COG5,COG5
MIR628,mml-mir-628
EVA1C,EVA1C
RN7SL691P,Metazoa_SRP
MUC7,MUC7
PIERCE2,PIERCE2
KCTD8,KCTD8
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
OPRPN,OPRPN
DCP2,DCP2
DNAAF4,DNAAF4
HOPX,HOPX
U2,U2
URB1,URB1
GNPDA2,GNPDA2
RHOV,RHOV
RPS6KA1,RPS6KA1
GUCY1A1,GUCY1A1
CABS1,CABS1
GABRG3,GABRG3
VPS18,VPS18
PYGO1,PYGO1
CSN3,CSN3
SPMAP2L,SPMAP2L
FDCSP,FDCSP
ARL9,ARL9
ODAM,ODAM
PRTG,PRTG
GABRA5,GABRA5
DLL4,DLL4
PRR27,PRR27
SRP72,SRP72
SNORA80A,SNORA80A
Metazoa_SRP,Metazoa_SRP
GUF1,GUF1
Metazoa_SRP,Metazoa_SRP
MRAP,MRAP
GUCY1B1,GUCY1B1
GPR22,GPR22
MCC,MCC
GABRB3,GABRB3
MIS18A,MIS18A
BRD9,BRD9
CHAC1,CHAC1
Metazoa_SRP,Metazoa_SRP
HUNK,HUNK
CSN2,CSN2
DUS4L,BCAP29
ASIC5,ASIC5
PAICS,PAICS
SIMC1,SIMC1
Metazoa_SRP,Metazoa_SRP
ZFYVE28,ZFYVE28
MAST4,MAST4
CD74,CD74
AKAP7,AKAP7
INO80,INO80
TDO2,TDO2
SOD1,SOD1
TRIP13,TRIP13
DHDDS,DHDDS
FBN2,FBN2
CTSO,CTSO
RN7SL589P,Metazoa_SRP
CSN1S1,CSN1S1
SLC26A4,SLC26A4
ATP10A,ATP10A
CFAP99,CFAP99
SNORA70,SNORA70
SCAF4,SCAF4
Metazoa_SRP,Metazoa_SRP
NKD2,NKD2
NEDD4,NEDD4
KIAA1191,KIAA1191
PDGFC,PDGFC
RNF4,RNF4
ARG1,ARG1
PPAT,PPAT
Metazoa_SRP,Metazoa_SRP
RNaseP_nuc,RNaseP_nuc
RNU6-931P,U6
SYNPO,NDST1
CBLL1,CBLL1
ARL10,ARL10
SLC27A6,SLC27A6
ENTREP2,ENTREP2
EXD1,EXD1
GABRG1,GABRG1
GLRB,GLRB
FAM193A,FAM193A
AASDH,AASDH
ISOC1,ISOC1
RN7SL497P,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
SLC26A3,SLC26A3
SLC12A7,SLC12A7
Y_RNA,Y_RNA
FMN1,FMN1
U6,U6
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
CRYBG2,CRYBG2
GABRA2,GABRA2
MYOZ3,MYOZ3
CHP1,CHP1
ZNF593,ZNF593
Metazoa_SRP,Metazoa_SRP
SULT1E1,SULT1E1
APBA2,APBA2
CD52,CD52
Metazoa_SRP,Metazoa_SRP
UBE3A,UBE3A
CRACD,CRACD
MED23,MED23
SULT1B1,SULT1B1
YTHDC2,YTHDC2
RBM22,RBM22
GRIA2,GRIA2
TNIP2,TNIP2
OIP5,OIP5
UBXN11,UBXN11
RNU6-197P,U6
NUSAP1,NUSAP1
NDUFAF1,NDUFAF1
DLD,DLD
CEP135,CEP135
Metazoa_SRP,Metazoa_SRP
SNORD115-48,SNORD115
Metazoa_SRP,Metazoa_SRP
DCTN4,DCTN4
SH3BP2,SH3BP2
SNORD115-46,SNORD115
RTF1,RTF1
SNORD115-45,SNORD115
RNF144B,RNF144B
SNORD115-44,SNORD115
Metazoa_SRP,Metazoa_SRP
SNORD115,SNORD115
RNU6-263P,U6
Metazoa_SRP,Metazoa_SRP
RNU6-412P,U6
SNORD115,SNORD115
U6,U6
Y_RNA,Y_RNA
SNORD115,SNORD115
ZNF300,ZNF300
ITPKA,ITPKA
SLC6A19,SLC6A19
U6,U6
Metazoa_SRP,Metazoa_SRP
GABRA4,GABRA4
Metazoa_SRP,Metazoa_SRP
CEP85,CEP85
Y_RNA,Y_RNA
DEK,DEK
SLC6A18,SLC6A18
LTK,LTK
U2,U2
Metazoa_SRP,Metazoa_SRP
GABRB1,GABRB1
Metazoa_SRP,Metazoa_SRP
EXOC1,EXOC1
U3,U3
Metazoa_SRP,Metazoa_SRP
NR2F1,NR2F1
CD180,CD180
LAMB1,LAMB1
GASK1B,GASK1B
CATSPER4,CATSPER4
RNU6-1232P,U6
RN7SL568P,Metazoa_SRP
ADD1,ADD1
ARHGAP11A,ARHGAP11A
RFX7,RFX7
TNIP1,TNIP1
ENPP3,ENPP3
TMEM144,TMEM144
TERT,TERT
PIK3R1,PIK3R1
RNU6-1287P,U6
KDM1B,KDM1B
U4,U4
ZNF593OS,ZNF593OS
KCNN2,KCNN2
RPAP1,RPAP1
C1orf232,C1H1orf232
DROSHA,DROSHA
TEX9,TEX9
ARB2A,ARB2A
COMMD8,COMMD8
RNU6-652P,U6
FAM110D,FAM110D
Metazoa_SRP,Metazoa_SRP
GREM1,GREM1
ENPP1,ENPP1
CLPTM1L,CLPTM1L
PDIK1L,PDIK1L
U8,U8
EXOC1L,EXOC1L
TYRO3,TYRO3
RNU6-276P,U6
Metazoa_SRP,Metazoa_SRP
ATP10D,ATP10D
RXFP1,RXFP1
TRIM63,TRIM63
CCN2,CCN2
Metazoa_SRP,Metazoa_SRP
MNS1,MNS1
U3,U3
SLC6A3,SLC6A3
TRIM36,TRIM36
SLC30A5,SLC30A5
SLC30A2,SLC30A2
MGA,MGA
TPMT,TPMT
MOXD1,MOXD1
Metazoa_SRP,Metazoa_SRP
LAMB4,LAMB4
EXTL1,EXTL1
ANXA6,ANXA6
C4orf46,C5H4orf46
TRAJ18,TRAJ18
RNU6-204P,U6
CORIN,CORIN
PGGT1B,PGGT1B
ZNF280D,ZNF280D
MIR626,mml-mir-626
KIAA0825,KIAA0825
PAFAH2,PAFAH2
Metazoa_SRP,Metazoa_SRP
ETFDH,ETFDH
SNORA50D,SNORA50D
DAD1,DAD1
STX7,STX7
CCNB1,CCNB1
NDUFS6,NDUFS6
ABHD4,ABHD4
MAPKBP1,MAPKBP1
CCDC112,CCDC112
CENPH,CENPH
Metazoa_SRP,Metazoa_SRP
RNU6-110P,U6
U3,U3
IRX4,IRX4
STMN1,STMN1
TAAR5,TAAR5
Y_RNA,Y_RNA
OXA1L,OXA1L
TAAR2,TAAR2
CDK7,CDK7
IRX2,IRX2
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
TAAR1,TAAR1
PAQR7,PAQR7
Metazoa_SRP,Metazoa_SRP
Y_RNA,Y_RNA
CCDC69,CCDC69
AUNIP,AUNIP
VNN1,VNN1
FEM1C,FEM1C
FNIP2,FNIP2
C5orf22,C6H5orf22
PLA2G4B,PLA2G4B
IRX1,IRX1
SLC7A7,SLC7A7
MTFR1L,MTFR1L
Metazoa_SRP,Metazoa_SRP
RNU6-128P,U6
RNU6-363P,U6
GM2A,GM2A
SLF1,SLF1
SPMIP2,SPMIP2
RNU2-49P,U2
CCDC125,TAF9
ATG12,ATG12
SNORD39,SNORD39
MRPL52,MRPL52
SPTBN5,SPTBN5
SLC36A3,SLC36A3
NFXL1,NFXL1
CDO1,CDO1
VNN2,VNN2
ADAMTS16,ADAMTS16
MMP14,MMP14
NRCAM,NRCAM
Metazoa_SRP,Metazoa_SRP
Y_RNA,Y_RNA
HTT,HTT
Y_RNA,Y_RNA
RYR3,RYR3
MAN1C1,MAN1C1
PDZD2,PDZD2
SLC18B1,SLC18B1
LRP10,LRP10
TCF12,TCF12
KIF13A,KIF13A
AP3S1,AP3S1
EHD4,EHD4
RAD17,RAD17
PTPN9,PTPN9
REM2,REM2
CNGA1,CNGA1
LDLRAP1,LDLRAP1
PLA2G4E,PLA2G4E
SNORD101,SNORD101
SNUPN,SNUPN
SNORD100,SNORD100
SNORA33,SNORA33
SLC36A2,SLC36A2
LVRN,LVRN
Metazoa_SRP,Metazoa_SRP
IMP3,IMP3
Metazoa_SRP,Metazoa_SRP
RBM23,RBM23
MARVELD2,MARVELD2
SNX33,SNX33
PLA2G4D,PLA2G4D
CSPG4,CSPG4
MACO1,MACO1
TEC,TEC
RN7SL616P,Metazoa_SRP
RAPGEF2,RAPGEF2
ICE1,ICE1
CIMAP1C,CIMAP1C
OCLN,OCLN
SLC36A1,SLC36A1
EYA4,EYA4
PLA2G4F,PLA2G4F
RNU6-724P,U6
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
ADAD1,ADAD1
PRMT5,PRMT5
TMEM50A,TMEM50A
RNU6-358P,U6
Metazoa_SRP,Metazoa_SRP
RNU6-760P,U6
CGNL1,CGNL1
GOLPH3,GOLPH3
FAT2,FAT2
MCTP1,MCTP1
NIPAL1,NIPAL1
IL2,IL2
VPS39,VPS39
RNU6-838P,U6
U7,U7
HAUS4,HAUS4
Metazoa_SRP,Metazoa_SRP
IL21,IL21
PNPLA8,PNPLA8
TCF21,TCF21
SLAIN2,SLAIN2
THAP5,THAP5
Y_RNA,Y_RNA
TBPL1,TBPL1
Metazoa_SRP,Metazoa_SRP
DNAJB9,DNAJB9
MTMR12,MTMR12
AJUBA,AJUBA
FGF2,FGF2
NAIP,NAIP
U6,U6
Metazoa_SRP,Metazoa_SRP
SLC2A12,SLC2A12
Metazoa_SRP,Metazoa_SRP
RNU6-844P,U6
NUDT6,NUDT6
C14orf93,C7H14orf93
RN7SL408P,Metazoa_SRP
SLC10A4,SLC10A4
SPARC,SPARC
IMMP2L,IMMP2L
NUP155,NUP155
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
ZAR1,ZAR1
PSMB11,PSMB11
SGK1,SGK1
Metazoa_SRP,Metazoa_SRP
U3,U3
ATOX1,ATOX1
PSMB5,PSMB5
MYZAP,MYZAP
Metazoa_SRP,Metazoa_SRP
SMN1,SMN1
AFG2A,AFG2A
RNU6-1079P,U6
CDH24,CDH24
5S_rRNA,5S_rRNA
RNU6-378P,U6
Y_RNA,Y_RNA
NRG4,NRG4
ZNF106,ZNF106
Metazoa_SRP,Metazoa_SRP
G3BP1,G3BP1
LACTB,LACTB
Metazoa_SRP,Metazoa_SRP
TMEM266,TMEM266
ZFR,ZFR
DOCK4,DOCK4
RAB8B,RAB8B
GLRA1,GLRA1
U3,U3
SERF1B,SERF1B
U3,U3
Metazoa_SRP,Metazoa_SRP
APH1B,APH1B
U7,U7
RNU7-75P,U7
FRYL,FRYL
NMUR2,NMUR2
ACIN1,ACIN1
Metazoa_SRP,Metazoa_SRP
ETFA,ETFA
WDR70,WDR70
MIR579,mml-mir-579
CA12,CA12
Metazoa_SRP,Metazoa_SRP
BDP1,BDP1
HBS1L,HBS1L
ALDH1A2,ALDH1A2
SKIC3,SKIC3
RNU6-1190P,U6
RNU6-484P,U6
FSTL5,FSTL5
GANC,GANC
Y_RNA,Y_RNA
SUB1,SUB1
Metazoa_SRP,Metazoa_SRP
ARG2,ARG2
RNU6-308P,U6
ISL2,ISL2
GDNF,GDNF
GRIA1,GRIA1
ARSK,ARSK
Metazoa_SRP,Metazoa_SRP
SNORD115,SNORD115
USP3,USP3
SNORD115,SNORD115
SNORD115,SNORD115
NPR3,NPR3
AQP9,AQP9
SNORD115,SNORD115
EGFLAM,EGFLAM
SNORD115,SNORD115
SNORD115,SNORD115
SNORD115-34,SNORD115
SNORD115,SNORD115
SNORD115-30,SNORD115
RFESD,RFESD
SNORD115-29,SNORD115
SCAPER,SCAPER
SNORD115-28,SNORD115
SNORD115-27,SNORD115
SNORD115,SNORD115
RDH11,RDH11
SNORD115-25,SNORD115
SNORD115-24,SNORD115
SNORD115-23,SNORD115
LIPC,LIPC
SPATA9,SPATA9
Metazoa_SRP,Metazoa_SRP
MIR3662,MIR3662
SNORD115-22,SNORD115
SNORD115-20,SNORD115
CAPN3,CAPN3
SNORD115,SNORD115
FBXL22,FBXL22
SNORD115-17,SNORD115
RN7SL369P,Metazoa_SRP
SNORD115,SNORD115
ZNF277,ZNF277
SNORD115,SNORD115
LIFR,LIFR
RDH12,RDH12
SNORD115,SNORD115
RHOBTB3,RHOBTB3
SNORD115,SNORD115
TARS1,TARS1
SNORD115,SNORD115
CIROP,CIROP
SNORD115,SNORD115
SNORD115,SNORD115
SNORD115,SNORD115
SNORD115,SNORD115
OSMR,OSMR
SNORD115,SNORD115
U7,U7
MYB,MYB
SNORD115,SNORD115
SNORD115-13,SNORD115
U2,U2
MSANTD1,MSANTD1
LSMEM1,LSMEM1
SNORD115-12,SNORD115
RN7SL177P,Metazoa_SRP
SNORD115,SNORD115
SNORD115,SNORD115
CEBPE,CEBPE
TMEM168,TMEM168
SNORD115,SNORD115
Metazoa_SRP,Metazoa_SRP
ADAM10,ADAM10
ZFYVE26,ZFYVE26
SAMTOR,BMT2
FAM114A2,FAM114A2
RCN2,RCN2
SLC7A8,SLC7A8
SNORD115,SNORD115
MIR583,mml-mir-583
SNORD115-14,SNORD115
RNU6-524P,U6
SNORD115,SNORD115
RGS12,RGS12
GPR85,GPR85
NUP153,NUP153
RN7SL278P,Metazoa_SRP
SNORD115-9,SNORD115
SNORD115,SNORD115
SNORD115,SNORD115
SNORD115-6,SNORD115
SNORD115-7,SNORD115
Metazoa_SRP,Metazoa_SRP
PPP1R3A,PPP1R3A
RNU6-1138P,U6
TSPAN3,TSPAN3
SNORD115-4,SNORD115
U6,U6
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
SNORD115,SNORD115
MFAP3,MFAP3
SNORD115,SNORD115
SNORD115-2,SNORD115
ADAMTS12,ADAMTS12
RICTOR,RICTOR
RNU5E-3P,U5
PCSK1,PCSK1
RNF212B,RNF212B
GALNT10,GALNT10
HGFAC,HGFAC
HERC1,HERC1
OCIAD1,OCIAD1
PSTPIP1,PSTPIP1
SNORD116-29,SNORD116
DOK7,DOK7
SNORD116-27,SNORD116
SNORD116-26,SNORD116
FOXP2,FOXP2
SNAP23,SNAP23
SNORD116,SNORD116
AHI1,AHI1
SNORD116-24,SNORD116
RNU6-1046P,U6
RNU6-190P,U6
