Gene name	Human gene name	Human homology type	%id. target Human gene identical to query gene	%id. query gene identical to target Human gene	Human Gene-order conservation score	Human Whole-genome alignment coverage	Human orthology confidence [0 low, 1 high]
SNORA29	SNORA29	ortholog_one2one	90	90		100.00	1
	H3C7	ortholog_one2many	100	100	0	100.00	1
							
							
							
FAM20B	FAM20B	ortholog_one2one	97.555	97.555	100	100.00	1
U6	RNU6-601P	ortholog_one2one	81.1321	80.3738		0.00	0
							
U3							
U6							
U6	RNU6-377P	ortholog_one2one	80.5556	85.2941		0.00	0
		ortholog_one2one	64.8855	76.5766		0.00	0
SNORD48	SNORD48	ortholog_one2one	85.4839	82.8125		100.00	1
Y_RNA							
							
							
MIR323B	MIR323B	ortholog_one2one	95.1219	95.1219		100.00	1
U6	RNU6-847P	ortholog_one2one	68.3168	63.8889		0.00	0
Y_RNA							
U7	RNU7-130P	ortholog_one2many	78.3333	75.8064		0.00	0
							
FABP9	FABP9	ortholog_one2one	81.0606	81.0606	100	100.00	1
Y_RNA	Y_RNA	ortholog_many2many	78.2178	78.2178		0.00	0
Y_RNA	Y_RNA	ortholog_many2many	76.2376	74.7573		0.00	0
							
U6							
U6	RNU6-1329P	ortholog_many2many	87.5	85.0467		0.00	0
U6	RNU6-722P	ortholog_many2many	83.6538	83.6538		0.00	0
MIR96	MIR96	ortholog_one2one	100	100		100.00	1
	SNORD104	ortholog_one2one	85.0746	81.4286		0.00	0
Y_RNA							
U1							
U6							
U3	U3	ortholog_one2one	70.7547	69.7674		0.00	0
							
CNMD	CNMD	ortholog_one2one	94.5946	94.3114	50	100.00	1
Y_RNA	Y_RNA	ortholog_one2many	82.3529	83.1683		0.00	0
U6	RNU6-876P	ortholog_one2many	83.0189	84.6154		0.00	0
							
GNA12	GNA12	ortholog_one2one	98.9474	98.6877	50	100.00	1
ZCCHC8	ZCCHC8	ortholog_one2one	89.548	89.6747	100	100.00	1
							
PRR14L	PRR14L	ortholog_one2one	93.1264	19.5258	100	100.00	0
U6	RNU6-205P	ortholog_one2one	66.3551	66.3551		0.00	0
Y_RNA	Y_RNA	ortholog_many2many	78.2178	77.451		0.00	0
Y_RNA	Y_RNA	ortholog_many2many	77.2277	76.4706		0.00	0
Y_RNA	Y_RNA	ortholog_many2many	81.1881	80.3922		0.00	0
Y_RNA	RNY3P12	ortholog_many2many	77.2277	76.4706		0.00	0
							
TMEM41B	TMEM41B	ortholog_one2one	95.8763	95.8763	100	92.05	1
SYT2	SYT2	ortholog_one2one	99.284	99.284	100	100.00	1
TIMM13	TIMM13	ortholog_one2one	100	100	100	100.00	1
							
U7	RNU7-105P	ortholog_one2many	77.4194	77.4194		0.00	0
ENGASE	ENGASE	ortholog_one2one	82.3529	81.0229	50	94.46	1
MIR154	MIR154	ortholog_one2one	92.6829	90.4762		100.00	1
							
U6							
Y_RNA	RNY4P16	ortholog_one2one	82.1053	82.9787		0.00	0
Y_RNA							
U6							
SNORA14A	SNORA14A	ortholog_one2one	85.6	79.2593		100.00	1
		ortholog_one2one	73.1481	63.2		100.00	1
U3							
U6	RNU6-1089P	ortholog_one2many	85.0467	87.5		0.00	0
U6	RNU6-759P	ortholog_one2many	72.8972	75.7282		0.00	0
5S_rRNA							
U6	RNU6-537P	ortholog_one2many	71.028	73.7864		0.00	0
Y_RNA							
							
MIEN1	MIEN1	ortholog_one2one	96.5217	96.5217	100	100.00	1
VPS13D	VPS13D	ortholog_one2one	96.5021	96.1942	75	100.00	1
MIR181A2	MIR181A2	ortholog_one2one	96.3636	96.3636		100.00	1
							
							
U7	RNU7-73P	ortholog_many2many	79.0323	77.7778		0.00	0
U7	RNU7-97P	ortholog_many2many	85.4839	85.4839		0.00	0
U7	RNU7-124P	ortholog_many2many	85.4839	85.4839		0.00	0
U6	RNU6-660P	ortholog_one2one	82.243	80.7339		0.00	0
							
WEE2	WEE2	ortholog_one2one	81.1951	81.4815	100	100.00	1
	SF3A3	ortholog_one2many	96.2963	93.4132	0	0.00	0
DENND4C	DENND4C	ortholog_one2one	92.7403	92.6456	100	100.00	1
							
U6							
Y_RNA	Y_RNA	ortholog_one2many	82.8571	76.9911		0.00	0
		ortholog_one2many	55	68.75		73.13	0
							
U1							
RNU6-332P	RNU6-332P	ortholog_one2one	77.0642	77.7778		100.00	1
MIR19B2	MIR19B2	ortholog_one2one	93.4783	89.5833		100.00	1
Y_RNA							
							
SLC25A28	SLC25A28	ortholog_one2one	99.4505	99.4505	100	100.00	1
U3	U3	ortholog_one2many	65.5814	69.1176		0.00	0
ERN1	ERN1	ortholog_one2one	95.8932	95.5988	100	100.00	1
U6	RNU6-916P	ortholog_one2many	83.1776	81.6514		0.00	0
U6	RNU6-166P	ortholog_one2many	91.5888	91.5888		0.00	0
Y_RNA							
							
U6							
Y_RNA							
VHL	VHL	ortholog_one2many	91.5493	91.5493	100	100.00	1
VHL	VHLL	ortholog_one2many	41.3146	63.3094	0	94.60	0
U4	RNU4-32P	ortholog_one2one	77.8571	77.305		0.00	0
		ortholog_one2many	54.6154	73.9583		0.00	0
Y_RNA							
U1	RNU1-46P	ortholog_one2one	80	78.0488		0.00	0
IL6R	IL6R	ortholog_one2one	70.2811	74.7863	25	100.00	1
U6							
U6							
							
Y_RNA							
METTL21A	METTL21A	ortholog_one2one	85.2321	92.6606	100	100.00	1
Y_RNA							
CMTM3	CMTM3	ortholog_one2many	96.1111	95.0549	100	100.00	1
U6	RNU6-748P	ortholog_one2many	80.2083	71.9626		0.00	0
							
U6	RNU6-1044P	ortholog_one2one	83.1776	83.1776		0.00	0
U3							
ZCCHC2	ZCCHC2	ortholog_one2one	93.4669	91.0866	100	100.00	1
GREM2	GREM2	ortholog_one2one	98.2143	98.2143	50	100.00	1
U4							
SNORA3A	SNORA3A	ortholog_one2one	93.0769	93.0769		100.00	1
TMEM250	TMEM250	ortholog_one2one	96.4029	96.4029	100	100.00	1
U6	RNU6-643P	ortholog_one2one	83.1776	83.1776		0.00	0
CIMIP3	CIMIP3	ortholog_one2one	82.1429	82.1429	100	100.00	1
							
	LIN28A	ortholog_one2many	94.5813	91.866	0	11.96	0
CRYBB3	CRYBB3	ortholog_one2one	91.9431	91.9431	100	100.00	1
MMP15	MMP15	ortholog_one2one	93.0473	94.0209	100	100.00	1
ACSBG1	ACSBG1	ortholog_one2one	85.5571	85.9116	75	100.00	1
MIR371A	MIR371A	ortholog_one2one	88.0597	88.0597		100.00	1
Y_RNA							
MIR100	MIR100	ortholog_one2one	96.25	96.25		100.00	1
U6							
	SNORA3B	ortholog_many2many	90.8397	90.8397		100.00	1
		ortholog_many2many	77.0992	80.8		99.22	1
	SNORA3C	ortholog_many2many	77.0992	80.8		100.00	1
Y_RNA	Y_RNA	ortholog_one2one	80.198	82.6531		0.00	0
SLC12A6	SLC12A6	ortholog_one2one	98.8696	98.8696	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	84.3137	84.3137		0.00	0
U6	RNU6-25P	ortholog_one2one	100	100		0.00	0
SNORD82	SNORD82	ortholog_one2one	90	90		100.00	1
Y_RNA							
							
U7							
MIR491	MIR491	ortholog_one2one	100	98.8095		100.00	1
CACNA1G	CACNA1G	ortholog_one2one	96.0521	96.2137	100	100.00	1
Y_RNA							
U4							
DOCK7	DOCK7	ortholog_one2one	97.4323	97.5234	100	100.00	1
SPSB1	SPSB1	ortholog_one2one	85	87.1795	100	96.91	1
Y_RNA							
ATP6V1G3	ATP6V1G3	ortholog_one2one	87.2881	87.2881	100	100.00	1
U1							
							
SLCO6A1	SLCO6A1	ortholog_one2one	57.7465	57.0236	100	100.00	1
Y_RNA							
	OR1L3	ortholog_one2many	86.2595	69.7531	100	0.00	1
MIR425	MIR425	ortholog_one2one	97.7273	98.8506		100.00	1
U6	RNU6-674P	ortholog_one2many	80.3738	80.3738		0.00	0
U7							
CCL27	CCL27	ortholog_one2one	63.8655	67.8571	100	100.00	1
U6							
5S_rRNA							
U6							
SBF2	SBF2	ortholog_one2one	97.0795	97.0795	100	100.00	1
STK39	STK39	ortholog_one2one	94.084	90.4587	100	100.00	1
U6	U6	ortholog_one2one	50	87.931		0.00	0
U6							
5S_rRNA							
							
U6							
FSCN1	FSCN1	ortholog_one2one	97.3631	97.3631	75	100.00	1
Y_RNA							
Y_RNA							
U6							
U1	RNU1-78P	ortholog_one2many	85.8896	84.8485		0.00	0
U1	RNU1-119P	ortholog_one2many	85.8896	84.8485		0.00	0
U3	U3	ortholog_one2many	72.3005	75.8621		0.00	0
U3	U3	ortholog_one2many	81.6901	81.3084		0.00	0
							
U6	RNU6-1137P	ortholog_one2one	61.4583	59.596		0.00	0
5S_rRNA							
Y_RNA							
MIR34B	MIR34B	ortholog_one2one	96.4286	96.4286		100.00	1
U6							
MIR134	MIR134	ortholog_one2one	98.6301	98.6301		100.00	1
Y_RNA							
Y_RNA							
5S_rRNA	5S_rRNA	ortholog_one2many	50	56.6038		0.00	0
P3H1	P3H1	ortholog_one2one	82.1519	88.1793	100	100.00	1
5S_rRNA							
MIR24-2	MIR24-2	ortholog_one2one	97.2222	95.8904		100.00	1
U6	RNU6-136P	ortholog_one2many	61.6822	61.6822		0.00	0
U6	RNU6-1195P	ortholog_one2one	79.4393	81.7308		0.00	0
Y_RNA							
U3	U3	ortholog_one2one	71.5596	73.2394		0.00	0
U1							
MYOD1	MYOD1	ortholog_one2one	94.3396	93.75	100	100.00	1
MIR455	MIR455	ortholog_one2one	100	96.875		100.00	1
							
Y_RNA							
U1	RNU1-8P	ortholog_one2one	72.0238	73.3333		0.00	0
5S_rRNA							
TNFRSF1B	TNFRSF1B	ortholog_one2one	75.8465	72.885	100	100.00	1
U6							
Y_RNA							
U3							
U3	U3	ortholog_many2many	65.2778	66.8246		0.00	0
U3	U3	ortholog_many2many	67.1296	68.0751		0.00	0
							
TMX4	TMX4	ortholog_one2one	89.3983	89.3983	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2many	85.2941	85.2941		0.00	0
U6	RNU6-470P	ortholog_one2one	80.7692	80.7692		0.00	0
Y_RNA							
Y_RNA							
TMEM239	TMEM239	ortholog_one2one	71.2766	88.1579	100	100.00	1
U1							
5S_rRNA							
ACBD6	ACBD6	ortholog_one2one	91.1348	91.1348	100	100.00	1
U6							
MIR200A	MIR200A	ortholog_one2one	90.6977	86.6667		100.00	1
Y_RNA							
SNORD33	SNORD32B	ortholog_many2many	89.2857	89.2857		0.00	0
SNORD33	SNORD33	ortholog_many2many	50	47.7273		0.00	0
MIR181B1	MIR181B1	ortholog_one2one	99.0654	96.3636		100.00	1
Y_RNA							
U6	RNU6-651P	ortholog_one2one	79.4393	80.9524		0.00	0
RNU6-909P	RNU6-909P	ortholog_one2one	74.7664	74.7664		100.00	1
U3	U3	ortholog_many2many	74.2857	76.4706		0.00	0
U3	U3	ortholog_many2many	70.4762	69.4836		0.00	0
U7	RNU7-57P	ortholog_one2many	82.2581	85		0.00	0
GCH1	GCH1	ortholog_one2one	96	96	100	100.00	1
							
5S_rRNA							
U6	RNU6-337P	ortholog_one2one	79.2793	83.0189		0.00	0
MIR129-1	MIR129-1	ortholog_one2one	100	100		100.00	1
U6							
U6	RNU6-806P	ortholog_one2many	72.0721	76.1905		0.00	0
U1							
WDR70	WDR70	ortholog_one2one	96.4832	96.4832	100	100.00	1
U6							
Y_RNA	Y_RNA	ortholog_one2one	90.1961	90.1961		0.00	0
MIR410	MIR410	ortholog_one2one	96.2025	95		100.00	1
PPM1F	PPM1F	ortholog_one2one	85.177	84.8018	75	100.00	1
Y_RNA	RNY3P11	ortholog_one2many	79.8165	85.2941		0.00	0
Y_RNA	Y_RNA	ortholog_one2many	72.4771	80.6122		0.00	0
Y_RNA	Y_RNA	ortholog_one2many	76.1468	81.3726		0.00	0
Y_RNA	Y_RNA	ortholog_one2many	77.0642	82.3529		0.00	0
U3	U3	ortholog_many2many	70.2439	70.5882		0.00	0
U3	U3	ortholog_many2many	68.7805	66.1972		0.00	0
							
5S_rRNA							
Y_RNA							
CCDC188	CCDC188	ortholog_one2one	77.8325	78.607	75	100.00	1
Y_RNA							
MIR1282	MIR1282	ortholog_one2one	100	100		100.00	1
Y_RNA							
U1	RNU1-15P	ortholog_one2one	63.8037	72.2222		0.00	0
Y_RNA							
GSTCD	GSTCD	ortholog_one2one	90.9667	90.6793	100	100.00	1
U3	U3	ortholog_one2many	67.6617	65.3846		0.00	0
MIR101-1	MIR101-1	ortholog_one2one	98.6667	98.6667		100.00	1
U3							
XIAP	XIAP	ortholog_one2one	91.6667	90.7445	25	100.00	1
U6							
U6							
RNF215	RNF215	ortholog_one2one	95.4907	95.4907	100	100.00	1
5S_rRNA							
U6							
	H3C1	ortholog_one2one	100	100	0	0.00	0
Y_RNA	Y_RNA	ortholog_one2one	84.3137	85.1485		0.00	0
	MAPK6	ortholog_one2one	96.3989	96.5326	0	0.00	0
GSK3A	GSK3A	ortholog_one2one	96.9008	97.1014	100	100.00	1
CHRNB2	CHRNB2	ortholog_one2one	96.2151	96.2151	100	100.00	1
TXNL1	TXNL1	ortholog_one2one	98.9619	98.9619	100	100.00	1
							
U6							
5S_rRNA							
CHRM1	CHRM1	ortholog_one2one	99.3478	99.3478	100	100.00	1
U6	RNU6-1197P	ortholog_one2one	75.7009	75.7009		0.00	0
U3	U3	ortholog_one2one	73.3945	73.7327		0.00	0
MIR148B	MIR148B	ortholog_one2one	96.875	93.9394		100.00	1
							
U1							
	QRICH2	ortholog_one2one	80.3478	24.4833	100	100.00	0
U6	RNU6-1057P	ortholog_one2one	62.5	58.8235		0.00	0
5S_rRNA							
DHRS9	DHRS9	ortholog_one2one	74.4624	86.8339	50	100.00	1
U3							
Y_RNA							
CFAP20	CFAP20	ortholog_one2one	99.4819	99.4819	100	100.00	1
							
	IGHV3OR16-13	ortholog_many2many	67.1233	83.7607	0	0.00	0
	IGHV3-74	ortholog_many2many	69.863	87.1795	0	0.00	0
U1	RNU1-139P	ortholog_one2one	81.3665	79.3939		0.00	0
Y_RNA							
Y_RNA							
Metazoa_SRP							
MIRLET7D	MIRLET7D	ortholog_one2one	98.8506	98.8506		100.00	1
Y_RNA	Y_RNA	ortholog_one2one	86.2745	86.2745		0.00	0
U3							
U6							
U3	SNORD3J	ortholog_one2one	72.5888	75.2632		0.00	0
							
U6	U6	ortholog_one2one	82.4074	88.1188		0.00	0
PBX4	PBX4	ortholog_one2one	85.2941	85.2941	100	100.00	1
U6							
TMPRSS13	TMPRSS13	ortholog_one2one	88.7814	80.9524	100	100.00	1
5S_rRNA							
							
Y_RNA	Y_RNA	ortholog_many2many	71.3043	77.3585		0.00	0
Y_RNA	Y_RNA	ortholog_many2many	79.1304	83.4862		0.00	0
Y_RNA	Y_RNA	ortholog_many2many	79.1304	81.982		0.00	0
Y_RNA	Y_RNA	ortholog_one2many	78.7611	80.9091		0.00	0
Y_RNA	Y_RNA	ortholog_one2many	69.9115	79		0.00	0
U3	U3	ortholog_one2one	83.0846	77.3148		0.00	0
U6							
Y_RNA							
							
U6	RNU6-411P	ortholog_one2one	82.1782	77.5701		0.00	0
U1	RNU1-32P	ortholog_one2one	76.2195	78.6164		0.00	0
MIR30A	MIR30A	ortholog_one2one	98.5916	98.5916		100.00	1
KCNK3	KCNK3	ortholog_one2one	97.7157	97.7157	100	100.00	1
Y_RNA							
SNORA58B	SNORA58B	ortholog_one2one	88.9706	88.9706		100.00	1
	HNF1A	ortholog_one2many	74.2424	15.5309	0	10.85	0
U6	RNU6-920P	ortholog_one2one	65.4206	76.087		0.00	0
5S_rRNA							
U6	RNU6-250P	ortholog_one2one	76.4151	78.6408		0.00	0
U3							
U6	RNU6-926P	ortholog_one2many	79.4393	79.4393		0.00	0
U6	RNU6-103P	ortholog_one2many	80.3738	80.3738		0.00	0
ZMYM1	ZMYM1	ortholog_one2one	84.007	83.7128	100	100.00	1
MIR544A	MIR544A	ortholog_one2one	96.5517	92.3077		100.00	1
SRMS	SRMS	ortholog_one2one	79.0323	80.3279	100	100.00	1
							
U1							
Y_RNA							
U6	RNU6-410P	ortholog_one2many	51.9608	49.5327		0.00	0
TSG101	TSG101	ortholog_one2many	98.2097	98.4615	100	100.00	1
MIR302D	MIR302D	ortholog_one2one	98.5294	98.5294		100.00	1
U3							
RNU6-1212P	RNU6-1212P	ortholog_one2one	82.243	84.6154		100.00	1
Y_RNA							
5S_rRNA							
5S_rRNA							
							
MIR222	MIR222	ortholog_one2one	93.6364	93.6364		100.00	1
SUSD4	SUSD4	ortholog_one2one	89.3443	88.9796	100	100.00	1
GSX2	GSX2	ortholog_one2one	90.1408	84.2105	0	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	78.7037	77.2727		0.00	0
U6							
DCAF12L2	DCAF12L2	ortholog_one2one	87.2294	87.041	75	0.00	1
Y_RNA							
							
5S_rRNA							
U6							
NMUR2	NMUR2	ortholog_one2one	81.1138	80.7229	100	100.00	1
5S_rRNA							
U1							
MIR191	MIR191	ortholog_one2one	98.913	98.913		100.00	1
U3							
U6							
Y_RNA							
							
U6	RNU6-1315P	ortholog_one2many	75.7009	81.8182		0.00	0
U6	RNU6-285P	ortholog_one2many	70.0935	75		0.00	0
RNU6-247P	RNU6-247P	ortholog_one2one	84.2105	74.7664		100.00	1
ZNF555	ZNF555	ortholog_one2one	79.912	86.7834	100	100.00	1
H2AZ1	H2AZ1	ortholog_one2one	100	100	100	100.00	1
IL13RA1	IL13RA1	ortholog_one2one	89.5981	88.7588	100	100.00	1
DNASE1	DNASE1	ortholog_one2one	83.4507	84.0426	100	100.00	1
ALG9	ALG9	ortholog_one2one	92.8115	94.0129	100	100.00	1
NGB	NGB	ortholog_one2one	98.6755	98.6755	100	100.00	1
MIR30D	MIR30D	ortholog_one2one	98.5714	98.5714		100.00	1
U6							
SNORD14C	SNORD14C	ortholog_one2one	84.0909	84.0909		100.00	1
							
MIR132	MIR132	ortholog_one2one	89.7436	69.3069		100.00	1
U6	RNU6-925P	ortholog_one2many	82.243	84.6154		0.00	0
Y_RNA							
5S_rRNA							
	OR5J2	ortholog_one2one	81.4103	81.4103	25	0.00	0
KRT9	KRT9	ortholog_one2one	78.4284	81.7014	100	100.00	1
	TRBC2	ortholog_many2many	60.4	84.3575	100	0.00	1
	TRBC1	ortholog_many2many	59.6	84.1808	100	100.00	1
							
U6							
MIGA2	MIGA2	ortholog_one2one	84.9772	94.4351	100	100.00	1
ZNF786	ZNF786	ortholog_one2one	72.4227	71.867	100	100.00	1
U3							
U1	RNU1-149P	ortholog_one2one	72.6708	72.6708		0.00	0
ORMDL1	ORMDL1	ortholog_one2one	99.3464	99.3464	100	100.00	1
RASAL3	RASAL3	ortholog_one2one	83.5644	83.4817	100	100.00	1
FPR1	FPR1	ortholog_one2one	75.4986	75.7143	100	100.00	1
							
Y_RNA							
RNU6-561P	RNU6-561P	ortholog_one2one	86.2745	86.2745		100.00	1
U6							
5S_rRNA							
U6	RNU6-1224P	ortholog_one2many	63.3028	69.697		0.00	0
Y_RNA	RNY3P3	ortholog_one2one	78.2178	77.451		0.00	0
	APOL6	ortholog_one2one	48.9796	48.9796	100	100.00	0
							
	CMTM1	ortholog_one2one	52.3529	31.1189	100	100.00	0
U3							
							
STYX	STYX	ortholog_one2one	89.1667	95.9641	100	100.00	1
MIR99B	MIR99B	ortholog_one2one	100	100		100.00	1
5S_rRNA							
U1	RNU1-5P	ortholog_one2many	61.875	68.75		100.00	1
U1	RNU1-143P	ortholog_one2many	61.25	67.1233		100.00	1
U1	U1	ortholog_one2many	61.25	67.1233		0.00	0
U1	RNU1-68P	ortholog_one2many	61.25	67.1233		100.00	1
U1	RNU1-6P	ortholog_one2many	61.25	68.0556		100.00	1
U1	U1	ortholog_one2many	62.5	69.4444		100.00	1
U1	RNU1-153P	ortholog_one2many	61.25	67.1233		100.00	1
PACRGL	PACRGL	ortholog_one2one	77.8571	87.9032	100	100.00	1
							
U6	RNU6-716P	ortholog_one2many	68.2243	70.8738		0.00	0
5S_rRNA							
U6	RNU6-991P	ortholog_one2one	74.7664	74.7664		0.00	0
Y_RNA							
Y_RNA							
							
Y_RNA	Y_RNA	ortholog_one2many	79.8246	77.1186		0.00	0
LRRC27	LRRC27	ortholog_one2one	66.7946	65.6604	100	100.00	1
U3	U3	ortholog_one2many	59.3458	61.0577		0.00	0
SNORD112	SNORD112	ortholog_one2one	96.1039	96.1039		100.00	1
U6							
							
5S_rRNA	5S_rRNA	ortholog_one2many	49.5935	57.5472		0.00	0
U6	RNU6-812P	ortholog_one2many	90.6542	90.6542		0.00	0
PCBD1	PCBD1	ortholog_one2one	96.1165	95.1923	100	100.00	1
Y_RNA							
Y_RNA							
							
5S_rRNA							
RNU1-57P	RNU1-57P	ortholog_one2one	77.5	74.6988		100.00	1
U3	U3	ortholog_one2one	60.6987	64.6512		0.00	0
KLRK1	KLRK1	ortholog_one2one	72.7723	68.0556	75	100.00	1
	RDH16	ortholog_one2many	80.4416	80.4416	50	4.46	0
U6							
MIR139	MIR139	ortholog_one2one	100	100		100.00	1
CCDC154	CCDC154	ortholog_one2one	68.9552	69.2654	100	100.00	1
ANP32A	ANP32D	ortholog_many2many	45.7831	87.0229	0	82.21	0
ANP32A	ANP32A	ortholog_many2many	97.1888	97.1888	100	100.00	1
MIR377	MIR377	ortholog_one2one	100	100		100.00	1
U6							
Y_RNA							
Y_RNA	Y_RNA	ortholog_one2many	76.4706	78.7879		0.00	0
Y_RNA							
U6	RNU6-635P	ortholog_one2many	68.2243	71.5686		0.00	0
U6	RNU6-99P	ortholog_one2many	77.5701	77.5701		0.00	0
U3							
		ortholog_one2many	79.9087	80.6452		0.00	0
		ortholog_one2many	78.5388	79.2627		0.00	0
U6							
MIR125B1	MIR125B1	ortholog_one2one	98.8506	97.7273		100.00	1
	NOP10	ortholog_one2many	93.1034	84.375	0	0.00	0
Y_RNA	RNY1P9	ortholog_many2many	77.8947	67.8899		0.00	0
Y_RNA	Y_RNA	ortholog_many2many	83.1579	72.4771		0.00	0
Y_RNA	Y_RNA	ortholog_many2many	86.3158	68.3333		0.00	0
SPOCK1	SPOCK1	ortholog_one2one	94.9886	94.9886	100	100.00	1
5S_rRNA							
U1							
GPR153	GPR153	ortholog_one2one	87.6254	86.0427	100	100.00	1
Y_RNA							
MIR27A	MIR27A	ortholog_one2one	96.0526	93.5897		100.00	1
Y_RNA							
							
							
U2	RNU2-53P	ortholog_one2one	39.1813	45.5782		0.00	0
SNORD14D	SNORD14D	ortholog_one2one	90.6977	89.6552		100.00	1
U6							
							
FAM221A	FAM221A	ortholog_one2one	90.9396	90.9396	100	100.00	1
U3	U3	ortholog_one2many	65.1741	62.9808		0.00	0
MIR186	MIR186	ortholog_one2one	96.5116	96.5116		100.00	1
Y_RNA							
Y_RNA							
Y_RNA							
U1	RNU1-52P	ortholog_one2one	76.6871	76.2195		0.00	0
5S_rRNA							
							
RANBP3	RANBP3	ortholog_one2one	94.0035	94.0035	100	100.00	1
MIR135A2	MIR135A2	ortholog_one2one	100	100		100.00	1
PSMB9	PSMB9	ortholog_one2one	95.9184	85.8447	75	99.82	1
U6	RNU6-608P	ortholog_one2one	83.1776	85.5769		0.00	0
U2	RNU2-70P	ortholog_one2one	82.4859	81.5642		0.00	0
							
							
Metazoa_SRP							
	OR2AG1	ortholog_one2one	85.7595	85.7595	0	0.00	0
Y_RNA							
PRSS12	PRSS12	ortholog_one2one	86.6258	80.6857	75	99.57	1
U6							
							
5S_rRNA							
Y_RNA	Y_RNA	ortholog_one2many	83.3333	86.7347		0.00	0
		ortholog_one2many	52.2727	52.2727		0.00	0
MIR206	MIR206	ortholog_one2one	96.5116	96.5116		100.00	1
Y_RNA							
U1	RNVU1-31	ortholog_one2many	81.0651	83.5366		0.00	0
Y_RNA							
Y_RNA							
Y_RNA							
Y_RNA							
							
MEGF11	MEGF11	ortholog_one2one	95.7895	95.7895	100	100.00	1
							
U6	RNU6-181P	ortholog_one2many	75	72.8972		0.00	0
U6	RNU6-1161P	ortholog_one2many	66.3462	67.6471		0.00	0
U6	RNU6-940P	ortholog_one2many	76.9231	76.9231		0.00	0
SLC25A40	SLC25A40	ortholog_one2one	91.1243	91.1243	100	100.00	1
5S_rRNA							
							
							
ZNF157	ZNF157	ortholog_one2one	93.2806	93.2806	100	100.00	1
Y_RNA							
Y_RNA	Y_RNA	ortholog_one2many	83	85.567		0.00	0
Y_RNA							
Y_RNA	Y_RNA	ortholog_one2one	78.3784	76.3158		0.00	0
ORC6	ORC6	ortholog_one2one	87.6984	87.6984	75	100.00	1
5S_rRNA							
U2	RNU2-24P	ortholog_one2many	42.6966	53.1469		0.00	0
SLC49A3	SLC49A3	ortholog_one2one	69.7143	65.4741	100	100.00	1
LYPD5	LYPD5	ortholog_one2one	78.4861	78.4861	100	100.00	1
B3GALT2	B3GALT2	ortholog_one2one	98.5782	98.5782	100	100.00	1
U1							
SNORD14E	SNORD14E	ortholog_one2one	87.2093	88.2353		100.00	1
MIR16-2	MIR16-2	ortholog_one2one	96.2963	96.2963		100.00	1
U7							
							
							
Y_RNA							
							
U2	RNU2-10P	ortholog_one2one	47.1429	31.2796		0.00	0
MIR660	MIR660	ortholog_one2one	98.9362	95.8763		100.00	1
							
Y_RNA							
Y_RNA	Y_RNA	ortholog_one2one	61.7647	68.4783		0.00	0
U6							
U4	RNU4-17P	ortholog_one2one	58.6466	55.3191		0.00	0
ZNF396	ZNF396	ortholog_one2one	76.2058	70.7463	100	100.00	1
							
							
MIR759	MIR759	ortholog_one2one	100	100		100.00	1
Y_RNA							
U1							
Y_RNA							
Y_RNA							
Y_RNA							
Y_RNA							
5S_rRNA							
		ortholog_one2many	73.4177	43.9394		0.00	0
SPMIP4	SPMIP4	ortholog_one2one	79.1228	76.4407	100	100.00	1
							
	ADAMTS9	ortholog_one2one	85.1293	20.4134	25	68.97	0
U6							
							
U6	RNU6-958P	ortholog_one2one	58.8785	59.434		0.00	0
Y_RNA	Y_RNA	ortholog_one2one	84.2105	84.9557		0.00	0
Y_RNA	Y_RNA	ortholog_one2one	89.1089	89.1089		0.00	0
7SK	RN7SKP226	ortholog_one2many	60.3125	64.3333		0.00	0
7SK	RN7SKP169	ortholog_one2many	57.5	63.2302		0.00	0
7SK	RN7SKP222	ortholog_one2many	63.75	64.7619		0.00	0
Y_RNA							
MIR15A	MIR15A	ortholog_one2one	100	100		100.00	1
PTPRR	PTPRR	ortholog_one2one	95.7382	95.7382	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2many	71.5517	79.8077		0.00	0
Y_RNA							
							
							
U1							
U2	RNU2-24P	ortholog_one2many	42.1348	52.4476		0.00	0
SLC26A3	SLC26A3	ortholog_one2one	80.6324	80.1047	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	63.6364	74.7573		0.00	0
							
Y_RNA							
SNORD14	SNORD14B	ortholog_one2many	95.6044	96.6667		100.00	1
SNORD14	SNORD14	ortholog_one2many	86.8132	87.7778		0.00	0
U6							
MIR337	MIR337	ortholog_one2one	97.8723	98.9247		100.00	1
U7							
NEUROD2	NEUROD2	ortholog_one2one	98.6911	98.6911	100	100.00	1
							
MIR382	MIR382	ortholog_one2one	100	100		100.00	1
Y_RNA							
C9orf153	C9orf153	ortholog_one2one	61.7978	57.8947	50	100.00	1
PMP2	PMP2	ortholog_one2one	93.9394	93.9394	75	100.00	1
ERCC1	ERCC1	ortholog_one2one	79.085	81.4815	100	100.00	1
CTSD	CTSD	ortholog_one2one	83.8631	83.2524	100	100.00	1
CNGA3	CNGA3	ortholog_one2one	81.3218	81.5562	100	100.00	1
SNRPN	SNRPN	ortholog_one2one	100	100	25	100.00	1
STK24	STK24	ortholog_one2one	93.0023	95.5916	100	100.00	1
SNORD12B	SNORD12B	ortholog_one2one	91.2088	91.2088		100.00	1
