Gene name	Pig gene name	Pig homology type	%id. target Pig gene identical to query gene	%id. query gene identical to target Pig gene	Pig Gene-order conservation score	Pig Whole-genome alignment coverage	Pig orthology confidence [0 low, 1 high]
MED27	MED27	ortholog_one2one	99.0354	99.0354	100	100.00	1
							
							
PSME2P1							
GTF2IP9							
OR5D16							
ANKRD34B	ANKRD34B	ortholog_one2one	90.6615	90.8382	100	100.00	1
							
							
FIBIN	FIBIN	ortholog_one2one	96.6825	96.6825	100	100.00	1
NIPSNAP2		ortholog_one2one	45.1049	71.2707	0	0.00	0
ZNF624	ZNF624	ortholog_one2one	87.052	88.7972	50	100.00	1
OR5B19P							
							
							
							
							
							
PRSS35	PRSS35	ortholog_one2one	84.5036	84.2995	100	100.00	1
LINC01616							
CNTF	CNTF	ortholog_one2one	82	82.4121	100	100.00	1
KRASP1							
							
							
							
							
							
SMAP1	SMAP1	ortholog_one2one	91.2206	90.8316	100	100.00	1
METTL15	METTL15	ortholog_one2one	87.2236	87.8713	100	100.00	1
							
PSMC1P5							
ATG10-IT1							
NUDT12	NUDT12	ortholog_one2one	92.6407	92.6407	100	100.00	1
CIAPIN1	CIAPIN1	ortholog_one2one	88.7821	88.4984	100	100.00	1
POLR3DP1							
MAPKAPK5P1							
MTND5P17							
							
COX7CP4							
SNRPGP6							
ZNF248-AS1							
							
FAM171A1	FAM171A1	ortholog_one2one	90.7865	89.8776	100	100.00	1
VN1R71P							
TMEM51	TMEM51	ortholog_one2one	90.1186	91.9355	100	100.00	1
WNK4	WNK4	ortholog_one2one	86.8866	87.3786	100	100.00	1
FUNDC2	FUNDC2	ortholog_one2one	82.0106	72.093	100	100.00	1
							
MSGN1	MSGN1	ortholog_one2one	90.1554	89.6907	100	100.00	1
GPBP1	GPBP1	ortholog_one2one	97.463	93.5091	100	100.00	1
APOBEC3H		ortholog_one2one	50.8197	38.2716	100	98.80	0
							
LDLRAD3	LDLRAD3	ortholog_one2one	97.6812	97.6812	100	100.00	1
SMC6	SMC6	ortholog_one2one	91.7507	91.2489	100	100.00	1
RNU2-52P	U2	ortholog_many2many	82.6316	82.199		0.00	0
RNU2-52P	U2	ortholog_many2many	82.6316	82.199		0.00	0
ZNF33A		ortholog_one2many	77.5586	78.0397	75	100.00	1
TOP1		ortholog_one2many	98.5621	98.0494	100	100.00	1
TOP1		ortholog_one2many	25.8824	55.9322	0	0.00	0
ARPC5L	ARPC5L	ortholog_one2one	99.3464	50.165	100	100.00	1
							
							
							
							
NDUFB3P5							
EOLA1-DT							
RER1	RER1	ortholog_one2one	93.8775	90.1961	100	100.00	1
GTF2H1							
MIR378D2HG							
							
							
OR5L1		ortholog_many2many	78.135	76.6562	0	0.00	0
OR5L1		ortholog_many2many	69.1318	69.3548	25	100.00	1
PLIN2	PLIN2	ortholog_one2one	86.0412	81.9172	100	100.00	1
							
TESMIN	TESMIN	ortholog_one2one	78.5433	78.2353	100	100.00	1
RPL34P18							
RALYL	RALYL	ortholog_one2one	97.2509	92.4837	100	100.00	1
PSPH	PSPH	ortholog_one2one	96.4444	96.4444	100	100.00	1
FKBP4P1							
TUBB4BP5							
TTC39CP1							
SMCR2							
UBA6	UBA6	ortholog_one2one	93.0608	70.1289	100	95.11	1
KRTAP26-1							
LUC7L3	LUC7L3	ortholog_one2one	81.4815	98.8764	100	96.86	1
RPL36AP52							
KRTAP27-1	KRTAP27-1	ortholog_one2one	59.4203	59.7087	100	100.00	1
EOLA1		ortholog_many2many	81.0127	57.9186	25	0.00	0
EOLA1		ortholog_many2many	79.7468	57.0136	100	100.00	1
RPL5P19							
RPS4XP9							
KRTAP13-6P							
KRTAP13-2							
MIR4327							
KRTAP13-1							
ELOVL4	ELOVL4	ortholog_one2one	92.9936	92.9936	100	100.00	1
KRTAP13-5P							
KRTAP15-1							
KRTAP19-1							
KRTAP19-2							
KRTAP19-3	KRTAP19-3	ortholog_one2one	56.7901	63.0137	100	100.00	1
							
KRTAP19-4							
EEF1A1P36							
							
KRTAP19-5							
VGLL2	VGLL2	ortholog_one2one	94.6372	94.0439	100	100.00	1
KRTAP19-9P							
KRTAP19-10P							
							
KRTAP19-11P							
KRTAP19-6	KRTAP19-6	ortholog_one2one	58.6207	59.6491	100	100.00	1
KRTAP19-7							
ARMC6	ARMC6	ortholog_one2one	80.8383	80.198	100	100.00	1
KRTAP22-2							
							
KRTAP22-1	KRTAP22-1	ortholog_one2one	64.5833	60.7843	100	100.00	1
YWHAZP5							
GSTO1	GSTO1	ortholog_one2many	81.7427	81.7427	100	100.00	1
GSTO1		ortholog_one2many	75.9336	76.569	100	14.95	1
SYT12	SYT12	ortholog_one2one	97.1496	97.1496	100	100.00	1
KRTAP20-1							
KRTAP20-4							
CIMIP4	CIMIP4	ortholog_one2one	65.3571	58.4665	100	94.85	1
KRTAP20-2	KRTAP20-2	ortholog_one2one	72.3077	71.2121	100	100.00	1
KRTAP20-3							
KRTAP21-3							
KRTAP21-4P							
KRTAP21-2							
KRTAP21-1		ortholog_one2many	63.2911	58.1395	100	0.00	1
KRTAP21-1		ortholog_one2many	54.4304	53.75	100	0.00	1
KRTAP21-1		ortholog_one2many	62.0253	62.8205	100	100.00	1
KRTAP23-1							
KRTAP13-3							
RNU6-426P							
VDAC2P1							
RPS26P5							
TCF12-DT							
SNORD74B		ortholog_one2many	72.6027	67.9487		0.00	0
							
							
BRD7P3							
							
MIR99A	MIR99A	ortholog_one2one	98.7654	88.8889		100.00	1
SLC25A5P7							
MIRLET7C	ssc-let-7c	ortholog_one2one	95.2381	85.1064		100.00	1
							
MIR125B2	ssc-mir-125b-2	ortholog_one2one	100	100		100.00	1
RNU1-98P	U1	ortholog_one2many	66.25	66.25		0.00	0
TIAM1	TIAM1	ortholog_one2one	96.4802	96.4196	100	100.00	1
							
RXRA	RXRA	ortholog_one2one	96.7533	79.5374	100	100.00	1
							
STX7	STX7	ortholog_one2one	78.5441	78.2443	100	100.00	1
ATP8B4	ATP8B4	ortholog_one2one	91.0235	91.0235	100	100.00	1
ZNF713	ZNF713	ortholog_one2one	86.0045	84.6667	75	100.00	1
TMEM19	TMEM19	ortholog_one2one	90.7738	85.1955	100	100.00	1
MIR6871							
PANK4	PANK4	ortholog_one2one	94.8254	94.8254	100	100.00	1
							
RPL23AP81							
RN7SL615P	Metazoa_SRP	ortholog_one2many	77.1812	76.9231		0.00	0
RPL7AP12							
PRNP	PRNP	ortholog_one2one	89.3281	87.9377	50	100.00	1
							
RPS17P13							
							
							
PRND	PRND	ortholog_one2one	79.5455	78.6517	50	100.00	1
UFM1P3							
							
							
RNU6-900P	U6	ortholog_one2many	73.5294	75		0.00	0
RNU6-900P	U6	ortholog_one2many	80.3922	78.8462		0.00	0
CYP4F44P							
							
							
C22orf23	C22orf23	ortholog_one2one	81.5668	81.5668	75	100.00	1
JPH3							
KCNV1	KCNV1	ortholog_one2one	98.2	97.8088	100	100.00	1
PRNT							
GRB10	GRB10	ortholog_one2one	90.2357	91.0017	100	100.00	1
MTND1P24							
							
							
IDI1P3							
ACSS3	ACSS3	ortholog_one2one	88.0466	91.654	100	100.00	1
RASSF2	RASSF2	ortholog_one2one	96.0123	96.0123	100	100.00	1
UQCRB	UQCRB	ortholog_one2one	87.3874	87.3874	100	100.00	1
MTND4P18							
TOMM22P5							
							
CSTF2T	CSTF2T	ortholog_one2one	93.8312	93.9837	100	100.00	1
HSPE1P7							
RPL35AP18							
MTFR2	MTFR2	ortholog_one2one	66.7533	73.0114	100	99.62	1
CDH11	CDH11	ortholog_one2one	98.995	98.995	100	100.00	1
CYP2C61P							
ARHGAP19	ARHGAP19	ortholog_one2one	91.9028	91.7172	100	100.00	1
WEE2P1							
MUC15	MUC15	ortholog_one2one	63.4349	68.7688	100	100.00	1
NDNF	NDNF	ortholog_one2one	96.1268	96.1268	100	100.00	1
HSP90AB6P							
							
							
POLR2F	POLR2F	ortholog_one2one	99.2126	99.2126	100	100.00	1
RN7SKP7							
HSPH1	HSPH1	ortholog_one2one	91.7249	91.4053	100	100.00	1
							
PBX3	PBX3	ortholog_one2one	100	95.5947	100	100.00	1
SLC22A13	SLC22A13	ortholog_one2one	77.6769	78.1022	100	100.00	1
SPANXD							
MTND2P39							
RRM2P4							
RNF128	RNF128	ortholog_one2one	96.9626	96.2877	100	100.00	1
PLEKHB1	PLEKHB1	ortholog_one2one	95.4733	79.4521	100	100.00	1
NFS1	NFS1	ortholog_one2one	94.0919	94.0919	100	100.00	1
STPG2	STPG2	ortholog_one2one	66.8845	60.6719	100	98.16	1
MIR3159							
LDHA							
RPL7AP35							
							
MARK2P14							
							
ENPP4	ENPP4	ortholog_one2one	84.3267	84.3267	100	100.00	1
RPS12P5							
LRRN1	LRRN1	ortholog_one2one	95.9497	95.9497	100	100.00	1
							
NUS1	NUS1	ortholog_one2one	94.8805	94.8805	100	100.00	1
VPS13D	VPS13D	ortholog_one2one	94.0292	93.9863	100	100.00	1
LTV1P1							
KRT18P21							
							
							
							
ELL2P4							
							
PARM1-AS1							
							
MTCYBP20							
VGLL1							
RPL23AP38							
GAPDHP30							
ARHGEF38-IT1							
							
SENP6	SENP6	ortholog_one2one	86.9604	86.7265	100	100.00	1
RHBDF1P1							
							
							
							
LAPTM4B	LAPTM4B	ortholog_one2one	87.1681	69.1228	100	90.63	1
							
SLC9B1	SLC9B1	ortholog_one2one	68.3495	68.75	100	100.00	1
IGFBP6	IGFBP6	ortholog_one2one	82.9167	84.322	100	100.00	1
VENTXP4							
RPS24P8							
H3P11							
KCNH8	KCNH8	ortholog_one2one	94.9413	94.9413	100	100.00	1
MSH3	MSH3	ortholog_one2one	86.3676	87.4443	100	100.00	1
ANKRD11P2							
IDSP1							
MAGEC1		ortholog_many2many	12.4343	38.0697	0	0.00	0
MAGEC1		ortholog_many2many	12.3468	45.6311	25	0.00	0
MAGEC1		ortholog_many2many	12.1716	44.5513	0	0.00	0
MAGEC1		ortholog_many2many	11.2084	38.9058	0	0.00	0
MAGEC1		ortholog_many2many	10.7706	37.386	0	0.00	0
MAGEC1		ortholog_many2many	9.36953	39.0511	0	0.00	0
MAGEC1		ortholog_many2many	9.63222	38.8693	0	0.00	0
MAGEC1		ortholog_many2many	6.65499	41.5301	0	0.00	0
MAGEC1		ortholog_many2many	9.10683	32.2981	0	0.00	0
MAGEC1		ortholog_many2many	14.0981	42.8191	75	72.17	0
EIPR1-IT1							
HS1BP3-IT1							
LRATD1	LRATD1	ortholog_one2one	98.9726	98.9726	100	100.00	1
LHFPL1	LHFPL1	ortholog_one2one	96.8182	87.6543	100	100.00	1
DPCD	DPCD	ortholog_one2one	90.6404	90.6404	100	100.00	1
							
F8	F8	ortholog_one2one	66.9077	73.7459	100	97.29	1
ZNF209P							
							
							
							
MIR6820							
MIR4534							
							
							
BNIP3P32							
							
ASAP2	ASAP2	ortholog_one2one	93.34	92.9703	100	100.00	1
PICK1	PICK1	ortholog_one2one	95.4217	91.8793	75	100.00	1
							
							
B4GALNT2P1							
AOC2	AOC2	ortholog_one2one	87.963	88.0795	100	100.00	1
RPL31P18							
LIPC-AS1							
KRT2	KRT2	ortholog_one2one	78.0908	78.0908	100	100.00	1
LOXL1	LOXL1	ortholog_one2one	92.5087	89.8477	100	100.00	1
GNAI2	GNAI2	ortholog_one2one	99.7183	99.7183	100	100.00	1
BRIX1P1							
							
ZNF430		ortholog_one2many	6.31579	41.3793	0	0.00	0
RPL10AP3							
RPL7L1P17							
CHRNB3	CHRNB3	ortholog_one2one	89.738	89.5425	100	99.92	1
ANKRD40	ANKRD40	ortholog_one2one	95.1087	95.8904	100	100.00	1
							
RPL21P14							
LINC02204							
							
							
							
							
PAWR	PAWR	ortholog_one2one	87.9412	88.9881	100	100.00	1
WDR59	WDR59	ortholog_one2one	96.7146	96.814	100	100.00	1
MTND2P38							
							
RPL30-AS1							
ABI3		ortholog_one2many	86.0656	88.2353	50	100.00	1
ABI3		ortholog_one2many	84.9727	87.6056	75	4.96	1
CLXN	CLXN	ortholog_one2one	89.5735	89.1509	100	100.00	1
KRT18P40							
ZNF676							
							
LMAN1L	LMAN1L	ortholog_one2one	73.7643	76.9841	100	100.00	1
POLL	POLL	ortholog_one2one	87.4783	87.4783	100	100.00	1
ZNF91							
SH3BGR	SH3BGR	ortholog_one2one	82.9545	71.2195	100	100.00	1
MAPKAP1	MAPKAP1	ortholog_one2one	99.2337	99.2337	100	100.00	1
							
PPM1H	PPM1H	ortholog_one2one	96.6926	96.6926	75	100.00	1
BNIP3P36							
CYP4F3	CYP4F3	ortholog_one2one	85.3846	70.2532	100	0.00	1
NAB1P1							
HNRNPCP10							
HDGFP1							
PRR32	PRR32	ortholog_one2one	63.0872	63.0872	100	100.00	1
TCERG1P1							
							
CXorf51B		ortholog_many2many	43.5185	40.1709	0	100.00	0
CXorf51B		ortholog_many2many	41.6667	35.4331	0	0.00	0
							
AFF2	AFF2	ortholog_one2one	91.0755	91.3542	50	100.00	1
SRSF3P2							
RPS2P48							
							
WFIKKN2	WFIKKN2	ortholog_one2one	93.4028	92.7586	100	100.00	1
UBE2HP1							
TSPYL5	TSPYL5	ortholog_one2one	85.1319	79.955	100	100.00	1
CACFD1							
RPL5P33							
KCNS2	KCNS2	ortholog_one2one	99.1614	99.1614	100	100.00	1
							
COA3	COA3	ortholog_one2one	84.9057	84.9057	100	100.00	1
							
							
							
TMBIM6	TMBIM6	ortholog_one2one	93.6709	84.4106	100	100.00	1
GNGT2		ortholog_one2many	86.9565	48	75	1.79	0
GNGT2		ortholog_one2many	86.9565	25.641	50	100.00	0
							
							
							
MTCO2P4							
							
							
							
CDK8P1							
PIK3CDP1							
MTHFSD	MTHFSD	ortholog_one2one	69.7128	69.171	100	100.00	1
RAD54B	RAD54B	ortholog_one2one	86.3736	86.755	100	100.00	1
							
MTND5P40							
							
NTSR2	NTSR2	ortholog_one2one	76.3415	76.7157	100	100.00	1
GATD3	GATD3	ortholog_one2one	62.3134	60.0719	100	100.00	1
ROMO1	ROMO1	ortholog_one2one	100	100	100	100.00	1
							
UGT2A3		ortholog_one2one	72.6755	71.3222	50	56.70	0
GALK2	GALK2	ortholog_one2one	92.3581	92.3581	75	100.00	1
							
RPS25P3							
							
							
HADHA	HADHA	ortholog_one2one	88.8598	88.8598	100	100.00	1
TNIP3	TNIP3	ortholog_one2one	68.3077	60.1626	100	100.00	1
SLC2A6							
							
RPS17P5							
SIM1-AS1							
FBXL4	FBXL4	ortholog_one2one	93.8808	93.8808	100	100.00	1
RBM39	RBM39	ortholog_one2one	100	100	100	100.00	1
ABCC3	ABCC3	ortholog_one2one	84.4794	84.4794	100	100.00	1
							
							
BAIAP2L2	BAIAP2L2	ortholog_one2one	87.7127	87.8788	100	100.00	1
							
							
UBR5	UBR5	ortholog_one2one	97.9636	99.2759	100	100.00	1
B3GLCT	B3GLCT	ortholog_one2one	84.3373	84.1683	100	100.00	1
UBE2J1	UBE2J1	ortholog_one2one	95.283	95.283	100	100.00	1
YDJC	YDJC	ortholog_one2one	86.9969	86.9969	100	100.00	1
VN1R90P							
							
ARMC2	ARMC2	ortholog_one2one	83.8524	82.7076	100	100.00	1
HMGN5							
ANKRD26P4							
ZDHHC20	ZDHHC20	ortholog_one2one	91.2329	91.2329	100	100.00	1
CCDC116		ortholog_one2one	46.4927	52.3897	100	100.00	0
							
CD180	CD180	ortholog_one2one	77.761	77.761	100	100.00	1
							
ABO							
AZI2	AZI2	ortholog_one2one	86.2245	86.2245	100	100.00	1
							
							
RNY1P5							
							
SDF2L1	SDF2L1	ortholog_one2one	91.8552	80.2372	100	100.00	1
MBNL2	MBNL2	ortholog_one2one	97.954	97.954	100	100.00	1
RPL7P24							
ZNF675		ortholog_one2many	5.80986	37.931	0	0.00	0
IL7R	IL7R	ortholog_one2one	75.1634	75.3275	100	100.00	1
SEC24B	SEC24B	ortholog_one2one	92.429	93.1637	100	100.00	1
KRTAP13-4		ortholog_one2many	60	54.5455	100	82.45	1
KRTAP13-4		ortholog_one2many	63.75	58.9595	100	0.00	1
MIR301B							
MIR130B							
KRTAP6-2	KRTAP6-2	ortholog_one2one	62.9032	58.209	100	100.00	1
							
							
							
KRTAP6-1							
							
PPIL2	PPIL2	ortholog_one2one	87.5	87.1647	100	100.00	1
							
UBTFL10							
							
FGF3	FGF3	ortholog_one2one	80.7531	83.1897	100	100.00	1
RPL21P91							
RPS6P15							
FAM204A	FAM204A	ortholog_one2one	64.8069	63.7131	100	100.00	1
RPL7AP63							
ANKRD33BP7							
TM6SF2	TM6SF2	ortholog_one2one	71.3528	61.9816	100	100.00	1
							
TRIM53BP							
							
							
HMGB3P30							
							
							
							
MAP7D3							
							
							
ADGRG5	ADGRG5	ortholog_one2one	71.9697	77.3931	100	100.00	1
HACE1	HACE1	ortholog_one2one	96.1496	95.8333	100	99.46	1
							
MTATP6P30							
							
LINC01300							
POLD3							
PDCL	PDCL	ortholog_one2one	92.3588	92.3588	100	100.00	1
							
GPR20							
							
ASTILCS							
PTP4A3							
							
							
HNRNPA1P38							
							
C8orf90							
MROH5							
							
							
ELK1P1							
							
							
							
CHCHD4P2							
SKAP2	SKAP2	ortholog_one2one	91.6435	91.8994	100	100.00	1
							
ROR2	ROR2	ortholog_one2one	92.895	93.1915	75	100.00	1
							
SUGP2	SUGP2	ortholog_one2one	88.0776	87.032	100	100.00	1
							
COX7C	COX7C	ortholog_one2one	87.3016	87.3016	100	100.00	1
							
LINC02850							
							
							
F7	F7	ortholog_one2one	73.4234	73.2584	100	100.00	1
							
							
OSR1	OSR1	ortholog_one2one	97.7444	97.3783	100	100.00	1
							
							
RGS7BP	RGS7BP	ortholog_one2one	98.0545	98.0545	100	100.00	1
							
							
TTC32	TTC32	ortholog_one2one	83.4437	85.7143	100	100.00	1
ICOSLG		ortholog_one2one	59.6026	38.8769	100	100.00	0
GNAT1	GNAT1	ortholog_one2one	99.4286	99.4286	100	100.00	1
PIEZO1	PIEZO1	ortholog_one2one	79.7303	76.1652	100	99.91	1
PPIAP79							
H2AZP4							
EFR3B	EFR3B	ortholog_one2one	98.164	98.164	100	100.00	1
							
							
							
MTCO1P22							
MIR548K							
							
							
							
							
							
SNORA70							
							
IFNAR2	IFNAR2	ortholog_one2one	57.6699	51.7422	100	98.18	1
CTTN-DT							
							
C1GALT1P2							
							
							
CTTN							
HMGB3P16							
FBXW4	FBXW4	ortholog_one2one	91.0053	81.9048	75	100.00	1
CCNO	CCNO	ortholog_one2one	87.1429	86.8946	100	100.00	1
GKAP1	GKAP1	ortholog_one2one	88.7978	83.1202	100	96.97	1
DPPA3P12							
DCAF12L1							
CRLF3P2							
MTCO3P22							
ISCA1P1							
SETP8							
CBX1P1							
CAMK4	CAMK4	ortholog_one2one	91.1205	80.7116	75	98.11	1
OR1AA1P							
GLUD2	GLUD1	ortholog_one2many	91.2186	94.6097	0	99.65	1
							
TJAP1P1							
EEF1GP5							
F10	F10	ortholog_one2one	72.1311	65.6716	100	100.00	1
TBC1D8B	TBC1D8B	ortholog_one2one	93.8393	93.8393	100	100.00	1
CHRNA3	CHRNA3	ortholog_one2one	92.6733	93.0417	50	100.00	1
YPEL1	YPEL1	ortholog_one2one	99.1597	76.6234	100	100.00	1
TNK1							
RBMS3-AS2							
HNRNPA1P69							
ARL2BPP2							
BIN2	BIN2	ortholog_one2one	73.0973	77.6316	100	99.89	1
							
PHB2P1							
IGKV1OR10-1							
TIMM9P1							
PDCD11	PDCD11	ortholog_one2one	86.3709	86.1867	100	100.00	1
							
							
HYAL1	HYAL1	ortholog_one2one	81.3793	78.6667	100	100.00	1
							
BNIP3P35							
BNIP3P8							
STK17A	STK17A	ortholog_one2one	87.6812	88.1068	100	100.00	1
							
GOLGA1	GOLGA1	ortholog_one2one	86.4407	86.4407	100	100.00	1
PCGF7P							
							
CDC42EP3P1							
							
BNIP3P31							
							
RN7SL280P							
RPL7AP10							
							
ZNF74	ZNF74	ortholog_one2one	61.3354	73.694	50	100.00	1
							
							
MEF2B	MEF2B	ortholog_one2one	91.5761	79.2941	100	100.00	1
							
							
TAF1D	TAF1D	ortholog_one2one	60.7914	61.9048	100	100.00	1
SLC25A5P5							
							
RNF138P2							
							
IGHV3-16							
KARS1P2							
							
PROZ							
							
EFCAB11	EFCAB11	ortholog_one2one	80.9816	80.9816	100	100.00	1
AGMO	AGMO	ortholog_one2one	85.8427	82.1505	100	100.00	1
APRG1							
RPL21P113							
							
RUVBL2P1							
							
PLSCR3							
MORC4	MORC4	ortholog_one2one	85.4856	88.9012	75	100.00	1
GNAL	GNAL	ortholog_one2one	83.4061	91.1694	100	100.00	1
DNAAF4	DNAAF4	ortholog_one2one	87.8571	87.8571	100	100.00	1
SEC31A	SEC31A	ortholog_one2one	92.541	90.2478	100	100.00	1
							
TENT5A	TENT5A	ortholog_one2one	95.7014	97.4654	100	100.00	1
							
							
SLC25A1P2							
							
CAMSAP1	CAMSAP1	ortholog_one2one	77.4032	77.743	100	100.00	1
							
							
HMGN1P14							
PPIAP11							
MTND4P35							
RPL7P31							
							
							
ZNF804B	ZNF804B	ortholog_one2one	76.2787	76.2222	100	100.00	1
							
							
							
KCTD6	KCTD6	ortholog_one2one	100	100	100	100.00	1
RNU6-225P	U6	ortholog_one2many	81.5534	77.7778		0.00	0
							
PA2G4P5							
RAP1BP3							
NDUFS4	NDUFS4	ortholog_one2one	90.8571	90.8571	100	100.00	1
							
KLHL22	KLHL22	ortholog_one2one	96.0568	96.0568	75	100.00	1
							
							
RPL23AP48							
SLC25A6P6							
MTATP6P21							
BVES	BVES	ortholog_one2one	90.8333	90.8333	100	100.00	1
MTCO1P57							
RPL10P17							
							
							
RBP7	RBP7	ortholog_one2one	94.0299	94.0299	100	100.00	1
							
							
HCCAT5							
KPNA2P2							
SEPTIN14P1							
RAB5A	RAB5A	ortholog_one2one	97.6744	97.6744	100	100.00	1
							
							
LINC02135							
							
							
							
PCID2	PCID2	ortholog_one2one	93.7343	93.7343	100	100.00	1
SEMA3A	SEMA3A	ortholog_one2one	96.6278	96.5026	100	100.00	1
BEST3	BEST3	ortholog_one2one	84.1317	83.5067	100	100.00	1
MTDHP4							
ZNF431		ortholog_one2many	5.55556	36.7816	0	0.00	0
GPR157	GPR157	ortholog_one2one	79.7015	79.9401	100	100.00	1
							
							
RPSAP56							
							
DUXAP11							
							
							
CX3CL1		ortholog_one2one	58.9421	49.3671	100	100.00	0
ZBTB40	ZBTB40	ortholog_one2one	87.4092	87.2683	100	100.00	1
CSGALNACT2P2							
VBP1	VBP1	ortholog_one2one	95.9391	80.7692	75	100.00	1
RACK1P1							
PPFIA1							
							
RMDN3	RMDN3	ortholog_one2one	86.383	86.383	75	100.00	1
STARD4	STARD4	ortholog_one2one	88.7805	87.5	50	100.00	1
IGHV3-11		ortholog_many2many	72.6496	40.0943	25	0.00	0
IGHV3-11		ortholog_many2many	64.1026	76.5306	0	0.00	0
IGHV3-11		ortholog_many2many	73.5043	45.7447	25	0.00	0
IGHV3-11		ortholog_many2many	62.3932	64.6018	25	0.00	0
IGHV3-11		ortholog_many2many	61.5385	59.5041	0	0.00	0
IGHV3-11		ortholog_many2many	64.1026	44.3787	0	0.00	0
IGHV3-11		ortholog_many2many	57.265	33.5	0	0.00	0
IGHV3-11		ortholog_many2many	64.1026	44.3787	25	0.00	0
IGHV3-11		ortholog_many2many	71.7949	44.6809	25	0.00	0
IGHV3-11		ortholog_many2many	62.3932	38.4211	25	0.00	0
IGHV3-11		ortholog_many2many	59.8291	56	0	0.00	0
IGHV3-11		ortholog_many2many	60.6838	51.8248	25	0.00	0
IGHV3-11		ortholog_many2many	69.2308	42.8571	25	0.00	0
IGHV3-11		ortholog_many2many	63.2479	46.25	25	0.00	0
IGHV3-11		ortholog_many2many	72.6496	48.0226	25	0.00	0
IGHV3-11		ortholog_many2many	56.4103	42.0382	0	0.00	0
IGHV3-11		ortholog_many2many	67.5214	45.9302	0	0.00	0
IGHV3-11		ortholog_many2many	73.5043	45.7447	25	0.00	0
IGHV3-11		ortholog_many2many	60.6838	63.3929	0	0.00	0
IGHV3-11		ortholog_many2many	63.2479	46.25	25	0.00	0
IGHV3-11		ortholog_many2many	36.7521	64.1791	25	0.00	0
IGHV3-11		ortholog_many2many	67.5214	45.4023	25	0.00	0
IGHV3-11		ortholog_many2many	60.6838	52.2059	0	0.00	0
							
IGHVII-28-1							
TRAJ46							
							
5_8S_rRNA	5_8S_rRNA	ortholog_one2many	91.3907	90.1961		0.00	0
KLHL12P1							
							
RNY1P9							
CFDP1	CFDP1	ortholog_one2one	95.6522	95.6522	75	100.00	1
Y_RNA							
RNU6-458P	U6	ortholog_one2many	67.2897	71.2871		0.00	0
RN7SL812P							
RNU1-27P							
KRT18P5							
RN7SL660P							
RNU6-8	U6	ortholog_many2many	100	100		100.00	1
RNU6-8	U6	ortholog_many2many	100	100		0.00	0
GSTT2B							
							
							
		ortholog_one2many	73.6434	71.4286		0.00	0
GREB1	GREB1	ortholog_one2one	90.5593	89.6394	100	100.00	1
MIR3171							
RNU6-1261P	U6	ortholog_one2many	75	73.5849		0.00	0
RNU6-1261P	U6	ortholog_one2many	75.9615	77.451		0.00	0
BNAT1							
LINC01671							
RNA5SP385							
RNU6-7	U6	ortholog_many2many	100	100		0.00	0
RNU6-7	U6	ortholog_many2many	100	100		100.00	1
RNU6-301P							
Metazoa_SRP							
MIR5580							
SNORA70							
PCNT							
Y_RNA	Y_RNA	ortholog_one2many	83.5165	77.551		0.00	0
BNIP3P30							
MIR4708							
BTF3L4P3							
RN7SL598P							
							
RN7SKP99							
MIR5586							
SNORD56B	SNORD56B	ortholog_one2one	92.9577	92.9577		100.00	1
ERVK-28							
RN7SL683P							
FAM229B	FAM229B	ortholog_one2one	91.25	91.25	100	100.00	1
BNIP3P33							
RNU1-28P	U1	ortholog_one2one	100	100		0.00	0
VN1R91P							
RNU6-552P	U6	ortholog_one2many	79.8319	88.785		0.00	0
BNIP3P29							
Metazoa_SRP							
ZNF98							
Y_RNA							
Y_RNA							
MIR625							
RNU6-976P	U6	ortholog_one2one	53.1532	58.4158		0.00	0
RNU6ATAC28P							
							
MIR4709							
RNU7-30P							
							
SNORA11B							
RN7SKP107							
Y_RNA							
							
RN7SKP255							
Y_RNA							
RN7SL714P							
RNU2-33P							
RNU6-91P							
TRAJ44							
TRAJ43							
ANO10	ANO10	ortholog_one2one	93.9394	86.4714	50	100.00	1
FAM184A	FAM184A	ortholog_one2one	93.8596	93.6133	75	100.00	1
TRAJ42							
TRAJ41							
TRAJ40							
TRAJ39							
LINC02758							
TRAJ37							
TRAJ36							
							
TRAJ35							
FCHSD2	FCHSD2	ortholog_one2one	96.0811	93.0628	100	100.00	1
							
							
MTDHP5							
TRAJ34							
