Gene name	Tropical clawed frog gene name	Tropical clawed frog homology type	%id. target Tropical clawed frog gene identical to query gene	%id. query gene identical to target Tropical clawed frog gene	Tropical clawed frog Gene-order conservation score	Tropical clawed frog orthology confidence [0 low, 1 high]
c8g	C8G	ortholog_one2one	33.0144	38.9831	25	0
si:dkey-10h3.2						
zgc:113274						
znf16l						
ugt5d1						
ATCAY	atcay	ortholog_one2many	66.9617	58.961	50	1
si:rp71-81e14.5						
itln4						
VRK1	vrk1	ortholog_one2one	61.4118	62.8916	75	1
lipeb	lipe	ortholog_one2many	54.8165	55.3882	0	0
si:ch73-343g19.4						
bckdhbl						
ugt2a5	ugt2a1	ortholog_one2many	50.188	48.6339	0	0
cers4a	cers4	ortholog_one2many	50.3685	38.8994	50	1
irgf1						
SIN3B	sin3b	ortholog_one2one	60.7023	64.4188	0	0
irgf2						
CXCR1	cxcr2	ortholog_one2one	45.8824	40.8377	50	1
ccdc13	ccdc13	ortholog_one2one	47.8916	45.1705	25	0
olfcg4						
lrp13						
BRWD3	brwd3	ortholog_one2one	58.5591	53.4871	25	0
si:ch211-13o20.1						
ORMDL2	ormdl2	ortholog_one2one	87.5817	80.7229	0	0
DDX31	ddx31	ortholog_one2one	52.0974	51.6086	50	1
olfcg3						
arhgef1	arhgef1	ortholog_one2one	41.2935	36.5639	0	0
WFS1	wfs1	ortholog_one2many	53.5196	55.5041	25	0
si:ch211-135n15.1						
zgc:174928						
MED13	med13	ortholog_one2many	68.9577	69.7835	25	0
DIRAS1	diras1	ortholog_one2many	85.641	84.3434	0	0
gdf11						
si:ch73-343g19.6						
erc1b	btbd9	ortholog_one2many	41.6327	10.6472	0	0
cited4b	cited4	ortholog_one2many	38.5827	47.343	0	0
KYAT1	kyat1	ortholog_one2one	58.7444	46.9534	0	0
UCHL1	uchl1	ortholog_one2one	50.9174	38.8112	0	0
si:dkey-4c15.14						
si:ch211-130l20.1						
FAAH2	faah2	ortholog_one2many	53.9474	54.4592	0	0
STC2	stc2	ortholog_one2many	57.9505	53.2468	50	1
LARP4B	larp4b	ortholog_one2one	49.3776	16.3611	50	0
surf6	surf6	ortholog_one2one	45.0276	46.8391	0	0
PIK3CA	pik3ca	ortholog_one2one	89.6165	89.953	25	0
ugt2a6	ugt2a1	ortholog_one2many	50.0945	48.2696	0	0
NAGLU	naglu	ortholog_one2one	59.181	59.025	0	0
WT1	wt1	ortholog_one2one	78.2816	76.1021	25	0
LECT2						
hdlbpb						
irf2b	irf2	ortholog_one2many	60.5469	42.9363	50	1
C7H11orf68	c11orf68	ortholog_one2one	57.8313	59.5041	25	0
FGFR1OP2	fgfr1op2	ortholog_one2one	69.3023	68.9815	0	0
galk1						
						
si:ch211-1f22.10	cd22	ortholog_many2many	22.2222	10.2564	0	0
si:ch211-1f22.10		ortholog_many2many	21.9697	13.9423	0	0
si:ch73-195j15.1						
crp5	crp.3	ortholog_many2many	43.5556	44.1441	0	0
crp5	crp	ortholog_many2many	41.3333	39.7436	0	0
DRAP1	drap1	ortholog_one2one	65.8768	59.6567	50	1
sult3st1	XB5843062 [provisional:sult3a1]	ortholog_many2many	50.5119	46.395	0	0
sult3st1	XB5897337 [provisional]	ortholog_many2many	49.1468	48.4848	0	0
crygm2e						
NDUFS7	ndufs7	ortholog_one2one	76.0369	71.7391	50	1
mxb						
map1ab	map1a	ortholog_one2many	29.703	35.2157	25	0
si:ch211-187f22.2						
pold4						
zgc:114123		ortholog_one2one	30.2703	26.087	0	0
slc30a6	slc30a6	ortholog_one2one	55.1867	52.4655	0	0
NT5C3A	nt5c3a	ortholog_one2one	70.3927	76.1438	50	1
DNAJC11	dnajc11	ortholog_one2many	83.8366	82.807	25	0
si:ch211-1f22.1						
aldh3a2a	aldh16a1	ortholog_many2many	23.3607	13.5392	0	0
aldh3a2a	aldh1b1	ortholog_many2many	24.7951	23.4043	0	0
aldh3a2a	aldh9a1	ortholog_many2many	23.9754	22.5869	0	0
si:dkey-11f5.6						
HACD2	hacd2	ortholog_one2one	78.2787	79.2531	0	0
crp4						
TBX19						
si:dkey-182o15.6p						
ghrb	il12rb1	ortholog_many2many	7.40072	6.06509	0	0
ghrb	ghr	ortholog_many2many	27.7978	24.64	50	0
ghrb	il6r	ortholog_many2many	5.23466	6.69746	0	0
ghrb	il13ra1	ortholog_many2many	7.40072	9.38215	0	0
ghrb	il11ra	ortholog_many2many	7.76173	8.6	0	0
CAMK1G	camk1g	ortholog_one2many	59.3533	35.0614	25	0
vav3a	vav3	ortholog_one2many	63.6905	11.9955	50	0
si:dkeyp-86b9.5						
PDZD8	PDZD8	ortholog_one2one	52.4576	57.9046	0	0
si:dkeyp-101e12.1						
crygm2a						
si:ch73-90p23.1		ortholog_many2many	53.5971	46.4174	25	0
si:ch73-90p23.1		ortholog_many2many	49.2806	42.1538	25	0
si:ch73-90p23.1	ffar2	ortholog_many2many	61.5108	50.5917	25	0
CTU2	ctu2	ortholog_one2one	52.6946	51.1628	50	1
ARRB2	arrb2	ortholog_one2many	78.3251	73.7819	0	0
pimr201						
LOXL4	loxl4	ortholog_one2many	54.5932	27.5497	0	0
PKD2L1	pkd2l1	ortholog_one2one	60	56.9712	0	0
atp2a2a						
si:dkey-172o19.2						
INTS5						
si:ch211-212j20.1						
chid1	chid1	ortholog_one2one	53.7084	51.597	0	0
rab3b	rab3b	ortholog_one2one	82.4885	71.3147	25	0
	yeats2	ortholog_one2many	30.608	11.7932	0	0
IGF2BP3	igf2bp3	ortholog_one2one	75.2577	78.6355	50	1
URB2	urb2	ortholog_one2one	36.1204	35.3635	50	1
ZNFX1	znfx1	ortholog_one2one	53.5662	38.9624	25	0
si:ch211-67p11.3						
pcdh2aa1						
or42b2						
si:dkeyp-115d7.2						
OTOF	otof	ortholog_one2many	77.3092	77	25	0
pcdh2ab6						
si:ch211-157j23.2	nxpe3l.2	ortholog_many2many	37.5458	35.9019	0	0
si:ch211-157j23.2		ortholog_many2many	36.9963	38.0414	0	0
si:ch211-157j23.2	nxpe3l.6	ortholog_many2many	33.8828	35.5086	0	0
si:ch211-157j23.2		ortholog_many2many	39.1941	35.6073	0	0
si:ch211-157j23.2		ortholog_many2many	36.9963	38.0414	0	0
si:ch211-157j23.2		ortholog_many2many	35.7143	36.4486	0	0
si:ch211-157j23.2		ortholog_many2many	34.2491	31.9113	0	0
si:ch211-157j23.2		ortholog_many2many	37.3626	38.4181	0	0
or42b1						
DYNLT3	dynlt3	ortholog_one2one	64.3478	64.3478	0	0
six5						
or80a7						
RGS11	rgs9	ortholog_one2one	68.7898	58.2734	25	0
si:dkey-31b16.7	sdhb	ortholog_one2many	50.8108	33.0986	50	1
CAMKMT	camkmt	ortholog_one2many	51.8405	52	100	1
med29	med29	ortholog_one2one	65.3631	62.234	0	0
TBXT	tbxt	ortholog_one2one	67.6815	66.5899	75	1
MXD3	mxd3	ortholog_one2one	59.5	57.4879	25	0
THBS3	thbs3	ortholog_one2many	68.0301	65.902	0	0
si:dkey-40m6.16						
znf1167						
si:ch211-138g9.2						
eif4a1b						
si:ch211-250g4.3						
si:ch211-207d6.4						
ACP5	acp5	ortholog_one2one	54.8673	55.0296	0	0
sdhaf1						
CUL1	cul1	ortholog_one2many	93.0323	92.0817	50	1
GPT2	gpt2	ortholog_one2one	66.9725	67.8439	100	1
RHPN2	rhpn2	ortholog_one2one	59.1508	59.2375	50	1
si:ch211-230g14.6	cnnm4	ortholog_one2many	49.359	9.77157	0	0
nkpd1	XB5936512 [provisional]	ortholog_one2many	32.2931	31.8608	0	0
nkpd1	nkpd1	ortholog_one2many	27.9512	28.2579	0	0
si:ch211-215a9.36p						
nat8l2						
CHRM3	chrm3	ortholog_one2many	52.7731	53.4014	0	0
trim105						
GSTCD	gstcd	ortholog_one2one	56.6775	56.77	25	0
si:ch211-132d3.4						
SNRPB2	snrpb2	ortholog_one2one	80.4545	79.3722	0	0
si:dkey-176f19.1						
APP	app	ortholog_one2many	66.1383	59.6879	25	0
NRN1L	nrn1l	ortholog_one2many	40.9938	39.2857	25	0
PIEZO2	piezo2	ortholog_one2many	62.4714	59.1977	25	0
si:dkey-192g7.3						
zgc:153675						
U2AF2	u2af2	ortholog_one2many	86.1053	89.693	25	0
NLGN3	acaa1	ortholog_one2one	79.1572	81.7647	0	0
znf995						
ddx3xa	ddx3x	ortholog_one2many	75.1763	73.7206	100	1
si:dkey-270b7.1						
sumo3a	sumo2	ortholog_one2many	88.2979	79.0476	0	0
si:ch211-57b15.2						
fmn2a						
traj47						
olfcq17						
plekhs1.4						
si:dkey-161l11.77p						
EDNRA	ednra	ortholog_one2many	62.3223	63.5266	75	1
si:dkey-238k10.3						
si:ch73-71d17.2						
JADE1	jade1	ortholog_one2one	51.146	51.0229	25	0
ATP7A	atp7a	ortholog_one2one	62.4667	62.425	0	0
grin2db	grin2d	ortholog_one2one	35.7399	43.8507	0	0
ikbip	ikbip	ortholog_one2one	14.3357	23.0337	0	0
si:dkey-270b7.4						
ANK1	ank1	ortholog_one2many	61.1986	67.1309	0	0
gjb9b	gjb4	ortholog_many2many	45.6929	45.6929	0	0
gjb9b	GJB4	ortholog_many2many	47.191	47.0149	0	0
mxg						
si:ch211-113a14.19						
SNRPA1						
OXGR1						
TOP2A	top2a	ortholog_one2one	67.9618	62.8757	0	0
cngb3.1	cngb3	ortholog_one2many	34.6056	53.4381	0	0
NR2C1	nr2c1	ortholog_one2one	63.1667	58.5781	50	1
spef2	spef2	ortholog_one2one	24.3441	30.8346	0	0
si:ch211-120e1.7						
LSS	lss	ortholog_one2one	76.1905	76.3984	0	0
ccdc126	ccdc126	ortholog_one2one	43.3735	51.4286	0	0
mcm3ap	mcm3ap	ortholog_one2one	35.8357	31.8372	0	0
						
lgi1b	lgi1	ortholog_many2many	67.9558	67.4589	75	1
lgi1b	lgi4	ortholog_many2many	45.8564	43.0796	0	0
APOD						
HYI	hyi	ortholog_one2one	56.5217	56.9343	50	1
si:dkey-148d16.5						
si:dkey-61p9.9						
si:dkey-146m20.13						
traj5						
TMCC3	tmcc3	ortholog_one2one	56.3025	56.6596	50	1
fam111.2						
si:dkey-267i17.2						
NFIA	nfia	ortholog_one2one	88.7574	82.7206	75	1
si:dkey-161l11.75						
FRA10AC1	fra10ac1	ortholog_one2one	57.2271	58.9666	100	1
HOXB5	hoxb5	ortholog_one2many	66.5455	70.9302	50	1
SMARCC2	smarcc2	ortholog_one2one	76.3513	67.1477	25	0
WDR13	wdr13	ortholog_one2one	84.0249	82.6531	0	0
bdkrb1						
lamp3						
pimr195						
RAB20	rab20	ortholog_one2one	63.2231	56.25	75	1
NHERF4	pdzd3	ortholog_one2many	32.5349	38.0841	50	1
prr15lb	prr15	ortholog_one2many	32.6923	26.7717	0	0
NET1	net1	ortholog_one2one	63.8838	60.1709	100	1
heyl						
SLC9A6	slc9a6	ortholog_one2many	68.4971	67.0438	25	0
PDE9A	XB990243 [provisional]	ortholog_one2many	66.7976	65.2591	0	0
PGAM2	pgam2	ortholog_one2one	84.7059	85.3755	0	0
si:ch211-226h7.6	umod.3	ortholog_many2many	12.9799	15.0583	0	0
si:ch211-226h7.6		ortholog_many2many	5.30165	19.3333	0	0
si:ch211-226h7.6		ortholog_many2many	12.6143	23.4295	0	0
si:ch211-226h7.6	gcnt7	ortholog_many2many	13.7112	16.2162	0	0
si:ch211-226h7.6		ortholog_many2many	6.58135	20.4545	0	0
si:ch211-226h7.6		ortholog_many2many	13.7112	15.8562	0	0
si:ch211-226h7.6		ortholog_many2many	12.7971	14.8462	0	0
ftr22						
zgc:77486						
si:dkey-14o1.18						
DYM	dym	ortholog_one2one	72.1139	66.4365	50	1
si:ch211-226h7.8	umod.3	ortholog_many2many	9.69421	15.8006	0	0
si:ch211-226h7.8		ortholog_many2many	4.4242	22.6667	0	0
si:ch211-226h7.8		ortholog_many2many	8.91347	23.2598	0	0
si:ch211-226h7.8	gcnt7	ortholog_many2many	10.6051	17.6216	0	0
si:ch211-226h7.8		ortholog_many2many	4.81457	21.0227	0	0
si:ch211-226h7.8		ortholog_many2many	10.3448	16.8076	0	0
si:ch211-226h7.8		ortholog_many2many	9.82433	16.0127	0	0
zbtb8b						
B3GNT3	b3gnt3.1	ortholog_many2many	42.6357	35.5603	0	0
B3GNT3	b3gnt3.2	ortholog_many2many	49.0956	49.2228	0	0
acot20	acot2	ortholog_many2many	42.369	41.8919	0	0
acot20	jmjd7	ortholog_many2many	41.0023	39.5604	0	0
si:dkey-14o1.20						
si:ch211-114c12.2						
si:ch211-226h7.5	umod.3	ortholog_many2many	12.9812	15.3765	0	0
si:ch211-226h7.5		ortholog_many2many	5.72963	21.3333	0	0
si:ch211-226h7.5		ortholog_many2many	12.444	23.5993	0	0
si:ch211-226h7.5	gcnt7	ortholog_many2many	13.7869	16.6486	0	0
si:ch211-226h7.5		ortholog_many2many	6.62489	21.0227	0	0
si:ch211-226h7.5		ortholog_many2many	13.3393	15.7505	0	0
si:ch211-226h7.5		ortholog_many2many	12.9812	15.3765	0	0
pimr133						
MRPL13	mrpl13	ortholog_one2one	72.067	64.8241	75	1
si:ch211-132g1.6						
EEFSEC	eefsec	ortholog_one2one	68.0556	68.0556	25	0
GJA8	gja8	ortholog_one2many	72.1228	65.127	50	1
si:dkey-224j12.3						
EEF1AKMT1	eef1akmt1	ortholog_one2one	62.0482	40.2344	75	1
si:ch211-170d8.8		ortholog_many2many	20.5742	17.551	0	0
si:ch211-170d8.8		ortholog_many2many	21.0526	21.4634	0	0
scamp4						
zgc:92242	hsh2d	ortholog_one2many	10.3571	8.43023	0	0
blvrb	blvrb	ortholog_one2one	64.7343	62.6168	25	0
map7a	map7	ortholog_one2many	29.4425	22.4138	0	0
EMC3	emc3	ortholog_one2one	91.5709	91.5709	25	0
si:dkey-23p11.4						
LMNB2	lmnb2	ortholog_one2one	72.7273	68.0578	0	0
si:dkey-14a7.3						
utp3	utp3	ortholog_one2one	53.4043	51.3292	0	0
GNG11	gngt1	ortholog_one2one	69.863	54.8387	100	1
si:ch73-184c24.1	c1orf116	ortholog_one2many	33.8462	5.67742	0	0
nr1d2a	nr1d2	ortholog_one2many	59.3254	50	0	0
UBE2D1	tfam	ortholog_one2many	94.5578	34.5771	50	1
GRID2	grid2	ortholog_one2one	80.4757	80.4757	75	1
SYNJ1	synj1	ortholog_one2one	69.6483	58.8501	0	0
RBM28	rbm28	ortholog_one2one	43.5748	45.0483	25	0
si:dkey-14a7.5						
hmgn1b						
RRP15	rrp15	ortholog_one2one	46.1847	46.371	0	0
si:ch211-120e1.1						
TBX18	tbx18	ortholog_one2one	67.3285	64.5329	0	0
elavl1a	elavl1	ortholog_one2many	80.8824	81.8452	25	0
zgc:162780						
gsto1	gsto2	ortholog_one2many	58.3333	52.8302	0	0
MRPL45	mrpl45	ortholog_one2one	61.3924	62.7832	50	1
si:dkey-1b17.3						
si:dkey-165a24.7						
pimr105						
si:dkey-208m12.3						
						
NPY	npy	ortholog_one2one	60.4167	48.3333	50	1
PAQR8	paqr8	ortholog_one2one	51.9886	51.8414	50	1
si:ch211-265g22.5						
DUSP1	dusp1	ortholog_one2one	71.0027	71.0027	50	1
HLF	tfap2c	ortholog_one2one	69.2308	70.1695	0	0
si:ch211-266o15.4						
COLGALT1	colgalt1	ortholog_one2many	66.8874	66.0131	0	0
RPS8	rps8	ortholog_one2many	92.7885	85.022	25	0
synpo2la	synpo2l	ortholog_one2many	34.0119	36.5876	25	0
znf976	XB5795368	ortholog_many2many	50.4303	36.3524	25	0
znf976		ortholog_many2many	47.5043	38.4937	25	0
znf976	znf184	ortholog_many2many	45.7831	34.8624	0	0
znf976		ortholog_many2many	46.8158	41.2121	25	0
znf976		ortholog_many2many	51.463	35.8513	25	0
mbd1b	mbd1	ortholog_one2one	17.0478	25.9494	0	0
si:ch1073-159d7.11						
TAF11L11	taf11	ortholog_one2one	60.6796	49.2126	25	0
						
si:ch1073-464p5.2						
						
RND3	rnd3	ortholog_one2many	89.7119	89.3443	25	0
si:ch211-284f7.1						
TRAM1	tram1	ortholog_one2one	75.3388	73.3509	100	1
DLGAP2	dlgap2	ortholog_one2many	64.0367	31.6697	0	0
si:ch73-368j24.4						
PACS1	pacs1	ortholog_one2many	54.7855	56.9143	0	0
arhgap31	arhgap31	ortholog_one2one	36.9518	36.4539	25	0
SLC16A13	slc16a13	ortholog_one2one	40.8367	39.7287	25	0
atxn7l1	atxn7l1	ortholog_one2one	44.1558	20	50	0
si:zfos-632h11.8						
si:ch211-69l10.3						
BFSP2	bfsp2	ortholog_one2one	54.3379	55.0926	0	0
tcerg1a						
PDE5A	pde5a	ortholog_one2one	68.7428	63.2025	0	0
PAX9	pax9	ortholog_one2one	71.4286	68.0556	75	1
PIGQ	pigq	ortholog_one2one	63.3562	65.7194	0	0
si:ch211-195d17.4						
si:dkey-13n15.8						
plecb						
degs1	degs1	ortholog_one2one	77.0898	77.0898	25	0
ARL3	arl3	ortholog_one2many	96.1538	81.7757	50	1
WWC3	wwc3	ortholog_one2one	58.3624	56.0201	50	1
MFAP4	XB5913531 [provisional:mfap4]	ortholog_many2many	40.8333	38.1323	0	0
MFAP4	mfap4.2	ortholog_many2many	47.0833	43.295	0	0
MFAP4		ortholog_many2many	47.5	47.8992	0	0
crygm2d19						
si:dkey-44g23.3						
CRACR2A	cracr2a	ortholog_one2many	41.9146	44.3836	0	0
zgc:171887						
si:ch211-42i6.1						
zgc:162872						
arhgap25	arhgap25	ortholog_one2one	44.1667	40.7692	25	0
msrb2	msrb2	ortholog_one2one	59.2391	57.3684	50	1
RNF10	rnf10	ortholog_one2one	53.9846	55.7029	0	0
POLR1D	polr1d.2	ortholog_one2one	44.6429	35.7143	0	0
CA14	ca14	ortholog_one2one	40.7507	42.9379	0	0
aqp10a	aqp9	ortholog_many2many	38.6667	38.1579	0	0
aqp10a	aqp5	ortholog_many2many	19.6667	18.5535	0	0
aqp10a	aqp10	ortholog_many2many	43	39.0909	0	0
REST	rest	ortholog_one2one	38.993	22.9181	50	0
cpn1						
si:dkey-5i3.5	XB5749398 [provisional]	ortholog_one2one	39.3502	28.836	25	0
TMEM240	tmem240	ortholog_one2many	57.3248	60.4027	50	1
si:ch211-229n1.6						
si:ch211-285d14.1						
lnc.343						
PAICS	paics.1	ortholog_one2one	26.1036	25.7089	75	1
pfn2b						
tmie		ortholog_one2one	52.381	49.7942	50	1
NR4A2	nr4a2	ortholog_one2many	72.5256	71.912	0	0
si:dkeyp-2e4.7	znf674	ortholog_one2many	27.7778	5.64726	0	0
TBX20	tbx20	ortholog_one2one	87.6682	88.8636	0	0
FRMD6	frmd6	ortholog_one2one	71.9156	71.9156	50	1
PCCA	pcca	ortholog_one2one	76.5603	77.7465	25	0
si:ch73-60p2.1						
tmprss12	hpn	ortholog_one2many	36.4912	24.94	0	0
nkx3-1						
LRRC39	lrrc39	ortholog_one2one	55.9767	59.0769	75	1
POU2F2	pou2f2	ortholog_one2many	54.4379	55.9271	0	0
FAM98B	fam98b	ortholog_one2one	41.3408	37.4684	50	1
si:dkey-33i11.9						
HERPUD2	herpud2	ortholog_one2one	51.6373	48.1221	0	0
si:dkeyp-117h8.10						
SLC25A37	slc25a37	ortholog_one2one	70.7831	71.8654	25	0
g0s2	G0S2	ortholog_one2one	23.4568	37.6238	25	0
NEURL4	neurl4	ortholog_one2one	63.8539	68.6527	0	0
or30bt5		ortholog_many2many	33.4375	36.5188	0	0
or30bt5		ortholog_many2many	33.75	32.9268	0	0
or30bt5		ortholog_many2many	35.625	34.7561	0	0
or30bt5		ortholog_many2many	33.75	32.4324	0	0
or30bt5		ortholog_many2many	17.8125	28.5	0	0
or30bt5		ortholog_many2many	30.3125	30.8917	0	0
or30bt5	XB5900534 [provisional:or56a5]	ortholog_many2many	35.625	34.9693	0	0
or30bt5	or30a1h	ortholog_many2many	35.9375	35.3846	0	0
or30bt5		ortholog_many2many	36.25	36.5931	0	0
or30bt5		ortholog_many2many	34.375	33.033	0	0
or30bt5	or30a1c	ortholog_many2many	32.8125	31.3433	0	0
or30bt5	or30g1	ortholog_many2many	34.0625	33.1307	0	0
or30bt5		ortholog_many2many	34.0625	34.7134	0	0
or30bt5		ortholog_many2many	34.375	34.1615	0	0
RASSF1	rassf1	ortholog_one2one	47.6636	41.4634	50	1
XPO5		ortholog_many2many	33.7748	28.7054	0	0
XPO5	xpo5	ortholog_many2many	49.5585	35.834	0	0
XPO5	xpo5.2	ortholog_many2many	42.053	32.0168	0	0
cfap161	cfap161	ortholog_one2one	45.8472	46.9388	0	0
MRPL43	mrpl43	ortholog_one2one	64.1892	47.0297	50	1
EIF4E3	eif4e3	ortholog_one2one	74.1071	71.8615	0	0
lsp1a	lsp1	ortholog_one2many	21.273	29.3303	25	0
EPAS1	epas1	ortholog_one2many	53.6817	51.7162	0	0
						
si:ch211-233m11.3						
TWNK	twnk	ortholog_one2one	56.7308	61.0044	50	1
RNF13	rnf13	ortholog_one2one	68.7003	67.624	0	0
						
noc4l	noc4l	ortholog_one2one	55.0476	55.0476	0	0
si:dkey-286f11.2						
DBT	dbt	ortholog_one2one	66.7293	65.7407	100	1
CHMP1A	chmp1a	ortholog_one2one	85.8586	86.7347	0	0
pyroxd2						
rd3						
OTP	otp	ortholog_one2many	78.6585	73.7143	0	0
UNC45A	unc45a	ortholog_one2one	66.9519	66.7377	0	0
CPE	cops6	ortholog_one2one	77.0925	74.9465	100	1
dok7a	dok7	ortholog_one2many	31.3187	33.7778	0	0
LMX1B	lmx1b.1	ortholog_one2many	86.1333	82.1883	25	0
FBLIM1	fblim1	ortholog_one2one	35.6164	25.679	0	0
si:dkeyp-2e4.8						
glrx2	glrx2	ortholog_many2many	33.5294	33.3333	0	0
sstr1b	sstr4	ortholog_one2many	65.5914	62.7249	0	0
ccnl1b						
PANX1	panx1	ortholog_one2many	57.3141	52.9933	0	0
SMARCD3		ortholog_one2many	16.5966	74.5283	0	0
si:dkey-10f23.3						
nek1	nek1	ortholog_one2one	40.4167	36.7424	25	0
DUSP5	dusp5	ortholog_one2one	58.9674	57.8667	50	1
SAT1	sat1	ortholog_one2many	74.7059	74.269	25	0
mapk13	mapk13	ortholog_one2one	64.6409	62.9032	25	0
si:dkey-34m19.3						
si:ch211-1f22.12	cd22	ortholog_many2many	22.5	9.44056	0	0
si:ch211-1f22.12		ortholog_many2many	23.8889	13.7821	0	0
leap2						
si:dkey-237j10.2						
si:dkey-79i2.4	XB22169600 [provisional]	ortholog_many2many	34.2903	18.3604	0	0
si:dkey-79i2.4		ortholog_many2many	33.3333	16.2646	0	0
si:dkey-79i2.4		ortholog_many2many	33.3333	17.4167	0	0
PUS3	pus3	ortholog_one2one	47.3913	40.9006	0	0
alkal1	alkal1	ortholog_one2one	42.3529	42.8571	0	0
SEPTIN3	septin3	ortholog_one2one	79.5014	46.5909	0	0
or30bt2		ortholog_many2many	38.2166	40.9556	0	0
or30bt2		ortholog_many2many	39.8089	38.1098	0	0
or30bt2		ortholog_many2many	41.4013	39.6341	0	0
or30bt2		ortholog_many2many	41.4013	39.039	0	0
or30bt2		ortholog_many2many	23.2484	36.5	0	0
or30bt2		ortholog_many2many	35.6688	35.6688	0	0
or30bt2	XB5900534 [provisional:or56a5]	ortholog_many2many	42.9936	41.411	0	0
or30bt2	or30a1h	ortholog_many2many	41.7197	40.3077	0	0
or30bt2		ortholog_many2many	41.0828	40.694	0	0
or30bt2		ortholog_many2many	39.172	36.9369	0	0
or30bt2	or30a1c	ortholog_many2many	38.8535	36.4179	0	0
or30bt2	or30g1	ortholog_many2many	39.4904	37.69	0	0
or30bt2		ortholog_many2many	39.8089	39.8089	0	0
or30bt2		ortholog_many2many	41.0828	40.0621	0	0
CARTPT	mgc145330	ortholog_one2many	66.6667	70.1754	0	0
ERF	erf	ortholog_one2many	51.497	66.6667	25	0
ZFHX3	zfhx3	ortholog_one2one	60.9953	64.6864	50	1
GDPGP1	gdpgp1	ortholog_one2one	53.0612	45.614	0	0
si:ch73-165l19.1						
si:dkeyp-122a9.2						
rxfp3.3a2						
SLC39A8	slc39a8	ortholog_one2many	58.5859	25.2723	50	1
dmrt2b						
BABAM2	babam2	ortholog_one2one	83.9378	84.5953	75	1
GDPD2	gdpd2	ortholog_one2many	38.2409	34.3053	50	1
GDPD2		ortholog_one2many	28.2983	39.7849	0	0
ssna1	ssna1	ortholog_one2one	73.0435	72.4138	50	1
zgc:173716						
SNX3	snx3	ortholog_one2one	85.8025	85.8025	75	1
si:busm1-12f11.2						
si:dkey-285e18.3						
IRX4	irx4	ortholog_one2one	70.2273	62.2984	50	1
CCNQ	ccnq	ortholog_one2one	58.7045	55.3435	0	0
ITGB1BP1	itgb1bp1	ortholog_one2one	69.1919	68.1592	100	1
cd79a	cd79a	ortholog_one2one	28.0952	18.8498	0	0
GDNF	gdnf	ortholog_one2many	48.0851	49.7797	25	0
LACTBL1	lactbl1	ortholog_one2one	65.8375	67.632	0	0
KIF4A	kif4a	ortholog_one2one	62.0192	62.8757	0	0
prok1	PROK1	ortholog_many2many	60	59.434	50	1
ZBTB34	zbtb34	ortholog_one2one	58.8583	57.1702	25	0
hmgn7						
tmc5	tmc5	ortholog_one2one	45.5474	34.6667	0	0
B3GALT2	b3galt2	ortholog_one2one	64.7597	67.2209	0	0
si:ch73-343g19.5						
TBX15	tbx15	ortholog_one2one	77.2581	79.7005	50	1
si:dkey-199m13.5						
ERC1	erc1	ortholog_one2many	81.7932	78.9753	25	0
EGLN2	egln2	ortholog_one2one	45.9052	46.9163	0	0
si:ch211-288g17.3						
glmp	glmp	ortholog_one2one	36.6093	37.6263	0	0
si:ch1073-181h11.2						
mtcl3a						
MTCL3	MTCL3	ortholog_one2many	37.0186	73.399	0	0
PEX13	pex13	ortholog_one2one	60.0962	62.3441	25	0
si:ch1073-406l10.3						
NIBAN1						
USP53	usp53	ortholog_one2many	72.1228	25.6131	50	1
si:ch211-1f22.11	cd22	ortholog_many2many	26.1261	10.1399	0	0
si:ch211-1f22.11		ortholog_many2many	27.3273	14.5833	0	0
si:dkey-285e18.2	nsd1	ortholog_one2many	18.3526	5.19427	0	0
CDH24	cdh24	ortholog_one2many	49.4987	49.6855	25	0
si:ch211-234p6.9	crp.3	ortholog_many2many	41.0072	25.6757	0	0
si:ch211-234p6.9	crp	ortholog_many2many	42.446	25.2137	0	0
si:ch1073-190k2.1						
SLC35A1	slc35a1	ortholog_one2one	72.7003	72.4852	50	1
EXOC2	exoc2	ortholog_one2one	72.8758	72.3243	50	1
si:ch73-315f9.2						
TBC1D16	tbc1d16	ortholog_one2one	71.6876	70.7015	50	1
SLC4A4	slc4a4	ortholog_one2many	75.0225	70.9431	0	0
FBN3	fbn3	ortholog_one2one	79.742	79.7698	75	1
olfcg2						
crygm2d13						
TSPAN18	tspan18	ortholog_one2many	65.5039	68.4211	25	0
SCN8A	scn8a	ortholog_one2many	77.9374	82.0194	25	0
pkdc						
RXRB	rxrb	ortholog_one2many	78.9809	79.6574	25	0
HSF4	hsf4	ortholog_one2one	70.2797	41.1043	0	0
TLL1	tll1	ortholog_one2one	81.8982	82.7893	50	1
si:ch73-233k15.1						
pcolceb						
PQBP1	pqbp1	ortholog_one2one	32.9502	66.6667	0	0
PTPRZ1	ptprz1	ortholog_one2many	51.1128	29.1977	0	0
PIN4	pin4	ortholog_one2one	85.1562	85.8268	0	0
DCTD	dctd	ortholog_one2one	66.1692	51.9531	25	0
si:dkey-14d8.7		ortholog_many2many	46.8208	45	0	0
si:dkey-14d8.7		ortholog_many2many	50.289	49.7143	0	0
si:dkey-14d8.7		ortholog_many2many	29.4798	30.7229	0	0
si:dkey-14d8.7		ortholog_many2many	44.5087	40.9574	0	0
TTC1	ttc1	ortholog_one2one	38.4848	52.6971	25	0
