Gene name	Macaque gene name	Macaque homology type	%id. target Macaque gene identical to query gene	%id. query gene identical to target Macaque gene	Macaque Gene-order conservation score	Macaque Whole-genome alignment coverage	Macaque orthology confidence [0 low, 1 high]
FIGNL1	FIGNL1	ortholog_one2one	99.7033	99.7033	100	100.00	1
	OCM	ortholog_one2one	98.1651	98.1651	0	0.00	0
DLGAP3	DLGAP3	ortholog_one2one	99.0596	96.8335	100	100.00	1
THEMIS2	THEMIS2	ortholog_one2one	92.0659	95.4969	75	100.00	1
RNU6-1091P	U6	ortholog_one2one	99.0385	99.0385		100.00	1
							
Metazoa_SRP							
							
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.1416	99.1416		100.00	1
	NOM1	ortholog_one2one	99.4206	99.4206	100	100.00	1
	SMIM12	ortholog_one2one	98.2857	98.2857	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
ADAP1	ADAP1	ortholog_one2one	62.8151	64.0257	100	100.00	1
GJA4	GJA4	ortholog_one2one	100	100	100	100.00	1
MCM7	MCM7	ortholog_one2one	82.2654	100	0	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	98.6487	98.6487		100.00	1
		ortholog_one2one	99.3103	99.3103	75	100.00	1
GJB3	GJB3	ortholog_one2one	100	100	100	100.00	1
PPP1R8	STX12	ortholog_one2one	95.4416	94.3662	100	100.00	1
							
IL17RB		ortholog_one2many	66.9323	100	25	100.00	1
IL17RB	IL17RB	ortholog_one2many	99.6016	99.6016	50	100.00	1
							
GJB4	GJB4	ortholog_one2one	99.6241	99.6241	100	100.00	1
	IKZF1	ortholog_one2one	98.995	36.2799	100	100.00	0
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
ERG	ERG	ortholog_one2one	100	100	100	100.00	1
							
SCARNA1	SCARNA1	ortholog_one2one	100	100		100.00	1
C3orf18							
GJB5	GJB5	ortholog_one2one	100	100	100	100.00	1
							
RNU6-1245P							
		ortholog_one2one	100	100	75	100.00	1
TAC1	TAC1	ortholog_one2one	73.6434	38.6179	100	100.00	0
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
MIR552	mml-mir-552	ortholog_one2one	100	100		100.00	1
							
CSRNP1	CSRNP1	ortholog_one2one	75.4695	99.8447	100	100.00	1
		ortholog_one2one	44.6429	45.8716	0	0.00	0
YKT6	YKT6	ortholog_one2one	97.0588	100	100	100.00	1
BTBD8	BTBD8	ortholog_one2one	95.5357	87.169	100	100.00	1
		ortholog_one2many	40.1408	54.2857	0	0.00	0
		ortholog_one2one	99.2424	99.2424	75	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
C1orf94	C1H1orf94	ortholog_one2one	99.1639	99.1639	100	100.00	1
SPMIP7	SPMIP7	ortholog_one2one	100	100	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
							
ACTR8		ortholog_one2many	69.5513	98.6364	25	100.00	1
ACTR8	ACTR8	ortholog_one2many	100	100	100	100.00	1
		ortholog_one2many	43.8849	45.1852	0	0.00	0
		ortholog_one2many	50.3597	66.6667	0	0.00	0
XIRP1							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
	C2H3orf18	ortholog_one2one	94.375	90.4192	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3243	99.3243		100.00	1
MNX1	MNX1	ortholog_one2one	73.3766	83.9109	100	100.00	1
DNAJC19							
RNU6-832P	U6	ortholog_one2one	99.0654	99.0654		100.00	1
							
							
Metazoa_SRP							
							
							
							
							
		ortholog_many2many	43.5	57.6159	0	0.00	0
		ortholog_many2many	78	78	0	0.00	0
CX3CR1	CX3CR1	ortholog_one2one	99.1549	99.1549	100	100.00	1
ZPBP	ZPBP	ortholog_one2one	86.5435	88.6487	100	100.00	1
RNU6-229P	U6	ortholog_one2one	100	100		100.00	1
	RPS3	ortholog_one2many	93.5065	29.6296	0	0.00	0
MYOG	MYOG	ortholog_one2one	94.6903	85.9438	100	100.00	1
							
							
							
HEMK1	HEMK1	ortholog_one2one	90.3148	90.534	100	100.00	1
	SDHAF3	ortholog_one2one	88.2353	48	100	100.00	0
		ortholog_one2one	100	100	75	100.00	1
							
SOX2							
CCR8	CCR8	ortholog_one2one	99.7183	99.7183	100	100.00	1
ADORA1	ADORA1	ortholog_one2one	99.6933	99.6933	100	100.00	1
GCK	GCK	ortholog_one2one	92.5926	96.5665	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3243	99.3243		100.00	1
							
							
							
		ortholog_one2one	32.3308	45.7447	0	0.00	0
							
							
		ortholog_one2one	100	100	75	100.00	1
							
POR	POR	ortholog_one2one	93.69	99.2733	100	100.00	1
		ortholog_one2one	96	96	25	100.00	1
							
							
VWC2	VWC2	ortholog_one2one	99.0712	98.4615	100	100.00	1
DLX5	DLX5	ortholog_one2one	100	100	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
MYBPH	MYBPH	ortholog_one2one	99.7904	99.7904	100	100.00	1
	BRI3	ortholog_one2many	84.6939	62.406	75	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
KCNJ15	KCNJ15	ortholog_one2one	95.8974	99.7333	100	100.00	1
							
		ortholog_one2one	38.5135	19.322	0	0.00	0
CISH	CISH	ortholog_one2one	92.7007	98.4496	100	100.00	1
CYP2W1	CYP2W1	ortholog_one2one	90.8397	72.8571	100	100.00	1
							
							
		ortholog_one2one	100	100		100.00	1
							
							
		ortholog_one2one	99.422	99.422	100	100.00	1
SLC25A38	SLC25A38	ortholog_one2one	100	100	75	100.00	1
							
DLX6	DLX6	ortholog_one2one	99.6552	98.9726	100	100.00	1
							
CACNA2D3	CACNA2D3	ortholog_one2one	99.8167	98.2852	100	100.00	1
							
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
							
							
							
Metazoa_SRP							
							
		ortholog_one2one	99.0783	99.0783	100	100.00	1
ZKSCAN1	ZKSCAN1	ortholog_one2one	91.7785	97.1581	100	100.00	1
RN7SL252P	Metazoa_SRP	ortholog_one2one	99.3289	99.3289		100.00	1
							
							
BAIAP2L1	BAIAP2L1	ortholog_one2one	91.716	85.6354	100	100.00	1
RPSA	RPSA	ortholog_one2one	100	100	50	100.00	1
							
RNU7-200P	U7	ortholog_one2one	100	100		100.00	1
EPHX4							
MAPKAPK3	MAPKAPK3	ortholog_one2one	79.3451	71.4286	100	100.00	1
		ortholog_one2one	99.3421	99.3421	100	100.00	1
CHI3L1	CHI3L1	ortholog_one2one	99.7389	99.7389	100	100.00	1
C7orf50							
							
KCNJ6	KCNJ6	ortholog_one2one	100	100	100	100.00	1
SNORA6	SNORA62	ortholog_one2one	100	100		100.00	1
							
							
SNORA62	SNORA62	ortholog_one2one	99.3506	99.3506		100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3289	99.3289		100.00	1
UBE3C	UBE3C	ortholog_one2one	100	100	100	100.00	1
							
							
MYL7	MYL7	ortholog_one2one	100	100	100	100.00	1
CDC14C	CDC14C	ortholog_one2one	99.1361	99.1361	100	100.00	1
SNORA14A	SNORA14A	ortholog_one2one	99.2593	99.2593		100.00	1
Metazoa_SRP							
							
		ortholog_one2one	19.0083	44.2308	0	0.00	0
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
U7	U7	ortholog_one2one	100	100		100.00	1
ATP11B	ATP11B	ortholog_one2one	99.915	99.915	75	100.00	1
DYRK1A	DYRK1A	ortholog_one2one	99.8689	99.8689	100	100.00	1
							
		ortholog_one2one	99.0385	99.0385		100.00	1
RHBDD2	RHBDD2	ortholog_one2one	100	100	100	100.00	1
							
ZSCAN21	ZSCAN21	ortholog_one2one	100	100	100	100.00	1
							
MIR339	mml-mir-339	ortholog_one2one	100	97.8723		100.00	1
HP1BP3	HP1BP3	ortholog_one2one	87.3355	96.0217	100	100.00	1
		ortholog_one2many	77.8571	91.9831	0	0.00	0
		ortholog_one2many	63.5714	99.4413	0	0.00	0
		ortholog_one2many	57.1429	100	0	0.00	0
BHLHE40	BHLHE40	ortholog_one2one	97.0874	63.3914	100	100.00	1
		ortholog_one2one	90.6977	98.3193	100	100.00	1
							
CHIT1	CHIT1	ortholog_one2one	100	100	100	100.00	1
U7	U7	ortholog_one2one	98	98		100.00	1
U6							
							
U3	U3	ortholog_one2one	98.8636	98.8636		100.00	1
							
							
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
LRTM1	LRTM1	ortholog_one2one	98.8406	98.8406	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
ABCA13	ABCA13	ortholog_one2one	99.0085	98.7735	100	100.00	1
GPR146	GPR146	ortholog_one2one	73.5556	99.3994	100	100.00	1
							
Y_RNA	Y_RNA	ortholog_one2one	99.0196	99.0196		100.00	1
							
POLD2	POLD2	ortholog_one2one	100	100	100	100.00	1
RNU7-188P	U7	ortholog_one2one	100	100		100.00	1
							
ZNF3	ZNF3	ortholog_one2one	100	100	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
	CCL24	ortholog_one2one	93.7063	58.0087	100	100.00	1
							
RNU6-364P	U6	ortholog_one2one	99.0476	99.0476		100.00	1
							
							
							
RNU6-532P	U6	ortholog_one2one	98.1132	98.1132		100.00	1
							
VPS26C	VPS26C	ortholog_one2one	93.4483	91.2458	100	100.00	1
							
GPER1	GPER1	ortholog_one2one	100	100	100	100.00	1
WNT5A	WNT5A	ortholog_one2one	99.1643	77.0563	100	100.00	1
							
ARL8B	ARL8B	ortholog_one2one	100	100	100	100.00	1
							
CSMD2	CSMD2	ortholog_one2one	98.7469	98.3361	75	100.00	1
BTG2	BTG2	ortholog_one2one	100	100	100	100.00	1
							
		ortholog_one2many	94.012	74.7619	0	0.00	0
NPTX2	NPTX2	ortholog_one2one	100	99.768	100	100.00	1
							
CCL26	CCL26	ortholog_one2one	98.9362	98.9362	100	100.00	1
							
							
COPS6	COPS6	ortholog_one2one	66.3866	60.1523	100	100.00	1
							
							
							
							
		ortholog_one2one	100	96.3636	100	100.00	1
							
							
U6	U6	ortholog_one2one	96.2617	96.2617		100.00	1
							
							
UPP1	UPP1	ortholog_one2one	99.4048	99.4048	100	100.00	1
BRDT	BRDT	ortholog_one2one	99.4742	99.8944	100	100.00	1
SH2D5	SH2D5	ortholog_one2one	99.7658	99.7658	100	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3243	99.3243		100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
							
							
							
EDEM1	EDEM1	ortholog_one2one	100	99.6956	100	100.00	1
	UNCX	ortholog_one2one	4.33839	11.976	100	100.00	0
MIR25	mml-mir-25	ortholog_one2one	100	100		100.00	1
AEBP1							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
	mml-mir-93	ortholog_one2one	100	100		100.00	1
MOBP	MOBP	ortholog_one2one	98.8439	93.4426	50	100.00	1
KIF17	DDOST	ortholog_one2one	99.9027	99.9027	100	100.00	1
TMEM130	TMEM130	ortholog_one2one	56.383	61.3426	100	100.00	1
MIR106B	mml-mir-106b	ortholog_one2one	100	100		100.00	1
							
SLC25A13	SLC25A13	ortholog_one2one	96.9072	96.7647	100	100.00	1
TTC3	TTC3	ortholog_one2one	99.703	99.703	100	100.00	1
ERC2	ERC2	ortholog_one2one	99.9038	99.9038	100	100.00	1
C7orf57	C3H7orf57	ortholog_one2one	94.6903	99.3808	100	100.00	1
MICALL2	MICALL2	ortholog_one2one	89.9885	95.0182	100	100.00	1
		ortholog_one2one	25	23.4146	0	0.00	0
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
		ortholog_one2many	59.6491	64.1509	0	0.00	0
		ortholog_one2many	60.5263	51.4925	0	0.00	0
AP4M1	AP4M1	ortholog_one2one	86.7562	99.7793	100	100.00	1
		ortholog_one2one	99.0385	99.0385	100	100.00	1
MIR4790	MIR4790	ortholog_one2one	100	100		100.00	1
							
RN7SL553P	Metazoa_SRP	ortholog_one2one	97.01	97.01		100.00	1
TGFBR3	TGFBR3	ortholog_one2one	99.8837	99.8837	100	100.00	1
							
DOCK3	DOCK3	ortholog_one2one	99.5014	99.4563	100	100.00	1
		ortholog_one2one	100	100	75	100.00	1
POLM	POLM	ortholog_one2one	99.3927	99.3927	100	100.00	1
DDOST							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
		ortholog_one2one	100	100	75	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3289	99.3289		100.00	1
SUN3	SUN3	ortholog_one2one	98.0609	98.0609	100	100.00	1
DNAJB6	DNAJB6	ortholog_one2one	99.6933	99.6933	100	100.00	1
U2	U2	ortholog_one2one	100	100		100.00	1
							
							
							
RN7SL653P	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
MAFK	MAFK	ortholog_one2one	100	100	100	100.00	1
U2	U2	ortholog_one2one	100	100		100.00	1
	PIGP	ortholog_one2one	47.4359	56.7775	100	100.00	0
							
PGAM2	PGAM2	ortholog_one2one	100	100	100	100.00	1
	mml-mir-548i	ortholog_one2one	100	100		100.00	1
HUS1							
	CDC7	ortholog_one2one	99.8258	99.8258	100	100.00	1
							
		ortholog_one2one	96.1538	98.0392	100	100.00	1
TMEM184A	TMEM184A	ortholog_one2one	88.3365	94.4785	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
							
							
U2	U2	ortholog_one2one	100	100		100.00	1
PINK1	PINK1	ortholog_one2one	100	100	100	100.00	1
TAF6	TAF6	ortholog_one2one	100	100	100	100.00	1
GRM7	GRM7	ortholog_one2one	97.5054	98.2514	100	100.00	1
MCCC1	MCCC1	ortholog_one2one	84.9754	94.3912	100	100.00	1
	HFM1	ortholog_one2one	99.1507	32.5662	75	82.65	0
	PTPRN2	ortholog_one2one	94.2708	35.665	100	74.81	0
DBNL	DBNL	ortholog_one2one	94.3052	77.2388	0	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
RPS3A	RPS3A	ortholog_one2many	94.697	87.4126	0	0.00	0
HIP1	HIP1	ortholog_one2one	85.4484	97.3963	100	100.00	1
		ortholog_one2one	99.2424	99.2424	100	100.00	1
TRRAP	TRRAP	ortholog_one2one	99.6113	99.2512	100	100.00	1
PSMG3	PSMG3	ortholog_one2one	99.1803	99.1803	100	100.00	1
HLCS	HLCS	ortholog_one2one	99.8856	99.8856	100	100.00	1
U1	U1	ortholog_one2one	100	100		100.00	1
Metazoa_SRP							
							
CDA	CDA	ortholog_one2one	43.5294	40.6593	100	100.00	0
							
		ortholog_one2one	100	100	100	100.00	1
MIR153-2	mml-mir-153-2	ortholog_one2one	100	100		100.00	1
		ortholog_one2one	35.2941	17.5	0	0.00	0
							
							
U2	U2	ortholog_one2one	100	100		100.00	1
							
		ortholog_one2one	95.9016	95.9016	100	100.00	1
							
Y_RNA	Y_RNA	ortholog_one2one	99.0196	99.0196		100.00	1
							
RALA	RALA	ortholog_one2one	100	100	100	100.00	1
							
		ortholog_one2one	72.5962	68.3258	100	100.00	1
	ITGB1BP1	ortholog_one2one	34.1837	24.0143	0	0.00	0
							
DYNC1I1	DYNC1I1	ortholog_one2one	100	100	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
							
							
							
CNPY4	CNPY4	ortholog_one2one	99.5902	99.5902	100	100.00	1
Metazoa_SRP							
							
YAE1	YAE1	ortholog_one2one	99.6914	99.6914	100	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
FAM43B	FAM43B	ortholog_one2one	62.5654	72.6444	100	100.00	1
SIM2	SIM2	ortholog_one2one	86.0399	90.5547	100	100.00	1
							
							
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3243	99.3243		100.00	1
							
							
ZNF644	ZNF644	ortholog_one2one	99.9269	99.9269	75	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
							
MUL1	MUL1	ortholog_one2one	81.3775	90.625	100	100.00	1
							
							
							
LAMP3	LAMP3	ortholog_one2one	99.5215	99.5215	100	100.00	1
POU6F2	POU6F2	ortholog_one2one	95.3975	99.4186	100	100.00	1
CLDN14	CLDN14	ortholog_one2one	97.908	78.7879	100	100.00	1
LMCD1	LMCD1	ortholog_one2one	100	100	100	100.00	1
CCDC66	CCDC66	ortholog_one2one	99.0516	98.5325	100	99.98	1
MAD1L1	MAD1L1	ortholog_one2one	98.3539	99.8607	100	100.00	1
		ortholog_one2one	93.75	88.983	100	100.00	1
CAMK2N1	CAMK2N1	ortholog_one2one	100	100	100	100.00	1
CHAF1B	CHAF1B	ortholog_one2one	100	100	100	100.00	1
		ortholog_one2one	99.0099	99.0099	100	100.00	1
							
							
URGCP	URGCP	ortholog_one2one	85.1339	99.0333	100	100.00	1
		ortholog_one2one	100	100	100	100.00	1
							
							
LAMTOR4	LAMTOR4	ortholog_one2one	100	100	100	100.00	1
	mml-mir-595	ortholog_one2one	100	100		100.00	1
VWA5B1	VWA5B1	ortholog_one2one	98.6054	98.93	100	100.00	1
BARHL2	BARHL2	ortholog_one2one	91.5167	100	100	100.00	1
							
MORC3	MORC3	ortholog_one2one	99.7696	92.1277	100	100.00	1
SNORA20B	SNORA20B	ortholog_one2one	100	100		100.00	1
U3							
							
U4	U4	ortholog_one2one	98.4615	98.4615		100.00	1
SSUH2	SSUH2	ortholog_one2one	99.7619	99.7619	100	100.00	1
HMGB4	HMGB4	ortholog_one2one	98.9529	100	50	100.00	1
MRPS24							
UBXN10	UBXN10	ortholog_one2one	98.0392	71.4286	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
PLA2G2C	PLA2G2C	ortholog_one2one	100	100	100	100.00	1
ZSCAN20	ZSCAN20	ortholog_one2one	99.9041	99.9041	50	100.00	1
VPS41	VPS41	ortholog_one2one	100	97.0726	100	100.00	1
PDK4	PDK4	ortholog_one2one	100	100	100	100.00	1
COA1	COA1	ortholog_one2one	99.3151	99.3151	100	100.00	1
MCF2L2	MCF2L2	ortholog_one2one	94.2686	98.9228	100	100.00	1
CAV3	CAV3	ortholog_one2one	100	100	100	100.00	1
PLA2G2F	PLA2G2F	ortholog_one2one	98.1413	98.1413	100	100.00	1
MRM2	MRM2	ortholog_one2one	97.9675	94.5098	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
ASB4	ASB4	ortholog_one2one	99.7653	99.7653	100	100.00	1
OXTR	OXTR	ortholog_one2one	99.7305	95.1157	100	100.00	1
BLVRA	BLVRA	ortholog_one2one	80	98.6487	100	100.00	1
TRAPPC14	TRAPPC14	ortholog_one2one	73.3133	84.3103	100	100.00	1
	POM121C	ortholog_one2one	99.5861	98.2041	100	100.00	1
							
PON2	PON2	ortholog_one2one	99.4667	99.4667	100	100.00	1
PLA2G2D	PLA2G2D	ortholog_one2one	98.7578	98.7578	100	100.00	1
PHC2	PHC2	ortholog_one2one	100	100	50	100.00	1
NCAPG2	NCAPG2	ortholog_one2one	99.9125	99.9125	100	100.00	1
DOP1B	DOP1B	ortholog_one2one	98.2158	99.7349	100	100.00	1
RAD18	RAD18	ortholog_one2one	99.802	99.802	100	100.00	1
NUDT1	NUDT1	ortholog_one2one	97.7654	98.3146	100	100.00	1
							
PLA2G5	PLA2G5	ortholog_one2one	93.4783	84.8684	100	100.00	1
							
STK17A	STK17A	ortholog_one2one	87.8981	100	100	100.00	1
PON3	PON3	ortholog_one2one	98.7768	91.2429	100	100.00	1
							
TASOR	TASOR	ortholog_one2one	95.1026	89.1439	100	100.00	1
							
NSUN5	NSUN5	ortholog_one2one	99.7854	99.7854	100	100.00	1
							
							
PLA2G2A	PLA2G2A	ortholog_one2one	99.3056	99.3056	100	100.00	1
SNX8	SNX8	ortholog_one2one	93.9394	93.3333	100	99.53	1
		ortholog_one2one	100	100		100.00	1
GAL3ST4	GAL3ST4	ortholog_one2one	99.7942	99.7942	100	100.00	1
							
PON1	PON1	ortholog_one2one	99.7183	99.7183	100	100.00	1
RN7SL304P	Metazoa_SRP	ortholog_one2one	96.7105	97.351		100.00	1
	SRGAP3	ortholog_one2one	98.209	29.8007	100	100.00	0
							
		ortholog_one2one	100	100	100	100.00	1
B3GNT5	B3GNT5	ortholog_one2one	100	100	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3243	99.3243		100.00	1
		ortholog_one2one	100	100		100.00	1
							
							
Metazoa_SRP							
GPC2	GPC2	ortholog_one2one	99.6528	99.308	100	100.00	1
PLA2G2E	PLA2G2E	ortholog_one2one	99.2958	99.2958	100	100.00	1
SNORA63E	SNORA63	ortholog_one2one	100	100		100.00	1
TRIM50	TRIM50	ortholog_one2one	100	100	100	100.00	1
							
							
							
EIF3B	EIF3B	ortholog_one2one	87.3239	81.6766	100	100.00	1
ARHGEF3	ARHGEF3	ortholog_one2one	100	100	100	100.00	1
							
							
							
THUMPD3	THUMPD3	ortholog_one2one	100	100	100	100.00	1
AMPH	AMPH	ortholog_one2one	79.8387	99.8559	100	100.00	1
ZNF362	ZNF362	ortholog_one2one	95.9079	89.2857	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
HECW1	HECW1	ortholog_one2one	99.8754	99.8132	100	100.00	1
SPATA12	SPATA12	ortholog_one2one	99.4792	99.4792	100	100.00	1
TRIM62	TRIM62	ortholog_one2one	80.8896	66.2618	100	100.00	1
		ortholog_one2one	100	100	100	100.00	1
FKBP6	FKBP6	ortholog_one2one	92.9577	100	100	100.00	1
LHFPL4	LHFPL4	ortholog_one2one	54.4355	54.6559	100	93.24	1
							
							
		ortholog_one2many	47.7273	54.7826	0	0.00	0
STAG3	STAG3	ortholog_one2one	100	97.4665	100	100.00	1
IL17RD	IL17RD	ortholog_one2one	100	97.023	100	100.00	1
							
AZIN2	AZIN2	ortholog_one2one	90	73.5346	100	100.00	1
OTUD3	OTUD3	ortholog_one2one	100	100	100	100.00	1
							
ESYT2	ESYT2	ortholog_one2one	96.8711	81.2172	75	100.00	1
							
RNU6-1080P	U6	ortholog_one2one	99.0741	99.0741		100.00	1
		ortholog_one2one	100	100	100	100.00	1
PPP1R9A	PPP1R9A	ortholog_one2one	99.9271	99.9271	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	98.9796	98.9796		100.00	1
RNF186	RNF186	ortholog_one2one	99.5595	99.5595	100	100.00	1
							
Metazoa_SRP							
							
		ortholog_one2one	100	100		100.00	1
MTMR14	MTMR14	ortholog_one2one	100	100	100	100.00	1
							
							
TMCO4	TMCO4	ortholog_one2one	99.5268	99.5268	100	100.00	1
HESX1	HESX1	ortholog_one2one	53.1365	77.8378	100	100.00	1
MANF	MANF	ortholog_one2one	100	100	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
YEATS2	YEATS2	ortholog_one2one	96.199	89.4602	100	100.00	1
	RBM15B	ortholog_one2one	58.9595	43.871	100	100.00	0
		ortholog_one2one	99.2832	99.2832	100	100.00	1
HTR6	HTR6	ortholog_one2one	98.2456	89.0909	100	100.00	1
RNU6-575P	U6	ortholog_one2one	100	100		100.00	1
RN7SL83P	Metazoa_SRP	ortholog_one2one	98.5611	98.5611		100.00	1
RNU7-35P	U7	ortholog_one2one	100	100		100.00	1
BAZ1B	BAZ1B	ortholog_one2one	99.5954	99.3943	100	100.00	1
	PVRIG	ortholog_one2one	86.8852	99.4638	100	100.00	1
							
							
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
AK2	AK2	ortholog_one2one	84.7826	91.7647	100	100.00	1
NBL1	NBL1	ortholog_one2one	89.3023	47.0588	100	100.00	0
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3243	99.3243		100.00	1
							
		ortholog_one2one	98.6957	98.6957	100	100.00	1
MRPL32	MRPL32	ortholog_one2one	99.4681	99.4681	100	100.00	1
		ortholog_one2one	100	100	100	100.00	1
	TRGV1	ortholog_one2one	99.4709	99.4709	100	100.00	1
MICOS10							
							
		ortholog_one2one	98.2456	94.9153	100	100.00	1
APPL1	APPL1	ortholog_one2one	88.9318	81.6785	100	100.00	1
							
DCAF1	DCAF1	ortholog_one2one	99.9365	99.9365	100	100.00	1
		ortholog_one2one	100	100		100.00	1
CPNE9	CPNE9	ortholog_one2one	100	100	100	100.00	1
							
U4	U4	ortholog_one2one	67.1642	63.8298		100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	93.75	94.5559		100.00	1
PSMA2	PSMA2	ortholog_one2one	100	100	75	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	98.6487	98.6487		100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
BCL7B	BCL7B	ortholog_one2one	99.2032	99.2032	100	100.00	1
PILRA	PILRA	ortholog_one2one	83	67.4797	100	100.00	1
VIPR2	VIPR2	ortholog_one2one	93.9655	99.5434	50	100.00	1
RNF19B	RNF19B	ortholog_one2one	99.8634	99.8634	100	100.00	1
TRGV9	TRGV9	ortholog_one2one	100	100	100	100.00	1
BRPF1	BRPF1	ortholog_one2one	99.3443	97.1933	100	100.00	1
							
							
C7orf25	C3H7orf25	ortholog_one2one	99.7743	99.7743	50	100.00	1
	PDCD2	ortholog_one2many	92.7007	73.8372	25	82.12	1
		ortholog_one2one	100	100		100.00	1
TRGV10		ortholog_many2many	0	0	50	100.00	0
TRGV10		ortholog_many2many	94.3089	94.3089	100	100.00	1
RNU4-16P	U4	ortholog_one2one	100	100		100.00	1
Metazoa_SRP							
							
							
							
CAPZB	CAPZB	ortholog_one2one	74.8366	76.0797	100	99.87	1
		ortholog_one2one	26.5896	11.6751	0	0.00	0
PEG10		ortholog_one2one	50.8951	99.2519	100	100.00	1
							
							
TBL2	TBL2	ortholog_one2one	96.2264	91.4798	100	100.00	1
		ortholog_one2one	100	100	100	100.00	1
	GLI3	ortholog_one2one	92.5	4.68354	50	100.00	0
TMEM54	TMEM54	ortholog_one2one	88.938	90.5405	100	100.00	1
OGG1	OGG1	ortholog_one2one	77.381	82.2785	100	100.00	1
		ortholog_many2many	99.187	99.187	75	100.00	1
		ortholog_many2many	0	0	25	100.00	0
Metazoa_SRP							
							
	PSMB1	ortholog_one2many	95.7627	93.7759	25	64.50	0
		ortholog_one2one	100	100	75	100.00	1
HPCA	HPCA	ortholog_one2one	100	100	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
INHBA	INHBA	ortholog_one2one	86.5854	100	50	100.00	1
							
							
							
		ortholog_one2one	42.7083	30.3704	0	0.00	0
ASB14	ASB14	ortholog_one2one	98.8075	98.8075	100	100.00	1
							
RN7SL277P							
FNDC5	FNDC5	ortholog_one2one	82.1012	99.5283	100	100.00	1
CAMK1	CAMK1	ortholog_one2one	95.4054	71.4575	100	100.00	1
		ortholog_one2many	97.8723	97.8723	50	100.00	1
		ortholog_one2many	95.7447	95.7447	75	100.00	1
		ortholog_one2many	99.2395	85.5738	0	0.00	0
							
SUGCT	SUGCT	ortholog_one2one	99.5506	94.2553	100	100.00	1
